object_id,size_bytes,path,is_retained_source,is_source_binary,over_100mb
009b71f7839c09c20d8936b0bfb9cd746687f931,3925366,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-ea74a2643ce821eed232.pdf,true,true,false
471ed72e7b4493f347b6e061eabc5ba859ae0db5,3917078,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-4c346da8b671a598622b.pdf,true,true,false
49977f70a5847e26c6f7fb85a87dfd444c92993e,3912943,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-b0ac99a36890a8d8a60b.pdf,true,true,false
04da60a5c5b3c3be5da10eaebaf303b166cf39b6,3902246,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-a19a8c1d7ae87bff9ec8.pdf,true,true,false
181095760f77170485359100b947d902ec8844cb,3893409,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-c122249a4cd3a4c841d5.pdf,true,true,false
9ec9d75a4988e4a38f4461131b4ad966726e8f70,3888474,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-fd1e32017abfb46e419d.pdf,true,true,false
0fb3db0b025b4bba3695b4614907575ee689c024,3881332,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-c3ab8f49c66d64020699.pdf,true,true,false
41eea8862c9d964df5b70a456d0d74f92a77218f,3874598,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-6f9797c0695d48e79fd9.pdf,true,true,false
f3a3cd9644efaeec4dbe5250c794e5b8cf9bc6a4,3873460,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-73dcd0dd0f5de7f32414.pdf,true,true,false
8f0002e75bfe385e7beb2022899dd7916a0ac33c,3869160,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-af5f8c336391e0c4f6d3.pdf,true,true,false
d17a617de6d493d6dc23f43faa97d9191a37f255,3852514,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-eda20753cac4bb175f6c.pdf,true,true,false
641599f00d99a5ce162292a8576920f2b37a20d2,3843316,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-af6da484b11ebf5ac808.pdf,true,true,false
590129788c8e973c98352d237a4e5027e08d03e8,3838364,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-d5276d3f17820af6d5f8.pdf,true,true,false
271c70fa80019d6752af9c642324c9dd835c7f47,3833946,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-566d92b72f9cae619d0d.pdf,true,true,false
b102d99b2219702c746bd10aab79b0559ba0e554,3822542,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-16113bbe8c510edfc155.pdf,true,true,false
f4941bc5d2d74ba89080c044a16f3ca4e0e0b76e,3817003,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-8b2ed184c2499c77dcbd.pdf,true,true,false
2296676ac84bab29d087aa3bba5e023df08834b9,3812203,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-e4ab120662e9a0b640b4.pdf,true,true,false
7a55053437ed4f5cb41ee2fd7b1e1ba7486253b7,3807191,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-8f473780981d45048240.pdf,true,true,false
9c7727db47f4de9b62a9c9a356acc08ea25fb804,3806928,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-fab989c712955dddf6d0.pdf,true,true,false
434e62b34268d1d2314e0dd108dc05175b525496,3800512,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-bee43f31794975e98a05.pdf,true,true,false
8faeeb86bbbcbc9a4e850d5229c202bc2506bd68,3799859,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-75ce8104ceb556ab06f4.pdf,true,true,false
251e872a881e3fdc73d51cd0b2d8541310360209,3795819,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-4149348092a3e08aede3.pdf,true,true,false
477e6a827b8df1d6f1ff955949dab5ed9ce39b2f,3785352,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-48794f517987a40ebfe6.pdf,true,true,false
74fe503ebd6e6b35fdba147f3a550e806fdbf430,3784043,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-36e084f37b9be4af7538.pdf,true,true,false
6d364e91c8628e6d018408b1ceda413fab94abd1,3780224,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-92d2c71d6ef9d0ae9536.pdf,true,true,false
212f6876f5aa25376d3aab7ec860ef79ba94b1a3,3776697,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-310521809b54c3b2a5de.pdf,true,true,false
df6dcb62f1ee8a6cfd3a1db3929301d1cb146bd1,3776602,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-c940424ec6658f414bc6.pdf,true,true,false
87396185ad55d93603e99347484cdf66ed730c17,3774882,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-4746fb98a02c8d76171f.pdf,true,true,false
e73f2ffcdc79fb030559c3e0295bbd138ea540bf,3763229,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-1eab478646bce17c2744.pdf,true,true,false
d3797dc016e11dd7505de37093619714c1a82afb,3740411,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-2b7f3ae1f44312dbcf5b.pdf,true,true,false
197e74d9ced216eaefc56d3ec47915b9e737e37f,3737119,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-7513af6edb297891a9b6.pdf,true,true,false
c7e8ceda62d273d0c32a9579cff0e3354ee0bbc3,3718240,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-1342ff3d45473d1675ac.pdf,true,true,false
fcdc34238994651471306de0e93a310ec60d3beb,3693356,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-41436cf18dbe625f6236.pdf,true,true,false
e9ae0cffb5e00a2423d39d9829ddc1e1d75c7928,3686617,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-94f9230e86e6d592fac5.pdf,true,true,false
fc23caebea655f8fd67e3a20f7b0f2d07940e4e4,3682385,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-9617366d9b3988493b6c.pdf,true,true,false
92f83734495e20c37d598259329ad7a072c37ac3,3682155,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-ffd1f208bb707b4f62bc.pdf,true,true,false
d0918c586366e170608ffb92a29c4b25b0840b56,3676578,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-83de8387595af6f8af86.pdf,true,true,false
372714f4fd14906954044f2f4b3e1ec6bcf525ca,3661337,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-083dd4fbc733b95d9069.pdf,true,true,false
bb72e265bab58b57e4b7d05562c5196da6c86d86,3653187,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-f95cb150379a53ffb23b.pdf,true,true,false
2b5a023447140ae9249f49a287fbc0db229b98bc,3650278,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-d057877f3ccde4a38f8b.pdf,true,true,false
972e5e3e31bff036df5d28b1b933080488318519,3644896,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-e9b35e16079b6193fd93.pdf,true,true,false
b2316236d76d2b084afcd032c910cd6058f86154,3630762,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-846a2e4d79e2419df9ed.pdf,true,true,false
6171dcf27bae9098765da108816ce71cb2796df8,3617118,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-96eea1749d021a5e94b8.pdf,true,true,false
15a9613b9e593070288819b522a78420735bfd5f,3615632,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-1aa95119256214b84057.pdf,true,true,false
77fa2b3853d6667b533cc18d415c34c733916dea,3615194,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-3f55f81ed7d085c7070c.pdf,true,true,false
d316b4df3e8525f9e46555de216ec02a3c26524e,3598803,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-927ce3595e6ba6b5da55.pdf,true,true,false
273c3bfb5199e0a55499793a738ad32a2b0f5674,3584338,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-307e30e8420e908b027b.pdf,true,true,false
0862dce808ad8795f25bdcafd64dbb5d51390eba,3579883,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/combined_broad_source_review_download_5589_locked_queue.csv,false,false,false
57a5ffd1e9d0f692a6e5740c8b9f79dd0790a323,3575568,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-af547ee6762b3dadd7a0.pdf,true,true,false
ca2d960f1486874526d2cc320b8d4db3daebd997,3562099,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-60360a34e4f5949df982.pdf,true,true,false
ab81c0896af92f0e7e2d634b9ad8d8f284bca593,3561939,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-0454b1f915fbac573100.pdf,true,true,false
72c67dc9f9a2b1acb3af4808c7c981ba0b6c6f5b,3560586,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-fc96736cdff6205b572f.pdf,true,true,false
e1b6e7b15df5ea680c107af3164b25ba73a1f56e,3556707,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-197dfd35d6e9d947a8ed.pdf,true,true,false
53263fcd19a7645a83821e3c56057e5f74f294d3,3554191,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-d318a3b2dd9a57f865d2.pdf,true,true,false
642bceaad874994e8a21cec16e69a7ab5e5b3025,3552971,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-ac3aeb9ab98192b0e032.pdf,true,true,false
935ab7c53bfb3b3e0bd74fd4d19f8b09d11974dc,3552793,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-02083eba30294e343ebe.pdf,true,true,false
e0ec6d41a1fcb407163eb1bf7be04933ff66d644,3541217,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-1589f0a9f22d380ec2e8.pdf,true,true,false
72b50403d7f5a5220d7aa1f2950ce33e52f21c93,3537437,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-38452f2e91a73167029e.pdf,true,true,false
6815a951906b2ee89a05377c0b10a18585371412,3536230,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-4cbea880df542fdb170a.pdf,true,true,false
e979019676fc6099aef15eae2d5aac1c41793628,3534762,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-fcc9c9574377bb83dafe.pdf,true,true,false
74a23ecd21967cb4f7f63f252398eb6ddff78928,3525015,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-a90854ce178fb10f83c2.pdf,true,true,false
ec2c54f4020fc73174c56b17d483fe0b4dd26722,3523219,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-6d4e97ce385f33889aa1.pdf,true,true,false
d8cd6051248db49e1928947a548d118d7189fd57,3515993,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-335501780068b4c98288.pdf,true,true,false
a1d5955dc6173c06aabf1dad455c033abeb07c13,3505047,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-4acf36af78d6f869adf8.pdf,true,true,false
5fa68cd47a8ed7ac327b8f21282b8aac1fd37d41,3502658,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-1649257d0f76fdbaaa17.pdf,true,true,false
6c3ca857483a574ad473b68266c09c49de5efeb7,3495032,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-bb60c0d5fcd034e18cbc.pdf,true,true,false
96e83e78b21e023bc4fe9c3d4114a476a7a6c5b1,3473378,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-a54fbda29b5fdc296857.pdf,true,true,false
e770efd952d202bdfc80155c969b1c32ecf904c5,3471712,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-cad066c5e784650c9ac5.pdf,true,true,false
60aa429435133854f431ba053cc0a6e5b6a0e617,3451253,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-bd521410b26da3df79f9.pdf,true,true,false
aa1491e54670b722c059318508fca585bcf1223b,3444158,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-373095e52c78d86d2b26.pdf,true,true,false
7978b8ba121c059f029b631abd9a1a5621e8c9de,3442732,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-3c9f2fd911043654b615.pdf,true,true,false
f516e58c12fc143250d06110e6aaac4df5b9aa6f,3425162,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-7c74169c14710448bb42.pdf,true,true,false
27bca428dd22fed2bdae21f15421cf5f743464ca,3418281,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-de8fc79bdf9efb6613ac.pdf,true,true,false
3383844befed3a169fe3294cefd311faf1844657,3415555,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-e976f6df9410ef935abd.pdf,true,true,false
261f0ed71f032b9d65cb52dcf0bcb34c4c3c4af2,3401725,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-5280ab0a8718bd07ae1b.pdf,true,true,false
d0a10159d69317ff858a94cf84ff8e44f518e679,3396673,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-91b4e26111650ad620d4.pdf,true,true,false
24838f00b929b04ebd02c45448336643397a197a,3395093,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-95b3006b82466c5f7aed.pdf,true,true,false
e5334cacb09e4d0a1a7c78ffbeeba833e194da4c,3385952,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-a1318f2303c9729aa6f2.pdf,true,true,false
4375fb56cc3909cf8c9cee2fe3aa50111bca3b24,3384728,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-28dee143876180b386ab.pdf,true,true,false
00b4a1784d38ad3118420f759dcd147081b9102a,3381767,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-7d637fd94ed1f5fbb85b.pdf,true,true,false
5eb27b726181c8a1e0faa9f0043fea5ac153bf2a,3375045,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-a774d1a79bcb8c400b0c.pdf,true,true,false
80a1bf78b1f4470c5c1bcaf653c78c2bfd709e1d,3366278,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-95b1142190360cb3857d.pdf,true,true,false
43a1a0e216069710bdee93f5cc07b45e2025baf8,3352131,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-16e7bf9762b831780cb4.pdf,true,true,false
d960a87bfab9d95e969d643ed1bbdef4606d6a8d,3328001,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-8f5509cc198b9fbe9484.pdf,true,true,false
2f0dc7ef52442a439b7297c87c9f5831fd67cf96,3325812,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-e098f4c5b07e455731dc.pdf,true,true,false
502a04b3e73a853c57f8aa4452680325d155ac68,3318548,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-b89c399441b5bff91db8.pdf,true,true,false
0f2a77e2a296370241056fba1c75f0a78f6b0a16,3317995,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-1ffb2802a1d4ff9282ab.pdf,true,true,false
0fa465f4ec0dc0a93e9b0313b19c10c79fe4ee7d,3290557,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-f9a9a062a368fd4ca435.pdf,true,true,false
d7a94447e969e11615dccc3a2014300eeff62c65,3286082,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-85732953017611e1b7e0.pdf,true,true,false
a0ad03ed6972526f36abde9a76596e19eda6d1e7,3284374,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-21b535250d5e503149a9.pdf,true,true,false
ebc4e7833781346910592816daaaae619852ca75,3275083,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-f6a77491424a551b80fc.pdf,true,true,false
415a9168b8d16bbb77d044c4a64f19531fdba305,3274644,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-17045fd2527a369b01b3.pdf,true,true,false
0cb9c57c979542a67c3b4c86ed847eb855adacac,3273406,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-b8f26c9c257ba0c2703c.pdf,true,true,false
0025694ec5449d18cd0fef0a2bf57352f913cd02,3271056,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-6cc224afb12749bc45ad.pdf,true,true,false
