canonical_external_ingestion_id,external_administrative_observation_id,source_excerpt_or_table_row,source_SHA_256,source_page,source_table_id,source_row,source_character_start,source_character_end,proposed_analytical_role,linked_claim_ids,reason_for_cross_examination,conflict_flags,ambiguity_flags,expected_consequence_if_upheld,expected_consequence_if_rejected,recommended_review_type,adjudication_performed
EXTINGEST-7b9bb333768d53fc85d9b2ea,EXTOBS-612562cacf0f6b65e4f2919c,[3].spatialCoverage.additionalProperty[10].value,775a96b6855f8cd9213468296b1fba082f932046809044fed0bb08ce59f3b2f5,,embedded_1,126,,,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-02c5e5a1c425a4045afd5a5d,EXTOBS-1763a28d2dc6b1492293a074,2180,ab73067648822f335cf826a4c8f6ddc614087dd1b2a6a47ba2ad656e24e35aad,3,,,8992,8996,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-9a421d559432d6b802bb5ccd,EXTOBS-e4759f9d63d686c9a3c018f6,"$4,000",d0acdfd239897e4fec5a1ef223e9a142964381ce8fe3180eb47cf1d819e8fdb4,30,,,80691,80697,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-5c4dccc081b2031b967937dc,EXTOBS-22ed30e3e92811c038eb7b9d,Cressona borough,36e962d0a73ea1128d4554115cad18a1815f9f92c0c8f41975394ec30158a716,,html_table_1,2026,,,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-70799866d1bc7d22c1a011d2,EXTOBS-42c7289c8202350f7892e520,"Children & Family Services, Office of",ce1cd36338554e35ef9e17de65ee68180bc8be0bb040a5e21e82c614fce766f4,,html_table_1,12,,,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-851ca8469eeda78596e713ef,EXTOBS-b13a8b798e554617b18e7955,"Committee Name:
Agriculture & Natural Resources Budget Subcommittee",f0e1333ef7a3ec66ef2c2622a43a4504005e292cd1f59600108a7d6357a3f9ac,,html_table_1,1030,,,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-f33f84d6ed100a22a4e001e7,EXTOBS-6ae9c7e4527983afe79c1030,21,9eadc7352a1ecc7727b3bcfca3480eb26498634a643eb40b5c55a3eaf714a588,,,,932626,932628,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-8ee29d7aa612f9e6410a3e6c,EXTOBS-3f59555eddb6259197687dd8,[2].spatialCoverage[0].url,2582cce434feca5d48b1b89e641ce9b11292f66cef4980d892cb6fa2583b5523,,embedded_1,74,,,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-758f367edbaa87db38725814,EXTOBS-3c1203e41ca283cdb0bf56ec,0.90,7d26011c1d4b1c980a6b0f2fda5a286305d1dbc6d538b3dc8c27bdf6992c37d5,112,,,537967,537971,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-40a0f055efe1f649bd3e0164,EXTOBS-bfa947734600c74afc6abd00,"30,",b9f8ab564bd51d7166b3b3de6cc33b0277be56d0d56b9e127d8ae66d7d73a45c,,,,10882032,10882035,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-8d45af4bc36fc11d32111757,EXTOBS-ecab8894353352fe74945971,DEPARTMENT OF CORRECTIONS,60f72b9e16e5effc98d17f2a2f4944ea01dbea2799ee490f78cddefb6df92608,,html_table_1,815,,,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-06beb73cb1d1a247522b5e88,EXTOBS-706038409473275fc97b9b3d,"$135,751",0eb2385ecf21365aec4a4053ee2ab3db48227594772a4392ad4b9c02d3145d9b,146,,,530042,530050,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-a386ecb54a364be71d0af48a,EXTOBS-2e239f7e4f5a415cf28bb30c,1,143dabf32ebc10d2d2572481314f305e6bf7abaed550ae8a62ad2c2266e7b1ab,,,,64,65,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-1edbdd011b72b7588325612c,EXTOBS-cdfe202d156950c81570a033,"1,273,993",bc336249f68940645963980d904c06946eb9b3c6af2ee5547078096d29562027,69,,,227308,227317,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-c6f57f84e3b0d578caed3f94,EXTOBS-6e70e3fcff9d047c3ec30597,"2,775",229c611c0e9d5f8934dc812b1f22d34d656ba9d1093ce7856028510bc5880eb7,117,,,275699,275704,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-ef1dd42f9857f4a07a844c6d,EXTOBS-9f9490d9d3a2a6027722f759,"1,000.00",23ead36ff1661ff39304b70110fde5f92ba41c19b252173308ebbda165f46726,88,,,171391,171399,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-f3847d22b29e8fa134e0dad9,EXTOBS-219be42fe4be4ac3f1f5b1ad,Smyrna town,5994cb091f90e5761f34b23a51f406502931b505c2cabc3f87240204235d954e,,html_table_1,290,,,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-c04a52a00368293cef96e0ff,EXTOBS-2be8fd550b4bdb51eeb5739c,652,b9f8ab564bd51d7166b3b3de6cc33b0277be56d0d56b9e127d8ae66d7d73a45c,,,,89448773,89448776,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-2c9621a436980a98bd81d6e4,EXTOBS-4e0b4b3c1aebf389e201abbd,"$20,000",4d0d19c0c47264e8913622632db0472c8ace6a7af7d24fd2adede6cd18bbaef6,,,,5318453,5318460,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-e57e43c6e769a4d92762faa0,EXTOBS-b1d0d31e090b06404d296c1b,"Where I work, efforts are made to make everyone feel like part of the team.",a1a4b62cd6184af4cd1d2c5e751e12a309bb6b2f13274e43a18ebf2bd491b4f8,,html_table_5,12,,,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-a8d221ae3d5785683f405e38,EXTOBS-b4429eb85ec1d51ab4b88b93,"Taxation & Finance, State",020bbf33667b772062edfef533e98320542fef680ff36677c3a0075e2e6d40ee,,html_table_1,1481,,,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-bcba5c8e64754db24aa62010,EXTOBS-eba28daaebc1bd9c70197f3c,1.5%,98b32ca5de1b24858068e76a3afcf17bb815afb7dccc53afb618860da0754c6d,7,,,10817,10821,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-33d473201924a9d2489d0643,EXTOBS-ebcd9fce26a2dff292a89765,34,21742b62c067abd6522c3b0be98e0b1f793fe35f3255ad525abbea4a8b591eee,273,,,403637,403639,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-4772ed9fc5a49ef5906abebf,EXTOBS-128963d136e59aae08f17e68,"$5,000",4d0d19c0c47264e8913622632db0472c8ace6a7af7d24fd2adede6cd18bbaef6,,,,5415726,5415732,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-aee3b6ec7dbcbfe463c8295c,EXTOBS-148bdc121e32e718b8ec2092,Address:,6d8eede2ee8588b20a62996d7bf4f498e4534632425ac89b71acce039f7e5857,,html_table_212,3,,,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-38e0d71e3aeb0811c5db41ec,EXTOBS-e51583a76e5ed1e303d207ae,6,63ca180e2c608c7b1520212ce9db4d021aa57af71768f11ffa443ffb071cfef6,444,,,3068222,3068223,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-31cf0d121cf873c996b8adee,EXTOBS-f846d5f7acb328b436687e69,Public Works Superintendent,011e670fea81d51d672685eee4d71a8bba05323edee69f822a48db71a5e24b39,847,,,417872,417899,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-ddc8c9cfecad6be7527f2bd7,EXTOBS-5d07180592993323d266e572,0.90,cdbe613676a217026f3fdc3cc5ddf450c605fb832bea14d87cdf72d3695f7b65,430,,,812358,812362,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-1f6abf1c62c12f58fdb11701,EXTOBS-988f21b491e4f57b6175c432,[3].spatialCoverage.additionalProperty[61].@type,9a9d371796f3621b4dc5f76bf4dd15303ca6691287257b73effe619de869d4b3,,embedded_1,277,,,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-041e17f5756878b8a7d132f5,EXTOBS-ae50e3e295617ef3ec9ece4c,3.0,9b38898588bfaa208c26e1704d7532e9c98b43a3c97424dc78c42a36187e9fe7,33,,,109247,109250,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-c3b3be1294e20a3e867d186d,EXTOBS-05bd62f703cde6b58bfad756,"2024,",90a85cbfa2771655f0887719936c928b05ed9a4aecbd0ec83cc6124c25368a8f,12,,,21569,21574,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-4be665bbd562b22b344100cc,EXTOBS-96a3a7e08170dc3877a5c33f,"10,665",ea82e67e52d22da1380fdd14785df8624c319bdcca95d2926d34e7a171ec4ddb,32,,,66302,66308,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-31ff630ceb70d21b5bdff0af,EXTOBS-f2609095f9b58173f31634e8,"Environmental Conservation, Department of",35c96d0681e3961fb0aa4e5b28e91ae1a078a30e5034929d2efdc2512f181037,,html_table_1,80,,,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-fd72e26e057f1c9aa2811a40,EXTOBS-364b7fb93a6a5a4d80830921,3.38%,ffa2e6066ec904d7394064d57d9b99a1b6815ddab73778c8e5934e5ad23e3322,122,,,223946,223951,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-c69614a8306237c0f9c53570,EXTOBS-108ed7bb691c708a60118bf1,2018,20a4926298a71c3b0f9e2ba95ad2794b5d88b6b796f4f68021a2d86a400ca381,686,,,1230571,1230575,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-c912d0e0d175fa49e350144f,EXTOBS-eb9753f2b5a5f33118651b71,Holiday Pay,a50f8a4ba4bbb36bec57941f63bd8d120466d6a7f518aa107db020b4b572ab72,,html_table_2,16,,,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-f434befa89103959571b2e64,EXTOBS-aa2055966af88e2a91928336,-25,a09b5a2d62130f5b7d3ad46a69350402f43e99b30202fe44a93983caf0191fd1,4,,,8873,8876,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-37f15f19a490cb0cc8a619d9,EXTOBS-8c0ddca09131cb5bbd01c9be,13,060a55aac68dd245a5c2d520e6f141393933a35f14ee94c6c303366bf83090bd,579,,,1087082,1087084,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-8eb14640b75dc8d18e332bb1,EXTOBS-84f9642848a1156ea2534947,100,308f58d7d8b41d159627d4ea4f95bea2fd6cf1adcbb548f3d43bd86517be5073,314,,,567764,567767,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-81b8ab71bfe74defd129260d,EXTOBS-0fe6f59a844e976d83f36346,[3].spatialCoverage.additionalProperty[59].name,2a3ebc1212ea5ea254a21b20479a61e828b8b5a5416288f7efb43d999f8c4f83,,embedded_1,272,,,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-d762b3a98da99406d1ea176a,EXTOBS-ac3278162b0fb82f0f3bdde5,Block 4024,32418149920a6c21d43c8241b9fcf1dab6efcabb9d04ad296f74f8e7075984dd,,html_table_1,2397,,,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-e0855d8e2290cc7dda2bf4a4,EXTOBS-5d67b736362dbcb9198d686a,Inmate Tort Claims Fund,38a6e932c8a55a4fa278b5aec241284942b2543e0ca6900d964268ceb9c44f04,,html_table_1,5515,,,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-6ee65b3a5f4998a2a002a2d4,EXTOBS-9c68d5da7a557c481ec738d3,[3].spatialCoverage.additionalProperty[18].value,0876f0adcee8cd01d00c289a3bec75cd91a1a35e1c20787c2e610b3dc0fab7f8,,embedded_1,150,,,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-1ceb24f31b0390aa1e39f925,EXTOBS-dc43a7fad03011d297cfb03d,2022,f2a520ccf602ec8cd28cbfc93e2b7e91d8bb728a982afde29decfa8a0d13df8b,53,,,134111,134115,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-11ee46ed3ab448985f760e68,EXTOBS-fe8dfc952795ac7e277a6bff,2031,10da659db224c3ed709b41fad6f12f82bafed833465d6e13379013fa42d9fcee,169,,,180869,180873,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-68191ca18794c7fac38aad69,EXTOBS-fa27e697336a18825e3cd5d8,2024,836a7b532a8f403d1b1051f1437f171431bb43a81c63ebabb395cdde52c09045,31,,,89444,89448,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-c6ae2cfedc0be04d4722c4dc,EXTOBS-1b2c0a827e37df4f44f12888,-448,441e1348656d6580863f7c8679ba8b2f6624ab06ddcb7690590976247bcb6aae,,,,252953,252957,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-7a6befd222b25bdaf0bcca75,EXTOBS-994244dbde4ad6aa94d5250e,[3].spatialCoverage.additionalProperty[32].value,fa10ec9b489568acea4984be77e490779fd7ef2eebd72b64e32763a828d3f28f,,embedded_1,192,,,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-bee99839d0c39635b21da11b,EXTOBS-41871ea77ca6422a317c8112,7,7c388102f691a88dd6348bc34ff7abf5679f3f6d3b05828a401878f5c3e6ccf4,257,,,236597,236598,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-849cdbbb8f11e242e92fad82,EXTOBS-d264b226c50a5d0901a214ef,"Transportation, Department of",40b493bb91fe39c3445fe1a7263517c53b1fa29d836a7e62a21332ea3335c4b7,,html_table_1,1713,,,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-79158156d5d01b039c09bbe1,EXTOBS-90583d5d11782e11ea86a48a,15,eb4c42edf2369af9ef8cfbb50ed79bfb3863a70915be621daf7e2345c6f1cc41,130,,,334086,334088,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-25aaf3e12826b249282848e9,EXTOBS-e13faa9c943a9086f73ac338,27,5ce05cace3c363f5bf9796fc057f6b39845b1e3443caafd0222b868d65b97831,202,,,302458,302460,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-123a7ffe44406c5b609c6f45,EXTOBS-f7447785273149200fa7ba38,Public Safety DCI,38a6e932c8a55a4fa278b5aec241284942b2543e0ca6900d964268ceb9c44f04,,html_table_1,839,,,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-ec3e695eeb5ebd62279148a4,EXTOBS-3b582c932139e9879e4a98aa,07/07/20,ad5a70ca2253a90ec62d0ccc0a3fdfa591e34e6290253318d4dd0f2a6822e7b4,,,,1299418,1299426,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-a20361c77f6e593d5808beb4,EXTOBS-7507ad32c330e43c98294327,Contact Name:,6d8eede2ee8588b20a62996d7bf4f498e4534632425ac89b71acce039f7e5857,,html_table_9536,2,,,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-6713fa30a0ef5700da28712b,EXTOBS-1979eb9956230d9df7391e5d,39,9f4a93915039617f7a9f870f15c1e8efdb5e4e19ad30f2b44b9ca69138d9a3f6,,,,807901,807903,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-ecc98fce16daacde52c4a42d,EXTOBS-e736cc1aaac84bf5b7656df7,"Senior Vocational Rehabilitation Counselor, (Open to New York State Employees Only), (Bronx) Box OSEA-315/45613",c0c9cda80f661cf2dd1828c83c5a6522aebea9fbbbe8bc3da499a33d006e4e8e,,html_table_1,693,,,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-85983cf37bd9e5d8e4710251,EXTOBS-063d1b203a765a2f3bea7a01,Wind Farms,dde0539ba11d49b69245a982f4ff4d4e3f42ff305b4596204f3163ece8673fd5,115,,,186578,186589,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-5e0b74bd821f615b8ee4c142,EXTOBS-208e9ea7e0ba2ef4130a43dd,Budget Unit Brief,38a6e932c8a55a4fa278b5aec241284942b2543e0ca6900d964268ceb9c44f04,,html_table_1,5189,,,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-aeba3506832f0e938a5c1726,EXTOBS-90e9757e66019eaf4088ccc0,4513-1000,64c3b37d2ac04150ce5352258fc159bd2912a16488f74353263d128fa50ef2f1,,html_table_11,26,,,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-bb3bdd220a485dc6a6871dbd,EXTOBS-287bcf00161f0d0994f36f8b,"Motor
vehicle inspection exclusive of repairs, etc.",fc2045322b80cc8506797c13b4e208f74dd29c2aa89884285de9410033836f01,,html_table_62,42,,,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-8ea4ae890679b01bf65587b2,EXTOBS-2b0450dd427c02b668cc3448,@graph[1].name,f5b2b5938c965235330b4003bbb16966ce6f05df446df7b1c1e055386eb66b56,,embedded_1,36,,,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-19ca47f81b5f5ea8a0728502,EXTOBS-14afba02f5a28b05f8319409,3,e544ef5d555ad68e432394ae8d4776175e62ba4c4151e76e6d6042422e7c8cbd,10,,,24215,24216,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-0fae334e56a8c5f58b4afab8,EXTOBS-ec263107466dc05bf287d6e0,"30,000",71ed3b986c45b450db5ab723b3975c327ee2c802d58c2e42b5e2f8cf98fcef22,99,,,197183,197189,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-9e7bab90e11f0b430a979d3a,EXTOBS-6c9607f1b99e3f9223cbead0,"6,658,374",fa33375eec687afa0736916196a3d1b7c827ecd3e63055bb684a53d8c0035a2a,143,,,373504,373513,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-f60707723f63a6e18509a979,EXTOBS-a8cf01c820be0308df7b3aec,Budget Unit Brief,38a6e932c8a55a4fa278b5aec241284942b2543e0ca6900d964268ceb9c44f04,,html_table_1,3907,,,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-a0c11a680dd45050f8db2009,EXTOBS-1c41294ec5cf064abc1f3b1b,DALTON PWS,83bf13b0264aae41f37b99bc4461afe5501cd8738b594b0c3dc88d95eb791c15,10,,,20955,20966,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-a3da23ff18accfdbb8c11117,EXTOBS-f5a7a023f920e3995efddf79,-1801,cc11c23321a100de7effe479586c94014cac304a4712676594b63b8513be0dfb,,,,1120385,1120390,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-e710f568640f2be3a7e7fdee,EXTOBS-003562abdedcaf8d9b261611,19,9d433e622c56abe1f065f1c2f89d9e3d057b62596bb39ba21feec4b6c6cb0468,578,,,1149236,1149238,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-1bd9a5ea843dd44a523d8c1f,EXTOBS-b62f969f4966f071f1bae990,"42,",b9f8ab564bd51d7166b3b3de6cc33b0277be56d0d56b9e127d8ae66d7d73a45c,,,,80449681,80449684,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-b0cb0c818f23aa34b9482f70,EXTOBS-580066d9726aaaa21e735c5b,Land Services,a509ee378201aa14db32bf042b4d3f2f44e8517354d03ae640b66a8c5490eb38,111,,,150808,150822,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-a4a9679358fbdd7ee31625f7,EXTOBS-9bf80c2e27374c3c1197b6c1,15,8f7d0ca3fdd9937cd3c70d23264491b6b4d2c111b4f7e421aceda08a1d4e92a9,21,,,40582,40584,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-c4fea1de26fc6c4e3bae3ade,EXTOBS-befba7a7ab66fca8e1ed4e9f,[2].@context,7d7cae8d231d6fbce9634eb26c70c700a807eb3adb17d147d1e8de0a102e0d65,,embedded_1,20,,,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-9e596bfbd649c4d6295e75c6,EXTOBS-5b438e69377820945d313d9e,5,829c913467f0c0f999c88930dc9a8dba5d3ed25116c050f6215637ca706d7310,314,,,1030557,1030558,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-800e14895783de622da66bee,EXTOBS-0367f77d7fd375db28484d99,"26,",9eba24ee01666e0a37fc34a3c89d96244bfb5ca780e46f0936f32ecdc3e55fea,,,,11523452,11523455,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-da4d22350b6de0cd49bc800d,EXTOBS-114c86e540b74ef9feb5b56c,159,405003379e6e99da6bfb38791bb93de1d40db4c1feb8537c3c624cf72cbe8719,128,,,132708,132711,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-8b0351ff891618108979fb77,EXTOBS-99f89b61b3734d2c06385722,2023,fd51dee035a91def5af3f416e652143be817974bdf301895dc418dee11a899ab,187,,,348800,348804,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-fd0808554d85470530f8cdc3,EXTOBS-db5f9be18bb292732ee68fe6,-776,89bb23765fe80584c478e571e5897d23872a5493e6faa715ef8597d9716a337f,181,,,2825380,2825384,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-1a5776ad21eea542fde4a5b8,EXTOBS-af373f8ae22297d3d2fa45a3,18-249 -Hilltop in Highlands Agreement,78e181e96c453da29e154b7372fd7a4899aa1706c59b926b7c350d8270c0de0a,,html_table_10,6,,,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-cab0598577e2475176d1a589,EXTOBS-cbcf00c128ea657539b207b0,Budget Unit Brief,38a6e932c8a55a4fa278b5aec241284942b2543e0ca6900d964268ceb9c44f04,,html_table_1,4292,,,local_comparison_candidate,,headline_or_local_comparison_candidate,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
