canonical_external_ingestion_id,external_administrative_observation_id,source_excerpt_or_table_row,source_SHA_256,source_page,source_table_id,source_row,source_character_start,source_character_end,proposed_analytical_role,linked_claim_ids,reason_for_cross_examination,conflict_flags,ambiguity_flags,expected_consequence_if_upheld,expected_consequence_if_rejected,recommended_review_type,adjudication_performed
EXTINGEST-8a4bd97704539ae884798fb8,EXTOBS-36fb110a46ec527a4f5885df,-26,b7c7e253ec9b3f8866ffa2bcf44af9bf9c9cd5c2108e9ac9541831aff03d9c8e,,,,96965,96968,implementation_confirmation_candidate,MECH-08,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-7d2501d53b7eafce9f058970,EXTOBS-1046044f300125d2ed362321,JUN,be17580e2b72beff20661acfe4e5adf6c26907b53d161402e03bd64b7cb512e3,,html_table_1,121,,,local_comparison_candidate,MECH-09,exact_claim_id_linked_direct_observation,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-ca35aeb8dce1a436e69b6f38,EXTOBS-a4f7733915f5375feda09dbf,2015,614bb339a5871e1f74c00001916079f8ea0705d2d9e4516bc8fa14d2f8f4c747,,,,1325368,1325372,local_comparison_candidate,MECH-09,exact_claim_id_linked_direct_observation,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-cd0fd7e9ed7fea3379a5f506,EXTOBS-c503698d43a83b274413da47,25,0d57a9bb55d9351334ee9dd01dac1018a6ad15696ceb3db0ff4a04cfb3ad9eda,,,,16500,16502,implementation_confirmation_candidate,MECH-08,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-764cc3a6813024230f04d924,EXTOBS-bc7205d172312180b9813d9a,960,f9a8f6b7fb402c0466e125e73643d4dddf1c000c42ee11cc6c531cb1ec96dc97,6,,,7961,7964,local_comparison_candidate,MECH-03,exact_claim_id_linked_direct_observation,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-9e7e1eb14686b13c84236670,EXTOBS-56b3cc2349da4f2455a103cd,12,4fe8253773fae23dc93b70558910e33624802f0c1fc2d81bed47cc1e370ad8e7,8,,,19544,19546,local_comparison_candidate,MECH-09,exact_claim_id_linked_direct_observation,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-d08722b02ec576be1db2811a,EXTOBS-718ad202736b907cef078ffb,"$3,114",51b2b53be5c21b06dd92258c67d84baba03670703f29e6ba1f9c0d15d38f8570,309,,,521821,521827,local_comparison_candidate,MECH-03,exact_claim_id_linked_direct_observation,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-2b227c4868cae17527802c0d,EXTOBS-67f87b66974eb8ba81c08390,75,9eba24ee01666e0a37fc34a3c89d96244bfb5ca780e46f0936f32ecdc3e55fea,,,,132083373,132083375,local_comparison_candidate,MECH-09,exact_claim_id_linked_direct_observation,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-bcc852ba2ea7b971f98a7e5a,EXTOBS-459b1e0507e9a661d991a600,39,541a6db5dc53d63e38f15ef87ed8e6b1dd526a36570c7bd699696480263a513e,647,,,1497023,1497025,local_comparison_candidate,MECH-09,exact_claim_id_linked_direct_observation,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-569b7f9b9b97e4742958f162,EXTOBS-8d687fba971e17a289850100,6179530,a15a36e82e362d2dd61aa88599c9aa20b6735f83bf5bfc7bd5af1e75d46b26c1,143,,,296741,296748,growth_candidate,MECH-04,exact_claim_id_linked_direct_observation,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-27f1aa3e9a2161e848bde013,EXTOBS-ce38bd6b35b9f07f6db2685b,2021,63830e1da2c66964e47cc831788846802a8264f60b0ec360ef2ea45a80fc0371,,,,64836,64840,implementation_confirmation_candidate,MECH-08,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-85b202a3f6a3a9cbe5e254c8,EXTOBS-b99ff194ea0c4899d7387520,"1997,",9eba24ee01666e0a37fc34a3c89d96244bfb5ca780e46f0936f32ecdc3e55fea,,,,132260186,132260191,local_comparison_candidate,MECH-09,exact_claim_id_linked_direct_observation,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-aafa4b75669603488f1a4cd5,EXTOBS-f4d2edf8104dda2549cc7aa3,1,b0fe71d9a58e70b8c080788b32d7d583ca3f2411312b19fbe73130b0b6d9f72e,2,,,1164,1165,local_comparison_candidate,MECH-09,exact_claim_id_linked_direct_observation,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-fe4a074a0c2106795bb154ed,EXTOBS-6fa2dc0180eae047427f7797,2024,bee6c43ac3621a772bbeb810663fc0973e5dbbde5a178a457b4c8af9ae7815bd,,,,922141,922145,local_comparison_candidate,MECH-09,exact_claim_id_linked_direct_observation,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-3d3bfcd2b03622159caf1122,EXTOBS-37aa50e6a3b29e1e3ecf15b5,116,f56470377f296fb144dca341f2aea0223afbbfc13629119c601c3629aab528b4,137,,,486984,486987,local_comparison_candidate,MECH-09,exact_claim_id_linked_direct_observation,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-47f2da8eadb70952970c035f,EXTOBS-1e51fd83730ec9c0e867aaa0,2022,e3493be8281f2390942b7e002f58b1cab9c2c5082462d00c1b840350929e7317,33,,,55318,55322,local_comparison_candidate,MECH-09,exact_claim_id_linked_direct_observation,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-4db10614ba04992502f12669,EXTOBS-86be2de9f345ecc54cebf08e,2024,2aa17cb038cd8300371bd5a772deb51df2e1e685278e683610a01522011e1ae0,,,,364258,364262,local_comparison_candidate,MECH-09,exact_claim_id_linked_direct_observation,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-41dc871c4178397d4ff36dd1,EXTOBS-ec383a7c419f21bb08604e34,-2012,b5054b32831a7582b20974c98407a958ffa23e5bfeff449ca101be2119c65a93,86,,,788204,788209,implementation_confirmation_candidate,MECH-08,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-4117621b4381ae15b54d9581,EXTOBS-7b33a49fa17f2fd354b80b6d,"November 18, 2016",20e39360bd1b5353b7716a6116880ecbfbc0004fe4b78656cb901b71af38befb,7,,,3645,3662,implementation_confirmation_candidate,MECH-08,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-fc312ad83e217b8a1ffdf2c0,EXTOBS-21f059266cf992465c2a2637,"June 30, 2016",78e6ea3490884d710e306ce5db6d54513d27ee86cdd25d4e3407c430c1e8bece,162,,,361789,361802,local_comparison_candidate,MECH-09,exact_claim_id_linked_direct_observation,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-c4e937bc5ce1202d65b13607,EXTOBS-6697b115f545b019762766d3,7,2d76c6635af4bf882d7ed9df93094660b17895f717b5d78a009bdaeac0635be5,,,,260570,260571,growth_candidate,MECH-04,exact_claim_id_linked_direct_observation,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-3f40e1bfeafc5ff7cdf50177,EXTOBS-58eabbf13cc8c3c96d92e64f,"18,360",02088ea6c6a7cc4a2e94f945bdad67d651b878f0a618fa68e4edb1c53d0c8dc8,98,,,245887,245893,local_comparison_candidate,MECH-03,exact_claim_id_linked_direct_observation,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-aafcfd451ee6e7980f96bf4b,EXTOBS-27043c321ebe1273faaddd10,2,4498598a9df38a300ebb9e6f293020c89aa111b963865b6075212b8106b2a070,32,,,70456,70457,growth_candidate,MECH-04,exact_claim_id_linked_direct_observation,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
EXTINGEST-e135b2b494ef16c18bc9abd7,EXTOBS-ad4f4a08c3cad5988f8ea107,7,0ef0c14444aeebfb98e5429d074094d1121cecfd1f0f7ee60cfd29fa0646988f,544,,,1972690,1972691,local_comparison_candidate,MECH-09,exact_claim_id_linked_direct_observation,,,retains candidate for later claim comparison,removes candidate from later analytical support,direct manual source review,False
