canonical_external_ingestion_id,external_administrative_observation_id,source_excerpt_or_table_row,source_SHA_256,source_page,source_table_id,source_row,source_character_start,source_character_end,proposed_analytical_role,linked_claim_ids,reason_for_cross_examination,conflict_flags,ambiguity_flags,expected_consequence_if_upheld,expected_consequence_if_rejected,recommended_review_type,adjudication_performed
EXTINGEST-cdc9090c220cd1c82ae98cd0,EXTOBS-7b7e21e7a2068eecf9503585,114265,eaca51651c344c70804db30f9dbe07cd69f99ba19412b24c6e25722abac608fe,,html_table_1438,14,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-fd431a56dd15faa35bfd9304,EXTOBS-3cc3cba23e24dab07dd197c1,133923,cc11c23321a100de7effe479586c94014cac304a4712676594b63b8513be0dfb,,html_table_1110,14,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-991e954f0b3eaf114450a05b,EXTOBS-45081b8283a885cf38493c43,DAS-08-033,f5ee1544a875556103c4194ec4bfd399b266b502ba8ee0bf0b4ce0d2e3d8be8e,,html_table_1,591,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-b555e7d5e7bb92cc6d9ffded,EXTOBS-b8b4777ccadf600255c8dadc,150144,df20c3d13fe568917eafe7d59b70f2d7ceaf0e2c3ae3a2e90f63343fab551b58,,html_table_690,8,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-163b386610321b03561b6d2e,EXTOBS-3835c53174286bb298a8685d,72699,cc11c23321a100de7effe479586c94014cac304a4712676594b63b8513be0dfb,,html_table_1074,9,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-092e32cd15a6682c22e50c15,EXTOBS-7b1150127e9d326881a8e92a,76997,9de1b111e9fa15356c73a5e35abe877ad8657a4decc9b4f41b281fdef3028b92,,html_table_270,2,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-62671c0b805ffd5cf7bd2abc,EXTOBS-2d4b60576a7759135e3097e8,34611,cc11c23321a100de7effe479586c94014cac304a4712676594b63b8513be0dfb,,html_table_1426,3,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-80424f5a32759b1e7287ee7e,EXTOBS-50099d764ebc9c7dbe8cd7b4,75628,9de1b111e9fa15356c73a5e35abe877ad8657a4decc9b4f41b281fdef3028b92,,html_table_106,2,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-7b302a6ce8559fa716b7a8ad,EXTOBS-2262d19e444eefab08c54168,130531,2d76c6635af4bf882d7ed9df93094660b17895f717b5d78a009bdaeac0635be5,,html_table_890,5,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-866a97da84a497be776b2dd9,EXTOBS-216854061a7f6bbfb96689af,90656,cc11c23321a100de7effe479586c94014cac304a4712676594b63b8513be0dfb,,html_table_1674,5,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-7cf3155f49a0abd341cfc4c2,EXTOBS-9cf9fd1ff367ec16bf732fcc,64372,cc11c23321a100de7effe479586c94014cac304a4712676594b63b8513be0dfb,,html_table_526,3,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-834c970a149eb18e70482dcb,EXTOBS-d2c92d2aec78cefa60733b74,182230,eaca51651c344c70804db30f9dbe07cd69f99ba19412b24c6e25722abac608fe,,html_table_698,6,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-55904940e844346a93587166,EXTOBS-5150ae3f0e4a445f0c771eb5,81133,df20c3d13fe568917eafe7d59b70f2d7ceaf0e2c3ae3a2e90f63343fab551b58,,html_table_838,4,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-f943cff018fd0c7033eaf9c8,EXTOBS-b466a7efb40f9e594c50f6b5,117242,9de1b111e9fa15356c73a5e35abe877ad8657a4decc9b4f41b281fdef3028b92,,html_table_1130,6,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-ab4800a6963ea33b350e4fb2,EXTOBS-c14a306050b70923184bcf84,X,9de1b111e9fa15356c73a5e35abe877ad8657a4decc9b4f41b281fdef3028b92,,html_table_460,31,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-955443a42415cb7e2302e913,EXTOBS-68f280e2e5b0024d7707eecc,53422,eaca51651c344c70804db30f9dbe07cd69f99ba19412b24c6e25722abac608fe,,html_table_1202,5,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-112cf7628da4d30d75a5febe,EXTOBS-e4e45cca9d06f860314cc765,64319,2a8c521043e1ef0ddd185cee4a4943f0d302daa9e13a63c0232328a2f323495a,,html_table_358,2,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-7a2586c3f43b4573c6a1225e,EXTOBS-ea18ec36e2bb325017ff5b69,53869,1b36fb777f4df7c29e23449873f3a7c382c83cb9bb0da2806e4360f248298ccf,,html_table_1798,2,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-ff1e11a2590eb5fcd695b95c,EXTOBS-e16031129db8d5c34cb7ca9c,105995,9de1b111e9fa15356c73a5e35abe877ad8657a4decc9b4f41b281fdef3028b92,,html_table_978,2,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-6c857d1f8aa1a19a51d2864e,EXTOBS-35cbd6bcb945d241875274f6,101672,72255ec1374c2a024194683497c8487eda2ee3cffe8b6a1b7f60d1c81742b8f2,,html_table_998,3,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-5c9d2f788b5351543959e9a5,EXTOBS-97dc8b64f9d5e358fe83cdf1,90483,eaca51651c344c70804db30f9dbe07cd69f99ba19412b24c6e25722abac608fe,,html_table_654,3,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-15f70b100a5c08c54bff34f2,EXTOBS-163d77d3ccff6728359f1dcb,137639,72255ec1374c2a024194683497c8487eda2ee3cffe8b6a1b7f60d1c81742b8f2,,html_table_686,6,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-db222d5b154102b9d711a35b,EXTOBS-d5b820c821414259beff5280,45318,6ea9cb4ae8ce2246eff16ecebd0f6ed75e85b8c22c67776cca289a76e9db3d44,,html_table_1,94,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-23e60e961514e47617508df2,EXTOBS-5eb6ee360f59f8150a7df1f6,60388,cc11c23321a100de7effe479586c94014cac304a4712676594b63b8513be0dfb,,html_table_1854,3,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-9ed41562928b9f643e66ff43,EXTOBS-ddc95282efd8ba18961c5bcc,190012,eaca51651c344c70804db30f9dbe07cd69f99ba19412b24c6e25722abac608fe,,html_table_1018,15,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-6a33a5c913ad7c008fcd2b21,EXTOBS-1dbf7281242fd8b09106301e,182714,9de1b111e9fa15356c73a5e35abe877ad8657a4decc9b4f41b281fdef3028b92,,html_table_702,12,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-e38cd23b1e07892cda84f2c2,EXTOBS-9562a53339318c86233cd1b9,48025,eaca51651c344c70804db30f9dbe07cd69f99ba19412b24c6e25722abac608fe,,html_table_1106,4,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-26ceedb9f6901f72e6052f13,EXTOBS-b3b6843af8ed57eafe4e0d97,170456,1b36fb777f4df7c29e23449873f3a7c382c83cb9bb0da2806e4360f248298ccf,,html_table_662,6,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-269118af03bcfa72a42bd1bd,EXTOBS-ac43a388c8739727464c1076,83147,1b36fb777f4df7c29e23449873f3a7c382c83cb9bb0da2806e4360f248298ccf,,html_table_1570,7,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-350a9fb33cdcac9c714e001b,EXTOBS-853a21dcb6b9e0c5e1017c56,S0501_C05_017E,cc8ca7811b179c0033a38bfe9fee10feff631b0d1dfb8df85e146d3f4d156319,,html_table_1,2261,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-548b4e6772bb30daccae9d5c,EXTOBS-0996aa2743b205c69b14f193,Resolution date + 2 Year(s),f5ee1544a875556103c4194ec4bfd399b266b502ba8ee0bf0b4ce0d2e3d8be8e,,html_table_1,2074,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-d9b2ae60c27edb1c68df8db4,EXTOBS-6419498857408192a7249d98,71884,eaca51651c344c70804db30f9dbe07cd69f99ba19412b24c6e25722abac608fe,,html_table_1462,8,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-5f252f8fdb7376da1e7b68b4,EXTOBS-7b7ed903b512a6a5167b39fa,44342,cc11c23321a100de7effe479586c94014cac304a4712676594b63b8513be0dfb,,html_table_1446,4,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-5b4d7cdf82404d2a31e24d3f,EXTOBS-74b65dea56410ddfa7f550a5,59252,1b36fb777f4df7c29e23449873f3a7c382c83cb9bb0da2806e4360f248298ccf,,html_table_1218,5,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-97469da3e0e5ce3cae06b9f5,EXTOBS-4662ce8f8776d05063c9a342,162161,df20c3d13fe568917eafe7d59b70f2d7ceaf0e2c3ae3a2e90f63343fab551b58,,html_table_706,7,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-adef5bda668c5fbf17937b97,EXTOBS-092a4ff3457ad80b494b3493,RICHLAND,3df525881d13554e5d71ac5a0c4e4d5dfcd7dff4f556533a754ae031f5a6cc35,,html_table_3,103,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-65c8a2cf3b369b294dd3b413,EXTOBS-5dd8cde7b8a1512fbb7b7eb8,48236,2a8c521043e1ef0ddd185cee4a4943f0d302daa9e13a63c0232328a2f323495a,,html_table_738,2,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-a3efa10d23f7ca2a2e46f994,EXTOBS-5559c6ccc29266b85ed2b027,66810,9de1b111e9fa15356c73a5e35abe877ad8657a4decc9b4f41b281fdef3028b92,,html_table_1270,4,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-a4d418c1731e795f4cede297,EXTOBS-2398ea5f266e9454b2220e83,56217,adc616adb509afbc931cf0b2f4f11a5112ceab0c74fa78698f941983779fefd4,,html_table_822,2,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-e84c47d256651e85a60f70fb,EXTOBS-7bdf20b5a9558a6c42b8ad0d,79118,1b36fb777f4df7c29e23449873f3a7c382c83cb9bb0da2806e4360f248298ccf,,html_table_342,8,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-69e60d75f38780d540d81085,EXTOBS-767a8d911db79c69c7dff2a3,128492,1b36fb777f4df7c29e23449873f3a7c382c83cb9bb0da2806e4360f248298ccf,,html_table_1278,13,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-5d29147a6d40acb1c888a860,EXTOBS-1b7be1ff9a49641a698413b6,171607,9ffefe1601d459d23ca25790f35a85c186306b32229de7bdcd69cfe2b99d88ab,,html_table_1,16,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-cb04a414a8d8648ed61e6af1,EXTOBS-8e7aa31143e729dcdd5ce570,"HARTFORD-EAST HARTFORD, CT-MA LOCALITY PAY AREA",9de1b111e9fa15356c73a5e35abe877ad8657a4decc9b4f41b281fdef3028b92,,html_table_484,26,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-8724c77cd687cee17e2a5514,EXTOBS-8805fd5b4693ad64e4ca353c,51750,1b36fb777f4df7c29e23449873f3a7c382c83cb9bb0da2806e4360f248298ccf,,html_table_1090,5,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-72b0e30037612f4c686709d8,EXTOBS-f240bfec484a3dd1b051eecc,156802,1b36fb777f4df7c29e23449873f3a7c382c83cb9bb0da2806e4360f248298ccf,,html_table_1026,15,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-6e1408b1935e06ed846421c5,EXTOBS-12d50494849173e753c3d2a7,55567,eaca51651c344c70804db30f9dbe07cd69f99ba19412b24c6e25722abac608fe,,html_table_1214,5,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-725d50ab0191fbad96bf9283,EXTOBS-3cd61d89f3c4e2064fbb146f,101750,2a8c521043e1ef0ddd185cee4a4943f0d302daa9e13a63c0232328a2f323495a,,html_table_390,3,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-123eedbb744cb27bb15109dd,EXTOBS-24d6c79aa26f07afd5262fc6,85483,cc11c23321a100de7effe479586c94014cac304a4712676594b63b8513be0dfb,,html_table_1070,12,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-1ec489b5599629c5841f53e7,EXTOBS-2ae484a04b2ab23eb7dbbf07,77469,eaca51651c344c70804db30f9dbe07cd69f99ba19412b24c6e25722abac608fe,,html_table_1150,9,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-c0ceda07e888f954ab1b6d1c,EXTOBS-b250ccf48dd60f08adc267dc,80804,cc11c23321a100de7effe479586c94014cac304a4712676594b63b8513be0dfb,,html_table_1574,4,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-a025d35837a8ddb0b8bd5e4d,EXTOBS-9a5c5a91ba18fa60fb0133c7,74423,72255ec1374c2a024194683497c8487eda2ee3cffe8b6a1b7f60d1c81742b8f2,,html_table_438,3,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-7d95628320abc02c5db41699,EXTOBS-0df91a6464108f2cd2b05067,DSS-05-007,f5ee1544a875556103c4194ec4bfd399b266b502ba8ee0bf0b4ce0d2e3d8be8e,,html_table_1,2476,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-c4a0b36b0ef17313eb39ded7,EXTOBS-940dfb712c90a0b5fb8ad9c9,42479,cc11c23321a100de7effe479586c94014cac304a4712676594b63b8513be0dfb,,html_table_1450,6,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-417c88a8ef1a3209d284a805,EXTOBS-10974f4fdc7562ce52ddda00,114696,1b36fb777f4df7c29e23449873f3a7c382c83cb9bb0da2806e4360f248298ccf,,html_table_666,6,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-6e49c1f3d0dbcfa62284403f,EXTOBS-e4433ede2999f30770d9e364,81526,095ccb2c80fe4c3c9bcfd92258e82d9f1334da2a7cc1c548093e97d29c7fece0,,html_table_1026,5,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-7ba5d2723769c384e8c7125f,EXTOBS-1fc0176c3eb27844d5027733,65835,df20c3d13fe568917eafe7d59b70f2d7ceaf0e2c3ae3a2e90f63343fab551b58,,html_table_850,3,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-fcd26582c100411d1e62f7db,EXTOBS-6739e96cb609a1f90cf05d37,94201,cc11c23321a100de7effe479586c94014cac304a4712676594b63b8513be0dfb,,html_table_1538,2,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-d0a7c4957ca02c4a45e4bdbc,EXTOBS-f85c4da0428bac57224ed087,158939,eaca51651c344c70804db30f9dbe07cd69f99ba19412b24c6e25722abac608fe,,html_table_642,6,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-360a2ff383231b8153d31ada,EXTOBS-379cf511ac9666342e14eca8,142841,2a8c521043e1ef0ddd185cee4a4943f0d302daa9e13a63c0232328a2f323495a,,html_table_630,6,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-e7ab033faca8f369294b426f,EXTOBS-da96552c91b23da61916117b,54154,eaca51651c344c70804db30f9dbe07cd69f99ba19412b24c6e25722abac608fe,,html_table_1426,8,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-ec0b49c40bdb8357bc3c73ae,EXTOBS-db297b884c25c3fe64349984,56855,1b36fb777f4df7c29e23449873f3a7c382c83cb9bb0da2806e4360f248298ccf,,html_table_1426,7,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-1faf7d53083d9d408307758c,EXTOBS-e5f54ff3be854be76d4506bd,87263,9de1b111e9fa15356c73a5e35abe877ad8657a4decc9b4f41b281fdef3028b92,,html_table_886,4,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-237ae2a0520c9f056b6e8c4c,EXTOBS-45c51086c27c97c81847bc30,X,cc11c23321a100de7effe479586c94014cac304a4712676594b63b8513be0dfb,,html_table_1492,42,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-329053719f7a5a6a9204b86b,EXTOBS-34270fefb5cd7ca4d001c9b7,65239,095ccb2c80fe4c3c9bcfd92258e82d9f1334da2a7cc1c548093e97d29c7fece0,,html_table_622,5,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-b96607dc45ae230df9cacd77,EXTOBS-839182fd152eb35320674f1b,157482,095ccb2c80fe4c3c9bcfd92258e82d9f1334da2a7cc1c548093e97d29c7fece0,,html_table_610,12,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-ca15df8d3cfc0fcbe4668e32,EXTOBS-fd0e7bb3ed89fcce4c11872c,56136,adc616adb509afbc931cf0b2f4f11a5112ceab0c74fa78698f941983779fefd4,,html_table_1166,3,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-445ccd7fd867f4f7af0fae25,EXTOBS-efa9bc5a071885e15aaf25a2,128590,df20c3d13fe568917eafe7d59b70f2d7ceaf0e2c3ae3a2e90f63343fab551b58,,html_table_806,3,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-e8fa580951dc68d241b2b41d,EXTOBS-68ca9b66957c7da37b32a3c0,111998,2d76c6635af4bf882d7ed9df93094660b17895f717b5d78a009bdaeac0635be5,,html_table_1070,6,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-669c79cbee51b9ba299f7705,EXTOBS-db10ee4ce4d39b894ed7108e,110020,df20c3d13fe568917eafe7d59b70f2d7ceaf0e2c3ae3a2e90f63343fab551b58,,html_table_666,6,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-f60ec542fff4e35c56712418,EXTOBS-beec1415523cfea9656654ce,50002,2d76c6635af4bf882d7ed9df93094660b17895f717b5d78a009bdaeac0635be5,,html_table_1226,2,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-a51c3c0bb7dc623a2901d90e,EXTOBS-1f0c85f59c8b23dd8820f7d4,48124,9de1b111e9fa15356c73a5e35abe877ad8657a4decc9b4f41b281fdef3028b92,,html_table_1210,2,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-8706d9bef19e6eefcaa25dfd,EXTOBS-902a77c2b2bdf3ba146acd4b,Margin of Error!!Native!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school,cc8ca7811b179c0033a38bfe9fee10feff631b0d1dfb8df85e146d3f4d156319,,html_table_1,683,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-509030055258a98fcc1338fc,EXTOBS-4ef2aa3d621729de307563e1,105860,2d76c6635af4bf882d7ed9df93094660b17895f717b5d78a009bdaeac0635be5,,html_table_734,3,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-7265582e25df0c462a047183,EXTOBS-6c271e943ee81a627b7b938d,56295,1b36fb777f4df7c29e23449873f3a7c382c83cb9bb0da2806e4360f248298ccf,,html_table_1114,5,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-11357ba932b9025302c8ecfc,EXTOBS-90f459352badce28fd3fde06,9855,e49fe879c9b99ab72c762be975203a954512c10837c0beb04664a509eb72317b,,html_table_92,57,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-867b53907a80c992e4a49ae4,EXTOBS-880724407cb7e73b7a496114,56900,eaca51651c344c70804db30f9dbe07cd69f99ba19412b24c6e25722abac608fe,,html_table_766,5,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-d8f0c79da44e175ac433525b,EXTOBS-85a8adfe515b1a977902dc07,81880,2a8c521043e1ef0ddd185cee4a4943f0d302daa9e13a63c0232328a2f323495a,,html_table_794,4,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
