span_extraction_id,stage,attempt,request_id,backend,model,status,schema_valid,input_chars,span_chars,context_chars,input_tokens,output_tokens,total_tokens,elapsed_seconds,error_type,error_code,raw_prompt_saved,raw_response_saved
SPAN321-41dd97fc271036565025baae,live,1,resp_091d79ed4c73591d006a66cbf4e8408195bb3d885eeae5704a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2452,826,320,850,298,1148,6.810243,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN321-bb42c3b00dc2c59e655aebbf,live,1,resp_05170123579291ee006a66cbf52e2c8193876e6c4949792429,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2244,618,320,1001,169,1170,6.490775,,,false,false
SPAN321-402698bbd2220468488ba345,live,1,resp_0162d8729e6ca230006a66cbf5924c8195919d9997dd109a0c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2335,709,320,805,171,976,6.651729,,,false,false
SPAN321-4348520c44b67ba334c060d6,live,1,resp_03126368afc52eb0006a66cbf6b3b081979b2868c38c6706e4,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2343,717,320,812,181,993,8.058080,,,false,false
SPAN321-02711a1fd08aee36273cdf12,live,1,resp_05061f8812633013006a66cbf730f48196a4586634d9f2d54d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2343,717,320,814,271,1085,9.064525,,,false,false
SPAN321-92caebabce617ec3e5c2eb5a,live,1,resp_0d4c2d18a112c78a006a66cbf75da08196b48161e766576ec5,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2335,709,320,811,345,1156,9.410349,,,false,false
SPAN321-3325ae91ee837fa7fdef5a06,live,1,resp_0dc038290c5f0ddc006a66cbf78598819092d493a8ae03becf,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2335,709,320,692,246,938,9.244895,,,false,false
SPAN321-d876fe2c49b0dbbbc24b57df,live,1,resp_0352673362062618006a66cbf8c4c48193929af6507a165698,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2336,710,320,696,204,900,10.253198,,,false,false
SPAN321-36bbc5e99dfaab061cdcee4a,live,1,resp_00e2e26d16ce1f02006a66cbf9c8448193bc7e74f732a70c7e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2405,779,320,848,172,1020,11.219368,,,false,false
SPAN321-b32b28d65bd80fbff01f6cdb,live,1,resp_08ccad60b81f37b3006a66cbf9f9bc81978e62032b82d118c3,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2285,659,320,814,268,1082,11.939225,,,false,false
SPAN321-7963a822dc25e9b66a4eda6f,live,1,resp_0abdba968939319f006a66cbfa203c81958f54983b7c7a2d3f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2286,660,320,816,329,1145,12.476945,,,false,false
SPAN321-9887b5505a4ea3c27ae199d0,live,1,resp_04ca9b9c1ac07fa3006a66cbfaf9e08196b8ae5e6f2d626893,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2334,708,320,702,276,978,12.800925,,,false,false
SPAN321-beb8561f1723440811a7afca,live,1,resp_013f4c9e828978df006a66cbfbec948197a22d78407de1bae4,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1923,297,320,730,208,938,13.288053,,,false,false
SPAN321-4f86bcce4667e85310f9f339,live,1,resp_0b418206c649d19b006a66cbfca56481979b1cdef7d1c5956e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1710,84,320,658,177,835,13.832728,,,false,false
SPAN321-3b210c390a6d6d6f5c966f2a,live,1,resp_010f2a9404ed765f006a66cbfd2f4881949c68849ad44486a8,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1970,344,320,756,174,930,14.354521,,,false,false
SPAN321-a20d71d13d616dff4d07fc8d,live,1,resp_0897c75daf737c36006a66cbfd8958819494e211a94e2e745d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,1900,274,320,738,293,1031,15.829034,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN321-61c859a3dc302d75cd122ac6,live,1,resp_0ca77336f74c4351006a66cbfe053881959b8ab70bf2c3f6bf,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1887,261,320,724,331,1055,17.644752,,,false,false
SPAN321-657f221b063a3b6fd2414f84,live,2,resp_03e25761e1af2bdc006a66cc026bfc819489a5f695edc19226,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2418,659,320,840,369,1209,3.392709,,,false,false
SPAN321-41dd97fc271036565025baae,live,2,resp_0a80703ae8f1fc2a006a66cc026e648190b2c6e1c56abe682c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2585,826,320,876,312,1188,3.996635,,,false,false
SPAN321-a20d71d13d616dff4d07fc8d,live,2,resp_0f24d1df10fae6c2006a66cc026a4881908a370003dc17ab7a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2033,274,320,764,302,1066,2.832481,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN321-ed608854449ffdf89935b36c,live,1,resp_0d254409ec54e93b006a66cc0672508190abe84b1e0394bc81,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2288,662,320,812,192,1004,2.141553,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN321-3b123d1a42b678d7962cac4c,live,1,resp_01246080a0f44135006a66cc0669408196b9462eb84a370eeb,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1727,101,320,735,174,909,1.921403,,,false,false
SPAN321-dc27b741d125228fb50bb7cb,live,1,resp_0fd0fcced9c707c4006a66cc0671288194906feb964f896039,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2346,720,320,827,243,1070,2.288368,,,false,false
SPAN321-45c884feedcaf1279aa96616,live,1,resp_0ea24d408d75fd9c006a66cc06705c81968ec65c75f1f542f5,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2086,460,320,776,185,961,1.987882,,,false,false
SPAN321-07d6d04f9d8dcd4daab0162d,live,1,resp_04306efd23a4b1b6006a66cc084b74819680e8863c8c786350,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2367,741,320,838,189,1027,3.887318,,,false,false
SPAN321-985ddc8ce0cead5396421b63,live,1,resp_002e5eadd72405d9006a66cc085fa88194a7c2dde9bbbcc6ca,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2094,468,320,769,169,938,3.940851,,,false,false
SPAN321-a835d0d5a91b630c099c75f4,live,1,resp_0110100a4260ebdd006a66cc0888508195a9c2a82c85f14425,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2290,664,320,815,258,1073,4.581502,,,false,false
SPAN321-17ee36c453e117bffc5088eb,live,1,resp_0950498f0817520a006a66cc08abac8193b8c3d0d18d0b11ad,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2358,732,320,827,351,1178,5.427509,,,false,false
SPAN321-0967678da9095e198ab52f79,live,1,resp_084d26e3bc92275f006a66cc0a58388195b4332252fe6089d8,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2370,744,320,829,219,1048,6.031006,,,false,false
SPAN321-60195b99d0333928b0800c8c,live,1,resp_06b0a1535c7b99f8006a66cc0a6070819781e8adeeaa9ff238,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1727,101,320,739,175,914,5.800305,,,false,false
SPAN321-253adade07745bffef8985eb,live,1,resp_07d8168ce383b8d6006a66cc0afa5881958b7300a303a3dd4c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2346,720,320,827,199,1026,6.528757,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN321-b8a775881765d6244476c8ac,live,1,resp_04d938c8eaa0f90b006a66cc0bd00881969ab989896875508e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2323,697,320,820,387,1207,8.784346,,,false,false
SPAN321-7c83c843e22bc9d523785679,live,1,resp_0ac4c4ef736c4873006a66cc0c2e188194bee53a61d2f84d66,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2359,733,320,880,219,1099,7.937764,,,false,false
SPAN321-dcb83edf2c9b12b88fa9f12c,live,1,resp_037545e4da489c40006a66cc0c67a4819092eb1cf19aa4197b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2335,709,320,822,272,1094,8.455041,,,false,false
SPAN321-6fb1deab5b6ae2d72e2f5624,live,1,resp_051f0b45dcae5124006a66cc0ce95481958905d92a51b75445,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,1882,256,320,724,226,950,8.708435,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN321-eae4bc4e647b66db7be7b073,live,1,resp_0ccb33b67c28f7e3006a66cc0e54808194ad79d2520b59916a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,1834,208,320,715,169,884,9.996291,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN321-0750c5645fb89696e33c90de,live,1,resp_0f88ade8f121f4fd006a66cc0edb208193aceac131bee72ef6,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2284,658,320,912,161,1073,10.405185,,,false,false
SPAN321-fb4523540831eebe39edc8ee,live,1,resp_0f9ad8552cfd9656006a66cc0f1a288194a2bc07ef7aeda07c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2284,658,320,808,239,1047,11.099021,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN321-1ee31611294aa676f44e820e,live,1,resp_059a829cf9fd94ea006a66cc0f30f881948a438f17fc4f6760,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2177,551,320,790,173,963,10.589813,,,false,false
SPAN321-f55af505e84c94990991f4e9,live,1,resp_02716c5c34003ed8006a66cc106a308190a742b446e48606d6,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2438,812,320,846,193,1039,12.175995,,,false,false
SPAN321-d3d69973f06d2aeb6f00bd40,live,1,resp_0bcefe25c2cc3fe4006a66cc10c8f8819780996e0ca1916695,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2479,853,320,858,183,1041,12.383465,,,false,false
SPAN321-d62a8c5045df80c92d43e0ca,live,1,resp_0264f3d7d733cdf0006a66cc10fd40819698851a6be42cab67,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2279,653,320,798,276,1074,13.215360,,,false,false
SPAN321-61ba5b4ac0a806bdcf105f2c,live,1,resp_07fd040dd8bf3c12006a66cc117d908190a2f0186682239702,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,1952,326,320,759,224,983,14.038029,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN321-4fa9b9ba68950b04f9a050ba,live,1,resp_0b4f36f049d23f76006a66cc128d5c8197beac01b6cd162c8b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2507,881,320,879,259,1138,14.555676,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN321-8706b121192496c563c009d7,live,1,resp_09f544054adf624b006a66cc12c4a88196af7212a90869f0e1,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2085,459,320,766,301,1067,14.999428,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN321-ed608854449ffdf89935b36c,live,2,resp_06c695c43168f87c006a66cc1576dc8190b5c53fa58c66859e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2421,662,320,838,253,1091,2.564043,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN321-253adade07745bffef8985eb,live,2,resp_0fadce88e9941f4a006a66cc1570f48195bb68f73da88b6615,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2479,720,320,853,239,1092,2.534881,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN321-6fb1deab5b6ae2d72e2f5624,live,2,resp_0bd07c34caef92e1006a66cc15706c819693289027636b68a8,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2015,256,320,750,207,957,1.954801,,,false,false
SPAN321-eae4bc4e647b66db7be7b073,live,2,resp_0a6f0777991a61e8006a66cc157610819093ccb153d3ae2605,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1967,208,320,741,180,921,2.082248,,,false,false
SPAN321-fb4523540831eebe39edc8ee,live,2,resp_036db3e9e00c8582006a66cc1759ac8197b38b450318615192,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2417,658,320,834,265,1099,4.385268,,,false,false
SPAN321-61ba5b4ac0a806bdcf105f2c,live,2,resp_065fbe8b4c4c59d5006a66cc177da88193a2e4916361299135,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2085,326,320,785,331,1116,5.208777,,,false,false
SPAN321-4fa9b9ba68950b04f9a050ba,live,2,resp_0c50d8f62bb44ea3006a66cc17e8188194a464e4bde6fe878f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2640,881,320,905,401,1306,5.920245,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN321-8706b121192496c563c009d7,live,2,resp_00d702a377ef9ae5006a66cc1800888190a9743edebead3111,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2218,459,320,792,349,1141,6.148481,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN321-e9d1d40795f3b9235e3d76d0,live,1,resp_0e6115521a1850dd006a66cc1b98208194abfbe3355ff71d1a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2395,769,320,840,287,1127,2.675435,,,false,false
SPAN321-26bdcefc5151b4fd984f1af0,live,1,resp_02152afacef21cfe006a66cc1b98e081949c8eb67dd5a58bff,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2335,709,320,708,214,922,3.546736,,,false,false
SPAN321-80a1fa9272f42ee543d5ce47,live,1,resp_0550862cfde5789a006a66cc1bacd88194bd5c0f106f675783,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1918,292,320,736,205,941,2.246267,,,false,false
SPAN321-62fe8d048c302c3a44e3772d,live,1,resp_0c8cac4d589e13e1006a66cc1b9ac48194bda83ddab2973cb9,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1768,142,320,703,205,908,2.226703,,,false,false
SPAN321-788203d79b901e6c18c8e915,live,1,resp_0a34672c2f06ed3f006a66cc1dcb488195b3e75b0573fe469f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2208,582,320,774,421,1195,5.827296,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN321-5ad78c7baa4ab1af5917bd0a,live,1,resp_08058cebd4ff2f4d006a66cc1dd31c81949df37183a06f3828,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2265,633,320,813,344,1157,5.314014,,,false,false
SPAN321-354dddcee596928c75b8a497,live,1,resp_002231871da908c2006a66cc1e3f288195a905ed613320d4fa,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2309,669,320,809,304,1113,5.324502,,,false,false
SPAN321-eee3babd160c21441edb9040,live,1,resp_04c6243c4d85c48b006a66cc1f1e388197ab54ad10d73900d7,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2186,546,320,781,657,1438,8.201531,,,false,false
SPAN321-4cdeb550c4e77a7a01d640ae,live,1,resp_04e18dd2d1c25c40006a66cc20de50819693a68574946b9127,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2360,720,320,821,277,1098,7.956088,,,false,false
SPAN321-fb711e64fdf617513eb609bc,live,1,resp_00fa2dedebfc0fc4006a66cc20e5b481939855ca31554351bb,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2422,782,320,821,258,1079,7.945649,,,false,false
SPAN321-aab92fa1e228d33d6175b51e,live,1,resp_01a3a32b5bec568b006a66cc2162b08190a93588b651a6b666,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2071,591,160,781,328,1109,8.360581,,,false,false
SPAN321-342126f9dde79cbdf1ef34ab,live,1,resp_0cb7f59c6d791d74006a66cc23803081979ad304369771ee10,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2308,668,320,748,232,980,10.100164,,,false,false
SPAN321-69b35de6ed66a53d9e354223,live,1,resp_0c0f1efadb7b292d006a66cc23846481909bb53bd6d1c2ad3b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2308,668,320,692,289,981,10.549686,,,false,false
SPAN321-27b2105a04650d76fe2ce941,live,1,resp_0d371b1784e290b6006a66cc23c27c8193b9f3a73ea8326665,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1748,108,320,672,247,919,10.566592,,,false,false
SPAN321-5e76060e89ea3f279eb40046,live,1,resp_0fb63b02c9adb77b006a66cc23e9d88193874afddee582e5a8,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2337,697,320,826,276,1102,10.924046,,,false,false
SPAN321-2d30cbbceb0391950f6a74b3,live,1,resp_016f22b6ba49d8d0006a66cc25a68c819498502ee76a8c130c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1773,133,320,681,173,854,11.963619,,,false,false
SPAN321-1d4c96d9b413105da802ea38,live,1,resp_0c708371a135da9f006a66cc26291c8197b7bb420bbda2c32d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1933,293,320,737,187,924,12.336399,,,false,false
SPAN321-30ee73c77cf78be564b416c6,live,1,resp_09953fec46767dc7006a66cc2622488193a3b4e3a21a619f2e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2308,668,320,803,294,1097,14.193396,,,false,false
SPAN321-b9febdaabe993a0c472ab3a4,live,1,resp_0de01e3f70f76489006a66cc26804881908329d9b94739bd00,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2310,670,320,799,170,969,12.708803,,,false,false
SPAN321-7b47df25b1c295c078440641,live,1,resp_0411140b5662a624006a66cc279114819690cd565817761fb2,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2314,674,320,766,225,991,13.926778,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN321-97f5c358367ad907ab2c684f,live,1,resp_07f81b04c98f4a6a006a66cc27e6a48196bd4cad7215078f97,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2308,668,320,766,247,1013,15.078970,,,false,false
SPAN321-0e6f7502b7055d0102a46ed0,live,1,resp_0598de5110cb4bdb006a66cc28438c81969cdcf85046e8afe0,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,1941,301,320,748,192,940,14.562849,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN321-b005b0bbeb3a7a73cd660f85,live,1,resp_0557ecc2d5cb8ca7006a66cc297e3c81938dea77d342c44128,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2080,440,320,817,259,1076,16.281925,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN321-c1688824ae488eded51dfaa4,live,1,resp_006436b7032fe787006a66cc29c150819686a350b2ac05852c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2427,787,320,816,295,1111,16.616958,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN321-46d110607757ef1a9f942771,live,1,resp_090b1d83a2393729006a66cc2a1a888194b84e29ecb3f09567,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2380,740,320,796,252,1048,18.497194,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN321-788203d79b901e6c18c8e915,live,2,resp_044b169bbc5243fb006a66cc2e24b481909350319384103949,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2341,582,320,800,396,1196,3.623234,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN321-7b47df25b1c295c078440641,live,2,resp_00bba4c5ced83794006a66cc2e3328819793bad239d08c9c56,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2447,674,320,792,175,967,2.516335,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN321-0e6f7502b7055d0102a46ed0,live,2,resp_04f629a01e6d1485006a66cc2e199881938bb9f1ae388bbc94,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2074,301,320,774,233,1007,2.364077,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN321-b005b0bbeb3a7a73cd660f85,live,2,resp_098e2b6a0f6033a3006a66cc2e1d5c8194b8c77b0e332ee7c4,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2213,440,320,843,303,1146,3.009061,,,false,false
SPAN321-c1688824ae488eded51dfaa4,live,2,resp_0520ccb35551a4bf006a66cc3071fc8194ae495b6138159bfb,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2560,787,320,842,352,1194,7.237680,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN321-46d110607757ef1a9f942771,live,2,resp_08e46b32aa3eb911006a66cc3093248197956f4e37ea8a9b92,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2513,740,320,822,302,1124,5.046018,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN321-af80d7e82fc871ce8be59e76,live,1,resp_0f61364ea3756b32006a66cc3560ec8190a638dfb6000f37f7,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2116,476,320,766,253,1019,2.216360,,,false,false
SPAN321-6a6e64dafd4c7c93ebe4db5b,live,1,resp_02fd09288306d19d006a66cc357e708190a53d2ffa3efd9e13,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2162,522,320,770,182,952,2.239634,,,false,false
SPAN321-9366309188b3e9e9744b9d1d,live,1,resp_0af75c3b15245439006a66cc355f548196b8871141c6fb082f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2400,760,320,788,253,1041,2.152839,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN321-085a11666c4861a22206568e,live,1,resp_0e874a2826fac277006a66cc355ef08190bf36b388df180b6a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1972,332,320,762,266,1028,2.295240,,,false,false
SPAN321-d68b60d1776b7ef74e83d04f,live,1,resp_012276f93a2be796006a66cc377c248190aafd20b7eba345bb,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2307,667,320,960,166,1126,3.822342,,,false,false
SPAN321-03c7fc272f9b7ecb0297c740,live,1,resp_0e50b4f6b39a0330006a66cc378bf08197814a9b36b1d296ae,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2307,667,320,986,179,1165,4.192908,,,false,false
SPAN321-a0917d0e992428c941aface0,live,1,resp_0daef6f5c8af5960006a66cc378d488197b8b94f5f69640861,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2306,666,320,1005,196,1201,4.305463,,,false,false
SPAN321-7292278451d15d4439f01d54,live,1,resp_0976b1aac97874c0006a66cc379ef881979210829b8012219b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1861,221,320,843,167,1010,4.091148,,,false,false
SPAN321-133b578d17221a66773285ff,live,1,resp_02bac0d7743b88e5006a66cc3929608197924d80de08952143,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1645,147,178,680,245,925,5.895720,,,false,false
SPAN321-70109d98b2927c044ea316cd,live,1,resp_0f2749efbcfe3d49006a66cc396f148190bbdfb0328fe71117,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2353,713,320,711,290,1001,6.447417,,,false,false
SPAN321-fd1ed739ac4555c9b2ee56b2,live,1,resp_0b3b0982e19021ef006a66cc39805881968b6c09da059a5823,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2358,718,320,759,360,1119,7.049330,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN321-1190b60bd3fc4c8ea550db90,live,1,resp_0b39d2128c0b89b8006a66cc399df0819583d229e8628339cc,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2358,718,320,777,278,1055,6.709277,,,false,false
SPAN321-a0c236ffb9afc2e48fe7d7a5,live,1,resp_0bdd47dad3d64c50006a66cc3b375c81978c76c406ec4e9674,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2358,718,320,795,259,1054,8.121824,,,false,false
SPAN321-12d4ed024f4596efe63f15d2,live,1,resp_068fe1f6f7deeea4006a66cc3bd0f881959959155440346ed9,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1591,111,160,655,292,947,9.302057,,,false,false
SPAN321-fde5812710dd68d23b9b7dec,live,1,resp_0169059537c2cd5c006a66cc3c060c8195a7559bc698ac256d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2252,666,266,775,312,1087,9.652812,,,false,false
SPAN321-4f73da4344495304a87c9187,live,1,resp_0e1c4c75bee005d2006a66cc3c5b748195bd67747529e86ee0,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2421,781,320,805,275,1080,9.551211,,,false,false
SPAN321-65b4249238e9369608f1a620,live,1,resp_032e986da5f1275d006a66cc3d71b88196a4eeb2fc62d408a4,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2116,476,320,725,275,1000,10.757407,,,false,false
SPAN321-9fc1d7ec6969d1a89a6b3800,live,1,resp_0f64f9382509c1f0006a66cc3e99e481969b3522f989008106,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2511,871,320,801,182,983,11.331093,StrictValidationError,forbidden_final_claim_language,false,false
SPAN321-f5139edd4e6f5ae08526bce7,live,1,resp_0eaea0a3eb537664006a66cc3ee1988190a505bf31700e6092,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1678,198,160,666,261,927,11.990174,,,false,false
SPAN321-07826a95223aa5789173b303,live,1,resp_0a874022c219c02a006a66cc3ef578819480e1effb61fd17d5,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2302,662,320,764,264,1028,12.083357,,,false,false
SPAN321-e597abea91303c1f9bbc36e2,live,1,resp_0bff3a6fa1745bed006a66cc4013b08194b93acf9953e202fa,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2303,663,320,773,255,1028,13.014692,,,false,false
SPAN321-b6724341d67e850ad27c2d76,live,1,resp_05dfc6acb0d92c2b006a66cc40a5d48193ba72b5dba905322f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2302,662,320,787,260,1047,13.754826,,,false,false
SPAN321-d7912ae93ad7478bb534c9ca,live,1,resp_099d5f0f692ca473006a66cc414ac881979a972a55726dbabc,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2303,663,320,877,328,1205,15.085851,,,false,false
SPAN321-2c6fcfd001ae92b4ef6a68b6,live,1,resp_02c9a9baca2c02b1006a66cc41a5c08195869513d903f2cb8b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,1679,199,160,669,220,889,14.526014,StrictValidationError,quote_not_exact_span_substring,false,false
SPAN321-ece15cdfdab1775218177779,live,1,resp_0920d4b394dfaf4a006a66cc42569c8193a1d9adf283ca12e8,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2303,663,320,761,273,1034,15.555509,,,false,false
SPAN321-9366309188b3e9e9744b9d1d,live,2,resp_0c914cfde42418c0006a66cc44ec048195b939f64393aa398b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2533,760,320,814,259,1073,2.350485,,,false,false
SPAN321-fd1ed739ac4555c9b2ee56b2,live,2,resp_01bbfc7a8e05ae18006a66cc44ed348196b217803d48474f22,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2491,718,320,785,254,1039,2.347350,,,false,false
SPAN321-9fc1d7ec6969d1a89a6b3800,live,2,resp_071dfaf0b84f664f006a66cc44ee1c81938d7d663e88b37b91,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2644,871,320,827,210,1037,2.036177,StrictValidationError,forbidden_final_claim_language,false,false
SPAN321-2c6fcfd001ae92b4ef6a68b6,live,2,resp_013d01ad0dee1d75006a66cc44ee2c8195a27cc991f3ed6794,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1812,199,160,695,313,1008,2.899276,,,false,false
