span_rating_id,span_extraction_id,extracted_text_id,retained_source_id,candidate_id,lane_id,priority_tier,quality_label,source_url_or_locator,source_title,municipality,state,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,local_extracted_text_path,extracted_text_sha256,source_file_sha256,span_text,span_start_offset,span_end_offset,span_sha256,context_before,context_after,extraction_rule_id,extraction_rule_family,span_specificity,rated_mechanism_family,documentary_mechanism_support,direct_text_support,provisional_causal_candidate_support,direction_of_pressure,evidence_strength,claim_relevance,quote_used,quote_exact_substring,reason_code,claim_boundary,no_wage_gap_claim,no_final_causal_claim,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,gabriel_backend,gabriel_model,gabriel_request_id,gabriel_attempt_count,notes
SPANR201-0e86c58cfd5b0f573a8334f9,SPAN321-03c7fc272f9b7ecb0297c740,TXT321-e1f1bbc7892b75c0698f,RS429-5ae4c771afffd9a33c20,TS4L-2b78cb0b5f05c8511918,lane_4,tier_b,verification_ready_high,https://www.northboroughma.gov/sites/g/files/vyhlif12221/f/uploads/fire_cba_fy23-fy25_final_w_attachments_0.pdf,Northborough MA — Northborough Firefighters Local 3057 CBA (FY23–FY25) (incl. wage schedule/market adjustment tables),Northborough,MA,safety_and_non_safety_compensation_units,Public Safety (Fire) — Firefighters,Northborough Firefighters Local 3057,FY2023–FY2025 (effective wage changes include FY2023/FY2024/FY2025 step and market adjustment tables),2014-01-01,2024-12-31,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-e1f1bbc7892b75c0698f.txt,0feb7b3e2d724e3afa7654a09d26f0224a5237a05c6da88fa7b5b121f92c835f,c08ca74f7c09f82b9a858099089eaf0ee723732ce7b7cd8afb447eb22b91bde6,"ow:
FY2023: Market adjustment as displayed below-

10

Step 1
Step 2
Step 3
Step 4
Step 5

FY2023 Market Adjustment
0.25
0.26
0.28
0.29
0.31

FY2024: Market adjustment as displayed below-

Step 1
Step 2
Step 3
Step 4
Step 5
Firefighters:
Effective 7/1/22
Effective 7/1/23
Effective 7/1/24

FY2024 Market Adjustment
0.26
0.27
0.28
0.30
0.32

Firefighter Base Pay Increase of 2%
Firefighter Base Pay Increase of 2%
Firefighter Base Pay Increase of 2%

Firefighter Wages
Step 1
Step 2
Step 3
Step 4
Step 5

FY2023
$ 25.84
$ 27.14
$ 28.48
$ 30.18
$ 31.70

11

FY2024
$ 26.62
$ 27.96
$ 29.35
$ 31.09
$ 32.66

FY2025
$
27.15
$
28.52
$
29.94
$
31.71
$
33.31

Captains:
Marke",31251,31918,c0e021fe6648f8851447cf25b368cbe3e7c3ad7df09670dcd5998fde3d3f31bc," in Force.
ARTICLE XVII: WAGES
A. Increase as follows the hourly wage of each employee as well as all steps of each pay
grade:
Market Adjustments as defined bel","t Adjustments as defined below:
FY2023: Market adjustment as displayed belowFY2023 Market Adjustment
0.33
Step 1
0.34
Step 2
0.35
Step 3
0.36
Step 4
0.36
Step 5",MARKET_ADJUSTMENT,market_adjustment,high,market_or_comparability_pressure,moderate,moderate,not_supported,neutral_or_unclear,moderate,direct_text_claim,FY2023: Market adjustment as displayed below-,true,explicit_market_adjustment_label_present,"FY2023 market adjustment label and display, not wage outcomes or comparisons beyond the adjustment table",true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0e50b4f6b39a0330006a66cc378bf08197814a9b36b1d296ae,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANR201-7cc6fd08e00519d6c3f13736,SPAN321-a0917d0e992428c941aface0,TXT321-e1f1bbc7892b75c0698f,RS429-5ae4c771afffd9a33c20,TS4L-2b78cb0b5f05c8511918,lane_4,tier_b,verification_ready_high,https://www.northboroughma.gov/sites/g/files/vyhlif12221/f/uploads/fire_cba_fy23-fy25_final_w_attachments_0.pdf,Northborough MA — Northborough Firefighters Local 3057 CBA (FY23–FY25) (incl. wage schedule/market adjustment tables),Northborough,MA,safety_and_non_safety_compensation_units,Public Safety (Fire) — Firefighters,Northborough Firefighters Local 3057,FY2023–FY2025 (effective wage changes include FY2023/FY2024/FY2025 step and market adjustment tables),2014-01-01,2024-12-31,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-e1f1bbc7892b75c0698f.txt,0feb7b3e2d724e3afa7654a09d26f0224a5237a05c6da88fa7b5b121f92c835f,c08ca74f7c09f82b9a858099089eaf0ee723732ce7b7cd8afb447eb22b91bde6,"4: Market adjustment as displayed below-

Step 1
Step 2
Step 3
Step 4
Step 5
Firefighters:
Effective 7/1/22
Effective 7/1/23
Effective 7/1/24

FY2024 Market Adjustment
0.26
0.27
0.28
0.30
0.32

Firefighter Base Pay Increase of 2%
Firefighter Base Pay Increase of 2%
Firefighter Base Pay Increase of 2%

Firefighter Wages
Step 1
Step 2
Step 3
Step 4
Step 5

FY2023
$ 25.84
$ 27.14
$ 28.48
$ 30.18
$ 31.70

11

FY2024
$ 26.62
$ 27.96
$ 29.35
$ 31.09
$ 32.66

FY2025
$
27.15
$
28.52
$
29.94
$
31.71
$
33.31

Captains:
Market Adjustments as defined below:
FY2023: Market adjustment as displayed belowFY2023 Market Adjustment
0.33
Step 1
0.34
Step 2
0.35
Step 3
0.36
Step",31398,32064,f2836d48c3af05cb1b83cac3a52edfbc60e8a5885ef0a3fb0c222c4fd0d0b422,"s defined below:
FY2023: Market adjustment as displayed below-

10

Step 1
Step 2
Step 3
Step 4
Step 5

FY2023 Market Adjustment
0.25
0.26
0.28
0.29
0.31

FY202"," 4
0.36
Step 5
FY2024: Market adjustment as displayed below-

Step 1
Step 2
Step 3
Step 4
Step 5

Effective 7/1/22
Effective 7/1/23
Effective 7/1/24

FY2024 Mar",MARKET_ADJUSTMENT,market_adjustment,high,market_or_comparability_pressure,moderate,moderate,not_supported,neutral_or_unclear,moderate,direct_text_claim,Market adjustment as displayed below-,true,market_adjustment_label_only,Bounds to the label introducing market adjustment figures (no causality or peer-logic stated).,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0daef6f5c8af5960006a66cc378d488197b8b94f5f69640861,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANR201-bfffc4b06d051a1523f14076,SPAN321-7292278451d15d4439f01d54,TXT321-e1f1bbc7892b75c0698f,RS429-5ae4c771afffd9a33c20,TS4L-2b78cb0b5f05c8511918,lane_4,tier_b,verification_ready_high,https://www.northboroughma.gov/sites/g/files/vyhlif12221/f/uploads/fire_cba_fy23-fy25_final_w_attachments_0.pdf,Northborough MA — Northborough Firefighters Local 3057 CBA (FY23–FY25) (incl. wage schedule/market adjustment tables),Northborough,MA,safety_and_non_safety_compensation_units,Public Safety (Fire) — Firefighters,Northborough Firefighters Local 3057,FY2023–FY2025 (effective wage changes include FY2023/FY2024/FY2025 step and market adjustment tables),2014-01-01,2024-12-31,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-e1f1bbc7892b75c0698f.txt,0feb7b3e2d724e3afa7654a09d26f0224a5237a05c6da88fa7b5b121f92c835f,c08ca74f7c09f82b9a858099089eaf0ee723732ce7b7cd8afb447eb22b91bde6,"Captains:
Market Adjustments as defined below:
FY2023: Market adjustment as displayed belowFY2023 Market Adjustment
0.33
Step 1
0.34
Step 2
0.35
Step 3
0.36
Step 4
0.36
Step 5
FY2024: Market adjustment as displayed below-",31903,32124,8cc005d62dad34ad65906d4ef0e22569fddde60db10df3b66fe4c00571559ab2,"p 4
Step 5

FY2023
$ 25.84
$ 27.14
$ 28.48
$ 30.18
$ 31.70

11

FY2024
$ 26.62
$ 27.96
$ 29.35
$ 31.09
$ 32.66

FY2025
$
27.15
$
28.52
$
29.94
$
31.71
$
33.31

","

Step 1
Step 2
Step 3
Step 4
Step 5

Effective 7/1/22
Effective 7/1/23
Effective 7/1/24

FY2024 Market Adjustment
0.34
0.35
0.36
0.37
0.38

Captain Base Pay In",MARKET_ADJUSTMENT,market_adjustment,high,market_or_comparability_pressure,strong,strong,not_supported,neutral_or_unclear,strong,direct_text_claim,Market Adjustments as defined below:,true,explicit_market_adjustment_label,Exact label of market adjustment; no comparison or wage-study results stated in span.,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0976b1aac97874c0006a66cc379ef881979210829b8012219b,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANR201-291935ae85552a7bf7032ad1,SPAN321-133b578d17221a66773285ff,TXT321-aa21f9d90e9e5fb29f4c,RS429-68db620565c5ffc8a222,TS4L-49ab66d3fa558f37d11a,lane_4,tier_b,verification_ready_medium,https://mccmeetingspublic.blob.core.usgovcloudapi.net/indpndncia-meet-c00f08ee8cc04df2807c8e4aa300177c/ITEM-Attachment-001-769871a5f26f4d888e9ef42883398aab.pdf,"Meeting packet attachment referencing “City of Americus, Georgia – Classification and Compensation Study” (AutoSolve)",Americus,GA,safety_and_non_safety_compensation_units,Public Safety + Non-Safety (position classifications referenced),,2014-2024 target window (reference indicates 2024 Council Approved / Implementation Completed),2014,2024,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-aa21f9d90e9e5fb29f4c.txt,4881b19758232faddf6ff7fc463b2f4e749f4c0acdf83c7128534d2258bf3280,b5c3dca6491aea9b8a8cb5a7c9f7225b7f56a3b1323914c634747182288a4500,"Request For Proposal:
Classification and Compensation Study
City of Independence
331 1st Street E
Independence, IA 50644
Due: 11/20/2025 at 4:00pm.",18,165,f955e200abd13ba48e470acbf87755fb925bdf72c78ec4e5a16c160a50c27826,"Date: 11/18/2025

","

Technical Proposal Submitted By:
AutoSolve, Inc
46 Thatcham Drive
Saint Augustine, Florida 32092

AutoSolve, Inc.

1

Table of Contents
COVER LETTER..........",MARKET_WAGE_STUDY,wage_compensation_study,high,market_or_comparability_pressure,moderate,moderate,not_supported,neutral_or_unclear,moderate,documentary_mechanism_claim,Classification and Compensation Study,true,compensation_classification_study_rfp,RFP title indicates a compensation/classification study; no explicit market comparison described within the span.,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_02bac0d7743b88e5006a66cc3929608197924d80de08952143,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANR201-dd5f680ab9accd7cf72c4c14,SPAN321-70109d98b2927c044ea316cd,TXT321-aa21f9d90e9e5fb29f4c,RS429-68db620565c5ffc8a222,TS4L-49ab66d3fa558f37d11a,lane_4,tier_b,verification_ready_medium,https://mccmeetingspublic.blob.core.usgovcloudapi.net/indpndncia-meet-c00f08ee8cc04df2807c8e4aa300177c/ITEM-Attachment-001-769871a5f26f4d888e9ef42883398aab.pdf,"Meeting packet attachment referencing “City of Americus, Georgia – Classification and Compensation Study” (AutoSolve)",Americus,GA,safety_and_non_safety_compensation_units,Public Safety + Non-Safety (position classifications referenced),,2014-2024 target window (reference indicates 2024 Council Approved / Implementation Completed),2014,2024,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-aa21f9d90e9e5fb29f4c.txt,4881b19758232faddf6ff7fc463b2f4e749f4c0acdf83c7128534d2258bf3280,b5c3dca6491aea9b8a8cb5a7c9f7225b7f56a3b1323914c634747182288a4500,"LASSIFICATION EVALUATION ........................................................................... 15
CLASSIFICATION EVALUATION - EMPLOYEE ENGAGEMENT - INTERNAL EQUITY .................................................. 16
COMPENSATION EVALUATION – SALARY SURVEY - EXTERNAL EQUITY .............................................................. 17
BENEFITS SURVEY - EXTERNAL COMPETITION ..................................................................................................... 17
CLASSIFICATION FRAMEWORK .............................................................................................................................. 18
EMPLOYEE PAY PLAN MANAGEMENT SYSTEM ..............................",3034,3747,b61a6c8f545f042316bad32e2deb37d5ecf423797ff47091e83a1bff8069ba90,"F ................................................................................................................................ 15
CURRENT COMPENSATION AND C","....................................................................... 18
FINAL REPORT, SUMMARY REPORT, SOFTWARE SYSTEM, SYSTEM TRAINING, PRESENT FINDINGS ....",MARKET_WAGE_STUDY,wage_compensation_study,high,market_or_comparability_pressure,moderate,moderate,not_supported,neutral_or_unclear,moderate,direct_text_claim,BENEFITS SURVEY - EXTERNAL COMPETITION,true,external_competition_survey_marker,Bounded to the headings referencing an external competition survey; does not show causal or adjustment effects.,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0f2749efbcfe3d49006a66cc396f148190bbdfb0328fe71117,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANR201-eeeccd9d11e62c01e0885962,SPAN321-fd1ed739ac4555c9b2ee56b2,TXT321-aa21f9d90e9e5fb29f4c,RS429-68db620565c5ffc8a222,TS4L-49ab66d3fa558f37d11a,lane_4,tier_b,verification_ready_medium,https://mccmeetingspublic.blob.core.usgovcloudapi.net/indpndncia-meet-c00f08ee8cc04df2807c8e4aa300177c/ITEM-Attachment-001-769871a5f26f4d888e9ef42883398aab.pdf,"Meeting packet attachment referencing “City of Americus, Georgia – Classification and Compensation Study” (AutoSolve)",Americus,GA,safety_and_non_safety_compensation_units,Public Safety + Non-Safety (position classifications referenced),,2014-2024 target window (reference indicates 2024 Council Approved / Implementation Completed),2014,2024,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-aa21f9d90e9e5fb29f4c.txt,4881b19758232faddf6ff7fc463b2f4e749f4c0acdf83c7128534d2258bf3280,b5c3dca6491aea9b8a8cb5a7c9f7225b7f56a3b1323914c634747182288a4500,"................................ 20
REFERENCES ................................................................................................................................................. 21
REF 1: CITY OF AMERICUS, GEORGIA – CLASSIFICATION AND COMPENSATION STUDY .................................... 21
REF 2: CITY OF NEW PRAGUE, MINNESOTA - CLASSIFICATION AND COMPENSATION STUDY ............................ 21
REF 3: TOWN OF ROLESVILLE, NORTH CAROLINA – CLASSIFICATION AND COMPENSATION STUDY ................. 21
REF 4: ATHENS-CLARKE COUNTY, GEORGIA – FIRE DEPARTMENT CLASSIFICATION AND COMPENSATION
STUDY ........................................................................................................",4322,5040,4f9479126a06ae1d2bbf911ebe6ed1c32d592a120115b6e7338394c5f3982948,"................... 20
TIMELINE ................................................................................................................................","............................................................ 21
REF 5: BRUNSWICK COUNTY, VIGINIA – CLASSIFICATION AND COMPENSATION STUDY .......................",MARKET_WAGE_STUDY,wage_compensation_study,high,market_or_comparability_pressure,moderate,moderate,weak,neutral_or_unclear,moderate,documentary_mechanism_claim,CLASSIFICATION AND COMPENSATION STUDY,true,mentions_classification_compensation_studies_peer_benchmarking_context,Bibliographic reference label only; does not state results or wage adjustments.,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_01bbfc7a8e05ae18006a66cc44ed348196b217803d48474f22,2,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANR201-b68db7c8823e2b70d3183edc,SPAN321-1190b60bd3fc4c8ea550db90,TXT321-aa21f9d90e9e5fb29f4c,RS429-68db620565c5ffc8a222,TS4L-49ab66d3fa558f37d11a,lane_4,tier_b,verification_ready_medium,https://mccmeetingspublic.blob.core.usgovcloudapi.net/indpndncia-meet-c00f08ee8cc04df2807c8e4aa300177c/ITEM-Attachment-001-769871a5f26f4d888e9ef42883398aab.pdf,"Meeting packet attachment referencing “City of Americus, Georgia – Classification and Compensation Study” (AutoSolve)",Americus,GA,safety_and_non_safety_compensation_units,Public Safety + Non-Safety (position classifications referenced),,2014-2024 target window (reference indicates 2024 Council Approved / Implementation Completed),2014,2024,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-aa21f9d90e9e5fb29f4c.txt,4881b19758232faddf6ff7fc463b2f4e749f4c0acdf83c7128534d2258bf3280,b5c3dca6491aea9b8a8cb5a7c9f7225b7f56a3b1323914c634747182288a4500,"........................................................................... 21
REF 1: CITY OF AMERICUS, GEORGIA – CLASSIFICATION AND COMPENSATION STUDY .................................... 21
REF 2: CITY OF NEW PRAGUE, MINNESOTA - CLASSIFICATION AND COMPENSATION STUDY ............................ 21
REF 3: TOWN OF ROLESVILLE, NORTH CAROLINA – CLASSIFICATION AND COMPENSATION STUDY ................. 21
REF 4: ATHENS-CLARKE COUNTY, GEORGIA – FIRE DEPARTMENT CLASSIFICATION AND COMPENSATION
STUDY .................................................................................................................................................................... 21
REF 5: BRUNSWICK COUNTY, VIGINIA – CLASSIFICATION AND",4439,5157,bf87a3d43ca05aaee4c7b6a6f42da9ea904dcbaad8897ce66159a1d4f3192d0c,"........................................................................... 20
REFERENCES ......................................................................"," COMPENSATION STUDY .................................... 21
REF 6: CITY OF RINCON, GEORGIA – CLASSIFICATION AND COMPENSATION STUDY .............................",MARKET_WAGE_STUDY,wage_compensation_study,high,market_or_comparability_pressure,moderate,weak,weak,neutral_or_unclear,moderate,documentary_mechanism_claim,CLASSIFICATION AND COMPENSATION STUDY,true,explicit_compensation_study_title_implies_comparability_work,Market/comparability pressure via explicit compensation study referenced; no wage or causal inference.,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0b39d2128c0b89b8006a66cc399df0819583d229e8628339cc,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANR201-58f10a98ccbba50cc05c07d7,SPAN321-a0c236ffb9afc2e48fe7d7a5,TXT321-aa21f9d90e9e5fb29f4c,RS429-68db620565c5ffc8a222,TS4L-49ab66d3fa558f37d11a,lane_4,tier_b,verification_ready_medium,https://mccmeetingspublic.blob.core.usgovcloudapi.net/indpndncia-meet-c00f08ee8cc04df2807c8e4aa300177c/ITEM-Attachment-001-769871a5f26f4d888e9ef42883398aab.pdf,"Meeting packet attachment referencing “City of Americus, Georgia – Classification and Compensation Study” (AutoSolve)",Americus,GA,safety_and_non_safety_compensation_units,Public Safety + Non-Safety (position classifications referenced),,2014-2024 target window (reference indicates 2024 Council Approved / Implementation Completed),2014,2024,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-aa21f9d90e9e5fb29f4c.txt,4881b19758232faddf6ff7fc463b2f4e749f4c0acdf83c7128534d2258bf3280,b5c3dca6491aea9b8a8cb5a7c9f7225b7f56a3b1323914c634747182288a4500,"CLASSIFICATION AND COMPENSATION STUDY .................................... 21
REF 2: CITY OF NEW PRAGUE, MINNESOTA - CLASSIFICATION AND COMPENSATION STUDY ............................ 21
REF 3: TOWN OF ROLESVILLE, NORTH CAROLINA – CLASSIFICATION AND COMPENSATION STUDY ................. 21
REF 4: ATHENS-CLARKE COUNTY, GEORGIA – FIRE DEPARTMENT CLASSIFICATION AND COMPENSATION
STUDY .................................................................................................................................................................... 21
REF 5: BRUNSWICK COUNTY, VIGINIA – CLASSIFICATION AND COMPENSATION STUDY .................................... 21
REF 6: CITY OF RINCON, GEORGIA – CLASSIFICATION AND CO",4553,5271,a86a92b79999ddfd26a50dd9754483102ba30ff1751f9c6991e78e705a5ff0ce,"......................................................................................................................... 21
REF 1: CITY OF AMERICUS, GEORGIA – ","MPENSATION STUDY ........................................ 21
EXHIBIT A – CITY OF INDEPENDENCE – PROPOSAL SUBMITTAL FORM ........................................",MARKET_WAGE_STUDY,wage_compensation_study,high,market_or_comparability_pressure,moderate,moderate,not_supported,neutral_or_unclear,moderate,documentary_mechanism_claim,CLASSIFICATION AND COMPENSATION STUDY,true,compensation_study_label_implies_market_benchmarking_context,Applies only to the listed 'classification and compensation study' items; no explicit market comparison or adjustment described beyond the study title.,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0bdd47dad3d64c50006a66cc3b375c81978c76c406ec4e9674,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANR201-4fba2a2f3202daa2c8ffa1a1,SPAN321-12d4ed024f4596efe63f15d2,TXT321-9ae53fd29f08df1b5941,RS429-6ea8fd132f54f2e360a0,TS4L-ac9b90b8cf0807ce53fc,lane_4,tier_b,verification_ready_medium,https://lewisvillenc.net/sites/default/files/uploads/Request%20Documents/lewisville-rfp-pay-study.pdf,"Town of Lewisville, NC RFP: Classification and Compensation Study (Lewisville RFP Pay Study) — dated August 30, 2024",Lewisville,NC,safety_and_non_safety_compensation_units,safety_and_non_safety_compensation_units,,"Request for Proposals (RFP) dated August 30, 2024",2024-08-30,2025-06-30,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-9ae53fd29f08df1b5941.txt,788a66e73e14a89a06243a1cfd586c6131d15e21fb72eba5b54742343b2eade8,d81c1013174096dd4d3c18d101d680ae54bf91c3dc3372d958631382be824d2e,"Town of Lewisville, NC
Notice of Request for Proposals
CLASSIFICATION & COMPENSATION
STUDY SERVICES
Issue Date:",0,111,37d8903493c2ef4d29e50ec09639f5801bcef1c32d42b385ecd04c69ab883555,,"

August 30, 2024

To:

All Prospective Respondents

From:

Stacy Tolbert, Town Manager

Subject:

Request for Proposals for Classification and Compensation Stu",MARKET_WAGE_STUDY,wage_compensation_study,high,market_or_comparability_pressure,moderate,moderate,not_supported,neutral_or_unclear,moderate,documentary_mechanism_claim,"CLASSIFICATION & COMPENSATION
STUDY SERVICES",true,classification_compensation_study_marker_only,Study-scope header indicating compensation/classification study services (no explicit market/comparability language).,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_068fe1f6f7deeea4006a66cc3bd0f881959959155440346ed9,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANR201-4a61ab99649d3a65744de392,SPAN321-fde5812710dd68d23b9b7dec,TXT321-9ae53fd29f08df1b5941,RS429-6ea8fd132f54f2e360a0,TS4L-ac9b90b8cf0807ce53fc,lane_4,tier_b,verification_ready_medium,https://lewisvillenc.net/sites/default/files/uploads/Request%20Documents/lewisville-rfp-pay-study.pdf,"Town of Lewisville, NC RFP: Classification and Compensation Study (Lewisville RFP Pay Study) — dated August 30, 2024",Lewisville,NC,safety_and_non_safety_compensation_units,safety_and_non_safety_compensation_units,,"Request for Proposals (RFP) dated August 30, 2024",2024-08-30,2025-06-30,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-9ae53fd29f08df1b5941.txt,788a66e73e14a89a06243a1cfd586c6131d15e21fb72eba5b54742343b2eade8,d81c1013174096dd4d3c18d101d680ae54bf91c3dc3372d958631382be824d2e,"Date:

August 30, 2024

To:

All Prospective Respondents

From:

Stacy Tolbert, Town Manager

Subject:

Request for Proposals for Classification and Compensation Study

THE PROJECT
The Town of Lewisville is seeking proposals from qualified firms to provide classification and
compensation study services to the Town. We anticipate having a Classification &
Compensation system that is logical, understandable and equitable.
We are interested in a process that includes employee engagement in an evaluation of our
system. The Town’s objectives are to:
•
•
•
•
•
•

Study and evaluate all positions within the Town for purposes of determining proper
classification and",106,772,e77319b13d9729b69b272564e1328c0660290dc224ecd289cdd917c1d436b4da,"Town of Lewisville, NC
Notice of Request for Proposals
CLASSIFICATION & COMPENSATION
STUDY SERVICES
Issue "," salary for each employee;
Standardize and modernize job titles and job descriptions;
Identify those classes of positions that are exempt and non-exempt in comp",MARKET_WAGE_STUDY,wage_compensation_study,high,market_or_comparability_pressure,weak,weak,weak,neutral_or_unclear,weak,documentary_mechanism_claim,Request for Proposals for Classification and Compensation Study,true,compensation_study_called_for_no_market_comparison_terms,"RFP title references a classification and compensation study, but does not explicitly mention market or peer comparability.",true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0169059537c2cd5c006a66cc3c060c8195a7559bc698ac256d,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
