span_rating_id,span_extraction_id,extracted_text_id,retained_source_id,candidate_id,lane_id,priority_tier,quality_label,source_url_or_locator,source_title,municipality,state,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,local_extracted_text_path,extracted_text_sha256,source_file_sha256,span_text,span_start_offset,span_end_offset,span_sha256,context_before,context_after,extraction_rule_id,extraction_rule_family,span_specificity,rated_mechanism_family,documentary_mechanism_support,direct_text_support,provisional_causal_candidate_support,direction_of_pressure,evidence_strength,claim_relevance,quote_used,quote_exact_substring,reason_code,claim_boundary,no_wage_gap_claim,no_final_causal_claim,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,gabriel_backend,gabriel_model,gabriel_request_id,gabriel_attempt_count,notes
SPANR201-8294b181660700365f30b4e8,SPAN321-3f73e087e7dcf0601222a45e,TXT321-f395e0bebeb1308a7148,RS429-8e2915cb9ad9a064768c,TS4L-47bc35df77cb459f9100,lane_2,tier_b,verification_ready_high,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-10-1311.pdf,"Collective Bargaining Agreement (Clearcreek Township & Clearcreek Professional Firefighters Local 4207), Contract 2021, 2022 and 2023 (SERB/mediation contract PDF: 20-MED-10-1311)",Clear Creek,OH,safety_and_non_safety_bargaining_units,Firefighters / Fire & EMS (Local 4207),Clearcreek Professional Firefighters Local 4207,2021-2023,2021-01-01,2023-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-f395e0bebeb1308a7148.txt,6de9a6f6b671a152c63d6d542d3058eb667a36848370adf92bf595551a6ce5e5,36b8931396dd959fb8849f0276955c247608745467fd42a40442a2d76f3c71c9,"SECTION 7.3 - NO STRIKE AND LOCKOUTS
In the event of any violations of Section 7.1 hereof, the International Union and Local
Union officers will take whatever steps are necessary to terminate said strike, slowdown.
sit-down, work stoppage or other concerted activities, which interrupt operations of the
Employer, or picketing in violation of this Agreement.",12006,12364,0ea0123603ab1d31884d84b4e08c667cc5e17615aa15f379e15de3fc7523d66a,"IKE AND LOCKOUTS
Any violation of Section 7.1 hereof by an employee shall constitute cause for discharge of
the employee or employees who participate therein.

","

ARTICLE 8
NON-DISCRIMINATION
SECTION 8.1 - NON-DISCRIMINATION
Neither the Union nor the Employer shall discriminate against any employee based on age,
sex, ra",STRIKE_NO_STRIKE,no_strike_clause,high,strike_or_no_strike_constraint,strong,strong,not_supported,neutral_or_unclear,strong,direct_text_claim,NO STRIKE AND LOCKOUTS,true,explicit_no_strike_lockout_language_and_termination_steps,Covers contractual no-strike/no-lockout obligation and union steps to terminate strike/work stoppage activities; does not address causal wage outcomes.,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_047d8608fe5cf172006a66cbe9c7ac8190a0598a812fff185b,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANR201-b51b02db4f3a30fc51c2aaca,SPAN321-26950780c5db63eb2f3a10a0,TXT321-73d8b5e67f2e3e492052,RS429-8f933243a02762451883,TS4L-77d7ffa473078182a4d6,lane_2,tier_b,verification_ready_medium,https://mccmeetings.blob.core.usgovcloudapi.net/thorntonil-pubu/MEET-Packet-fa222ef8389e4aaf89be85072b48d4d2.pdf,Village of Thornton meeting packet (includes Thornton Police Chapter #105 collective bargaining agreement content),Thornton,IL,safety_and_non_safety_bargaining_units,Police (public safety),"Metropolitan Alliance of Police, Thornton Police Chapter #105","May 1, 2024 through April 30, 2026 (shown within packet)",2024-05-01,2026-04-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-73d8b5e67f2e3e492052.txt,267657771e038354aa2357eb2561733f7e2db3e46ea8ac11858da1608cbda9bd,092bdc1e8693567f867902f8ddbbc29df3d12922f92ce395e8574ccc4a4f465b,"ARTICLE IV. MANAGEMENT RIGHTS ................................................................................. 3
ARTICLE V. NO STRIKE ........................................................................................................... 5
Section 5.1.
Section 5.2.
Section 5.3.
Section 5.4.
Section 5.5.
Section 5.6.",130569,130891,7732d54178b6df798b6eaa76e7752f80b025477aaa2d86aec81aa355105d6159,"...................................................... 3
Employer Indemnification .......................................................................... 3

","

Strike Commitment ..................................................................................... 5
No Lockout .........................................",STRIKE_NO_STRIKE,no_strike_clause,high,strike_or_no_strike_constraint,strong,strong,not_supported,not_applicable,strong,direct_text_claim,ARTICLE V. NO STRIKE,true,explicit_no_strike_article_heading,Contract provisions header identifying a no-strike obligation area (Article V).,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0ed8776dad6fb0e5006a66cbea74f481938474d2399d1e8fb7,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANR201-3555552987521d5f3b3d4e45,SPAN321-0012e82800f6b4f760a46774,TXT321-73d8b5e67f2e3e492052,RS429-8f933243a02762451883,TS4L-77d7ffa473078182a4d6,lane_2,tier_b,verification_ready_medium,https://mccmeetings.blob.core.usgovcloudapi.net/thorntonil-pubu/MEET-Packet-fa222ef8389e4aaf89be85072b48d4d2.pdf,Village of Thornton meeting packet (includes Thornton Police Chapter #105 collective bargaining agreement content),Thornton,IL,safety_and_non_safety_bargaining_units,Police (public safety),"Metropolitan Alliance of Police, Thornton Police Chapter #105","May 1, 2024 through April 30, 2026 (shown within packet)",2024-05-01,2026-04-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-73d8b5e67f2e3e492052.txt,267657771e038354aa2357eb2561733f7e2db3e46ea8ac11858da1608cbda9bd,092bdc1e8693567f867902f8ddbbc29df3d12922f92ce395e8574ccc4a4f465b,"Strike Commitment ..................................................................................... 5
No Lockout ................................................................................................. 5
Resumption of Operations .......................................................................... 5
Union Liability ............................................................................................ 5
Discipline of Strikers .................................................................................. 6
Judicial Restraint......................................................................................... 6",130893,131540,bf2f9e434d06921293a8f66117708a9cfa279b2a258f267475e9eab7c0b8763f,".............................................................................. 5
Section 5.1.
Section 5.2.
Section 5.3.
Section 5.4.
Section 5.5.
Section 5.6.

","

ARTICLE VI. DISPUTE RESOLUTION AND GRIEVANCE PROCEDURE ..................... 6
Section 6.1.
Section 6.2.
Section 6.3.
Section 6.4.

Definition of Grievance ..",STRIKE_LOCKOUT,lockout_restriction,high,strike_or_no_strike_constraint,strong,strong,not_supported,neutral_or_unclear,strong,direct_text_claim,Strike Commitment,true,strike_commitment_heading_no_strike_constraint_signal,Documentary heading indicating strike-commitment terms; does not specify strike/no-strike or effects in the span.,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_000e3d912e1914a2006a66cbeadb788195a41817149273cecc,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANR201-d05b096e5115236d71e6ab5a,SPAN321-c2ac187a6064e42f97ea1dd0,TXT321-73d8b5e67f2e3e492052,RS429-8f933243a02762451883,TS4L-77d7ffa473078182a4d6,lane_2,tier_b,verification_ready_medium,https://mccmeetings.blob.core.usgovcloudapi.net/thorntonil-pubu/MEET-Packet-fa222ef8389e4aaf89be85072b48d4d2.pdf,Village of Thornton meeting packet (includes Thornton Police Chapter #105 collective bargaining agreement content),Thornton,IL,safety_and_non_safety_bargaining_units,Police (public safety),"Metropolitan Alliance of Police, Thornton Police Chapter #105","May 1, 2024 through April 30, 2026 (shown within packet)",2024-05-01,2026-04-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-73d8b5e67f2e3e492052.txt,267657771e038354aa2357eb2561733f7e2db3e46ea8ac11858da1608cbda9bd,092bdc1e8693567f867902f8ddbbc29df3d12922f92ce395e8574ccc4a4f465b,"nnel by
which such operations and services shall be made or provided; and,

s)

To establish performance standards and evaluate employees.
ARTICLE V.
NO STRIKE

Section 5.1.

Strike Commitment

Neither the Union, nor any employee will instigate, call, initiate, authorize, sponsor,
participate in, sanction, encourage, condone or ratify any work stoppage, slowdown or withholding
of services or any other intentional job action, such as mass absenteeism related to a dispute with
the Employer.
Section 5.2.

No Lockout

During the term of this Agreement, the Employer shall not instigate a lockout over a dispute
with the Union.
Section 5.3.

Resumption of Op",152319,152978,dc3148d3816f58376a663e77a7ccb1923a8e40c960d3f714b3c3354165f05c5c,"ed by
the employees to ensure maximum mobility, flexibility and efficiency of
operations;

r)

To determine the methods, means, organization and number of perso","erations

In the event of action prohibited by Section 5.1 above, the Union shall immediately
disavow such action and request the employees to return to work an",STRIKE_NO_STRIKE,no_strike_clause,high,strike_or_no_strike_constraint,strong,strong,not_supported,neutral_or_unclear,strong,direct_text_claim,NO STRIKE,true,explicit_no_strike_prohibition_in_article_v,Applies only to the agreement’s “NO STRIKE” clause and strike commitment; does not address bargaining impasse or enforcement details beyond Section 5.,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0c210ce1f4c14842006a66cbebeaa48193bc485bcd9f251e76,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANR201-2b808d22e2c3811365d2c5bc,SPAN321-657f221b063a3b6fd2414f84,TXT321-73d8b5e67f2e3e492052,RS429-8f933243a02762451883,TS4L-77d7ffa473078182a4d6,lane_2,tier_b,verification_ready_medium,https://mccmeetings.blob.core.usgovcloudapi.net/thorntonil-pubu/MEET-Packet-fa222ef8389e4aaf89be85072b48d4d2.pdf,Village of Thornton meeting packet (includes Thornton Police Chapter #105 collective bargaining agreement content),Thornton,IL,safety_and_non_safety_bargaining_units,Police (public safety),"Metropolitan Alliance of Police, Thornton Police Chapter #105","May 1, 2024 through April 30, 2026 (shown within packet)",2024-05-01,2026-04-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-73d8b5e67f2e3e492052.txt,267657771e038354aa2357eb2561733f7e2db3e46ea8ac11858da1608cbda9bd,092bdc1e8693567f867902f8ddbbc29df3d12922f92ce395e8574ccc4a4f465b,"owdown or withholding
of services or any other intentional job action, such as mass absenteeism related to a dispute with
the Employer.
Section 5.2.

No Lockout

During the term of this Agreement, the Employer shall not instigate a lockout over a dispute
with the Union.
Section 5.3.

Resumption of Operations

In the event of action prohibited by Section 5.1 above, the Union shall immediately
disavow such action and request the employees to return to work and shall use its best efforts to
achieve a prompt resolution of normal operations. Employees, who hold a position of authority in
the Union, hold a position of special trust and have a responsibility",152677,153336,6d0fb0ba4e159f87a6c347fa4a9ea6319b903276684bc657012cceb29e0b90d8,"her the Union, nor any employee will instigate, call, initiate, authorize, sponsor,
participate in, sanction, encourage, condone or ratify any work stoppage, sl"," to stay at work and use their
best efforts to encourage other employees to return to work. The Employer reserves all legal rights
and remedies if the Union or ",STRIKE_LOCKOUT,lockout_restriction,high,strike_or_no_strike_constraint,strong,strong,not_supported,neutral_or_unclear,strong,direct_text_claim,"withholding
of services or any other intentional job action",true,explicit_intentional_job_action_prohibition_no_strike_signal,prohibits withholding of services or other intentional job action related to a dispute; lockout section nearby but not the selected quote,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_03e25761e1af2bdc006a66cc026bfc819489a5f695edc19226,2,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANR201-cc6ebe65480cdf45949f6b50,SPAN321-ce36bbd191cbe69d94688332,TXT321-73d8b5e67f2e3e492052,RS429-8f933243a02762451883,TS4L-77d7ffa473078182a4d6,lane_2,tier_b,verification_ready_medium,https://mccmeetings.blob.core.usgovcloudapi.net/thorntonil-pubu/MEET-Packet-fa222ef8389e4aaf89be85072b48d4d2.pdf,Village of Thornton meeting packet (includes Thornton Police Chapter #105 collective bargaining agreement content),Thornton,IL,safety_and_non_safety_bargaining_units,Police (public safety),"Metropolitan Alliance of Police, Thornton Police Chapter #105","May 1, 2024 through April 30, 2026 (shown within packet)",2024-05-01,2026-04-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-73d8b5e67f2e3e492052.txt,267657771e038354aa2357eb2561733f7e2db3e46ea8ac11858da1608cbda9bd,092bdc1e8693567f867902f8ddbbc29df3d12922f92ce395e8574ccc4a4f465b,"A representative of the Employer and the Union shall request the Federal
Mediation and Conciliation Service to submit a list of seven (7) arbitrators
who are members of the National Academy of Arbitrators. Each party shall
have the right to reject one list in its entirety. The arbitrator shall be selected
from the list of seven (7) by alternate strikes by the Employer and the Union.
The winner of a “coin toss” shall determine the first to strike. The person
whose name remains on the list shall be the arbitrator. The arbitrator",159040,159572,a87045d6eaaf1cbb4e5a7bc69dd7e0ccd65423c30dc063d009d607d25581d711,"f receipt of the Mayor's response
at Step 3, or when a response should have been received at Step 2. The arbitration shall proceed in
the following manner.
A.

"," shall
be notified of his selection by a joint letter from the Employer and the
Union. The letter shall request the arbitrator to set a time and place for
heari",STRIKE_SUBSTITUTE,dispute_resolution_substitute,medium,strike_or_no_strike_constraint,strong,strong,not_supported,neutral_or_unclear,strong,direct_text_claim,alternate strikes by the Employer and the Union,true,explicit_alternate_strikes_selection_rule,Evidence only of alternate-strike arbitrator selection mechanics; no lockout/impasse/stop-work language.,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_08ac3a954dc3c989006a66cbf0c7208193933590197cd7aa78,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANR201-294a3ceb31ae99daec309bd7,SPAN321-2339ac77830b20a153408866,TXT321-a27bb6ee835c6fdaca8a,RS429-923e437f46f7785ffc2f,TS4L-749a617d404866ff93bd,lane_2,tier_b,verification_ready_medium,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2023/23-MED-08-0581.pdf,SERB Fact-Finding Report (2023): 23-MED-08-0581 (Bath Township references police impasse on wage rates),Bath,OH,safety_and_non_safety_bargaining_units,public safety (police referenced in snippet),,Fact-finding report dated 2023 (impasse referenced in snippet),,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-a27bb6ee835c6fdaca8a.txt,f03ccfdaf447bd2d3fe5051e426315dd688f4684f5dc977838bd7b9664f74453,3f9d123a918737b6008e02566179b39bb78ed056d59cddb0b3d53f7528738b14,"....................................................................................2
Article 5 Work Rules ....................................................................................................................... 3
Article<> No Sti:ike/No Lockout................................................. u ....................................................4
Article 7 Labor Managenient Meetings ...............................- ......................................................... .4
.Article 8 Probation:uy Periods............................................... u ........ . ...............................................5
A.tticle9 Se.niority....................................................",34072,34782,d1985d2fea4f9eed1e42190263f1eb6093023e443d115ffbfcfe329edf89e28d,"ion ..........................................................................................................2
Article 4 Payroll Dues Deductions ..............","....................................................................... 5
Article lU Lnyoffaud Recall.. ........................................................",STRIKE_LOCKOUT,lockout_restriction,high,strike_or_no_strike_constraint,strong,strong,not_supported,neutral_or_unclear,strong,direct_text_claim,Article<> No Sti:ike/No Lockout,true,explicit_no_strike_no_lockout_clause_heading,Only identifies the presence of a no-strike/no-lockout clause heading; does not state effects or enforcement.,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_09d4191cd0a57120006a66cbf0c198819599f50157b2febee9,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANR201-04a1a3826eaaab946028f646,SPAN321-44096ac0b40800b9d2db7d32,TXT321-a27bb6ee835c6fdaca8a,RS429-923e437f46f7785ffc2f,TS4L-749a617d404866ff93bd,lane_2,tier_b,verification_ready_medium,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2023/23-MED-08-0581.pdf,SERB Fact-Finding Report (2023): 23-MED-08-0581 (Bath Township references police impasse on wage rates),Bath,OH,safety_and_non_safety_bargaining_units,public safety (police referenced in snippet),,Fact-finding report dated 2023 (impasse referenced in snippet),,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-a27bb6ee835c6fdaca8a.txt,f03ccfdaf447bd2d3fe5051e426315dd688f4684f5dc977838bd7b9664f74453,3f9d123a918737b6008e02566179b39bb78ed056d59cddb0b3d53f7528738b14,"................
.......................4
............
............
............
............
............
............
............
............
Alticle 5 Worlc Rules
..................S
............
............
............
............
Article 6 No Strike/No Lodcout.....................................
............ ...................5
............
............
............
............
............
8
Mocting
ement
Manag
Article 7 Labor
.........................- ...............6
Article 8 Probationary Periods...........................................................
................................... .......6
...........
............
............
............
............
...........
.........",40168,40877,21a9c5343fe077c538aaf00a100469f8eacefcb5857c91bdd833c35ef516d44a,"....
Article 3 Non-Discrimination
...........................3
............
............
............
Article 4 Payroll Dues Decfoc;ti/ln.s ........... ........","...
ty
Atfa:le 9 Seniori
..........................-.........7
............
............
............
............
Article 10 r,rryoff arul R.ecall ............",STRIKE_NO_STRIKE,no_strike_clause,high,strike_or_no_strike_constraint,strong,strong,not_supported,neutral_or_unclear,strong,direct_text_claim,Article 6 No Strike/No Lodcout,true,explicit_no_strike_no_lockout_term_in_clause,Applies to the explicit no-strike/no-lockout labor-relations constraint referenced as Article 6,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_09aecc5d27d8150e006a66cbf0c1448190b22456d6323b06e9,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANR201-b4c533e19950a95648922a4b,SPAN321-289ad6abf84437f3b1680956,TXT321-e31e677ea05dc6d30d36,RS429-94d0eff8ffa1df6361ff,TS4L-b21f1a9452910a919fef,lane_2,tier_b,verification_ready_medium,https://cms7files.revize.com/galesburg/Document_Center/Department/Administration/Human%20Resources/Documents/PSEO%20Agreement%202024%20-%202026.pdf,"Agreement between City of Galesburg, Illinois and the Public Safety Employees’ Organization (PSEO) (entered May 20, 2024; 2024-2026 term)",Galesburg City,IL,safety_and_non_safety_bargaining_units,Police (police officers per recognition clause text),Public Safety Employees’ Organization (PSEO),"Entered May 20, 2024; term shown as 2024-2026 on file title",2024-01-01,2026-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-e31e677ea05dc6d30d36.txt,edd196c21e0874efd1ad2bd4a28cc79feaf73f097778441d8ce150f66a5e4ce8,75aef5561dab4cdc695aa7932542d1405fc8fe43a840903966a07c9b612259cb,"................................................................................................ 5
SECTION 5.6 TIME EXTENSION ............................................................................................................ 6
ARTICLE VI – NO STRIKE AND NO LOCKOUT ................................................................................... 6
SECTION 6.1 NO STRIKE ........................................................................................................................ 6
SECTION 6.2 NO LOCKOUT ................................................................................................................... 6
SECTION 6.3 PSEO RESPONSIBILITY ..............................",3326,4035,19bb1938550a666e99eed68d55fe47f6a06d4887396ce8a3c3915c2a15ef8294,".................................................................................................................. 4
SECTION 5.5 ARBITRATION ...................",".................................................................... 6
SECTION 6.4 PENALTY .....................................................................",STRIKE_NO_STRIKE,no_strike_clause,high,strike_or_no_strike_constraint,strong,strong,not_supported,neutral_or_unclear,strong,direct_text_claim,NO STRIKE AND NO LOCKOUT,true,explicit_no_strike_no_lockout_article_vi,"Article VI, sections titled for no-strike and no-lockout",true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_05e4beb334ac1603006a66cbf29c1c8193933de6b4a515a9d6,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANR201-f0998d22598a533c5dd35bfc,SPAN321-6914904f4410cd56a20db3d8,TXT321-e31e677ea05dc6d30d36,RS429-94d0eff8ffa1df6361ff,TS4L-b21f1a9452910a919fef,lane_2,tier_b,verification_ready_medium,https://cms7files.revize.com/galesburg/Document_Center/Department/Administration/Human%20Resources/Documents/PSEO%20Agreement%202024%20-%202026.pdf,"Agreement between City of Galesburg, Illinois and the Public Safety Employees’ Organization (PSEO) (entered May 20, 2024; 2024-2026 term)",Galesburg City,IL,safety_and_non_safety_bargaining_units,Police (police officers per recognition clause text),Public Safety Employees’ Organization (PSEO),"Entered May 20, 2024; term shown as 2024-2026 on file title",2024-01-01,2026-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-e31e677ea05dc6d30d36.txt,edd196c21e0874efd1ad2bd4a28cc79feaf73f097778441d8ce150f66a5e4ce8,75aef5561dab4cdc695aa7932542d1405fc8fe43a840903966a07c9b612259cb,".................................................................................. 5
SECTION 5.6 TIME EXTENSION ............................................................................................................ 6
ARTICLE VI – NO STRIKE AND NO LOCKOUT ................................................................................... 6
SECTION 6.1 NO STRIKE ........................................................................................................................ 6
SECTION 6.2 NO LOCKOUT ................................................................................................................... 6
SECTION 6.3 PSEO RESPONSIBILITY .............................................",3340,4050,858a7811b353091637d5a4d1abac1eef04cca3b73b3b1eb7f6e32c6d80933b9e,".................................................................................................... 4
SECTION 5.5 ARBITRATION .................................","..................................................... 6
SECTION 6.4 PENALTY ....................................................................................",STRIKE_LOCKOUT,lockout_restriction,high,strike_or_no_strike_constraint,strong,strong,not_supported,neutral_or_unclear,strong,direct_text_claim,ARTICLE VI – NO STRIKE AND NO LOCKOUT,true,mentions_explicit_no_strike_no_lockout_article_heading,"Only the heading text introducing Article VI’s no-strike/no-lockout constraint; does not specify timing, enforcement, or consequences beyond the heading.",true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_04c8e40668bc54f4006a66cbf2c0e88196bdcbc40cb811b71a,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANR201-6b47257f0e2cd53d249cf326,SPAN321-316639e2c45c09f7f3a6a932,TXT321-e31e677ea05dc6d30d36,RS429-94d0eff8ffa1df6361ff,TS4L-b21f1a9452910a919fef,lane_2,tier_b,verification_ready_medium,https://cms7files.revize.com/galesburg/Document_Center/Department/Administration/Human%20Resources/Documents/PSEO%20Agreement%202024%20-%202026.pdf,"Agreement between City of Galesburg, Illinois and the Public Safety Employees’ Organization (PSEO) (entered May 20, 2024; 2024-2026 term)",Galesburg City,IL,safety_and_non_safety_bargaining_units,Police (police officers per recognition clause text),Public Safety Employees’ Organization (PSEO),"Entered May 20, 2024; term shown as 2024-2026 on file title",2024-01-01,2026-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-e31e677ea05dc6d30d36.txt,edd196c21e0874efd1ad2bd4a28cc79feaf73f097778441d8ce150f66a5e4ce8,75aef5561dab4cdc695aa7932542d1405fc8fe43a840903966a07c9b612259cb,"ON ............................................................................................................ 6
ARTICLE VI – NO STRIKE AND NO LOCKOUT ................................................................................... 6
SECTION 6.1 NO STRIKE ........................................................................................................................ 6
SECTION 6.2 NO LOCKOUT ................................................................................................................... 6
SECTION 6.3 PSEO RESPONSIBILITY .................................................................................................. 6
SECTION 6.4 PENALTY ................................",3449,4158,e0157de36b42259f11ac204aa44a81c8b4becc5d59561982098b247e0ce74a1d,"N 5.5 ARBITRATION ................................................................................................................... 5
SECTION 5.6 TIME EXTENSI","........................................................................................... 6
SECTION 6.5 MANAGEMENT RESPONSIBILITY ............................",STRIKE_NO_STRIKE,no_strike_clause,high,strike_or_no_strike_constraint,strong,strong,not_supported,neutral_or_unclear,strong,direct_text_claim,NO STRIKE AND NO LOCKOUT,true,article_vi_no_strike_no_lockout_heading,Article VI heading naming strike/lockout constraints,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0d92262e073e69e0006a66cbf32cdc81978ef09e9ff644fd1d,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
