request_phase,extraction_case_id,gabriel_request_id,gabriel_backend,gabriel_model,request_status,schema_valid,prompt_sha256,prompt_chars,input_page_count,input_text_chars,input_image_count,input_image_bytes,raw_prompt_saved,raw_response_saved,encoded_image_saved,response_sha256,response_chars,input_tokens,output_tokens,total_tokens,elapsed_seconds,error_type,error_message,credential_value_saved,authorization_header_saved
live_1000,cex1000_1dbb306b8c44e3aec229284a,resp_027afd1088079463006a65409ca3ac8190b8c306d384d7592c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,03ee2a152a0b2353247b6124175f763857c2287864731fca8b6786869e93fbe4,9588,6,5999,0,0,false,false,false,10e26c4174722023adb8ac5c7f5db4700e977a3491d9dce867570592ed84e9a1,916,2806,581,3387,82.544708,,,false,false
live_1000,cex1000_8fa8f1fd4cc2d5742d015f6f,resp_051a84720d4a0af7006a65409f07e08195920bcd6cff2403c6,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,f3b2d94d07bc3b25d0e10b18d642dd8d19f97f59d722981037417b3daa154e49,9597,6,5998,0,0,false,false,false,86e6d67255484a838c6d6501843e23d36b3a26b4e3a3a12dc051a1538557edbf,4428,3089,1552,4641,91.118442,,,false,false
live_1000,cex1000_f5c2a6e13d58a1a50690addf,resp_0f3018012661f06f006a6540a155a48190a4a99b0fe292abd6,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2fa90b341073d61145fa82b60435740a2cac65dead714a90ece6f189839a0c42,9650,6,5989,0,0,false,false,false,daf54e0cdf000d38da954e3707ce5bc20875db2874ef4c0bf645580ba992fde8,611,3332,243,3575,86.219303,,,false,false
live_1000,cex1000_5f6d8c9a0d7cd2d007df7590,resp_0a85f658eb69777b006a6540a4ff708193b58be21c80fa076a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,291d0c090a3194b4de97f0510a3afdf8e88e56bf9b6199656d495ae99af4ec90,9665,6,5999,0,0,false,false,false,e1a3d97e069e1de42465c1c63b6aed6f37e5af1fb3945ee5f936f7b111d876b4,558,3296,194,3490,88.312675,,,false,false
live_1000,cex1000_72661546b2205e3a52bad0cb,resp_0dad7bc87b22083b006a6540a714d88194801fff4242e253c5,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1f7aabb10e0eaf6fdb999df411684b2b58b152946c277cb891fb258230393c79,9625,6,5996,0,0,false,false,false,784f533aeb651226a66903fda276b9bcc1d5c486d10de276bcceeb5868d32436,2895,2956,948,3904,95.286182,,,false,false
live_1000,cex1000_e9f58ed6e793b20a6afd7086,resp_04b952a32c68b71a006a6540a9e95081939eefe87963e44306,huit_openai_responses_direct_sdk,gpt-5.4-nano,schema_invalid,false,bf2d2db21461f414df70d162ed76bd576a0c9e785abfdd24e5f83e703e8338a7,9659,6,5997,0,0,false,false,false,1cd9cc648052d5a85fc541f4fc4c2b4bd82beef399d14696264eda0d140903c0,9255,3018,2813,5831,111.603733,ValueError,non-base compensation is in quantitative array,false,false
live_1000,cex1000_25f374955e93bc9a4aee20b8,resp_097abe54cb99503b006a6540be75f48190bdd90c76d7ae289d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,d62f1bafec7c893339378abf2c90a23f924c3c67c492d20aa784539fe9a003ca,9722,6,5999,0,0,false,false,false,352de2e39e661d1d0eb5d909105d8ba8734d45be2082ebc7f4bd4a508c235e3e,496,3554,224,3778,2.542278,,,false,false
live_1000,cex1000_189bc31b663950d72eecdb94,resp_0dddbb989ff47df9006a6540be76788190a9cc7c5008ff4dac,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,76021fa08900fefcd3355ab0197dd4e3f995faee7c2195e08ae9d85597213fc6,3989,1,1495,0,0,false,false,false,56b631810816e7d6afffb70a92d966a465e5de79d79e2841708a4ca18e682952,406,1855,152,2007,1.892939,,,false,false
live_1000,cex1000_5ea7bdf628f135f5215fa440,resp_033862dde94775db006a6540c062d081949f7898fc1976d0c3,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,3dc42699b0126447bde29f15201ec3a97306a152f709f7fe7804aad30b080fb7,9666,6,5999,0,0,false,false,false,9635cd0fd47e267d798f4fbeebc963538bff7e6e1387543a1f03ea02d8c3321a,2022,3106,852,3958,8.423282,,,false,false
live_1000,cex1000_e8238269767fed135c5a6edf,resp_04388c1ef553d482006a6540c0ee7081909ae6828e9512e638,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,c07964a16261a4fb52e5af8c1ea68d703441449a8ffbe8776833657f71cf9d77,9656,6,5999,0,0,false,false,false,793a1e176d8092859729931ed716af5725daba9dfda3fe33255b88ba8e575c5f,2996,3001,888,3889,9.201404,,,false,false
live_1000,cex1000_c82a8b33cbcc161d390c6be7,resp_02427673c06292ae006a6540c6d02c81978517e8c2501160fe,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,e1eb10169d8f304922df3d137e289f443aa3231d02d11c86c7ebece0daf72746,9634,6,5999,0,0,false,false,false,4fe167d564b24e74d24a5d9d2fad2c42757a97305d2c87459885a4c5dc6b3e61,3206,3050,1261,4311,19.154567,,,false,false
live_1000,cex1000_a433284429fdbc3027ca08a8,resp_0d96315afed20e94006a6540c79774819586c26cd197d0a64e,huit_openai_responses_direct_sdk,gpt-5.4-nano,schema_invalid,false,47dc1e9f9185cd5f4f77247e85ba3b7a4d0bd1a9bb03a41a382cdf263d62e606,9610,6,5999,0,0,false,false,false,a59e81e4e505981b69e3bdf3df99dddc0c7a073df657690f8b5de43c4d554b3c,5439,3055,1908,4963,24.397827,ValueError,non-base compensation is in quantitative array,false,false
live_1000,cex1000_0eb6696f9e512f4beaeb7b15,resp_0ce26dc016621904006a6540d1917c81978858e0b619ad2777,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,bb1734da5c9cbc612e73fcdf50f3666408902a824db7562aa35e0c3a4d2ce625,9654,6,5999,0,0,false,false,false,36d641a1ed6b945a234e5c9fe16531531d046598794525799b81578094cbaf23,3783,2964,1588,4552,30.597392,,,false,false
live_1000,cex1000_83ba5d0f8d6142d37080a5d8,resp_04b871fedb85f41e006a6540d6c54c81909f191e9d4bf2e9a3,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,f34eef1c4f1c38edb5bcce1f196a43aa864d9d636f543826cb5efca636d2d7e7,9549,6,5987,0,0,false,false,false,3e223b2d349d02e76e688713c99bd3d6ee8e7630b2f1b7bd3007e0d418d20fa0,3409,2652,1270,3922,32.791455,,,false,false
live_1000,cex1000_7414c48ac2a492de38161ec0,resp_0876c5e001863442006a6540dd11ac8195baba0af7a7428c51,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,b71d606d9c0424c9c2274d51fe77017a1d4e0b5427fadc41d0cdd5d45998cd87,9625,6,5999,0,0,false,false,false,f1c67eee7b9c954376efae2efd188060c8118f02dad579ee6983aae44601850d,885,2815,369,3184,34.421468,,,false,false
live_1000,cex1000_21c1e1de0f087ae5ff71301e,resp_09a5d1c87771e80e006a6540df33888190b70bc471cb7e42ec,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,f4df8b94ba85f17c76b76aeef2422c61cac6389bff785e650be5087e850132cd,5681,3,2771,0,0,false,false,false,fe6fc4da9504ade45d02e630168fd3bc03d9cf3f161a3e1830c133a093432eef,534,2244,180,2424,34.954953,,,false,false
live_1000,cex1000_277d9bc879e32676f50a9c02,resp_010540e793fad3f9006a6540e0d1a88190a984d761b9b2b277,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,b1e032c52d56e24008cc90cb5e805f9cf33438fcc278f7bf8d5f1a44457cd3ed,9691,6,5998,0,0,false,false,false,d4fcfb61d95d09bad18de00bd2a26d1d46ef57f31a754b83488d9045a5749fb8,2968,3005,951,3956,42.631804,,,false,false
live_1000,cex1000_b8d147ec704bed73aa0bf13e,resp_071250ae6c21bb2a006a6540e15c248193bc308726fae83cf0,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,21fb34e40a2ac63b7aeed0b46ccdda12a9e2765c3528ff7d80ff49577dbc2e7b,9615,6,5992,0,0,false,false,false,314309349d010f57033fe0e22657ab8d2aa2358a1f56c3b224ac6874d16ab38c,6018,3008,1660,4668,47.019041,,,false,false
live_1000,cex1000_ec7a1aceb42a04736f3abbac,resp_0144252a3693cc12006a6540e9099081979b4ffe43a14db03b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,adc04e1dad1f78f86716a6b97fc5b7280a5292fbf6897c61fa52544a98017f8c,9603,6,5999,0,0,false,false,false,e583caf09228bcf71d4aa8aadae6b954147a894f4819c374fd80a567d8af2fd1,5938,2978,1797,4775,54.545150,,,false,false
live_1000,cex1000_d9e72da42a240be6dbdffe39,resp_09eb8185ccdecd77006a6540ed6b188195b201056759503663,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,c345e5127f652894d27e35108b40042368ebc50dc89e15d897d1af781aab880b,9738,6,5994,0,0,false,false,false,082054fac0c95e7043ce6c21b4d2855d10fe15a72ea25b2af854ea6a7dc4e5f3,1888,3080,1040,4120,55.331927,,,false,false
live_1000,cex1000_d8d725e9d67b0b5efb34d025,resp_0ccb38a91df8b41c006a6540f4f13c81908f48a10f7e1332a6,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,eced95be1b99e028da768353093e5ac6d0e13161cd6f74b531fdf20f30e81457,9667,6,5998,0,0,false,false,false,5573471b9eb4a62d859690a83e1c07ff081611ac2a0908a4db6904effc4ff340,1470,3071,578,3649,59.000660,,,false,false
live_1000,cex1000_b30ea5e9692679ff00419225,resp_091c92df15b985ff006a6540f5bbf481968c6ab95173658ec1,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,97bbbfd3dcff2e2057067dc495c18caea15d371916d1ba4e12a0afbffa8932be,9676,6,5998,0,0,false,false,false,4a9d94903408798cdd98b83cae25354c1ae0e1724957c72fe7c57cf9bf6d4ae6,450,2971,227,3198,58.043059,,,false,false
live_1000,cex1000_4976617f4777ef3cd9a96475,resp_044b28d65857dbcd006a6540f86b688196850b2776b622c9cf,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,20fa8cc3e7244b2bd0b3eef532d8942a214a6aec223c15da55d13a9f41d5797b,9616,6,5988,0,0,false,false,false,11170e8e1f51431913b7ce1e65fc292cd59e633735c73e862a5131b5aff58b33,4245,2995,1805,4800,70.097169,,,false,false
live_1000,cex1000_dde35efed27f053be59dfb7a,resp_0f10a1e0bcb405ac006a6540f964cc8196a5b349bccb8150f5,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4fdc96c66fa673373800318bcddf4f683b99750deac3bcd78ed85d418f333639,9604,6,5997,0,0,false,false,false,c4821b52295866ff6a3a2c82abae9567f470dc6b0be71656d309d1e9dbe1c868,3253,2972,1195,4167,68.079295,,,false,false
live_1000,cex1000_6fbeefd4849bc03b4193c544,resp_0a1672631b16ca1a006a6541027ab481949fcf238e0c298c61,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,9bb1b4bc86828da6a215e1e8fdd95c9569340e88ffdd528384d314f932460f90,9607,6,5997,0,0,false,false,false,6ebdf5a537ce5765aef64979f7ec827754c06b67c96678faaf57bcf1032e4fa9,2491,2968,926,3894,75.305713,,,false,false
live_1000,cex1000_5230c717551718b251131828,resp_002f56848a0f832d006a6541048708819494e1a11a54a4b29a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,0801f0aed131fa2042ccb60574142d0ba5f5400c6ae3f4ba0827212e0d3f138a,9602,6,5998,0,0,false,false,false,ad4a7a45f7884ab73e7bc2d1f70b4629373093dc3ea2a1ccc3e8fab12e31c78d,3216,2943,1028,3971,78.276915,,,false,false
live_1000,cex1000_51fef63b90532e9804215bf8,resp_071f64372f595f1b006a654109adf081969ced6a33947c87ca,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,0e91b3637ff7a8a82a416f23f58983559b244b6a0f3379cf2a7c2292b5ab97c0,9589,6,5995,0,0,false,false,false,74ae95c2268ddf8c96a8c1c0b9b7a02aeefb52e9ce67887fd868b35eb2cc2146,3441,2991,1398,4389,85.738218,,,false,false
live_1000,cex1000_76ea8a540d28da3502c160d5,resp_0ed79fbb8a4ce5d7006a65410ca8a08194a3c2ef270cb221b6,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,9aa58963750a7737d3ae83a72f14f38221b751cc4eddb3bd235aa3949265dc74,9591,6,5989,0,0,false,false,false,28f625f57b0c97438fd9b31747881294fddc197baaf5a4edb2c9d9e81dbd8675,608,2970,226,3196,80.826462,,,false,false
live_1000,cex1000_2c8b93e452a5ca3d3d120e0c,resp_04b792450566857d006a654110daa081938c0e444924f8e08e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,e123025edfd3652f7d0bf92abf571ae9d380dfd08ff9d8a3f3a701a1b9fe6e8a,9345,6,5623,0,0,false,false,false,4630889af6f17efdb8d9bc5123bcbc6e8fa86f8dd05c8d6ce032ba0f45a17e0f,528,3060,295,3355,85.392416,,,false,false
live_1000,cex1000_5b8284810aa8f41792da5ed8,resp_0dc0fcb9a01263b5006a654113cc608194a70fc0cd84322b0b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,79e44d9166a177da39477b42eb64ff52c0de3f66164fbfaec25bbc075753bc90,9600,6,5999,0,0,false,false,false,9a2a2e51d2df01dc869e4323e9ed61b66532032dd44b7c86411e85636e8e3751,2163,2934,905,3839,92.685463,,,false,false
live_1000,cex1000_0270cce4bbee05939f32d5db,,huit_openai_responses_direct_sdk,gpt-5.4-nano,request_failed,false,d14a174083fc77b4a17e79df4960fd95ab53e29e26a6e98919bd6049ed84d9bc,9585,6,5999,0,0,false,false,false,,0,0,0,0,175.741419,TimeoutError,,false,false
live_1000,cex1000_5fcf4a8ae0455d5c37d392b1,resp_0be342997a9c2593006a65416e3b74819097b89cf461c1d0f5,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,8994f4fac7cb9a2a341127f82d511e6676ff88c833a1b09abc0743b87b21c0e9,8182,4,4962,0,0,false,false,false,bcfd0d02b82c140163807674b6388dec4903d073bbd033979aa8efe27e5eaaea,1296,2653,472,3125,4.048185,,,false,false
live_1000,cex1000_cce4a3b83b51140a95d90347,resp_0ed8a5185f677b8a006a65416e5404819689cb5cfb6f79072f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,77700881a93e1d1f989240a028a107a7b1b9ea4769ca5f8645465ac3c179dc73,9609,6,5999,0,0,false,false,false,1e9a64bf7869ed831885abf6b4c6fdcd87fde0f890fcb09fba9efc35c8231f8e,1697,2954,683,3637,5.580765,,,false,false
live_1000,cex1000_735bcdd5a34cd593fd7e365d,resp_0ebb799ee3c5cdc2006a65417236208190a8ce28a3f6cc7425,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,fe225b41204e67a410f1567f40ff969183468ae1199ee8feda02c65540558cdd,9617,6,5999,0,0,false,false,false,ef83bbecb33b326d2c2168d3944bdfb70ef1fe502d080b77b695c7dc7f9eddc6,2583,2954,1012,3966,11.343929,,,false,false
live_1000,cex1000_515c2f6e9a5b1fd266ac372e,resp_0003e6e4dce7dbc3006a654173d00481969478315fe5a82cde,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,af0e283edb26297152dd7b4cb119755c2065bf1d710b9021b1490005e5d4866b,9594,6,5998,0,0,false,false,false,68f64d0ec27776ba74a86cb08bf726f0249e5e8a8ffc8e65f7f282c646d9ab42,4637,2940,1613,4553,16.939296,,,false,false
live_1000,cex1000_bf9274d05e763aca7bef5340,resp_076d384ce98001d0006a65417985f88195a3dd27d08c5da4e9,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4b57052e1e64c9903c72a49f80a51aacaab10651ac518a9ab0ba68182863ab13,9658,6,5994,0,0,false,false,false,77108c7bf808f027099d981a58d5084756c800420ca679d8d473bbf5c24d3c24,3333,2920,963,3883,18.609478,,,false,false
live_1000,cex1000_5b85c18ac244b3f39e1f8b2d,resp_0ec5b988e085b321006a65417f19a48197926a6928e1d9d177,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,d2bbc204be16bfaee0dc8664765c988eb2ca27a8e9e219e5ac84187280024bab,9696,6,5999,0,0,false,false,false,4056d41d08dee0bab870dc1ab857c6422a0a8e37505c8977e345201195cad92b,503,3306,181,3487,20.493498,,,false,false
live_1000,cex1000_c6b6ad205ff88f2438b3c97d,resp_05bc77c9fb1f1acf006a654180cc8c81979edef6cdf6abf98c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,6e6950186d9d5d414a7ccb15b3af1c42a041d2869756720da24952bb7ed8fd9a,9600,6,5999,0,0,false,false,false,c30300e5479d397a33ab29a566cecb00b2b8774965ef4d1c623bc5097a8691d6,3895,2989,1360,4349,29.189298,,,false,false
live_1000,cex1000_a1d9a51edbd3611bbd6db0fa,resp_073ea0f1af478753006a654182a07081978f51eae3be4ddefc,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,e566d5d7a20d20d2c9ba6d9efaa921449ae5349d0cc06e9d74317afdd5dc05e0,7509,4,4372,0,0,false,false,false,c9efdcf035dcbb2983b62c87c0ff1a642be209885cd1618028f473b86c663767,3857,3680,1565,5245,32.497656,,,false,false
live_1000,cex1000_c5da56425991f4316e0d2d62,resp_0a8b596e8c068b43006a65418b5cb88197b07810eaf1f35cd6,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,9666d8f91e51ef4e97619d67d2e29a82ef174d94efed4e665c41c5f7b9c6876e,8986,4,5803,0,0,false,false,false,117a0d2e01ef186fc02a7f705b4f4deefc6a0712d472da467a5ba091a6220688,446,2874,265,3139,31.734543,,,false,false
live_1000,cex1000_a098483d4d8fd43b46903074,resp_07dd4bdd002ab196006a65418e4c1081969dae30ebbac96582,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,3e8c39a4232773f6eb17f776633052d01093238e98cfb757d67365b9cb1537b8,9595,6,5998,0,0,false,false,false,4a0eb1227109ab3f847a42f7da4bfff2a0c97f8ededcebe985d7d0f0e14068b5,6537,3038,2089,5127,47.654272,,,false,false
live_1000,cex1000_4849bd96f9a0001488c0649d,resp_06600ee3c1042697006a65418eac4c8190b83db57ccd733524,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,7db360837dd0b2948211f1afc160a51974be8ef8a732166ec6a03ee96e3978ae,6058,3,3145,0,0,false,false,false,66571ede6e994194ab9182828cb7c0a1d5e15308ac13012a91ec89ce7cc6219b,569,2055,222,2277,34.777927,,,false,false
live_1000,cex1000_f241f225451de812680983dd,resp_0b983d9079555323006a654190f9248195a78fceb517265448,huit_openai_responses_direct_sdk,gpt-5.4-nano,schema_invalid,false,c2e5909e9ad4c955627825f5b675aabd09489cdac7ca488ca7bb9a2793a5a5cd,9591,6,5991,0,0,false,false,false,4b2bc9f76bb65a284740ccd76c58baa898f725e7ec4c77031a03c96cd6a50874,2826,3017,1049,4066,42.404028,ValueError,quantitative other lacks explicit base-pay reason,false,false
live_1000,cex1000_9f7154acb763322b0db19d6c,resp_0dcff161148bf655006a6541988d5c81908454d1ef6d2a22b9,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,16f2b1f8aa8491a670f01761351e1bcf264c6bf5babf669295026b84dcb899dc,9660,6,5999,0,0,false,false,false,fbd32d6c98a9be8999e81133a3bb946d914c229c8200f72ac94dd2257c67a8f9,2012,2757,621,3378,47.663217,,,false,false
live_1000,cex1000_9f8ae509fef81f5136d99878,resp_0e9d08c9212d5229006a65419dcf3881968a672989656cb650,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4d4d2b17880550d7faf13ecee4e51c585ca3d464d24e1a2cba5953028d70c348,9654,6,5999,0,0,false,false,false,2781206f06acd7956a7dfe3204b7eefd011c9911f884fc8f7b333fc49419b5bb,2564,3015,1452,4467,58.579621,,,false,false
live_1000,cex1000_775d3d42f8ba99f7a4b7a408,resp_05f31ed582d2cde0006a65419dd5c88194ba5084c00e9cd31f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,d519928073b5f8bda6e48e320cc3740dbd69cb4d2654f5028b2d307a4c30a69a,9624,6,5999,0,0,false,false,false,79476226440a7e28dfa04310eb58aa476958176cf87c3d315bc3a07b26c49d4f,3120,3004,1032,4036,55.728107,,,false,false
live_1000,cex1000_1bb7e78b2586bda521086250,resp_029d2ec978816b06006a6541a5dfa88190b5f9229e71f57874,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,5f425496a9d4f7c9b0068d638a7ea351131c1fccb1e8367b868ca3690d05e1b5,9603,6,5997,0,0,false,false,false,a19e2a9fff3cb192973900f20ca6c437baebef0437762baf224982b0e90ac175,2336,2978,752,3730,61.631839,,,false,false
live_1000,cex1000_5d234118344c3b2e7e1498bf,resp_0a9112b51f70440f006a6541a8b9d08193a655a76ca6836065,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2024716f398dae369cde4a0124ea37ce4d5ed18aeea29eacf9547cfa70a541e1,9729,6,5998,0,0,false,false,false,3dbc73e32167372cb24172119c051c2c3faa21b1e40dce5a2bb06e39454bd3dc,1053,3409,531,3940,63.072096,,,false,false
live_1000,cex1000_934e3b6c647f3ffd6081d62b,resp_0d253fde4ae0a155006a6541abe2f48193ab58363a57288631,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,d0d7ef2cba466439566b47aac7acb5a8e631646c40a7bcee212d3ebffc0f6bea,9653,6,5998,0,0,false,false,false,4fe59895556e451f96f05b35798ce5a0086b4a5dd933d3ce6baa7ab2f441c7f2,3316,3071,1124,4195,70.488362,,,false,false
live_1000,cex1000_f158c740c4e0071b17d1d7b2,resp_07d2f6b187eb8390006a6541ad36b481939708e5f915d653c6,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,945dd735ff7ecdebbad758ebd440790ca7f0aaed7cae0d9b7f890d5b13bf305d,5926,6,2418,0,0,false,false,false,8532a37b284a99b32f26901208d93b20bc0ac822eb8aaa3c800202f68ba5f210,2483,2182,827,3009,69.549029,,,false,false
live_1000,cex1000_6cbd34e4cbf3d137bb69bd30,resp_027ee0898e470252006a6541b3b3148195ba89f9cc602526ed,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4034c26f6e5d41146206970cd0fbfc4d5399f9a43c56f8da8b2496571b185f2b,9627,6,5991,0,0,false,false,false,9c42d9329fc454f08f5876553d9a82e7f95c36d587373c24449c4252ee8c2144,653,2919,264,3183,72.228152,,,false,false
live_1000,cex1000_a781f7c4e68131aec9d17720,resp_00333edd8e454a9d006a6541b4a290819798082e589ba8de48,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,7f3b8b5ee0793913373096df82c56dee41eaefac09afc59d351b8482d634dce0,9571,6,5994,0,0,false,false,false,456a95c5a5458d718b4cdda96d54128a5ee727da2beb121edc7e4555bf9d9004,3258,2695,1062,3757,78.278348,,,false,false
live_1000,cex1000_f6735823d5bfb128eb36a560,resp_05a8045724994a99006a6541b660bc8193b8f0dc19a92352a7,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,0030f10ebd73bd9b4439f03f1de381e4b300ead0ea224f8e555d3068814adae3,9721,6,5997,0,0,false,false,false,be212e9861f1096528b9c30ca0808c37d6d29f95bd9a64c49af59262c27fca0d,2748,2831,765,3596,78.331510,,,false,false
live_1000,cex1000_53e048c29859e76538235a1c,resp_0f1ab5be6a83852c006a6541bc783881939cd9d63236bf0012,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,703d7e699a2b3cd7c90f9ae659602d3be58ec6c2e92c25655cb085c234d387f9,9611,6,5990,0,0,false,false,false,7d9c09f27033098228bfa44a4b4d9b8759174c1b3951e109abf8c4f0fce7b777,615,2756,295,3051,81.240960,,,false,false
live_1000,cex1000_5918311f168b588e43932852,resp_0b4b81d816514873006a6541bc7d488194b4c56f06e8a3e552,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,50aaa0d9604f1a6802ec25497129ea81c7c9d8b914f3f17350b8e688fe7d4122,9644,6,5999,0,0,false,false,false,3fd435a52bbeba24ddcd721209a2948bc5d98ffad56f9cfd364d2e10e129233b,2493,2990,798,3788,84.565052,,,false,false
live_1000,cex1000_e730fe2a33fca9494910047f,resp_0d24a412a3f4b7eb006a6541bf613c8195818a161c7d89894e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,a728938d4647ae1fabba41b9aa70e0c77253d6412248d7cdebf62328733ded0a,9649,6,5999,0,0,false,false,false,213a7179b33cead8321ff616095a2ef82ab581527db2a5528fb5c5c1fe5da6dc,2929,3619,874,4493,88.063222,,,false,false
live_1000,cex1000_5f91233c132ded755e169d25,resp_008233c3ce35ca29006a6541c66b1481949c76d3f5f5319137,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,46d2c909b0e9c521f26f9056e0b364a59bd5024ae5cc8fbce5d6ee2217a920f7,9745,6,5986,0,0,false,false,false,bd5b833190f1dd0ee486d6d4271c8ad289f52832d48faef307f1c6f1742e9715,459,3246,166,3412,3.295105,,,false,false
live_1000,cex1000_5b6d161f0b61ac989baa63a8,resp_0650946d83e6ddae006a6541c6695481939cc9a09aa0e01312,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1b460cbcda42003e656ea441c83a6cf5e7493890a4fec035a93b377cf0f5af0e,9572,6,5975,0,0,false,false,false,89979b26d40af8469c14499c385a977fa56dcbf766e121a731b803eb61e1103e,645,2942,266,3208,3.919786,,,false,false
live_1000,cex1000_dcf6b25ac5a18c5909aff127,resp_0f939410eab4eabc006a6541c985a48196a212e27ec17924b2,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,cb474d60bcaadddf86a896271fd71b94888c00cb7dac13a1adadacec4fb47096,9612,6,5999,0,0,false,false,false,f38ceb016539c12150b131e3323e44eefe42b2f4a1ae43582564c5e83a064bc1,6553,3010,2166,5176,19.148987,,,false,false
live_1000,cex1000_e951016a7a2ab214c7c398a7,resp_029f230b6e9ffadf006a6541ca2b148193b3a1283cb2f4c9b1,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2c53ddb4b181cdb3137a7cea47c6f8ebd7f7dc6f407ebc412c628f443f99c27d,9597,6,5998,0,0,false,false,false,37c760d75f0a98fc108f6038efbdac8a198919265b817a0261f6d54cd5ba4371,932,2979,611,3590,8.827908,,,false,false
live_1000,cex1000_1d40ad6fff7b16d46687819b,resp_0714df92c7f1190d006a6541cf0d648197998d6424faa44531,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,dec4c4bcc00c724499395babfd847aed0d65cad45508902be76f5cd26c41af0b,9622,6,5995,0,0,false,false,false,7d2afe7ade3f5b620ab35d2c9763e58c4b1cdfa3f162fe99cbfa5ede36b13b5c,1014,3029,413,3442,13.062550,,,false,false
live_1000,cex1000_837a6409d75caadf340959e9,resp_084edeae069198f9006a6541d34d988197951f95d37a645c15,huit_openai_responses_direct_sdk,gpt-5.4-nano,schema_invalid,false,024c35088439eed74c68df325fb3dee0cf93e3e90e87d8f2adb5a8772a73606a,9766,6,5995,0,0,false,false,false,57b2d0ad5074599144531b9653697779c2790c808066ac03c5f7f275aa5f7b38,1921,2969,756,3725,19.023673,ValueError,mixed_ready requires quantitative and qualitative sub-records,false,false
live_1000,cex1000_b5180f7be1c2191675849676,resp_0d7c59cf0a249b3c006a6541d9482881968cd6dfdf9b58aa91,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,a78fcbb26f9a7316b4047d7e731ff0ccbd01f86dcb14399427abac0d44b70b08,9610,6,5997,0,0,false,false,false,5366feb3fdfc3b998a93588d1493f0c8a9e8c20e98e27c822460aead2ddde720,1357,2942,618,3560,24.111689,,,false,false
