scout_candidate_id,scout_target_id,state,region,municipality,county,unit_type,occupation_group,possible_bargaining_unit,possible_cycle_or_year,source_title,source_locator_or_url,source_domain,source_family_hint,document_type_hint,source_family_confidence,possible_mechanism_hints,search_query_family,broad_geographic_target_reason,source_family_diversification_reason,matched_non_safety_opportunity_flag,duplicate_locator_flag,prior_seen_locator_flag,candidate_quality_tier,verification_status,download_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
BSSC-20260727-00384,BSSS-20260727-0148,KS,Midwest,Ottawa,,non_safety,non_safety,,unclear,"RESOLUTION 1951-24 — Approving Amendments to the City of Ottawa, Kansas Personnel Policy (January 2024 Amendments) (PDF)",https://www.ottawaks.gov/Archive/ViewFile/Item/732,ottawaks.gov,personnel_policy,ordinance_or_policy,high,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00385,BSSS-20260727-0152,KY,South,Ashland,,police,police,"Fraternal Order of Police (FOP), Lodge #3",unclear,§ 34.49 PAY AND COMPENSATION FOR NEWLY EMPLOYED POLICE TRAINEES AND POLICE OFFICERS (Entry level compensation follows Article 20 of most current CBA between City of Ashland and FOP Lodge #3),https://codelibrary.amlegal.com/codes/ashlandky/latest/ashland_ky/0-0-0-1213,codelibrary.amlegal.com,cba,ordinance_or_policy,high,,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00386,BSSS-20260727-0152,KY,South,Ashland,,unclear,unclear,Fraternal Order of Police (FOP) Lodge #3; IAFF Local 706 (fire),unclear,"TABLE V: COLLECTIVE BARGAINING AGREEMENTS (Ashland KY) — includes police/fire CBA adoption/amendment ordinance references (e.g., Ord. 171-2018; Ord. 193-2021; Ord. 89-2024; etc.)",https://codelibrary.amlegal.com/codes/ashlandky/latest/ashland_ky/0-0-0-17095,codelibrary.amlegal.com,cba,index_page,high,,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00387,BSSS-20260727-0152,KY,South,Ashland,,non_safety,non_safety,,unclear,Ashland Board of Commissioners Agenda (2024-06-13) — references amending salary chart/classification & compensation plan and amending Article 20 of the FOP agreement,https://cms8.revize.com/revize/ashland/06.13.2024.final.agenda.pdf,cms8.revize.com,budget_or_pay_plan,agenda_cover_sheet,high,,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00388,BSSS-20260727-0152,KY,South,Ashland,,police,police,,unclear,"Ashland Board of Commissioners Agenda (2024-02-08) — references amendments to classification & compensation plan (Ord. 31, Series of 2023, as previously amended) and an ordinance amending authorized positions list",https://cms8.revize.com/revize/ashland/02.08.2024.final.agenda.pdf,cms8.revize.com,budget_or_pay_plan,agenda_cover_sheet,high,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00389,BSSS-20260727-0153,KY,South,Danville,,non_safety,non_safety,,2025-2026 (plan period; exact pay schedule coverage details within document),City of Danville COMPENSATION/CLASSIFICATION PLAN 2025-2026 (Ordinance No. 2061),https://www.danvilleky.org/DocumentCenter/View/2042,danvilleky.org,wage_schedule,wage_schedule_or_compensation_plan,medium,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00390,BSSS-20260727-0154,KY,South,Madisonville,,police,police,,unclear,Madisonville Personnel and Pay Classification Plan (includes Patrol Officer compensation range),https://codelibrary.amlegal.com/codes/madisonville/latest/madisonville_ky/0-0-0-1033,codelibrary.amlegal.com,wage_schedule,wage_schedule_or_compensation_plan,medium,,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,weak_or_needs_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00391,BSSS-20260727-0154,KY,South,Madisonville,,fire,fire,,unclear,Madisonville Personnel and Pay Classification Plan (includes Firefighter compensation range),https://codelibrary.amlegal.com/codes/madisonville/latest/madisonville_ky/0-0-0-1033,codelibrary.amlegal.com,wage_schedule,wage_schedule_or_compensation_plan,high,strike_or_no_strike_constraint,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,true,false,duplicate_or_prior_seen,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00392,BSSS-20260727-0154,KY,South,Madisonville,,non_safety,non_safety,,unclear,Madisonville § 30.32 City Employees and Non-Elected City Officers (compensation fixed per personnel and pay classification plan adopted by ordinance),https://codelibrary.amlegal.com/codes/madisonville/latest/madisonville_ky/0-0-0-569,codelibrary.amlegal.com,wage_schedule,ordinance_or_policy,high,,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00393,BSSS-20260727-0155,KY,South,Mount Washington,,police,police,,unclear,CITY OF MT. WASHINGTON — POLICE OFFICERS COLLECTIVE BARGAINING ORDINANCE (Ordinance 2024-03),https://cms3.revize.com/revize/mtwashington/2024-03.pdf,cms3.revize.com,cba,ordinance_or_policy,high,,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00394,BSSS-20260727-0155,KY,South,Mount Washington,,non_safety,non_safety,,unclear,"§ 37.02 WAGE ALLOCATION POLICY (City of Mt. Washington, Kentucky Code of Ordinances)",https://codelibrary.amlegal.com/codes/mtwashington/latest/mtwashington_ky/0-0-0-1347,codelibrary.amlegal.com,wage_schedule,wage_schedule_or_compensation_plan,medium,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00395,BSSS-20260727-0156,KY,South,Murray,,non_safety,non_safety,,unclear,CITY OF MURRAY PAY CLASSIFICATION PLAN SUMMARY,https://www.murrayky.gov/assets/files/uploads/_20260210162158484_24777b99a8924535aaef3544e17df453.pdf,murrayky.gov,civil_service_or_hr_pay_plan,wage_schedule_or_compensation_plan,high,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,weak_or_needs_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00396,BSSS-20260727-0156,KY,South,Murray,,police,police,,unclear,FY2025 Budget (Police Officer starting hourly pay as of 7/1/24),https://murrayky.gov/finance/_docs/FY2025_Budget.pdf,murrayky.gov,budget_or_pay_plan,wage_schedule_or_compensation_plan,high,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00397,BSSS-20260727-0156,KY,South,Murray,,police,police,,unclear,"Murray KY Code of Ordinances, Chapter 33: Police and Fire Departments — § 33.10 Training, Education and Qualifications for Personnel (includes reference to City Personnel Policies and Procedures)",https://codelibrary.amlegal.com/codes/murray/latest/murray_ky/0-0-0-1025,codelibrary.amlegal.com,other_local_government_pay_policy,ordinance_or_policy,medium,,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00398,BSSS-20260727-0157,KY,South,Paducah,,police,police,Fraternal Order of Police (FOP) / Paducah Police Department Bargaining Unit,"July 1, 2026 – June 30, 2029","Paducah Police Bargaining Unit Contract (July 1, 2026 through June 30, 2029)",https://paducahky.gov/files/FOP-Contract-Expires-June-30-2029-signed.pdf,paducahky.gov,cba,cba,high,,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,high_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00399,BSSS-20260727-0157,KY,South,Paducah,,fire,fire,"Professional Fire Fighters of Paducah, Local 168, International Association of Fire Fighters (IAFF)","July 1, 2026 – June 30, 2029","Professional Fire Fighters of Paducah, Local 168 (IAFF Contract) (July 1, 2026 through June 30, 2029)",https://paducahky.gov/files/IAFF-Contract-Expires-June-30-2029.pdf,paducahky.gov,cba,cba,high,,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,high_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00400,BSSS-20260727-0157,KY,South,Paducah,,non_safety,non_safety,"AFSCME (American Federation of State, County, and Municipal Employees), Local 1586","July 1, 2026 – June 30, 2029","AFSCME Contract (July 1, 2026 through June 30, 2029) (AFSCME Local 1586)",https://paducahky.gov/files/AFSCME-Contract-Expires-June-30-2029-signed.pdf,paducahky.gov,cba,cba,high,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,high_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00401,BSSS-20260727-0157,KY,South,Paducah,,unclear,unclear,,unclear,"Code of Ordinances, Paducah KY — Sec. 2-275 (Number, rank and salaries of members) references Unified Job Classification and Pay Schedule",https://library.municode.com/ky/paducah/codes/code_of_ordinances?nodeId=COOR_CH2AD_ARTVDE,library.municode.com,wage_schedule,ordinance_or_policy,high,,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00402,BSSS-20260727-0158,KY,South,Radcliff,,non_safety,non_safety,,unclear,"AN ORDINANCE AMENDING THE CITY OF RADCLIFF, KENTUCKY CLASSIFICATION AND COMPENSATION (PAY) PLAN, SECTION ""SALARY PAY EQUALIZATION AND ADJUSTMENT""; and ""EMPLOYEE STRENGTH TABLE"" (Summary of Ordinance notice)",https://kypublicnotice.com/KYLegals/2025/70219-2025-07-16_1003.pdf,kypublicnotice.com,other_local_government_pay_policy,ordinance_or_policy,medium,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00403,BSSS-20260727-0158,KY,South,Radcliff,,non_safety,non_safety,,unclear,"AN ORDINANCE AMENDING THE CITY OF RADCLIFF, KENTUCKY CLASSIFICATION AND COMPENSATION (PAY) PLAN, SECTION ""EMPLOYEE STRENGTH TABLE""; and ""SALARY PAY EQUALIZATION AND ADJUSTMENT"" (Summary of Ordinance notice)",https://kypublicnotice.com/KYLegals/2024/70219-2024-07-06_1002.pdf,kypublicnotice.com,other_local_government_pay_policy,ordinance_or_policy,medium,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00404,BSSS-20260727-0158,KY,South,Radcliff,,police,police,,unclear,,,,unknown_or_needs_review,unknown,low,strike_or_no_strike_constraint,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,out_of_scope,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00405,BSSS-20260727-0158,KY,South,Radcliff,,fire,fire,,unclear,,,,unknown_or_needs_review,unknown,low,strike_or_no_strike_constraint,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,out_of_scope,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00406,BSSS-20260727-0159,KY,South,Shelbyville,,police,police,,unclear,"Council Meeting Agenda (June 6, 2024) — Amending Pay Structure per Ordinance No. 2022-11-03 (Police Officers and Police Sergeants) (1st Reading)",https://shelbyvillekentucky.com/AgendaCenter/ViewFile/Agenda/_06062024-255,shelbyvillekentucky.com,wage_schedule,agenda_cover_sheet,high,,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00407,BSSS-20260727-0159,KY,South,Shelbyville,,fire,fire,,unclear,"Council Meeting Minutes (June 20, 2024) — Amending Pay Structure per Ordinance No. 2022-06-02 (Firefighters, Fire Sergeants, and Fire Captains) (Second Reading)",https://www.shelbyvillekentucky.com/AgendaCenter/ViewFile/Minutes/_06202024-256,shelbyvillekentucky.com,budget_or_pay_plan,meeting_minutes,high,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00408,BSSS-20260727-0159,KY,South,Shelbyville,,non_safety,non_safety,,unclear,Amlegal Code Library — Shelbyville KY Table 6 (Personnel Policies and Procedures) (includes many personnel/pay/compensation-adopting ordinance entries),https://codelibrary.amlegal.com/codes/shelbyvilleky/latest/shelbyville_ky/0-0-0-5523,codelibrary.amlegal.com,unknown_or_needs_review,index_page,low,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00409,BSSS-20260727-0160,KY,South,St. Matthews,,unclear,unclear,,unclear,Codes & Ordinances (landing page; codified municipal ordinances),https://www.stmatthewsky.gov/codes-ordinances/,stmatthewsky.gov,budget_or_pay_plan,index_page,high,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00410,BSSS-20260727-0160,KY,South,St. Matthews,,unclear,unclear,,unclear,"June 10, 2025 Council Meeting (minutes; includes discussion mentioning police starting pay/step raises)",https://www.stmatthewsky.gov/june-10-2025/,stmatthewsky.gov,agenda_packet_or_minutes,meeting_minutes,high,,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00411,BSSS-20260727-0160,KY,South,St. Matthews,,police,police,,unclear,FOIA response lead: Police union contract/collective bargaining agreement (St. Matthews Police Department) — response states no collective bargaining agreement,https://www.muckrock.com/foi/st-matthews-15831/police-union-contractcollective-bargaining-agreement-st-matthews-police-department-101276/,muckrock.com,cba,context_only,high,,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,weak_or_needs_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00412,BSSS-20260727-0161,KY,South,Winchester,,non_safety,non_safety,,unclear,Employee Handbook (2022 Edition) — City of Winchester (Personnel Policy; includes Classification & Compensation section),https://www.winchesterky.com/DocumentCenter/View/1284/31122-Employee-Handbook-Final,winchesterky.com,personnel_policy,ordinance_or_policy,high,,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00413,BSSS-20260727-0161,KY,South,Winchester,,non_safety,non_safety,,"2024-2025 (shown as 2024-2025 salary schedule; effective June 30, 2024)","Pay Scale / Salary Schedules (Effective June 30, 2024) — City of Winchester, KY",https://winchesterky.com/DocumentCenter/View/1517/Pay-Scale-722024,winchesterky.com,wage_schedule,wage_schedule_or_compensation_plan,high,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,high_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00414,BSSS-20260727-0162,LA,South,Baker,,unclear,unclear,,unclear,Council Agenda (2026-02-10) — ad valorem tax notice re: Fire Department union salaries/benefits (Municipal Fire and Police Civil Service System),https://cityofbakerla.com/wp-content/uploads/2026/02/Council-Agenda-2-10-2026.pdf,cityofbakerla.com,civil_service_or_hr_pay_plan,agenda_cover_sheet,high,,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00415,BSSS-20260727-0162,LA,South,Baker,,unknown,unknown,,unclear,Code of Ordinances (Municode) — landing page (search within for personnel/compensation-related ordinances),https://library.municode.com/la/baker/codes/code_of_ordinances?nodeId=PTICH_ARTIVAD,library.municode.com,unknown_or_needs_review,index_page,low,,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,weak_or_needs_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00416,BSSS-20260727-0163,LA,South,Carencro,,unclear,unclear,,unclear,Carencro Municipal Fire and Police Civil Service Board Rules (PDF),https://ose.louisiana.gov/wp-content/uploads/2019/05/CN-Board-Rules.pdf,ose.louisiana.gov,civil_service_or_hr_pay_plan,ordinance_or_policy,high,,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00417,BSSS-20260727-0163,LA,South,Carencro,,police,police,,unclear,"AGENDA - Regular Meeting - May 19, 2025 (includes Ordinance No. 2025-009: modify and amend salary schedule and pay plan for City of Carencro Police Department)",https://carencro.org/wp-content/uploads/2025/05/May-19-2025-reg-mtg-agenda.pdf,carencro.org,budget_or_pay_plan,agenda_cover_sheet,high,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00418,BSSS-20260727-0163,LA,South,Carencro,,fire,fire,,unclear,2016-010 (Municode Library listing): Ordinance authorizing holiday pay for part-time firefighters (title/adoption metadata only),https://library.municode.com/la/carencro/ordinances/code_of_ordinances?nodeId=2016,library.municode.com,other_local_government_pay_policy,ordinance_or_policy,medium,,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,weak_or_needs_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00419,BSSS-20260727-0164,LA,South,Covington,,unclear,unclear,,unclear,Meeting Agendas and Approved Minutes (landing page),https://www.covla.com/covington-city-council/meeting-agendas-and-approved-minutes/,covla.com,agenda_packet_or_minutes,index_page,high,,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00420,BSSS-20260727-0164,LA,South,Covington,,unclear,unclear,,unclear,Ordinances (landing page),https://www.covla.com/covington-city-council/ordinances/,covla.com,unknown_or_needs_review,index_page,low,,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00421,BSSS-20260727-0165,LA,South,Crowley,,non_safety,non_safety,,unclear,City of Crowley regular meeting minutes including adopted “Policy & Procedure” for payroll (overtime/personal/sick/vacation rules; municipal Fire overtime cycle referenced),https://crowley-la.com/wp-content/uploads/2017/01/8-Regular-Council-Meeting-August-11-2015.pdf,crowley-la.com,agenda_packet_or_minutes,agenda_cover_sheet,high,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,weak_or_needs_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00422,BSSS-20260727-0165,LA,South,Crowley,,unclear,unclear,,unclear,"Code of Ordinances (Municode) — Chapter 2 Administration (includes overtime reporting administrative provisions; cross reference to Personnel, Ch. 12)",https://library.municode.com/la/crowley/codes/code_of_ordinances?nodeId=COOR_CH2AD_ARTIINGE,library.municode.com,cba,ordinance_or_policy,high,,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00423,BSSS-20260727-0166,LA,South,Gonzales,,non_safety,non_safety,,unclear,City of Gonzales | Budget Book 2025 (Adopted 05-13-2024) — includes current salary schedule,https://gonzalesla.com/wp-content/uploads/2024/05/City-of-Gonzales-Budget-Book-2025-Adopted-05-13-2024.pdf,gonzalesla.com,budget_or_pay_plan,wage_schedule_or_compensation_plan,high,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,weak_or_needs_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00424,BSSS-20260727-0166,LA,South,Gonzales,,unclear,unclear,,unclear,City of Gonzales | Budget Book 2024 (FY2024) — includes Police Department payroll line items,https://gonzalesla.com/wp-content/uploads/2024/05/2024-Budget.pdf,gonzalesla.com,budget_or_pay_plan,wage_schedule_or_compensation_plan,high,,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,weak_or_needs_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00425,BSSS-20260727-0166,LA,South,Gonzales,,unknown,unknown,,unclear,"Gonzales, LA Code of Ordinances (Municode Library) — codified municipal ordinances (searchable landing/index)",https://library.municode.com/la/gonzales,library.municode.com,personnel_policy,ordinance_or_policy,high,,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,weak_or_needs_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00426,BSSS-20260727-0167,LA,South,Mandeville,,non_safety,non_safety,,unclear,Municipal Employees - Merit Pay Increase (Ordinance/Resolution ID: 2023-09) [city_of_mandeville_-_city_council_ordinance_no._23-09.pdf],https://www.cityofmandeville.com/ordinances/municipal-employees-merit-pay-increase,cityofmandeville.com,other_local_government_pay_policy,ordinance_or_policy,medium,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00427,BSSS-20260727-0167,LA,South,Mandeville,,police,police,,unclear,City of Mandeville FY2026 Budget - Proposed (Exhibit H - Pay Matrix - Municipal Police Employees),https://www.cityofmandeville.com/sites/default/files/fileattachments/finance/page/4609/city_of_mandeville_fy2026_budget_-_proposed.pdf,cityofmandeville.com,budget_or_pay_plan,wage_schedule_or_compensation_plan,high,,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
