run_id,row_index,row_identity_key,municipality_id,municipality,state,worker_id,census_gov_id,prompt_started_at,prompt_finished_at,elapsed_seconds,sleep_before_seconds,sleep_after_seconds,planned_sleep_before_seconds,planned_sleep_after_seconds,pacing_mode,adaptive_sleep_level_seconds,adaptive_sleep_event,backend,model,live_attempted,success_status,parse_status,failure_type,response_id_present,input_tokens,output_tokens,reasoning_tokens,total_tokens
all_2026-07-27_132715,82,municipality_id:cog_2025_101935,cog_2025_101935,Florida City,FL,,101935,2026-07-27T14:07:39.975760-04:00,2026-07-27T14:08:06.537501-04:00,26.561,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,26837,1791,1042,28628
all_2026-07-27_132715,83,municipality_id:cog_2025_194770,cog_2025_194770,Holly Hill,FL,,194770,2026-07-27T14:08:06.537699-04:00,2026-07-27T14:09:36.546472-04:00,90.005,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,failed,failed,outer_timeout,no,,,,
all_2026-07-27_132715,84,municipality_id:cog_2025_161612,cog_2025_161612,Key Biscayne,FL,,161612,2026-07-27T14:09:36.547078-04:00,2026-07-27T14:10:38.652794-04:00,62.105,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,30806,3059,1811,33865
all_2026-07-27_132715,85,municipality_id:cog_2025_161602,cog_2025_161602,Lake City,FL,,161602,2026-07-27T14:10:38.653082-04:00,2026-07-27T14:11:04.215120-04:00,25.562,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,30661,1755,929,32416
all_2026-07-27_132715,86,municipality_id:cog_2025_101986,cog_2025_101986,Lantana,FL,,101986,2026-07-27T14:11:04.215303-04:00,2026-07-27T14:11:24.041559-04:00,19.826,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,21878,1774,1007,23652
all_2026-07-27_132715,87,municipality_id:cog_2025_207662,cog_2025_207662,Miami Springs,FL,,207662,2026-07-27T14:11:24.041735-04:00,2026-07-27T14:11:49.821986-04:00,25.78,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,28813,2051,997,30864
all_2026-07-27_132715,88,municipality_id:cog_2025_124275,cog_2025_124275,North Palm Beach,FL,,124275,2026-07-27T14:11:49.822172-04:00,2026-07-27T14:12:38.981527-04:00,49.159,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,31333,2956,1080,34289
all_2026-07-27_132715,89,municipality_id:cog_2025_207692,cog_2025_207692,South Daytona,FL,,207692,2026-07-27T14:12:38.981880-04:00,2026-07-27T14:13:19.913921-04:00,40.932,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,38021,2849,1543,40870
all_2026-07-27_132715,90,municipality_id:cog_2025_215760,cog_2025_215760,West Park,FL,,215760,2026-07-27T14:13:19.914095-04:00,2026-07-27T14:13:44.484939-04:00,24.57,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,22058,1804,1062,23862
all_2026-07-27_132715,91,municipality_id:cog_2025_193161,cog_2025_193161,Albany,GA,,193161,2026-07-27T14:13:44.485175-04:00,2026-07-27T14:14:09.780194-04:00,25.295,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,25853,1650,896,27503
all_2026-07-27_132715,92,municipality_id:cog_2025_161874,cog_2025_161874,Alpharetta,GA,,161874,2026-07-27T14:14:09.780438-04:00,2026-07-27T14:14:24.850125-04:00,15.069,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,18405,1553,729,19958
all_2026-07-27_132715,93,municipality_id:cog_2025_240468,cog_2025_240468,Brookhaven,GA,,240468,2026-07-27T14:14:24.850299-04:00,2026-07-27T14:14:42.140041-04:00,17.289,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,21885,1582,773,23467
all_2026-07-27_132715,94,municipality_id:cog_2025_221292,cog_2025_221292,Dunwoody,GA,,221292,2026-07-27T14:14:42.140271-04:00,2026-07-27T14:15:02.317661-04:00,20.177,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,23311,1653,938,24964
all_2026-07-27_132715,95,municipality_id:cog_2025_219538,cog_2025_219538,Johns Creek,GA,,219538,2026-07-27T14:15:02.317866-04:00,2026-07-27T14:15:18.897957-04:00,16.58,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,18199,1852,818,20051
all_2026-07-27_132715,96,municipality_id:cog_2025_251616,cog_2025_251616,Mableton,GA,,251616,2026-07-27T14:15:18.898202-04:00,2026-07-27T14:15:39.464701-04:00,20.566,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,17772,2075,626,19847
all_2026-07-27_132715,97,municipality_id:cog_2025_161839,cog_2025_161839,Marietta,GA,,161839,2026-07-27T14:15:39.464945-04:00,2026-07-27T14:16:01.544814-04:00,22.08,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,24121,1632,854,25753
all_2026-07-27_132715,98,municipality_id:cog_2025_102178,cog_2025_102178,Smyrna,GA,,102178,2026-07-27T14:16:01.544998-04:00,2026-07-27T14:16:50.243470-04:00,48.698,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,26956,1796,1101,28752
all_2026-07-27_132715,99,municipality_id:cog_2025_247151,cog_2025_247151,Stonecrest,GA,,247151,2026-07-27T14:16:50.243685-04:00,2026-07-27T14:17:07.614020-04:00,17.37,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,17779,2236,573,20015
all_2026-07-27_132715,100,municipality_id:cog_2025_194685,cog_2025_194685,Valdosta,GA,,194685,2026-07-27T14:17:07.614199-04:00,2026-07-27T14:17:43.758033-04:00,36.143,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,30612,2505,1096,33117
all_2026-07-27_132715,101,municipality_id:cog_2025_104456,cog_2025_104456,Bondurant,IA,,104456,2026-07-27T14:17:43.758228-04:00,2026-07-27T14:18:09.408863-04:00,25.65,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,22310,1645,964,23955
all_2026-07-27_132715,102,municipality_id:cog_2025_164320,cog_2025_164320,Carroll,IA,,164320,2026-07-27T14:18:09.409155-04:00,2026-07-27T14:18:35.452182-04:00,26.043,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,29542,1895,1109,31437
all_2026-07-27_132715,103,municipality_id:cog_2025_190201,cog_2025_190201,Fairfield,IA,,190201,2026-07-27T14:18:35.452434-04:00,2026-07-27T14:20:05.424919-04:00,89.972,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,42647,2996,1709,45643
all_2026-07-27_132715,104,municipality_id:cog_2025_211717,cog_2025_211717,Fort Madison,IA,,211717,2026-07-27T14:20:05.425163-04:00,2026-07-27T14:20:33.204328-04:00,27.779,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,26308,2320,840,28628
all_2026-07-27_132715,105,municipality_id:cog_2025_193322,cog_2025_193322,Grinnell,IA,,193322,2026-07-27T14:20:33.204555-04:00,2026-07-27T14:21:05.470743-04:00,32.266,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,33664,2397,1232,36061
all_2026-07-27_132715,106,municipality_id:cog_2025_164468,cog_2025_164468,Keokuk,IA,,164468,2026-07-27T14:21:05.470973-04:00,2026-07-27T14:21:31.843867-04:00,26.373,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,14670,2085,724,16755
all_2026-07-27_132715,107,municipality_id:cog_2025_208053,cog_2025_208053,Le Mars,IA,,208053,2026-07-27T14:21:31.844030-04:00,2026-07-27T14:21:51.577450-04:00,19.733,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,19177,1495,821,20672
all_2026-07-27_132715,108,municipality_id:cog_2025_126635,cog_2025_126635,Mount Pleasant,IA,,126635,2026-07-27T14:21:51.577811-04:00,2026-07-27T14:22:45.371707-04:00,53.793,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,43609,2633,1886,46242
all_2026-07-27_132715,109,municipality_id:cog_2025_164535,cog_2025_164535,Pleasant Hill,IA,,164535,2026-07-27T14:22:45.371945-04:00,2026-07-27T14:23:14.370564-04:00,28.998,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,26191,2035,1160,28226
all_2026-07-27_132715,110,municipality_id:cog_2025_164305,cog_2025_164305,Waverly,IA,,164305,2026-07-27T14:23:14.370822-04:00,2026-07-27T14:23:51.198046-04:00,36.827,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,38613,2684,1514,41297
all_2026-07-27_132715,111,municipality_id:cog_2025_207749,cog_2025_207749,Blackfoot,ID,,207749,2026-07-27T14:23:51.198400-04:00,2026-07-27T14:24:13.831462-04:00,22.633,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,17794,2128,709,19922
all_2026-07-27_132715,112,municipality_id:cog_2025_184861,cog_2025_184861,Chubbuck,ID,,184861,2026-07-27T14:24:13.831686-04:00,2026-07-27T14:24:35.860668-04:00,22.029,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,15809,1575,511,17384
all_2026-07-27_132715,113,municipality_id:cog_2025_162036,cog_2025_162036,Garden City,ID,,162036,2026-07-27T14:24:35.860910-04:00,2026-07-27T14:24:57.873980-04:00,22.013,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,26394,1803,792,28197
all_2026-07-27_132715,114,municipality_id:cog_2025_162048,cog_2025_162048,Hailey,ID,,162048,2026-07-27T14:24:57.874176-04:00,2026-07-27T14:25:16.826350-04:00,18.952,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,21906,1419,697,23325
all_2026-07-27_132715,115,municipality_id:cog_2025_124667,cog_2025_124667,Hayden,ID,,124667,2026-07-27T14:25:16.826515-04:00,2026-07-27T14:25:36.080144-04:00,19.253,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,29936,1267,878,31203
all_2026-07-27_132715,116,municipality_id:cog_2025_162085,cog_2025_162085,Jerome,ID,,162085,2026-07-27T14:25:36.080696-04:00,2026-07-27T14:26:03.229733-04:00,27.155,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,28736,2622,1131,31358
all_2026-07-27_132715,117,municipality_id:cog_2025_162061,cog_2025_162061,Middleton,ID,,162061,2026-07-27T14:26:03.229972-04:00,2026-07-27T14:26:39.201422-04:00,35.975,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,34998,1922,1521,36920
all_2026-07-27_132715,118,municipality_id:cog_2025_162109,cog_2025_162109,Payette,ID,,162109,2026-07-27T14:26:39.201679-04:00,2026-07-27T14:26:57.913844-04:00,18.712,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,16601,2083,1258,18684
all_2026-07-27_132715,119,municipality_id:cog_2025_211673,cog_2025_211673,Rathdrum,ID,,211673,2026-07-27T14:26:57.914087-04:00,2026-07-27T14:27:16.819631-04:00,18.906,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,28066,1208,764,29274
all_2026-07-27_132715,120,municipality_id:cog_2025_162055,cog_2025_162055,Sandpoint,ID,,162055,2026-07-27T14:27:16.819743-04:00,2026-07-27T14:27:50.168458-04:00,33.348,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,22892,3306,889,26198
all_2026-07-27_132715,121,municipality_id:cog_2025_185079,cog_2025_185079,Aurora,IL,,185079,2026-07-27T14:27:50.168672-04:00,2026-07-27T14:28:55.878190-04:00,65.709,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,61531,4152,2853,65683
all_2026-07-27_132715,122,municipality_id:cog_2025_207885,cog_2025_207885,Downers Grove,IL,,207885,2026-07-27T14:28:55.878513-04:00,2026-07-27T14:29:42.544372-04:00,46.666,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,40568,3828,1665,44396
all_2026-07-27_132715,123,municipality_id:cog_2025_162822,cog_2025_162822,Maine,IL,,162822,2026-07-27T14:29:42.544635-04:00,2026-07-27T14:30:04.864512-04:00,22.32,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,25283,2059,1335,27342
all_2026-07-27_132715,124,municipality_id:cog_2025_185063,cog_2025_185063,Proviso,IL,,185063,2026-07-27T14:30:04.864753-04:00,2026-07-27T14:30:22.679536-04:00,17.814,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,18567,872,842,19439
all_2026-07-27_132715,125,municipality_id:cog_2025_204332,cog_2025_204332,Rockford,IL,,204332,2026-07-27T14:30:22.679757-04:00,2026-07-27T14:30:42.493369-04:00,19.813,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,34941,2174,823,37115
all_2026-07-27_132715,126,municipality_id:cog_2025_125141,cog_2025_125141,Schaumburg,IL,,125141,2026-07-27T14:30:42.493605-04:00,2026-07-27T14:31:27.713129-04:00,45.219,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,52145,3925,2194,56070
all_2026-07-27_132715,127,municipality_id:cog_2025_162829,cog_2025_162829,Thornton,IL,,162829,2026-07-27T14:31:27.713366-04:00,2026-07-27T14:31:59.041749-04:00,31.328,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,35473,2037,1157,37510
all_2026-07-27_132715,128,municipality_id:cog_2025_207883,cog_2025_207883,Wheeling,IL,,207883,2026-07-27T14:31:59.042006-04:00,2026-07-27T14:32:25.795912-04:00,26.754,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,32309,2295,1209,34604
all_2026-07-27_132715,129,municipality_id:cog_2025_162830,cog_2025_162830,Worth,IL,,162830,2026-07-27T14:32:25.796142-04:00,2026-07-27T14:32:50.756921-04:00,24.961,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,19587,3052,828,22639
all_2026-07-27_132715,130,municipality_id:cog_2025_194902,cog_2025_194902,York,IL,,194902,2026-07-27T14:32:50.757185-04:00,2026-07-27T14:33:06.221571-04:00,15.464,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,18175,512,483,18687
all_2026-07-27_132715,131,municipality_id:cog_2025_183879,cog_2025_183879,Center,IN,,183879,2026-07-27T14:33:06.221795-04:00,2026-07-27T14:33:34.611268-04:00,28.389,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,25430,789,760,26219
all_2026-07-27_132715,132,municipality_id:cog_2025_212007,cog_2025_212007,Clay,IN,,212007,2026-07-27T14:33:34.611499-04:00,2026-07-27T14:33:54.069591-04:00,19.457,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,20442,834,804,21276
all_2026-07-27_132715,133,municipality_id:cog_2025_164004,cog_2025_164004,Lawrence,IN,,164004,2026-07-27T14:33:54.069820-04:00,2026-07-27T14:34:23.932862-04:00,29.863,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,28868,2860,1241,31728
all_2026-07-27_132715,134,municipality_id:cog_2025_126202,cog_2025_126202,North,IN,,126202,2026-07-27T14:34:23.933088-04:00,2026-07-27T14:34:34.051210-04:00,10.118,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,13949,408,379,14357
all_2026-07-27_132715,135,municipality_id:cog_2025_207980,cog_2025_207980,Perry,IN,,207980,2026-07-27T14:34:34.051438-04:00,2026-07-27T14:34:49.380196-04:00,15.328,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,18361,604,574,18965
all_2026-07-27_132715,136,municipality_id:cog_2025_185309,cog_2025_185309,Portage,IN,,185309,2026-07-27T14:34:49.380437-04:00,2026-07-27T14:35:12.996264-04:00,23.615,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,23217,2186,879,25403
all_2026-07-27_132715,137,municipality_id:cog_2025_103975,cog_2025_103975,Warren,IN,,103975,2026-07-27T14:35:12.996559-04:00,2026-07-27T14:35:33.878403-04:00,20.881,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,21601,1818,1094,23419
all_2026-07-27_132715,138,municipality_id:cog_2025_164005,cog_2025_164005,Washington,IN,,164005,2026-07-27T14:35:33.878632-04:00,2026-07-27T14:35:58.855363-04:00,24.976,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,23242,732,703,23974
all_2026-07-27_132715,139,municipality_id:cog_2025_163727,cog_2025_163727,Wayne,IN,,163727,2026-07-27T14:35:58.855597-04:00,2026-07-27T14:36:18.196563-04:00,19.34,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,23224,720,690,23944
all_2026-07-27_132715,140,municipality_id:cog_2025_164006,cog_2025_164006,Wayne,IN,,164006,2026-07-27T14:36:18.196815-04:00,2026-07-27T14:36:26.590350-04:00,8.393,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,14526,415,385,14941
all_2026-07-27_132715,141,municipality_id:cog_2025_184268,cog_2025_184268,Andover,KS,,184268,2026-07-27T14:36:26.590621-04:00,2026-07-27T14:36:46.679585-04:00,20.089,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,24707,1509,793,26216
all_2026-07-27_132715,142,municipality_id:cog_2025_164706,cog_2025_164706,Arkansas City,KS,,164706,2026-07-27T14:36:46.679829-04:00,2026-07-27T14:37:07.526368-04:00,20.846,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,27808,2372,948,30180
all_2026-07-27_132715,143,municipality_id:cog_2025_164965,cog_2025_164965,Bruno,KS,,164965,2026-07-27T14:37:07.526583-04:00,2026-07-27T14:37:23.768466-04:00,16.241,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,17827,458,428,18285
all_2026-07-27_132715,144,municipality_id:cog_2025_201801,cog_2025_201801,El Dorado,KS,,201801,2026-07-27T14:37:23.768695-04:00,2026-07-27T14:37:49.966967-04:00,26.198,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,30298,2126,1073,32424
all_2026-07-27_132715,145,municipality_id:cog_2025_190270,cog_2025_190270,Fairmount,KS,,190270,2026-07-27T14:37:49.967181-04:00,2026-07-27T14:38:04.205299-04:00,14.238,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,17792,510,480,18302
all_2026-07-27_132715,146,municipality_id:cog_2025_208090,cog_2025_208090,Great Bend,KS,,208090,2026-07-27T14:38:04.205547-04:00,2026-07-27T14:38:26.928180-04:00,22.723,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,25106,1890,841,26996
all_2026-07-27_132715,147,municipality_id:cog_2025_164795,cog_2025_164795,McPherson,KS,,164795,2026-07-27T14:38:26.928311-04:00,2026-07-27T14:38:51.591174-04:00,24.663,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,22170,2120,1052,24290
all_2026-07-27_132715,148,municipality_id:cog_2025_164733,cog_2025_164733,Ottawa,KS,,164733,2026-07-27T14:38:51.591405-04:00,2026-07-27T14:39:10.495443-04:00,18.904,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,22687,1789,749,24476
all_2026-07-27_132715,149,municipality_id:cog_2025_104986,cog_2025_104986,Riverside,KS,,104986,2026-07-27T14:39:10.495682-04:00,2026-07-27T14:39:23.296731-04:00,12.801,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,18142,537,506,18679
all_2026-07-27_132715,150,municipality_id:cog_2025_127196,cog_2025_127196,Rockford,KS,,127196,2026-07-27T14:39:23.297011-04:00,2026-07-27T14:39:45.167764-04:00,21.87,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,22345,687,657,23032
all_2026-07-27_132715,151,municipality_id:cog_2025_127200,cog_2025_127200,Soldier,KS,,127200,2026-07-27T14:39:45.167974-04:00,2026-07-27T14:40:10.877407-04:00,25.708,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,30174,945,915,31119
all_2026-07-27_132715,152,municipality_id:cog_2025_105364,cog_2025_105364,Ashland,KY,,105364,2026-07-27T14:40:10.877872-04:00,2026-07-27T14:40:35.717521-04:00,24.839,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,26442,2443,921,28885
all_2026-07-27_132715,153,municipality_id:cog_2025_165801,cog_2025_165801,Danville,KY,,165801,2026-07-27T14:40:35.717739-04:00,2026-07-27T14:40:58.298446-04:00,22.58,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,27300,1421,1059,28721
all_2026-07-27_132715,154,municipality_id:cog_2025_165857,cog_2025_165857,Madisonville,KY,,165857,2026-07-27T14:40:58.298672-04:00,2026-07-27T14:41:12.501913-04:00,14.203,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,14261,1622,541,15883
all_2026-07-27_132715,155,municipality_id:cog_2025_190352,cog_2025_190352,Mount Washington,KY,,190352,2026-07-27T14:41:12.502140-04:00,2026-07-27T14:41:29.614474-04:00,17.112,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,20213,1480,686,21693
all_2026-07-27_132715,156,municipality_id:cog_2025_105367,cog_2025_105367,Murray,KY,,105367,2026-07-27T14:41:29.614678-04:00,2026-07-27T14:41:47.635024-04:00,18.02,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,20097,1803,697,21900
all_2026-07-27_132715,157,municipality_id:cog_2025_225796,cog_2025_225796,Paducah,KY,,225796,2026-07-27T14:41:47.635286-04:00,2026-07-27T14:42:48.014007-04:00,60.379,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,32211,2547,1074,34758
all_2026-07-27_132715,158,municipality_id:cog_2025_105393,cog_2025_105393,Radcliff,KY,,105393,2026-07-27T14:42:48.014219-04:00,2026-07-27T14:43:08.748588-04:00,20.734,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,19682,2135,750,21817
all_2026-07-27_132715,159,municipality_id:cog_2025_185637,cog_2025_185637,Shelbyville,KY,,185637,2026-07-27T14:43:08.748823-04:00,2026-07-27T14:43:31.364724-04:00,22.616,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,20157,2061,972,22218
all_2026-07-27_132715,160,municipality_id:cog_2025_165869,cog_2025_165869,St. Matthews,KY,,165869,2026-07-27T14:43:31.364955-04:00,2026-07-27T14:43:54.497256-04:00,23.132,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,21989,1807,802,23796
all_2026-07-27_132715,161,municipality_id:cog_2025_165826,cog_2025_165826,Winchester,KY,,165826,2026-07-27T14:43:54.497612-04:00,2026-07-27T14:44:36.915409-04:00,42.418,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,36426,2288,1559,38714
all_2026-07-27_132715,162,municipality_id:cog_2025_166053,cog_2025_166053,Baker,LA,,166053,2026-07-27T14:44:36.915576-04:00,2026-07-27T14:45:07.303431-04:00,30.387,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,26374,1642,900,28016
all_2026-07-27_132715,163,municipality_id:cog_2025_127834,cog_2025_127834,Carencro,LA,,127834,2026-07-27T14:45:07.303654-04:00,2026-07-27T14:45:57.952439-04:00,50.649,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,38834,3006,1959,41840
