scout_candidate_id,scout_target_id,state,region,municipality,county,unit_type,occupation_group,possible_bargaining_unit,possible_cycle_or_year,source_title,source_locator_or_url,source_domain,source_family_hint,document_type_hint,source_family_confidence,possible_mechanism_hints,search_query_family,broad_geographic_target_reason,source_family_diversification_reason,matched_non_safety_opportunity_flag,duplicate_locator_flag,prior_seen_locator_flag,candidate_quality_tier,verification_status,download_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
BSSC-20260727-00216,BSSS-20260727-0078,DE,South,Milton,,unclear,unclear,Fraternal Order of Police (FOP) Lodge 22,unclear,PERB 2025 Decisions entry: FOP Lodge 22 & Christopher Whitehouse v. Town of Milton (Probable Cause Determination),https://perb.delaware.gov/decisions/2025-decisions/,perb.delaware.gov,unknown_or_needs_review,context_only,low,strike_or_no_strike_constraint,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,weak_or_needs_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00218,BSSS-20260727-0079,DE,South,New Castle,,non_safety,non_safety,"AFSCME Local 3515, Council 81","November 1, 2024 through June 30, 2026","Resolution No. 2024-40 (approving Memorandum of Agreement with AFSCME Local 3515) (City of New Castle, Delaware)",https://newcastlecity.delaware.gov/files/2024/10/Resolution-2024-40.pdf,newcastlecity.delaware.gov,mou_or_memorandum,memorandum_or_settlement,high,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,weak_or_needs_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00220,BSSS-20260727-0081,FL,South,Atlantic Beach,,police,police,"Coastal Florida Police Benevolent Association, Inc. (PBA)",effective 10/1/2025 - 9/30/2028 (three-year agreement),Resolution No. 25-72 approving the 2025-2028 Coastal Florida Police Benevolent Association Collective Bargaining Agreement (with agreement),https://coab.civicweb.net/document/209135/Resolution%20No.%2025-72.pdf?handle=C222041792554FC7BD9B43C3BDB2048E,coab.civicweb.net,arbitration_award,cba,high,strike_or_no_strike_constraint,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,high_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00221,BSSS-20260727-0081,FL,South,Atlantic Beach,,police,police,Coastal Florida Police Benevolent Association (PBA Police Union),2019-2022 contract (amendment; contract expires 9/30/2022),PBA “Police” Union 2019-2022 Contract Amendment / Memorandum of Understanding for Amendment to Contract between City of Atlantic Beach and Coastal Florida Police Benevolent Association,https://swagit-attachments.granicus.com/archive/agendas/190955/original/9-13%20AtlanticBeachCC.pdf,swagit-attachments.granicus.com,mou_or_memorandum,memorandum_or_settlement,high,,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00223,BSSS-20260727-0082,FL,South,Florida City,,unclear,unclear,,unclear,City of Florida City — City Clerk (records/ordinances/contracts/minutes custodian landing page),https://floridacityfl.gov/city-clerk,floridacityfl.gov,agenda_packet_or_minutes,context_only,high,strike_or_no_strike_constraint;non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00225,BSSS-20260727-0084,FL,South,Key Biscayne,,fire,fire,"Professional Firefighters Association, Local 3638","October 1, 2020 through September 30, 2023 (referenced governing CBA term)","Memorandum of Understanding between Village of Key Biscayne and Professional Firefighters Association, Local 3638 (Exhibit A) — includes term reference to governing CBA",https://d3n9y02raazwpg.cloudfront.net/keybiscayne/6583e96a-d050-11f0-bb28-005056a89546-4206a9c6-5dc6-45bb-9df3-1259d90bcd76-1692922037.pdf,d3n9y02raazwpg.cloudfront.net,mou_or_memorandum,memorandum_or_settlement,high,,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00226,BSSS-20260727-0084,FL,South,Key Biscayne,,non_safety,non_safety,"International Union of Police Associations, AFL-CIO (general employees bargaining unit referenced)",2020-2023 (referenced),"Council meeting minutes indicating ratification of 2020-2023 Collective Bargaining Agreement for Village's General Employees (International Union of Police Associations, AFL-CIO) and other bargaining units",https://keybiscayne.granicus.com/MinutesViewer.php?clip_id=510&doc_id=cdab5a13-2853-11ec-88a7-0050569183fa&view_id=1,keybiscayne.granicus.com,agenda_packet_or_minutes,context_only,high,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00231,BSSS-20260727-0087,FL,South,Miami Springs,,police,police,"Florida State Lodge Fraternal Order of Police, Inc. (FOP)","Oct 1, 2021 – Sept 30, 2024","Collective Bargaining Agreement (effective Oct. 1, 2021 – Sept. 30, 2024) (Police Lieutenants and Police Sergeants/Officers, bargaining unit)",https://www.miamisprings-fl.gov/media/12456,miamisprings-fl.gov,budget_or_pay_plan,cba,high,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,high_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00232,BSSS-20260727-0087,FL,South,Miami Springs,,non_safety,non_safety,,FY 2023-24 (effective/operative for the fiscal year; year stated as FY 2023-24 / 10/12/2023 in document),City Pay Plan - FY 2023-24 (Position classification and pay plan; wage ranges by job/grade),https://www.miamisprings-fl.gov/media/58146,miamisprings-fl.gov,budget_or_pay_plan,wage_schedule_or_compensation_plan,high,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00233,BSSS-20260727-0087,FL,South,Miami Springs,,non_safety,non_safety,,unclear,Civil Service Code Ordinance (Employee compensation and benefits; pay plan/range concepts referenced in civil service chapter),https://library.municode.com/FL/Miami%20Springs/codes/code_of_ordinances?nodeId=TITIIIAD_CH34CISE_S34-05APOFEMBO,library.municode.com,civil_service_or_hr_pay_plan,ordinance_or_policy,high,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,weak_or_needs_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00235,BSSS-20260727-0088,FL,South,North Palm Beach,,police,police,Palm Beach County Police Benevolent Association,10/1/2021-9/30/2024 (MOU term reference),Memorandum of Understanding to Amend Article 27 (Wages) - Assignment Pay (MOU) for 10/1/2021-9/30/2024 (Village Council ratification packet),https://swagit-attachments.granicus.com/uploads/video/agenda_file/179547/8-25_NorthPalmBeachRS.pdf,swagit-attachments.granicus.com,mou_or_memorandum,memorandum_or_settlement,high,,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00236,BSSS-20260727-0088,FL,South,North Palm Beach,,fire,fire,"Professional Firefighters/Paramedics of Palm Beach County, Local 2928, IAFF, Inc.",In-force under CBA expiring 9/30/2027; MOU effective through 9/30/2027 (per packet attachment),Memorandum of Understanding (IAFF) Amending 2024-2027 Firefighters/Paramedics Collective Bargaining Agreement Terms Re: Lieutenant Promotions (Village Council packet),https://www.village-npb.org/AgendaCenter/ViewFile/Agenda/_03122026-1318,village-npb.org,mou_or_memorandum,memorandum_or_settlement,high,,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00238,BSSS-20260727-0088,FL,South,North Palm Beach,,non_safety,non_safety,,Fiscal Year 2025 (FY25),FY25 Comprehensive Pay and Classification Plan (Village of North Palm Beach) - Includes bargaining unit note for base wage increases subject to CBAs,https://www.village-npb.org/DocumentCenter/View/12750/FY25-Comprehensive-Pay-Plan,village-npb.org,wage_schedule,wage_schedule_or_compensation_plan,medium,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00241,BSSS-20260727-0089,FL,South,South Daytona,,non_safety,non_safety,,10/1/2024 through 10/1/2024 (sheet indicates pay grade chart date range entries),Pay Grade Chart (includes Police and Fire pay grades plus general salary grades),https://www.southdaytona.org/egov/documents/1726776273_18133.pdf,southdaytona.org,wage_schedule,wage_schedule_or_compensation_plan,medium,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00242,BSSS-20260727-0090,FL,South,West Park,,unknown,unknown,,unclear,PART I - CHARTER (includes: “providing for a personnel system”),https://library.municode.com/fl/west_park/codes/code_of_ordinances?nodeId=PTICH,library.municode.com,civil_service_or_hr_pay_plan,ordinance_or_policy,high,strike_or_no_strike_constraint;non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00243,BSSS-20260727-0090,FL,South,West Park,,unknown,unknown,,unclear,Chapter 14 - ENVIRONMENT AND NATURAL RESOURCES (includes Sec. 14-24 “Personnel” — context example of municipal personnel language),https://library.municode.com/FL/West_Park/codes/Code_of_Ordinances?nodeId=PTIICOOR_CH14ENNARE_ARTIIITRPRPR_DIV1GE,library.municode.com,mou_or_memorandum,ordinance_or_policy,high,,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,weak_or_needs_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00244,BSSS-20260727-0091,GA,South,Albany,,non_safety,non_safety,,unclear,"Compensation, Benefits and Wellness (City of Albany HR) — Compensation/Classification & Pay System (policy page)",https://www.albanyga.gov/City-Departments/Human-Resources/Human-Resources-Policy-and-Procedures/Compensation-Benefits-and-Wellness,albanyga.gov,civil_service_or_hr_pay_plan,wage_schedule_or_compensation_plan,high,strike_or_no_strike_constraint;non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,weak_or_needs_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00245,BSSS-20260727-0091,GA,South,Albany,,unclear,unclear,,unclear,"City of Albany, GA Code of Ordinances (Municode) — Charter provisions (insurance; retirement age) applicable to municipal officers/employees",https://library.municode.com/ga/albany/codes/code_of_ordinances?nodeId=PTICHRELA_SPACH,library.municode.com,personnel_policy,ordinance_or_policy,high,strike_or_no_strike_constraint,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,weak_or_needs_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00246,BSSS-20260727-0092,GA,South,Alpharetta,,unclear,unclear,,unclear,Chapter 34 - Personnel | Code of Ordinances (Municode Library) (includes police department administrative manual referenced by ordinance section),https://library.municode.com/ga/alpharetta/codes/code_of_ordinances?nodeId=PTIICOOR_CH34PE,library.municode.com,personnel_policy,ordinance_or_policy,high,,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00247,BSSS-20260727-0092,GA,South,Alpharetta,,police,police,,unclear,"Jeff Gray v. City of Alpharetta — Settlement Agreement (July 15, 2024) (operative text: amendments to Department of Public Safety Manual policies; includes deadlines and training commitments)",https://www.fire.org/sites/default/files/2024/08/Jeff%20Gray%20v.%20City%20of%20Alpharetta%20Settlement%20Agreement%20-%20July%2015%2C%202024.pdf,fire.org,settlement_agreement,memorandum_or_settlement,high,market_or_comparability_pressure,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00248,BSSS-20260727-0093,GA,South,Brookhaven,,police,police,,"2019 (operative title indicates 'official 2019 list of authorized positions and salary ranges' and the ordinance is dated March 26, 2019; no multi-year duration clause found in excerpt)",Ordinance No. 2019-03-05 — Amended Authorized Position List (FY 2019) / Police Department sworn officer salaries (Exhibit A: 2019 list of authorized positions and salary ranges),https://mcclibraryfunctions.azurewebsites.us/api/ordinanceDownload/15299/949255/pdf,mcclibraryfunctions.azurewebsites.us,other_local_government_pay_policy,ordinance_or_policy,medium,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00249,BSSS-20260727-0093,GA,South,Brookhaven,,non_safety,non_safety,,"Unclear (policy manual appears to be effective as of Council Approved July 7, 2015; no contract term)","City of Brookhaven Employee Policy Manual — Wage/Salary Increase & payroll administration policies (Council Approved July 7, 2015)",https://www.brookhavenga.gov/DocumentCenter/View/325/10-Employee-Handbook-202-MB-PDF,brookhavenga.gov,wage_schedule,ordinance_or_policy,high,market_or_comparability_pressure;non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,weak_or_needs_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00252,BSSS-20260727-0095,GA,South,Johns Creek,,unclear,unclear,,unclear,Wages Report / Wages & Salaries (City of Johns Creek),https://www.johnscreekga.gov/app/uploads/2024/03/wages-salaries.pdf,johnscreekga.gov,wage_schedule,wage_schedule_or_compensation_plan,medium,,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,weak_or_needs_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00253,BSSS-20260727-0095,GA,South,Johns Creek,,unclear,unclear,,unclear,FY2025 Budget Book (City of Johns Creek),https://johnscreekga.gov/app/uploads/2024/09/FY2025-budget-book.pdf,johnscreekga.gov,compensation_study,index_page,high,market_or_comparability_pressure;non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00254,BSSS-20260727-0095,GA,South,Johns Creek,,unknown,unknown,,unclear,Johns Creek Code of Ordinances (Municode) - Charter provisions (personnel/salary/classification authority language),https://library.municode.com/ga/johns_creek/codes/code_of_ordinances?nodeId=PTICHRELA_SPACH,library.municode.com,budget_or_pay_plan,ordinance_or_policy,high,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,weak_or_needs_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00255,BSSS-20260727-0096,GA,South,Mableton,,non_safety,non_safety,,unclear,Employee Handbook (PDF) — City of Mableton (Approved: 10/22/2025; Effective: 10/22/25),https://www.mableton.gov/DocumentCenter/View/776/Employee-Handbook-PDF,mableton.gov,budget_or_pay_plan,ordinance_or_policy,high,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00256,BSSS-20260727-0096,GA,South,Mableton,,non_safety,non_safety,,unclear,"CITY OF MABLETON, GEORGIA — 11.30.23 AGENDA with documents (Preliminary Classification and Pay Plan table)",https://www.mableton.org/wp-content/uploads/2023/11/11.30.23-AGENDA-with-documents-Mableton-Special-Meeting.pdf,mableton.org,budget_or_pay_plan,agenda_cover_sheet,high,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00257,BSSS-20260727-0096,GA,South,Mableton,,non_safety,non_safety,,unclear,"CITY OF MABLETON, GEORGIA — 10.26.23 AGENDA with documents (discussion of Preliminary Classification and Compensation Plan process)",https://www.mableton.org/wp-content/uploads/2023/10/10.26.23-AGENDA-with-documents-Mableton-Special-Called-Meeting.pdf,mableton.org,budget_or_pay_plan,agenda_cover_sheet,high,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,weak_or_needs_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00258,BSSS-20260727-0096,GA,South,Mableton,,unclear,unclear,,unclear,Human Resources Department page (links to Employee Handbook and other HR resources; 'Agendas & Minutes' portal link),https://www.mableton.gov/1236/Human-Resources-Department,mableton.gov,civil_service_or_hr_pay_plan,index_page,high,strike_or_no_strike_constraint,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00259,BSSS-20260727-0097,GA,South,Marietta,,unclear,unclear,,unclear,Ordinance No. 7191 (File I.D. #20080576): Amending City Code to revise pay and classification plan (and other personnel rule updates),https://www.mariettaga.gov/DocumentCenter/View/1331,mariettaga.gov,other_local_government_pay_policy,ordinance_or_policy,medium,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00260,BSSS-20260727-0097,GA,South,Marietta,,unclear,unclear,,unclear,Code of Ordinances (Municode): Article 4-4-2 (Personnel Rules and Regulations) – Adoption/Purpose/Scope (includes wage & salary administration and classification/compensation policy language),https://library.municode.com/ga/marietta/codes/code_of_ordinances?nodeId=COOR_PT4PE_CH4-4PERURE_ART4-4-2ADPUSC,library.municode.com,other_local_government_pay_policy,ordinance_or_policy,medium,,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00261,BSSS-20260727-0098,GA,South,Smyrna,,unclear,unclear,,unclear,Division 4 - Civil Service (personnel policies & civil service board; references City Personnel Policies and Procedures Manual for civil service employees),https://library.municode.com/ga/smyrna/codes/code_of_ordinances?nodeId=PTICHRELA_SPACHCHAP_ARTIIIGOBOELOFPOTAMI_DIV4CISE_S77_16_VIISSE,library.municode.com,civil_service_or_hr_pay_plan,ordinance_or_policy,high,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,weak_or_needs_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00262,BSSS-20260727-0098,GA,South,Smyrna,,unclear,unclear,,unclear,Human Resources & Risk Management (classification/compensation functions described; employer HR page),https://www.smyrnaga.gov/departments/departments/human-resources,smyrnaga.gov,civil_service_or_hr_pay_plan,context_only,high,strike_or_no_strike_constraint;market_or_comparability_pressure,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00263,BSSS-20260727-0099,GA,South,Stonecrest,,non_safety,non_safety,,unclear (no explicit CBA/MOU term; operative effective date not captured in visible excerpt),City of Stonecrest Regular Comprehensive Classification and Compensation System (Classification and Compensation System; Salaries by Grade Levels),https://mccmeetingspublic.blob.core.usgovcloudapi.net/stonecrest-meet-759420c69123413a97759d08629699b0/ITEM-Attachment-001-f433bb75d660447e90a91766873ed9f8.pdf,mccmeetingspublic.blob.core.usgovcloudapi.net,wage_schedule,wage_schedule_or_compensation_plan,medium,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00264,BSSS-20260727-0099,GA,South,Stonecrest,,non_safety,non_safety,,unclear (ordinance adoption year not fully captured in visible excerpt),Ordinance adopting City of Stonecrest Personnel Policies and Procedures Manual as official employment policy document (Exhibit A: Personnel Policies and Procedures Manual),https://mccmeetingspublic.blob.core.usgovcloudapi.net/stonecrest-meet-e9a2ef5aec89479b918e465a2979d91a/ITEM-Attachment-001-f996c279952b4a97b4d59e54d8e36b6b.pdf,mccmeetingspublic.blob.core.usgovcloudapi.net,personnel_policy,ordinance_or_policy,high,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00265,BSSS-20260727-0099,GA,South,Stonecrest,,unclear,unclear,,unclear (references FY2024 budget; operative pay/classification actions are in Exhibit A which is not visible in excerpt),Amended ordinance (Mayor and City Council) to amend City of Stonecrest Pay and Classification Plan and the FY2024 City of Stonecrest Budget (Effective date for personnel actions; Exhibit A referenced),https://mccmeetingspublic.blob.core.usgovcloudapi.net/stonecrest-meet-9eeba34fefad4bd284ec53f7eb01d348/ITEM-Attachment-001-6b94e1b43c6d42e2a3f2377f2e262b5c.pdf,mccmeetingspublic.blob.core.usgovcloudapi.net,budget_or_pay_plan,ordinance_or_policy,high,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,weak_or_needs_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00267,BSSS-20260727-0100,GA,South,Valdosta,,unclear,unclear,,"2016 (operative implementation details referenced, but no full pay/compensation matrices included in this minutes PDF)",Minutes (05/19/2016) — Pay Study and Compensation Plan (Condrey and Associates) approval,https://www.valdostacity.com/file/206/download?token=wEi5Rj-n,valdostacity.com,budget_or_pay_plan,meeting_minutes,high,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00268,BSSS-20260727-0100,GA,South,Valdosta,,non_safety,non_safety,,unclear,Valdosta Code of Ordinances — Chapter 78 (Personnel) landing / ordinance index,https://library.municode.com/ga/valdosta/codes/code_of_ordinances?nodeId=PTIICOOR_APXAZO_S2DE,library.municode.com,other_local_government_pay_policy,ordinance_or_policy,medium,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,weak_or_needs_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00269,BSSS-20260727-0100,GA,South,Valdosta,,unclear,unclear,,unclear,Valdosta Code of Ordinances (alternate host) — Chapter 78 (Personnel) direct page,https://valdosta.elaws.us/code/coor,valdosta.elaws.us,personnel_policy,ordinance_or_policy,high,,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,weak_or_needs_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
