annualization_assumption,annualization_hours_used,base_or_non_base,candidate_id,cba_non_cba_hint,character_end_offset,character_start_offset,classification_evidence_basis,codified_record_id,comparison_cycle_candidate,direction_bucket,effective_period_end,effective_period_start,evidence_category,extraction_id,final_locator,grade,growth_mechanism_claim_caveat,growth_mechanism_claim_text,growth_mechanism_type,growth_value_type,lane_position,line_offset,mechanism_attributes,mechanism_claim_ready,municipality,municipality_cycle_id_candidate,non_base_component_type,normalization_blocker_tags,normalization_needed_for_gap_claim,normalization_notes,normalization_status,normalized_annual_equivalent,normalized_at,normalized_growth_type,normalized_hourly_equivalent,normalized_pay_basis,normalized_percentage_growth,normalized_record_id,normalized_value_confidence,occupation_or_classification,original_locator,original_normalization_status,page_number,paragraph_offset,parsed_annual_salary,parsed_biweekly_rate,parsed_cola_cpi_value,parsed_contract_year,parsed_currency_amount,parsed_cycle_label,parsed_daily_rate,parsed_effective_date,parsed_end_date,parsed_fiscal_year,parsed_growth_period,parsed_growth_unit,parsed_growth_value,parsed_hourly_rate,parsed_lump_sum,parsed_monthly_rate,parsed_percentage_value,parsed_premium_amount,parsed_premium_percentage,parsed_start_date,parsed_step_or_grade_value,parsed_stipend_or_allowance,parsed_weekly_rate,payband,primary_mechanism_cluster,prior_comparable_wage_candidate_link,priority_bucket,quant_span_types,quantitative_growth_value_present,rank,rating_id,raw_base_nonbase_text,raw_compensation_text,raw_context_notes,raw_effective_period_text,raw_paraphrase,raw_rank_step_grade_text,raw_span_text,raw_unit_or_group_text,raw_unit_text,raw_value_text,raw_values_preserved,readiness_id,region,report_usability_bucket,rescue_basket,rescue_completed_at,rescue_id,rescue_lane,rescue_status,retained_source_id,safety_category,scout_target_id,section_heading,source_family,source_id,source_review_download_id,source_title,span_id,span_sha256,state,step,unit_or_group,verification_row_id,why_not_gap_comparable
not_safe_to_annualize,,unclear,B4X2500LIVE-20260729-006197,cba_hint,20997,20915,"[""exact_span"", ""unresolved"", ""prior_normalization_metadata""]",B4X2500COD-20260730-561ca3172de9d12553be9032,2020,not_applicable,,2020-09-28,quantitative_compensation,B4X2500TXT-20260730-0252783ab9418bb77fc4,https://berlintwp.com/wp-content/uploads/2020/12/9-28-2020.pdf,,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.",,,,116,422,"[""implementation_or_retroactivity_advantage""]",False,Berlin,B4X2500MC-401d4ec4b2bdaf7b99a58167,,"[""base_nonbase_unresolved"", ""pay_basis_unresolved"", ""base_nonbase_unresolved""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:38Z,unknown,,unknown,,B4X2500NORM-9e2e172a1e506d84d2e8e2f1,moderate,police,https://berlintwp.com/wp-content/uploads/2020/12/9-28-2020.pdf,normalization_mechanism_only,,108,,,,2020,,2020,,2020-09-28,,,2020,,,,,,,,,2020-09-28,,,,,timing_implementation,,high_priority_verification_ready,"[""effective_date""]",False,sergeant,B4X2500-RATING-20260730-43cb49a6e81fb7cb2287b8f3,,"Davis to Sergeant in the Township Police Department effective September 28, 2020.",Resolution 2020-155: Authorizing and Approving Addendum to Agreement with the Berlin Township Police Association (CNA: 1/1/2019–12/31/2021);,2020-09-28,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",sergeant,"Davis to Sergeant in the Township Police Department effective September 28, 2020.",police,effective_date,,True,B4X2500RDY-20260730-dc2bf61129c2d25aea1f,Northeast,downstream_normalization_needed,mechanism_only_repair,2026-07-30T23:32:32.852397Z,B4X2500RESCUE-fe5df63424b78f1a233bfd7f,rescue_lane_003,mechanism_with_no_quant_value,B4X2500SRD-20260730-c5a25ffd06c0e9b97778,police,B4X2500-20260729-06182,,cba,B4X2500LIVE-20260729-006197,B4X2500SRD-20260730-c5a25ffd06c0e9b97778,Resolution 2020-155: Authorizing and Approving Addendum to Agreement with the Berlin Township Police Association (CNA: 1/1/2019–12/31/2021),B4X2500SPAN-20260730-e8c9a895514c2ca2a5554b78,77c9adfb3984e5c03a6bb133ae824597afe9dc8c829eee99648f64baf81e3eec,NJ,,police,B4X2500V-20260730-02239,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
not_safe_to_annualize,,unclear,B4X2500LIVE-20260729-000990,cba_hint,24627,24529,"[""unit_specific_source_title"", ""unresolved"", ""prior_normalization_metadata""]",B4X2500COD-20260730-1e9679b4fc212450d04b46e6,2014,neutral_or_general,,2014-07-01,quantitative_compensation,B4X2500TXT-20260730-4b24105b2eb352267596,https://yankeeinstitute.org/wp-content/plugins/yi-contracts/admin/files/town_new_hartford_police.pdf,,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.",,,,295,561,"[""implementation_or_retroactivity_advantage""]",False,New Hartford,B4X2500MC-1bb6abb778f381761a662b7a,,"[""base_nonbase_unresolved"", ""pay_basis_unresolved"", ""base_nonbase_unresolved""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:39Z,unknown,,unknown,,B4X2500NORM-9e4e988d79c17efad5c91c39,moderate,police,https://www.yankeeinstitute.org/wp-content/plugins/yi-contracts/admin/files/town_new_hartford_police.pdf,normalization_mechanism_only,,163,,,,2014,,2014,,2014-07-01,,,2014,,,,,,,,,2014-07-01,,,,,timing_implementation,,high_priority_verification_ready,"[""effective_date""]",False,,B4X2500-RATING-20260730-4b554bde6465d66703f500e9,,"Effective July 1, 2014 all employees who choose to participate in the program will be required to","Agreement Between the Town of New Hartford and the New Hartford Police Union Local #2693 and Council #15 AFSCME, AFL-CIO; SECTION 3",2014-07-01,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,"Effective July 1, 2014 all employees who choose to participate in the program will be required to",police,effective_date,,True,B4X2500RDY-20260730-8df0ac1e8af1b68468e0,Northeast,downstream_normalization_needed,mechanism_only_repair,2026-07-30T23:32:32.852706Z,B4X2500RESCUE-18a0d332ddac37f6a4a8e1de,rescue_lane_001,mechanism_with_no_quant_value,B4X2500SRD-20260730-48f56e4dd8a184cca595,police,B4X2500-20260729-01010,SECTION 3,cba,B4X2500LIVE-20260729-000990,B4X2500SRD-20260730-48f56e4dd8a184cca595,"Agreement Between the Town of New Hartford and the New Hartford Police Union Local #2693 and Council #15 AFSCME, AFL-CIO",B4X2500SPAN-20260730-ee2a8e163e0423a85b87a28c,909848c27c443d1cd6898267d56ae45ce8c5e4c4f2eae99dc1931689ebeebc78,CT,,police,B4X2500V-20260730-00098,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
not_safe_to_annualize,,unclear,B4X2500LIVE-20260729-003869,non_cba_or_other_hint,15468,15447,"[""exact_span"", ""unresolved"", ""prior_normalization_metadata""]",B4X2500COD-20260730-7327a44c582da0a616ab03ab,2022,not_applicable,,2022-01-01,quantitative_compensation,B4X2500TXT-20260730-fde185c9abfce002d1c9,https://cms7files.revize.com/tewksburytwpnj/6-14-2022%20TC%20minutes%20REDACTED.pdf,,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.",,,,370,277,"[""implementation_or_retroactivity_advantage""]",False,Tewksbury,B4X2500MC-fd004707c5283ddc8a530ad9,,"[""base_nonbase_unresolved"", ""pay_basis_unresolved"", ""base_nonbase_unresolved""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:38Z,unknown,,unknown,,B4X2500NORM-9e56b48bdc7bf812c702be10,moderate,public_works,https://cms7files.revize.com/tewksburytwpnj/6-14-2022%20TC%20minutes%20REDACTED.pdf,normalization_mechanism_only,,47,,,,2022,,2022,,,,,2022,,,,,,,,,2022-01-01,,,,,timing_implementation,,high_priority_verification_ready,"[""effective_date""]",False,,B4X2500-RATING-20260730-b65610ffad2c8c5bb5417bb4,,Effective 06-16-2022,"TOWNSHIP COMMITTEE — Resolution No. 93-2022 — Approving and authorizing execution of a Collective Negotiations Agreement (Teamsters Local Union #469, Blue Collar Bargaining Unit) — Jan 1, 2021 to Dec 31, 2024 (agreement referenced as attached); DEPARTMENT OF PUBLIC WORKS",2022; 2021; 2024,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,Effective 06-16-2022,public_works,effective_date,,True,B4X2500RDY-20260730-4dad50cb3969818ac34a,Northeast,pi_report_context_only,mechanism_only_repair,2026-07-30T23:32:32.852730Z,B4X2500RESCUE-cf8dcdb51d296a1cdefa6c35,rescue_lane_003,mechanism_with_no_quant_value,B4X2500SRD-20260730-9d579baf8c9c77d69e7c,non_safety,B4X2500-20260729-03751,DEPARTMENT OF PUBLIC WORKS,mou_or_memorandum,B4X2500LIVE-20260729-003869,B4X2500SRD-20260730-9d579baf8c9c77d69e7c,"TOWNSHIP COMMITTEE — Resolution No. 93-2022 — Approving and authorizing execution of a Collective Negotiations Agreement (Teamsters Local Union #469, Blue Collar Bargaining Unit) — Jan 1, 2021 to Dec 31, 2024 (agreement referenced as attached)",B4X2500SPAN-20260730-a99fd57901847e410d17f475,9f706160b6a790ee29763a30b20e8ac5d68a99473ae3c6c802af462486ed3919,NJ,,public_works,B4X2500V-20260730-05166,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
not_safe_to_annualize,,unclear,B4X2500LIVE-20260729-002263,non_cba_or_other_hint,16299,16217,"[""unresolved"", ""unresolved"", ""prior_normalization_metadata""]",B4X2500COD-20260730-0384456060820900af9bc101,2020-2021,not_applicable,2021-12-31,2020-01-01,quantitative_compensation,B4X2500TXT-20260730-f49b22830704f6278eae,https://cms5.revize.com/revize/sealy/departments/finance/Financial%20Transparency/Documents/Adopted%20Budgets/budget_fy2021.pdf,,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.",,,,931,233,[],False,Sealy,B4X2500MC-0237fe9ff77b2df1f33bcfb2,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""base_nonbase_unresolved"", ""pay_basis_unresolved"", ""base_nonbase_unresolved""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:39Z,unknown,,unknown,,B4X2500NORM-9ee26a17dc58c564106ac08e,moderate,unknown,https://cms5.revize.com/revize/sealy/departments/finance/Financial%20Transparency/Documents/Adopted%20Budgets/budget_fy2021.pdf,normalization_mechanism_only,,31,,,,2020,,2020-2021,,,2021-12-31,2020,2020-2021,,,,,,,,,2020-01-01,,,,,weak_context_exclusion,,high_priority_verification_ready,"[""contract_year_or_fiscal_year""]",False,,B4X2500-RATING-20260730-99072a06a1be94ab6f815684,,CITY COUNCIL REVISIONS TO FISCAL YEAR 2020-2021 PROPOSED BUDGET PRIOR TO ADOPTION,"BUDGETED PERSONNEL COMPENSATION SCHEDULE (Appendix H / Budgeted Personnel Compensation Schedule) — CITY OF SEALY, TEXAS, FISCAL YEAR 2020-2021; CITY OF SEALY, TEXAS",2020; 2021,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,CITY COUNCIL REVISIONS TO FISCAL YEAR 2020-2021 PROPOSED BUDGET PRIOR TO ADOPTION,,contract_year_or_fiscal_year,,True,B4X2500RDY-20260730-575ea3d6c6deb1415c8e,South,exclude_from_report,mechanism_only_repair,2026-07-30T23:32:32.853059Z,B4X2500RESCUE-d9c8aaa206465a14fb3005d3,rescue_lane_004,mechanism_with_no_quant_value,B4X2500SRD-20260730-7ed41c5495592e402a29,unclear,B4X2500-20260729-02265,"CITY OF SEALY, TEXAS",budget_or_pay_plan,B4X2500LIVE-20260729-002263,B4X2500SRD-20260730-7ed41c5495592e402a29,"BUDGETED PERSONNEL COMPENSATION SCHEDULE (Appendix H / Budgeted Personnel Compensation Schedule) — CITY OF SEALY, TEXAS, FISCAL YEAR 2020-2021",B4X2500SPAN-20260730-4a4bad927d04c28e644ea3a2,59cf50b2b13388b2b5c48bf2b8e3596b50d7e328cbf5cfe3e8205f7cbf2d44f5,TX,,unresolved_unit,B4X2500V-20260730-02713,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
not_safe_to_annualize,,unclear,B4X2500LIVE-20260729-008282,cba_hint,238,186,"[""exact_span"", ""unresolved"", ""prior_normalization_metadata""]",B4X2500COD-20260730-548693c6a17e66f6f9c1c25b,2024,not_applicable,2026-12-31,2024-01-01,quantitative_compensation,B4X2500TXT-20260730-cf19aeb59f1f99461d7e,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2023/23-MED-10-1015.pdf,,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.",,,,118,20,"[""implementation_or_retroactivity_advantage""]",False,Liberty,B4X2500MC-ccb2008177796037d71e107a,,"[""base_nonbase_unresolved"", ""pay_basis_unresolved"", ""base_nonbase_unresolved""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:39Z,unknown,,unknown,,B4X2500NORM-9eec77834b31fdccf7365661,moderate,police,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2023/23-MED-10-1015.pdf,normalization_mechanism_only,,9,,,,2024,,2024,,2024-01-01,2026-12-31,,2024,,,,,,,,,2024-01-01,,,,,timing_implementation,,high_priority_verification_ready,"[""effective_date""]",False,,B4X2500-RATING-20260730-334153c4c9c7e699a97f2a8b,,"Effective January 1, 2024 through December 31, 2026",Collective Bargaining Agreement (Liberty Township Police Department) - Ohio Patrolmen's Benevolent Association (OPBA); PATROL UNIT,2024-01-01; 2026-12-31,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,"Effective January 1, 2024 through December 31, 2026",police,effective_date,,True,B4X2500RDY-20260730-4514d43bcbfe8effb6c4,Midwest,downstream_normalization_needed,mechanism_only_repair,2026-07-30T23:32:32.853153Z,B4X2500RESCUE-0d8f99751d65e5b1000f83cd,rescue_lane_004,mechanism_with_no_quant_value,B4X2500SRD-20260730-dd76794c0ac45ca54555,police,B4X2500-20260729-08285,PATROL UNIT,cba,B4X2500LIVE-20260729-008282,B4X2500SRD-20260730-dd76794c0ac45ca54555,Collective Bargaining Agreement (Liberty Township Police Department) - Ohio Patrolmen's Benevolent Association (OPBA),B4X2500SPAN-20260730-4013cf7053b2254ffb51ed4a,9b77b7a5385be4f4ad5ddd373eb073fe9737ed38ca7b2d4c478fee44f30d1494,OH,,police,B4X2500V-20260730-03972,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
not_applicable,,unclear,B4X2500LIVE-20260729-005429,cba_hint,51305,51258,"[""unit_specific_source_title"", ""unresolved"", ""prior_normalization_metadata""]",B4X2500COD-20260730-c88e6a50fa995b3eb36baf30,2022,not_applicable,,2022-04-01,quantitative_compensation,B4X2500TXT-20260730-8e228949522fb3370d2b,https://oaklandtwpmi.gov/wp-content/uploads/2025/04/IAFF-Labor-Agreement-2022.pdf,,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.",,,,320,937,"[""implementation_or_retroactivity_advantage""]",False,Oakland charter,B4X2500MC-e703635d622093c8e888b63c,,"[""base_nonbase_unresolved"", ""base_nonbase_unresolved""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:38Z,scheduled_raise,,percentage,5.0,B4X2500NORM-9f0562238dafab0dc9af7efe,moderate,fire,https://oaklandtwpmi.gov/wp-content/uploads/2025/04/IAFF-Labor-Agreement-2022.pdf,normalization_mechanism_only,,227,,,,2022,,2022,,2022-04-01,,,2022,,,,,,5.0,,,2022-04-01,,,,,timing_implementation,,high_priority_verification_ready,"[""effective_date""]",False,,B4X2500-RATING-20260730-46e50fbda941087bd7bdd2c2,,"5% (five percent), effective on April 1, 2022",Labor Agreement between Charter Township of Oakland and Oakland Township Fire Fighters’ Union (IAFF Local 4918); XXIV WAGES AND OVERTIME,2022-04-01,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,"5% (five percent), effective on April 1, 2022",fire,effective_date,5%,True,B4X2500RDY-20260730-5bcd37ae4cb918d281aa,Midwest,downstream_normalization_needed,mechanism_only_repair,2026-07-30T23:32:32.853281Z,B4X2500RESCUE-e6c030a1880f55ddb2fd987f,rescue_lane_002,mechanism_with_no_quant_value,B4X2500SRD-20260730-7664017784a3aff1ca46,fire,B4X2500-20260729-05388,XXIV WAGES AND OVERTIME,cba,B4X2500LIVE-20260729-005429,B4X2500SRD-20260730-7664017784a3aff1ca46,Labor Agreement between Charter Township of Oakland and Oakland Township Fire Fighters’ Union (IAFF Local 4918),B4X2500SPAN-20260730-c67cab28cdd6f5f8517075a5,0eaa5a161ed41e59462dae075dad2d1edc32fa713651a8280ae443f15d73d0d2,MI,,fire,B4X2500V-20260730-03443,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
not_safe_to_annualize,,unclear,B4X2500LIVE-20260729-006332,non_cba_or_other_hint,85406,85353,"[""unresolved"", ""unresolved"", ""prior_normalization_metadata""]",B4X2500COD-20260730-d1660f68abf04e4f8bcdca9a,2023,not_applicable,,2023-01-01,quantitative_compensation,B4X2500TXT-20260730-8a742a4fe32dbf12bcb8,https://roxburynj.us/AgendaCenter/ViewFile/Agenda/_06282022-819,,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.",,,,347,2478,[],False,Roxbury,B4X2500MC-1e8c471c5b32d9a304c54e5c,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""base_nonbase_unresolved"", ""pay_basis_unresolved"", ""base_nonbase_unresolved""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:39Z,unknown,,unknown,,B4X2500NORM-9f44a24de6ed3ec44ec1dfe1,moderate,unknown,https://www.roxburynj.us/AgendaCenter/ViewFile/Agenda/_06282022-819,normalization_mechanism_only,,746,,,,2023,,2023,,,,2023,2023,,,,,,,,,2023-01-01,,,,,weak_context_exclusion,,high_priority_verification_ready,"[""contract_year_or_fiscal_year""]",False,,B4X2500-RATING-20260730-fa4ec79f6e0e74dea77151b9,,Transportation Trust Fund Fiscal Year 2023 State Aid,Council Agenda/Introduced Materials (includes ordinance text amending Administrative Code § 2-17.13 Pay Plan for non-union personnel);,2023,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,Transportation Trust Fund Fiscal Year 2023 State Aid,,contract_year_or_fiscal_year,,True,B4X2500RDY-20260730-6428a1359d0dd3d117fe,Northeast,exclude_from_report,mechanism_only_repair,2026-07-30T23:32:32.853393Z,B4X2500RESCUE-116f0a8e3f017a66f83974df,rescue_lane_003,mechanism_with_no_quant_value,B4X2500SRD-20260730-2b5e3f23ed06d3f9a28d,unclear,B4X2500-20260729-06240,,budget_or_pay_plan,B4X2500LIVE-20260729-006332,B4X2500SRD-20260730-2b5e3f23ed06d3f9a28d,Council Agenda/Introduced Materials (includes ordinance text amending Administrative Code § 2-17.13 Pay Plan for non-union personnel),B4X2500SPAN-20260730-cea5109acc0d889c84392658,d2052f7bb4333806df4a5269d1e22cd337913991f6a788c217132aa20cd835ae,NJ,,unresolved_unit,B4X2500V-20260730-05120,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
not_safe_to_annualize,,unclear,B4X2500LIVE-20260729-004549,non_cba_or_other_hint,600221,600156,"[""unit_specific_source_title"", ""unresolved"", ""prior_normalization_metadata""]",B4X2500COD-20260730-6778d87c60dfc80ef95232ef,2021,not_applicable,,2021-11-01,quantitative_compensation,B4X2500TXT-20260730-ac9ff5d0f8c113bd930e,https://drummondok.municipalimpact.com/documents/628/drummond-code-20240213.pdf,,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.",,,,419,9287,"[""implementation_or_retroactivity_advantage""]",False,Drummond,B4X2500MC-62785057e55ab65b17543757,,"[""base_nonbase_unresolved"", ""pay_basis_unresolved"", ""base_nonbase_unresolved""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:39Z,unknown,,unknown,,B4X2500NORM-9f69968072812db5fc91e5c4,moderate,clerical_admin,https://drummondok.municipalimpact.com/documents/628/drummond-code-20240213.pdf,normalization_mechanism_only,,773,,,,2021,,2021,,2021-11-01,,,2021,,,,,,,,,2021-11-01,,,,,timing_implementation,,high_priority_verification_ready,"[""effective_date""]",False,,B4X2500-RATING-20260730-cd4d3240d21ec0aba681c11b,,"users shall be increased effective November 1, 2021, as follows:",Drummond Code of Ordinances (compensation provisions for town positions/officers; includes elected officials compensation and town clerk/treasurer salary; includes COLA participation clause); Section 1 Monthly Water Rates. The monthly water rates (excluding sewer or trash charges) for all,2021-11-01,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,"users shall be increased effective November 1, 2021, as follows:",clerical_admin,effective_date,,True,B4X2500RDY-20260730-e24445ec4eecc3bc28af,South,downstream_normalization_needed,mechanism_only_repair,2026-07-30T23:32:32.853605Z,B4X2500RESCUE-400b5d1d4495038a842b3192,rescue_lane_004,mechanism_with_no_quant_value,B4X2500SRD-20260730-a8f403cea2cfc2cb962f,non_safety,B4X2500-20260729-04539,Section 1 Monthly Water Rates. The monthly water rates (excluding sewer or trash charges) for all,wage_schedule,B4X2500LIVE-20260729-004549,B4X2500SRD-20260730-a8f403cea2cfc2cb962f,Drummond Code of Ordinances (compensation provisions for town positions/officers; includes elected officials compensation and town clerk/treasurer salary; includes COLA participation clause),B4X2500SPAN-20260730-6d644e2487598cd00ff8479e,c252d4498d29ca9b889fcc8f8300ed24c38ddc92d41b38f73554da7e0c22879c,OK,,clerical_admin,B4X2500V-20260730-04037,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
not_applicable,,unclear,B4X2500LIVE-20260729-003135,non_cba_or_other_hint,125858,125847,"[""unresolved"", ""unresolved"", ""prior_normalization_metadata""]",B4X2500COD-20260730-41eef95a3c8b33f29b0bebea,2022-2023,neutral_or_general,2023-12-31,2022-11-01,mixed_quantitative_qualitative,B4X2500TXT-20260730-e4105f47eb84879f973f,https://marcelinemo.us/government/finance/FY22-23%20Budget.pdf,,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.",,,,809,2814,"[""automatic_raise_mechanism""]",False,Marceline,B4X2500MC-9d05f52d551adefd9da1acd7,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""base_nonbase_unresolved"", ""base_nonbase_unresolved""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:39Z,COLA_CPI,,percentage,0.0,B4X2500NORM-9f766c6309c550f149008f07,moderate,unknown,https://marcelinemo.us/government/finance/FY22-23%20Budget.pdf,normalization_mechanism_only,,788,,,0.0,2022,,2022-2023,,2022-11-01,2023-12-31,2022,2022-2023,,,,,,0.0,,,2022-11-01,,,,,automatic_wage_growth,,high_priority_verification_ready,"[""COLA_or_CPI_adjustment""]",False,,B4X2500-RATING-20260730-2a6ee88316feb55ad369cf2c,,COLA: 0.0%,"CITY OF MARCELINE 2022-2023 BUDGET (includes FY 2022-2023 SALARY AND WAGE SCHEDULE effective Nov 1, 2022); FY 2022-2023 SALARY AND WAGE SCHEDULE TO BE EFFECTIVE NOVEMBER 1, 2022",2022-11-01,The passage combines a raw compensation term with possible wage-setting context for later review.,,COLA: 0.0%,,COLA_or_CPI_adjustment,0%,True,B4X2500RDY-20260730-1d413f75957b34695a53,Midwest,downstream_normalization_needed,mechanism_only_repair,2026-07-30T23:32:32.853632Z,B4X2500RESCUE-afdf46c1af53d364a64ab091,rescue_lane_002,mechanism_with_no_quant_value,B4X2500SRD-20260730-4d97c7c4a6233e520a83,unclear,B4X2500-20260729-03050,"FY 2022-2023 SALARY AND WAGE SCHEDULE TO BE EFFECTIVE NOVEMBER 1, 2022",budget_or_pay_plan,B4X2500LIVE-20260729-003135,B4X2500SRD-20260730-4d97c7c4a6233e520a83,"CITY OF MARCELINE 2022-2023 BUDGET (includes FY 2022-2023 SALARY AND WAGE SCHEDULE effective Nov 1, 2022)",B4X2500SPAN-20260730-c3dc1b2f9480066dc9f27978,a712cc3f60a89bde950247f8eb6d3989a025ae6b89b7e6a514ca1b6f38af5082,MO,,unresolved_unit,B4X2500V-20260730-03541,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
not_safe_to_annualize,,unclear,B4X2500LIVE-20260729-003869,non_cba_or_other_hint,35362,35265,"[""exact_span"", ""unresolved"", ""prior_normalization_metadata""]",B4X2500COD-20260730-4a7578d9c7da142546cd88ab,2022,neutral_or_general,2022-07-01,2023-06-30,quantitative_compensation,B4X2500TXT-20260730-fde185c9abfce002d1c9,https://cms7files.revize.com/tewksburytwpnj/6-14-2022%20TC%20minutes%20REDACTED.pdf,,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.",,,,371,693,"[""implementation_or_retroactivity_advantage""]",False,Tewksbury,B4X2500MC-fd004707c5283ddc8a530ad9,,"[""base_nonbase_unresolved"", ""pay_basis_unresolved"", ""base_nonbase_unresolved""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:38Z,unknown,,unknown,,B4X2500NORM-9f9178442d6c769cd2413c10,moderate,clerical_admin,https://cms7files.revize.com/tewksburytwpnj/6-14-2022%20TC%20minutes%20REDACTED.pdf,normalization_mechanism_only,,99,,,,2022,,2022,,2023-06-30,2022-07-01,,2022,,,,,,,,,2023-06-30,,,,,timing_implementation,,high_priority_verification_ready,"[""effective_date""]",False,,B4X2500-RATING-20260730-3a36fa1e014f656d12108785,,"to June 30, 2023, effective July 1, 2022, and the Clerk is hereby designated to sign and deliver","TOWNSHIP COMMITTEE — Resolution No. 93-2022 — Approving and authorizing execution of a Collective Negotiations Agreement (Teamsters Local Union #469, Blue Collar Bargaining Unit) — Jan 1, 2021 to Dec 31, 2024 (agreement referenced as attached);",2023-06-30; 2022-07-01,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,"to June 30, 2023, effective July 1, 2022, and the Clerk is hereby designated to sign and deliver",clerical_admin,effective_date,,True,B4X2500RDY-20260730-4dad50cb3969818ac34a,Northeast,pi_report_context_only,mechanism_only_repair,2026-07-30T23:32:32.853680Z,B4X2500RESCUE-739422451ca9a11d56935209,rescue_lane_003,mechanism_with_no_quant_value,B4X2500SRD-20260730-9d579baf8c9c77d69e7c,non_safety,B4X2500-20260729-03751,,mou_or_memorandum,B4X2500LIVE-20260729-003869,B4X2500SRD-20260730-9d579baf8c9c77d69e7c,"TOWNSHIP COMMITTEE — Resolution No. 93-2022 — Approving and authorizing execution of a Collective Negotiations Agreement (Teamsters Local Union #469, Blue Collar Bargaining Unit) — Jan 1, 2021 to Dec 31, 2024 (agreement referenced as attached)",B4X2500SPAN-20260730-c63c75c83fc45adfbaf53607,debdf3aa5612ed57c372f02d5c07e362a56200a1d3f5559d8ce576ba94c9a67a,NJ,,clerical_admin,B4X2500V-20260730-05166,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
