annualization_assumption,annualization_hours_used,base_or_non_base,candidate_id,cba_non_cba_hint,character_end_offset,character_start_offset,codified_record_id,comparable_wage_candidate_link,comparison_cycle_candidate,direction_bucket,effective_period_end,effective_period_start,evidence_category,extraction_id,fields_repaired,fields_still_missing,final_locator,gap_claim_blockers,gap_claim_readiness,grade,lane_position,line_offset,manual_review_reason,matched_cycle_link,mechanism_attributes,municipality,municipality_cycle_id_candidate,non_base_component_type,normalization_blocker_tags,normalization_notes,normalization_status,normalized_annual_equivalent,normalized_at,normalized_growth_type,normalized_hourly_equivalent,normalized_pay_basis,normalized_percentage_growth,normalized_record_id,normalized_value_confidence,occupation_or_classification,original_locator,original_normalization_status,page_number,paragraph_offset,parsed_annual_salary,parsed_biweekly_rate,parsed_cola_cpi_value,parsed_contract_year,parsed_currency_amount,parsed_cycle_label,parsed_daily_rate,parsed_effective_date,parsed_end_date,parsed_fiscal_year,parsed_hourly_rate,parsed_lump_sum,parsed_monthly_rate,parsed_percentage_value,parsed_premium_amount,parsed_premium_percentage,parsed_start_date,parsed_step_or_grade_value,parsed_stipend_or_allowance,parsed_weekly_rate,payband,primary_mechanism_cluster,prior_comparable_wage_candidate_link,priority_bucket,quant_span_types,rank,rating_id,raw_base_nonbase_text,raw_compensation_text,raw_context_notes,raw_effective_period_text,raw_paraphrase,raw_rank_step_grade_text,raw_span_text,raw_unit_or_group_text,raw_unit_text,raw_value_text,raw_values_preserved,readiness_id,region,repair_confidence,repair_evidence_basis,report_usability_bucket,rescue_basket,rescue_completed_at,rescue_id,rescue_lane,rescue_status,retained_source_id,safety_category,scout_target_id,section_heading,source_family,source_id,source_review_download_id,source_title,span_id,span_sha256,state,step,unit_or_group,verification_row_id
standard_2080_hours,2080,base,B4X2500LIVE-20260729-008447,non_cba_or_other_hint,4719,4633,B4X2500COD-20260730-02b63ade040d96777c4c8355,,undated-source-B4X2500LIVE-20260729-008447,neutral_or_general,,,quantitative_compensation,B4X2500TXT-20260730-d77a62aa6308092aa511,[],"[""comparable_wage_value"", ""2014_2024_effective_cycle""]",https://neillsville-wi.com/wp-content/uploads/2022/02/Minutes-Police-Fire-02-04-22-OPEN-1.pdf,"[""comparable_wage_value"", ""2014_2024_effective_cycle""]",not_ready,,1038,93,comparable_wage_value;2014_2024_effective_cycle,B4X2500MC-971c29699fed4b129356d886,"[""base_wage_direct_value""]",Neillsville,B4X2500MC-971c29699fed4b129356d886,,"[""effective_period_or_cycle_unresolved"", ""annual_equivalent_uses_standard_2080_assumption""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates. Annual/hourly conversion uses 2,080 hours and is capped at moderate confidence unless later document-specific hours are found.",normalization_partial,8320.0,2026-07-30T22:04:39Z,not_growth_value,4.0,hourly,,B4X2500NORM-a203b3c052fdc907dff2ca99,moderate,police,https://neillsville-wi.com/wp-content/uploads/2022/02/Minutes-Police-Fire-02-04-22-OPEN-1.pdf,normalization_partial,,25,,,,,4.0,,,,,,4.0,,,,,,,,,,,quantitative_base_wage_needs_normalization,,medium_priority_verification_ready,"[""hourly_rate""]",,B4X2500-RATING-20260730-d146ce28ab6c7bf10d2e2e60,base,"Voigt stated that if we were to recommend a $4 per hour raise, it would be $40,000 in",Minutes - Police & Fire Commission 02-04-22 (states Neillsville’s union contract is the WPPA generic standards; discusses longevity pay/uniform allowances);,,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,"Voigt stated that if we were to recommend a $4 per hour raise, it would be $40,000 in",police,hourly_rate,"$4.00; $40,000.00",True,B4X2500RDY-20260730-f3a4e5018260f76bd818,Midwest,low,"[""prior_normalization_metadata_only""]",downstream_normalization_needed,partial_repair,2026-07-30T23:20:27.248832Z,B4X2500RESCUE-8f40e034f48017992ea1c25f,rescue_lane_004,downgraded_unusable,B4X2500SRD-20260730-c70ad92aa73238a33b32,police,B4X2500-20260729-08466,,agenda_packet_or_minutes,B4X2500LIVE-20260729-008447,B4X2500SRD-20260730-c70ad92aa73238a33b32,Minutes - Police & Fire Commission 02-04-22 (states Neillsville’s union contract is the WPPA generic standards; discusses longevity pay/uniform allowances),B4X2500SPAN-20260730-8b8b2da319ac053169ff6d61,14b710c9cb298366873cada94ce8d6f6bc14bc99373e62d5a8e06b057bb83638,WI,,police,B4X2500V-20260730-05707
not_applicable,,non_base,B4X2500LIVE-20260729-007065,non_cba_or_other_hint,43181,43159,B4X2500COD-20260730-56c043e63e80b32ec0aba541,,undated-source-B4X2500LIVE-20260729-007065,neutral_or_general,,,non_base_compensation,B4X2500TXT-20260730-c1017ef67b072d838b53,[],"[""comparable_wage_value"", ""pay_basis"", ""2014_2024_effective_cycle""]",https://cityofeufaulaok.com/wp-content/uploads/2025/10/Agenda_Book_10.06.25.pdf,"[""comparable_wage_value"", ""pay_basis"", ""2014_2024_effective_cycle""]",not_ready,,198,974,comparable_wage_value;pay_basis;2014_2024_effective_cycle,B4X2500MC-05ff1b689e05cda28522c6ef,"[""non_base_compensation_signal""]",Eufaula,B4X2500MC-05ff1b689e05cda28522c6ef,stipend_or_allowance,"[""effective_period_or_cycle_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_partial,,2026-07-30T22:04:39Z,premium_or_differential,,stipend,,B4X2500NORM-a20a57ec8bc141c369797f2b,moderate,police,https://www.cityofeufaulaok.com/wp-content/uploads/2025/10/Agenda_Book_10.06.25.pdf,normalization_partial,,207,,,,,25.0,,,,,,,,,,25.0,,,,25.0,,,non_base_compensation,,high_priority_verification_ready,"[""stipend_or_allowance""]",,B4X2500-RATING-20260730-2c513bf080bacd7d89ffd4d3,non_base,FTO Stipend $25.00/Wk.,"Memorandum of Understanding (MOU) No. 1 between the City of Eufaula and Fraternal Order of Police, Lodge No. 207 (clarifying/amending Appendix A – Pay Scale);",,The passage references a non-base compensation component for later review.,,FTO Stipend $25.00/Wk.,police,stipend_or_allowance,$25.00,True,B4X2500RDY-20260730-71681e6a0aa34fa57ab5,South,low,"[""prior_normalization_metadata_only""]",downstream_normalization_needed,partial_repair,2026-07-30T23:20:14.609596Z,B4X2500RESCUE-6c548cd25af8b0c909619352,rescue_lane_004,downgraded_unusable,B4X2500SRD-20260730-73b8c00b91d1c2fc9d81,police,B4X2500-20260729-07039,,mou_or_memorandum,B4X2500LIVE-20260729-007065,B4X2500SRD-20260730-73b8c00b91d1c2fc9d81,"Memorandum of Understanding (MOU) No. 1 between the City of Eufaula and Fraternal Order of Police, Lodge No. 207 (clarifying/amending Appendix A – Pay Scale)",B4X2500SPAN-20260730-2b16810a47c3747d6d98159f,7044d0a76952ea0a1d00a15f0da826a2f3e0191f01f7b4957fa35ca9dcd4ea0d,OK,,police,B4X2500V-20260730-02591
standard_2080_hours,2080,base,B4X2500LIVE-20260729-000708,non_cba_or_other_hint,953,937,B4X2500COD-20260730-5b4e4a2e4c8dc5e3be77eac6,,2023,not_applicable,,2023-01-01,quantitative_compensation,B4X2500TXT-20260730-929d1c2fddaf99bfb9cd,[],"[""safety_category"", ""occupation_or_unit""]",https://summerlandadvocate.com/story/2023/12/21/legal-notices/ordinance-no-2023-10-village-of-clearwater/5535.html,"[""safety_category"", ""occupation_or_unit""]",not_ready,,900,40,safety_category;occupation_or_unit,B4X2500MC-eda7e14fabe4d9e16c16958d,"[""base_wage_direct_value""]",Clearwater,B4X2500MC-eda7e14fabe4d9e16c16958d,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""annual_equivalent_uses_standard_2080_assumption""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates. Annual/hourly conversion uses 2,080 hours and is capped at moderate confidence unless later document-specific hours are found.",normalization_partial,52000.0,2026-07-30T22:04:38Z,not_growth_value,25.0,hourly,,B4X2500NORM-a20b7266437283faa97959ea,moderate,unknown,https://www.summerlandadvocate.com/story/2023/12/21/legal-notices/ordinance-no-2023-10-village-of-clearwater/5535.html,normalization_partial,,20,,,,2023,25.0,2023,,,,,25.0,,,,,,2023-01-01,,,,,quantitative_base_wage_needs_normalization,,medium_priority_verification_ready,"[""hourly_rate""]",,B4X2500-RATING-20260730-e13863e7753dff58c083f07c,base,$25.00 per hour,"Ordinance No 2023-10 Village of Clearwater (Setting wages and salaries for officers and employees for year commencing Jan. 1, 2024, through Dec. 31, 2024);",2023; 2024,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,$25.00 per hour,,hourly_rate,$25.00,True,B4X2500RDY-20260730-2908865bcd881c0eb2c4,Midwest,low,"[""prior_normalization_metadata_only""]",downstream_normalization_needed,partial_repair,2026-07-30T23:04:24.194957Z,B4X2500RESCUE-52d2e8acc60ba921d9de0540,rescue_lane_002,still_partial,B4X2500SRD-20260730-94428bb0ceeabb9f6753,unclear,B4X2500-20260729-00680,,other_local_government_pay_policy,B4X2500LIVE-20260729-000708,B4X2500SRD-20260730-94428bb0ceeabb9f6753,"Ordinance No 2023-10 Village of Clearwater (Setting wages and salaries for officers and employees for year commencing Jan. 1, 2024, through Dec. 31, 2024)",B4X2500SPAN-20260730-efbf7763aa76dbcde1fce078,6719407ee3cabbfd83d23ee4631d950d369c34da4fdcf8987789fddbda21238b,NE,,unresolved_unit,B4X2500V-20260730-02285
standard_2080_hours,2080,base,B4X2500LIVE-20260729-005812,cba_hint,84843,84745,B4X2500COD-20260730-056461c3fab553e30a61db39,,undated-source-B4X2500LIVE-20260729-005812,not_applicable,,,quantitative_compensation,B4X2500TXT-20260730-81264890a443a22fa7ce,[],"[""comparable_wage_value"", ""2014_2024_effective_cycle""]",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-12-1421.pdf,"[""comparable_wage_value"", ""2014_2024_effective_cycle""]",not_ready,,168,1415,comparable_wage_value;2014_2024_effective_cycle,B4X2500MC-15d7c9bcc16f6e762d682a65,"[""base_wage_direct_value""]",Sugarcreek,B4X2500MC-15d7c9bcc16f6e762d682a65,,"[""effective_period_or_cycle_unresolved"", ""annual_equivalent_uses_standard_2080_assumption""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates. Annual/hourly conversion uses 2,080 hours and is capped at moderate confidence unless later document-specific hours are found.",normalization_partial,2080.0,2026-07-30T22:04:38Z,not_growth_value,1.0,hourly,,B4X2500NORM-a21d00e42d637586f797ecf3,moderate,fire,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-12-1421.pdf,normalization_partial,,272,,,,,1.0,,,,,,1.0,,,,,,,,,,,quantitative_base_wage_needs_normalization,,high_priority_verification_ready,"[""hourly_rate""]",,B4X2500-RATING-20260730-46d9410a15641fa2a7734d27,base,an entire 24 hour shift will receive $1.00/hour in addition to their normal straight time rate or,"Collective Bargaining Agreement — Sugarcreek Township and Sugarcreek Township Professional Firefighters, IAFF, Local 4175; Section 29.3 Shift Commander Plus Pay Members of the Bargaining Unit, in the",,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,an entire 24 hour shift will receive $1.00/hour in addition to their normal straight time rate or,fire,hourly_rate,$1.00,True,B4X2500RDY-20260730-3aa9ed62c61b5db02c34,Midwest,low,"[""prior_normalization_metadata_only""]",downstream_normalization_needed,partial_repair,2026-07-30T23:20:14.465667Z,B4X2500RESCUE-7dd1acabef09f690bceca978,rescue_lane_004,downgraded_unusable,B4X2500SRD-20260730-3f9b41d62e045f7153d7,fire,B4X2500-20260729-05823,"Section 29.3 Shift Commander Plus Pay Members of the Bargaining Unit, in the",cba,B4X2500LIVE-20260729-005812,B4X2500SRD-20260730-3f9b41d62e045f7153d7,"Collective Bargaining Agreement — Sugarcreek Township and Sugarcreek Township Professional Firefighters, IAFF, Local 4175",B4X2500SPAN-20260730-5e23b771c3dd6bfb05878f26,300b8873720997ecd978cef86ea657e2220412952151c19119a084c8a7d13308,OH,,fire,B4X2500V-20260730-03989
standard_2080_hours,2080,base,B4X2500LIVE-20260729-002818,non_cba_or_other_hint,1714,1683,B4X2500COD-20260730-4ae4b3c6e3b1f887f6fe7b2e,,undated-source-B4X2500LIVE-20260729-002818,not_applicable,,,quantitative_compensation,B4X2500TXT-20260730-c4211f0af1fea08602a3,[],"[""safety_category"", ""occupation_or_unit"", ""2014_2024_effective_cycle""]",https://edgertonks.org/wp-content/uploads/Salary-Ordinance-2042-Clean.pdf,"[""safety_category"", ""occupation_or_unit"", ""2014_2024_effective_cycle""]",not_ready,,915,51,safety_category;occupation_or_unit;2014_2024_effective_cycle,B4X2500MC-a43c27c215a38d20eeb4838c,"[""base_wage_direct_value""]",Edgerton,B4X2500MC-a43c27c215a38d20eeb4838c,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""effective_period_or_cycle_unresolved"", ""annual_equivalent_uses_standard_2080_assumption""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates. Annual/hourly conversion uses 2,080 hours and is capped at moderate confidence unless later document-specific hours are found.",normalization_partial,364000.0,2026-07-30T22:04:39Z,not_growth_value,175.0,hourly,,B4X2500NORM-a235d78a86c3de4695f327ea,moderate,unknown,https://edgertonks.org/wp-content/uploads/Salary-Ordinance-2042-Clean.pdf,normalization_partial,,8,,,,,175.0,,,,,,175.0,,,,,,,,,,,quantitative_base_wage_needs_normalization,,high_priority_verification_ready,"[""hourly_rate""]",,B4X2500-RATING-20260730-34f74c0d27eca6db0c27d664,base,City Attorney $175.00 per hour.,"ORDINANCE NO. 2042 — Providing for the Range of Salaries and Compensation of Various City Officers and Employees of the City of Edgerton, Kansas; SECTION TWO: The following officers and employees of the City of Edgerton, Kansas shall",,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,City Attorney $175.00 per hour.,,hourly_rate,$175.00,True,B4X2500RDY-20260730-482d4f114987a31cf8a7,Midwest,low,"[""prior_normalization_metadata_only""]",downstream_normalization_needed,partial_repair,2026-07-30T22:56:24.322627Z,B4X2500RESCUE-4931531b6c89084c9fd31d0a,rescue_lane_001,downgraded_unusable,B4X2500SRD-20260730-79d46ccd5349eba82eca,unclear,B4X2500-20260729-02770,"SECTION TWO: The following officers and employees of the City of Edgerton, Kansas shall",other_local_government_pay_policy,B4X2500LIVE-20260729-002818,B4X2500SRD-20260730-79d46ccd5349eba82eca,"ORDINANCE NO. 2042 — Providing for the Range of Salaries and Compensation of Various City Officers and Employees of the City of Edgerton, Kansas",B4X2500SPAN-20260730-570106df58513ccfa1eb5909,c641ecd62342a55fe8bf789b6fb5855ba6713e07a63409e1e80fa81f15cbc0a1,KS,,unresolved_unit,B4X2500V-20260730-03228
standard_2080_hours,2080,base,B4X2500LIVE-20260729-003264,cba_hint,55453,55365,B4X2500COD-20260730-e56a68b1f9235350e628f83c,,undated-source-B4X2500LIVE-20260729-003264,not_applicable,,,quantitative_compensation,B4X2500TXT-20260730-1fcf83387692cad464fa,[],"[""comparable_wage_value"", ""2014_2024_effective_cycle""]",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-07-0704.pdf,"[""comparable_wage_value"", ""2014_2024_effective_cycle""]",not_ready,,1011,986,comparable_wage_value;2014_2024_effective_cycle,B4X2500MC-1f7641a6c8fe3210f64d9762,"[""base_wage_direct_value""]",Delhi,B4X2500MC-1f7641a6c8fe3210f64d9762,,"[""effective_period_or_cycle_unresolved"", ""annual_equivalent_uses_standard_2080_assumption""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates. Annual/hourly conversion uses 2,080 hours and is capped at moderate confidence unless later document-specific hours are found.",normalization_partial,2080.0,2026-07-30T22:04:39Z,not_growth_value,1.0,hourly,,B4X2500NORM-a24a339be2a6490930ee84f8,moderate,police,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-07-0704.pdf,normalization_partial,,215,,,,,1.0,,,,,,1.0,,,,,,,,,,,quantitative_base_wage_needs_normalization,,high_priority_verification_ready,"[""hourly_rate""]",,B4X2500-RATING-20260730-1b158ebc4dd81190397a775d,base,Officer (FTO) shall be paid an additional $1.00 per hour for each hour he or she serves,"Collective Bargaining Agreement between Delhi Police Association and Delhi Township, Ohio (Corporals and Sergeants) (Contract No. 20-MED-07-0704); Section 19.2 Acting Supervisors - Any employee scheduled to work as a Field Training",,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,Officer (FTO) shall be paid an additional $1.00 per hour for each hour he or she serves,police,hourly_rate,$1.00,True,B4X2500RDY-20260730-964a9f03ecfaf0791e4b,Midwest,low,"[""prior_normalization_metadata_only""]",downstream_normalization_needed,partial_repair,2026-07-30T23:12:27.077488Z,B4X2500RESCUE-7f46c616f01c8687d28050b0,rescue_lane_003,downgraded_unusable,B4X2500SRD-20260730-2467aead31ba5f9d9547,police,B4X2500-20260729-03267,Section 19.2 Acting Supervisors - Any employee scheduled to work as a Field Training,cba,B4X2500LIVE-20260729-003264,B4X2500SRD-20260730-2467aead31ba5f9d9547,"Collective Bargaining Agreement between Delhi Police Association and Delhi Township, Ohio (Corporals and Sergeants) (Contract No. 20-MED-07-0704)",B4X2500SPAN-20260730-52c643276c0e27adfa924d01,b6a7e18c12d18622bd0c6cc0f2f97f5f140543161276ffa5fd968488e3c87a6d,OH,,police,B4X2500V-20260730-01079
standard_2080_hours,2080,base,B4X2500LIVE-20260729-003960,cba_hint,11072,10993,B4X2500COD-20260730-f3d474b9c8ca5cbe94e06699,,2002,not_applicable,,2002-01-01,quantitative_compensation,B4X2500TXT-20260730-eec495e9a47a56276a1f,[],"[""safety_category"", ""occupation_or_unit"", ""2014_2024_effective_cycle""]",https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/10/44/14/104414943097367669198239573285223797055,"[""safety_category"", ""occupation_or_unit"", ""2014_2024_effective_cycle""]",not_ready,,687,311,safety_category;occupation_or_unit;2014_2024_effective_cycle,B4X2500MC-ec6e2b343a98cd5b478cb3a4,"[""base_wage_direct_value""]",Lake Placid,B4X2500MC-ec6e2b343a98cd5b478cb3a4,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""annual_equivalent_uses_standard_2080_assumption"", ""cycle_outside_2014_2024_observation_window""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates. Annual/hourly conversion uses 2,080 hours and is capped at moderate confidence unless later document-specific hours are found.",normalization_partial,28912.0,2026-07-30T22:04:39Z,not_growth_value,13.9,hourly,,B4X2500NORM-a2617575940779d548caf408,moderate,unknown,https://ecommons.cornell.edu/server/api/core/bitstreams/d01acbfb-2ea6-4fc5-84ac-41ca70da95c0/content,normalization_partial,,112,,,,2002,13.9,2002,,,,,13.9,,,,,,2002-01-01,,,,,quantitative_base_wage_needs_normalization,,high_priority_verification_ready,"[""hourly_rate""]",,B4X2500-RATING-20260730-59ebb99ec0f309935f6454c2,base,Junior/Senior Laborer working as a Heavy Equipment Operator: @$13.90 per hour.,"Lake Placid, Village of and Lake Placid Village Employees Unit 6803, CSEA, Local 1000, AFSCME, AFL-CIO, Essex County Local 816 (2002); Section 2. Out-of- Title Work:",2002,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,Junior/Senior Laborer working as a Heavy Equipment Operator: @$13.90 per hour.,,hourly_rate,$13.90,True,B4X2500RDY-20260730-1de9e656ac74be8445c8,Northeast,low,"[""prior_normalization_metadata_only""]",downstream_normalization_needed,partial_repair,2026-07-30T23:12:20.284349Z,B4X2500RESCUE-d4d6668d580c6bbd5266cea0,rescue_lane_003,downgraded_unusable,B4X2500SRD-20260730-f8fafb91d9d222d4e8ad,unclear,B4X2500-20260729-03797,Section 2. Out-of- Title Work:,cba,B4X2500LIVE-20260729-003960,B4X2500SRD-20260730-f8fafb91d9d222d4e8ad,"Lake Placid, Village of and Lake Placid Village Employees Unit 6803, CSEA, Local 1000, AFSCME, AFL-CIO, Essex County Local 816 (2002)",B4X2500SPAN-20260730-cb06199c616c09220c341c54,6cbb282818138c0686a054554de850f8664ef1eadab441ae415d6495413b09c4,NY,,unresolved_unit,B4X2500V-20260730-05326
standard_2080_hours,2080,base,B4X2500LIVE-20260729-007415,non_cba_or_other_hint,20561,20517,B4X2500COD-20260730-3a04a256264e4c3d54f9bcb1,,undated-source-B4X2500LIVE-20260729-007415,not_applicable,,,quantitative_compensation,B4X2500TXT-20260730-aec7adaac615559b0177,[],"[""2014_2024_effective_cycle""]",https://howelltown.utah.gov/documents/540/CHAPTER_3_-_Howell_Town_Government.pdf,"[""2014_2024_effective_cycle""]",near_ready,,738,426,2014_2024_effective_cycle,B4X2500MC-7bb85d1c508bc47657fd0998,"[""base_wage_direct_value""]",Howell,B4X2500MC-7bb85d1c508bc47657fd0998,,"[""effective_period_or_cycle_unresolved"", ""annual_equivalent_uses_standard_2080_assumption""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates. Annual/hourly conversion uses 2,080 hours and is capped at moderate confidence unless later document-specific hours are found.",normalization_partial,33280.0,2026-07-30T22:04:39Z,not_growth_value,16.0,hourly,,B4X2500NORM-a26e7019a72a87cf717ab43a,moderate,clerical_admin,https://howelltown.utah.gov/documents/540/CHAPTER_3_-_Howell_Town_Government.pdf,normalization_partial,,112,,,,,16.0,,,,,,16.0,,,,,,,,,,,quantitative_base_wage_needs_normalization,,high_priority_verification_ready,"[""hourly_rate""]",,B4X2500-RATING-20260730-b056f807bebc2769905c23b4,base,Treasurer $16.00/hour 1st day of each Month,"Revised Ordinances of Howell Town, Chapter 3 – Howell Town Government (Section 3-30 Salaries; Section 3-31 Compensation for Several Positions; Section 3-32/3-33 Mileage/Equipment Compensation references resolutions);",,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,Treasurer $16.00/hour 1st day of each Month,clerical_admin,hourly_rate,$16.00,True,B4X2500RDY-20260730-af9e5893eaec88792a88,West,low,"[""prior_normalization_metadata_only""]",downstream_normalization_needed,partial_repair,2026-07-30T23:20:20.793992Z,B4X2500RESCUE-eae86f23814301830d3aad63,rescue_lane_004,rescued_near_gap_ready,B4X2500SRD-20260730-7766abdda7d9c79c5959,non_safety,B4X2500-20260729-07461,,other_local_government_pay_policy,B4X2500LIVE-20260729-007415,B4X2500SRD-20260730-7766abdda7d9c79c5959,"Revised Ordinances of Howell Town, Chapter 3 – Howell Town Government (Section 3-30 Salaries; Section 3-31 Compensation for Several Positions; Section 3-32/3-33 Mileage/Equipment Compensation references resolutions)",B4X2500SPAN-20260730-f02482a88df9891519c91985,a600a58e08ef2411789f5d0a32df4a012246a0165e503b69615c2ac7ab7f520e,UT,,clerical_admin,B4X2500V-20260730-01323
standard_2080_hours,2080,non_base,B4X2500LIVE-20260729-001601,non_cba_or_other_hint,1919,1817,B4X2500COD-20260730-209ed8f98e4904e000b09c1c,,2022,not_applicable,,2022-01-01,quantitative_compensation,B4X2500TXT-20260730-60b98c598973b7acc0e3,"[""base_or_non_base""]","[""safety_category"", ""occupation_or_unit""]",https://cityofmonongahela-pa.gov/sites/default/files/2022-11/bill_12_-_2022_-_2023_salary.pdf,"[""safety_category"", ""occupation_or_unit""]",not_ready,,348,35,safety_category;occupation_or_unit,B4X2500MC-3640f57475b323659d7feb38,"[""base_wage_direct_value""]",Monongahela,B4X2500MC-3640f57475b323659d7feb38,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""annual_equivalent_uses_standard_2080_assumption""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates. Annual/hourly conversion uses 2,080 hours and is capped at moderate confidence unless later document-specific hours are found.",normalization_partial,69430.4,2026-07-30T22:04:39Z,not_growth_value,33.38,hourly,,B4X2500NORM-a2811380cb8ab4b354c37b36,moderate,unknown,https://www.cityofmonongahela-pa.gov/sites/default/files/2022-11/bill_12_-_2022_-_2023_salary.pdf,normalization_partial,,9,,,,2022,33.38,2022,,,,,33.38,,,,,,2022-01-01,,,,,quantitative_base_wage_needs_normalization,,high_priority_verification_ready,"[""hourly_rate""]",,B4X2500-RATING-20260730-dff27964836fe27d41616f7e,base,wage of $33.38 per hour plus longevity for each hour he/she is actually engaged in the performance of,BILL NO. 12 - 2022 (for year 2023) — compensation payable ... fixed and designated for the year 2023;,2022; 2023,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,wage of $33.38 per hour plus longevity for each hour he/she is actually engaged in the performance of,,hourly_rate,$33.38,True,B4X2500RDY-20260730-2b2e66d85ccd64061983,Northeast,moderate,"[""exact_span_nonbase_term""]",downstream_normalization_needed,partial_repair,2026-07-30T23:20:15.661339Z,B4X2500RESCUE-7151f1774eae533af7eb57f3,rescue_lane_004,rescued_manual_review_needed,B4X2500SRD-20260730-11904f581480f6598ca2,unclear,B4X2500-20260729-01385,,other_local_government_pay_policy,B4X2500LIVE-20260729-001601,B4X2500SRD-20260730-11904f581480f6598ca2,BILL NO. 12 - 2022 (for year 2023) — compensation payable ... fixed and designated for the year 2023,B4X2500SPAN-20260730-06f94071d33d7e2499d7cbc8,bb3b7a5952dce92fe35a1d192a8d264e67a5cc8f0bd89515673aaa89b234bc71,PA,,unresolved_unit,B4X2500V-20260730-02646
not_applicable,,non_base,B4X2500LIVE-20260729-008327,cba_hint,53913,53821,B4X2500COD-20260730-565d6fb1ef865d4462a1ed6d,,undated-source-B4X2500LIVE-20260729-008327,not_applicable,,,non_base_compensation,B4X2500TXT-20260730-8d1718ab6c7749f12d88,[],"[""comparable_wage_value"", ""pay_basis"", ""safety_category"", ""occupation_or_unit"", ""2014_2024_effective_cycle""]",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-02-1970.pdf,"[""comparable_wage_value"", ""pay_basis"", ""safety_category"", ""occupation_or_unit"", ""2014_2024_effective_cycle""]",not_ready,,129,977,comparable_wage_value;pay_basis;safety_category;occupation_or_unit;2014_2024_effective_cycle,B4X2500MC-4f190a4be3e90abcb2b455c4,"[""non_base_compensation_signal""]",Ravenna,B4X2500MC-4f190a4be3e90abcb2b455c4,stipend_or_allowance,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""effective_period_or_cycle_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_partial,,2026-07-30T22:04:39Z,premium_or_differential,,stipend,,B4X2500NORM-a2d07813e4550fc1b997dc57,moderate,unknown,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-02-1970.pdf,normalization_partial,,189,,,,,300.0,,,,,,,,,,300.0,,,,300.0,,,non_base_compensation,,high_priority_verification_ready,"[""stipend_or_allowance""]",,B4X2500-RATING-20260730-a495c37daf08fd4061654096,non_base,Employees who are off probation shall receive a uniform allowance in the amount of $300.00,Collective Bargaining Agreement (Ravenna Township Board of Trustees and Ravenna Township Fire Fighters Association); Section 2.,,The passage references a non-base compensation component for later review.,,Employees who are off probation shall receive a uniform allowance in the amount of $300.00,,stipend_or_allowance,$300.00,True,B4X2500RDY-20260730-487bfb98484723982f7a,Midwest,low,"[""prior_normalization_metadata_only""]",downstream_normalization_needed,partial_repair,2026-07-30T23:20:14.305486Z,B4X2500RESCUE-5869451aa9d6fe05e6373602,rescue_lane_004,downgraded_unusable,B4X2500SRD-20260730-af0a25b937d7a8973b61,unclear,B4X2500-20260729-08311,Section 2.,cba,B4X2500LIVE-20260729-008327,B4X2500SRD-20260730-af0a25b937d7a8973b61,Collective Bargaining Agreement (Ravenna Township Board of Trustees and Ravenna Township Fire Fighters Association),B4X2500SPAN-20260730-52820522b163046f42e5931a,94317a9a35634c326bb73908a3ae7339019b859e01fd469ac145fca870ba7771,OH,,unresolved_unit,B4X2500V-20260730-02540
