source_review_download_id,verification_row_id,candidate_id,scout_target_id,state,region,municipality,source_title,source_locator_or_url,final_download_locator,source_family_hint,priority_bucket,cba_non_cba_hint,possible_mechanism_hints,source_review_status,retained_file_type,file_extension,retained_local_artifact_path,artifact_storage_scheme,artifact_storage_pointer,artifact_object_key_or_content_address,artifact_availability_status,artifact_replication_or_backup_status,artifact_access_scope,retained_file_size_bytes,retained_file_sha256
B4X2500SRD-20260730-97f6838e116c6655e3ef,B4X2500V-20260730-02832,B4X2500LIVE-20260729-008475,B4X2500-20260729-08483,WI,Midwest,Shiocton,Minutes police committee 10-13-25,https://www.shiocton.org/wp-content/uploads/2025/11/minutes-police-committee-10-13-25.docx,https://shiocton.org/wp-content/uploads/2025/11/minutes-police-committee-10-13-25.docx,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_other_hint,,retained_other_document,docx,.docx,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-97f6838e116c6655e3ef.docx,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-97f6838e116c6655e3ef.docx,sha256:d7a5a6fcf746b971e2e8009a761573b07ece383a44fc3c1706d9e1645a154279,locally_available,local_only_not_replicated,local_research_workspace,15036,d7a5a6fcf746b971e2e8009a761573b07ece383a44fc3c1706d9e1645a154279
B4X2500SRD-20260730-61150543b27e7d69c103,B4X2500V-20260730-01403,B4X2500LIVE-20260729-000923,B4X2500-20260729-00945,WI,Midwest,Coleman,2026 April Meeting Minutes (DOCX landing/document URL; tool could not fetch contents),https://villageofcoleman.com/wp-content/uploads/2026/05/2026-April-Meeting-Minutes-2.docx,https://villageofcoleman.com/wp-content/uploads/2026/05/2026-April-Meeting-Minutes-2.docx,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_other_document,docx,.docx,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-61150543b27e7d69c103.docx,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-61150543b27e7d69c103.docx,sha256:e16b4d164a4fe2a15ed161bdb325da8b89c1a7f298839e1c030c263857510042,locally_available,local_only_not_replicated,local_research_workspace,35635,e16b4d164a4fe2a15ed161bdb325da8b89c1a7f298839e1c030c263857510042
B4X2500SRD-20260730-7df09f985731d5398a32,B4X2500V-20260730-04325,B4X2500LIVE-20260729-009815,B4X2500-20260729-09835,WV,South,West Milford,February 2025 minutes,https://townofwestmilford.com/documents/702/February_2025_minutes.docx,https://townofwestmilford.com/documents/702/February_2025_minutes.docx,wage_schedule,medium_priority_verification_ready,non_cba_or_other_hint,,retained_other_document,docx,.docx,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-7df09f985731d5398a32.docx,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-7df09f985731d5398a32.docx,sha256:b4ce50a8fddcc670ebb4952bd211f9df92334471d443d799ab2aef99dcd895a3,locally_available,local_only_not_replicated,local_research_workspace,15746,b4ce50a8fddcc670ebb4952bd211f9df92334471d443d799ab2aef99dcd895a3
B4X2500SRD-20260730-bfbafbab014502475594,B4X2500V-20260730-01471,B4X2500LIVE-20260729-006686,B4X2500-20260729-06493,AL,South,Dutton,03.25 meeting minutes (attachment; file blocked/unreadable during scout),https://static1.squarespace.com/static/58c1b0e7e58c62c4d3b537f8/t/6807b2518d1e1d6cf22c04d3/1745334865395/03.25+meeting+minutes.docx,https://static1.squarespace.com/static/58c1b0e7e58c62c4d3b537f8/t/6807b2518d1e1d6cf22c04d3/1745334865395/03.25+meeting+minutes.docx,budget_or_pay_plan,medium_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_other_document,docx,.docx,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-bfbafbab014502475594.docx,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-bfbafbab014502475594.docx,sha256:f5c5d38b4afe9369297629b38c4c76a61d36c91cea08869fef6f27ddf3bde549,locally_available,local_only_not_replicated,local_research_workspace,30880,f5c5d38b4afe9369297629b38c4c76a61d36c91cea08869fef6f27ddf3bde549
B4X2500SRD-20260730-6d095d286cf431fba871,B4X2500V-20260730-00261,B4X2500LIVE-20260729-002564,B4X2500-20260729-02579,IA,Midwest,Victor,May 20th meeting minutes (attachment/record on City Council page),https://static1.squarespace.com/static/6571c346fff04f23bd7f5f78/t/6a170e3cdfa80476ab9c75da/1779895868152/May+20th+Minutes.docx,https://static1.squarespace.com/static/6571c346fff04f23bd7f5f78/t/6a170e3cdfa80476ab9c75da/1779895868152/May+20th+Minutes.docx,agenda_packet_or_minutes,low_priority_verification_ready,non_cba_or_other_hint,,retained_other_document,docx,.docx,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-6d095d286cf431fba871.docx,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-6d095d286cf431fba871.docx,sha256:59771284b833912886ed31ec973ba768ee3b1f54ad0aec6b09e1b296cd256f3a,locally_available,local_only_not_replicated,local_research_workspace,23077,59771284b833912886ed31ec973ba768ee3b1f54ad0aec6b09e1b296cd256f3a
B4X2500SRD-20260730-685b648bf99015b18f8a,B4X2500V-20260730-04579,B4X2500LIVE-20260729-002567,B4X2500-20260729-02579,IA,Midwest,Victor,April 23 meeting minutes (attachment/record on City Council page),https://static1.squarespace.com/static/6571c346fff04f23bd7f5f78/t/69f0cef7933d9b0293173a44/1777389303346/april+23+min.docx,https://static1.squarespace.com/static/6571c346fff04f23bd7f5f78/t/69f0cef7933d9b0293173a44/1777389303346/april+23+min.docx,agenda_packet_or_minutes,low_priority_verification_ready,non_cba_or_other_hint,,retained_other_document,docx,.docx,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-685b648bf99015b18f8a.docx,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-685b648bf99015b18f8a.docx,sha256:96cd00e309ea08f922d8e82ceba76482549cf4973859e6b6040d712356fd84f9,locally_available,local_only_not_replicated,local_research_workspace,23242,96cd00e309ea08f922d8e82ceba76482549cf4973859e6b6040d712356fd84f9
B4X2500SRD-20260730-7c17b5ade22c12fbc39d,B4X2500V-20260730-04765,B4X2500LIVE-20260729-006924,B4X2500-20260729-06857,LA,South,Ida,"VILLAGE OF IDA COUNCIL MEET April 14, 2025 (agenda/minutes document attachment)",https://img1.wsimg.com/blobby/go/6d358ca0-ac24-4427-a4ff-959b5f433a63/downloads/23c2b1d5-72a7-4e88-b11d-5f242cf63813/VILLAGE%20OF%20IDA%20COUNCIL%20MEET%20April%2014%2C2025%20%281%29.docx?ver=1779286481565,https://img1.wsimg.com/blobby/go/6d358ca0-ac24-4427-a4ff-959b5f433a63/downloads/23c2b1d5-72a7-4e88-b11d-5f242cf63813/VILLAGE%20OF%20IDA%20COUNCIL%20MEET%20April%2014%2C2025%20%281%29.docx,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_other_document,docx,.docx,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-7c17b5ade22c12fbc39d.docx,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-7c17b5ade22c12fbc39d.docx,sha256:4f2f7fb28aee07f13a7c334f5fb1ec154bfbb6eb762e9b929e8daa1171a9fe87,locally_available,local_only_not_replicated,local_research_workspace,31111,4f2f7fb28aee07f13a7c334f5fb1ec154bfbb6eb762e9b929e8daa1171a9fe87
B4X2500SRD-20260730-dc68745994b9f85b9337,B4X2500V-20260730-05023,B4X2500LIVE-20260729-009554,B4X2500-20260729-09509,NC,South,Whitsett,Budget Ordinance 2025-2026 (Town of Whitsett) - link from Finance page,https://image8.zibster.com/8585/20250618100304_486055.doc,https://image8.zibster.com/8585/20250618100304_486055.doc,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_other_document,doc,.doc,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-dc68745994b9f85b9337.doc,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-dc68745994b9f85b9337.doc,sha256:4cb7b0c212cc7999958ebabcb3c2af85adf43554771079918fc54d00d8b9f67b,locally_available,local_only_not_replicated,local_research_workspace,39936,4cb7b0c212cc7999958ebabcb3c2af85adf43554771079918fc54d00d8b9f67b
B4X2500SRD-20260730-f303f64a016ad78768e8,B4X2500V-20260730-03579,B4X2500LIVE-20260729-000623,B4X2500-20260729-00555,MO,Midwest,Marble Hill,Title 1 Chapter 100-165 (rev 7-2021) (Marble Hill City ordinances compilation),https://img1.wsimg.com/blobby/go/c5ad6d08-4c12-41ae-861d-3f392b4127fd/downloads/06821e4e-af28-4d84-aea0-a9b2a84bbb74/Title%201%20Chapter%20100-165%20%28rev%207-2021%29.docx?ver=1778088475320,https://img1.wsimg.com/blobby/go/c5ad6d08-4c12-41ae-861d-3f392b4127fd/downloads/06821e4e-af28-4d84-aea0-a9b2a84bbb74/Title%201%20Chapter%20100-165%20%28rev%207-2021%29.docx,other_local_government_pay_policy,medium_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_other_document,docx,.docx,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-f303f64a016ad78768e8.docx,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-f303f64a016ad78768e8.docx,sha256:34ee695b9cbff235a126f02224c9eaaaee9b8bc6745cee70d1044bf6814d9a6d,locally_available,local_only_not_replicated,local_research_workspace,123585,34ee695b9cbff235a126f02224c9eaaaee9b8bc6745cee70d1044bf6814d9a6d
B4X2500SRD-20260730-ebc53e5d4a418052bb3d,B4X2500V-20260730-05215,B4X2500LIVE-20260729-005675,B4X2500-20260729-05671,NE,Midwest,Arcadia,Village Board Meeting Minutes 11/8/21 (Word document on village site),https://www.arcadiane.com/home_htm_files/Minutes%202021.7.doc,https://arcadiane.com/home_htm_files/Minutes%202021.7.doc,agenda_packet_or_minutes,low_priority_verification_ready,non_cba_or_other_hint,,retained_other_document,doc,.doc,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-ebc53e5d4a418052bb3d.doc,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-ebc53e5d4a418052bb3d.doc,sha256:400cb370b29b80ca823b1a2192c310ff4e4fc508ccaf3b12a8de6ea65c57118b,locally_available,local_only_not_replicated,local_research_workspace,43520,400cb370b29b80ca823b1a2192c310ff4e4fc508ccaf3b12a8de6ea65c57118b
B4X2500SRD-20260730-0bc68a8c9bebebcb1710,B4X2500V-20260730-05258,B4X2500LIVE-20260729-003233,B4X2500-20260729-03224,NE,Midwest,Oconto,Village of Oconto agendas & meeting minutes - Minutes Feb 9 2026 (docx),https://img1.wsimg.com/blobby/go/4d36e6dc-8443-4de3-b5d3-018e98bae612/downloads/b3930366-f815-4e91-a338-a9aa58eae2dd/Minutes%20Feb%209%202026.docx?ver=1780338026484,https://img1.wsimg.com/blobby/go/4d36e6dc-8443-4de3-b5d3-018e98bae612/downloads/b3930366-f815-4e91-a338-a9aa58eae2dd/Minutes%20Feb%209%202026.docx,agenda_packet_or_minutes,low_priority_verification_ready,non_cba_or_other_hint,,retained_other_document,docx,.docx,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-0bc68a8c9bebebcb1710.docx,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-0bc68a8c9bebebcb1710.docx,sha256:c1e226ffc0fae5f36d3ea266d3f7a2ffa0a05bd91ede553bb2ce21139012409e,locally_available,local_only_not_replicated,local_research_workspace,20289,c1e226ffc0fae5f36d3ea266d3f7a2ffa0a05bd91ede553bb2ce21139012409e
B4X2500SRD-20260730-34707673c450879bf3af,B4X2500V-20260730-02478,B4X2500LIVE-20260729-005789,B4X2500-20260729-05808,OH,Midwest,Payne,"Feb 24, 2025 Council Minutes (ZIP archive; may include labor/pay agenda items)",https://www.villageofpayne.com/app/download/17323012/2-24-25%2BMinutes.zip,https://villageofpayne.com/app/download/17323012/2-24-25%2BMinutes.zip,salary_ordinance,medium_priority_verification_ready,non_cba_or_other_hint,,retained_other_document,office_open_xml_or_zip,.docx,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-34707673c450879bf3af.docx,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-34707673c450879bf3af.docx,sha256:3de64f536a42f305e64433414af7314035e82be5ee56dafb2e131300dfe84157,locally_available,local_only_not_replicated,local_research_workspace,144389,3de64f536a42f305e64433414af7314035e82be5ee56dafb2e131300dfe84157
B4X2500SRD-20260730-feba94e2de62f7943eb0,B4X2500V-20260730-03924,B4X2500LIVE-20260729-009569,B4X2500-20260729-09518,OK,South,Antlers,01-07-26 minutes (minutes document; fetch failed),https://cityofantlers.com/wp-content/uploads/2026/02/01-07-26-minutes.doc,https://cityofantlers.com/wp-content/uploads/2026/02/01-07-26-minutes.doc,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_other_hint,,retained_other_document,doc,.doc,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-feba94e2de62f7943eb0.doc,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-feba94e2de62f7943eb0.doc,sha256:0c30d8a1397d4a95a9600690f34f33ac498688b6983d5df59eabf33e54ddaad7,locally_available,local_only_not_replicated,local_research_workspace,64512,0c30d8a1397d4a95a9600690f34f33ac498688b6983d5df59eabf33e54ddaad7
B4X2500SRD-20260730-c1568faa4853ff72e223,B4X2500V-20260730-01335,B4X2500LIVE-20260729-004749,B4X2500-20260729-04797,VA,South,Monterey,"Town Council Draft Minutes (dated August 1, 2024)",https://storage.googleapis.com/production-ipage-v1-0-3/263/1631263/ZlIfH4ck/1069df59034247899965e690e1d344a9?fileName=Council+Draft+Minutes+August+1%2C+2024.docx,https://storage.googleapis.com/production-ipage-v1-0-3/263/1631263/ZlIfH4ck/1069df59034247899965e690e1d344a9,personnel_policy,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_other_document,docx,.docx,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-c1568faa4853ff72e223.docx,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-c1568faa4853ff72e223.docx,sha256:ad23e9ad9eab0c681d27633cc0e3372a7c32586d5a0f6e15fd9918fe35e310e9,locally_available,local_only_not_replicated,local_research_workspace,38746,ad23e9ad9eab0c681d27633cc0e3372a7c32586d5a0f6e15fd9918fe35e310e9
B4X2500SRD-20260730-cb6dd5ad375a07284137,B4X2500V-20260730-05701,B4X2500LIVE-20260729-009971,B4X2500-20260729-09990,WA,West,Odessa,2024 SALARY SCHEDULE (Town of Odessa),https://img1.wsimg.com/blobby/go/1e13a94e-d0c0-43d2-a3da-1497bfcf2e80/downloads/df88d805-2084-4254-babd-c74c8545124d/2024%20SALARY%20SCHEDULE.xlsx?ver=1782241828051,https://img1.wsimg.com/blobby/go/1e13a94e-d0c0-43d2-a3da-1497bfcf2e80/downloads/df88d805-2084-4254-babd-c74c8545124d/2024%20SALARY%20SCHEDULE.xlsx,wage_schedule,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_other_document,xlsx,.xlsx,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-cb6dd5ad375a07284137.xlsx,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-cb6dd5ad375a07284137.xlsx,sha256:5a00228953c3642a2addf1484ee60794397bda9ddc519447a5d18f9dd9ef071d,locally_available,local_only_not_replicated,local_research_workspace,15550,5a00228953c3642a2addf1484ee60794397bda9ddc519447a5d18f9dd9ef071d
B4X2500SRD-20260730-1295368b0ad4cccfc08b,B4X2500V-20260730-04265,B4X2500LIVE-20260729-000949,B4X2500-20260729-00965,WI,Midwest,Loyal,"Meeting Minutes - May 19, 2026 (linked .doc; not inspectable here)",https://loyalwi.com/library/MINUTES_MAY_19%2C_2026.doc,https://loyalwi.com/library/MINUTES_MAY_19%2C_2026.doc,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_other_document,doc,.doc,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-1295368b0ad4cccfc08b.doc,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-1295368b0ad4cccfc08b.doc,sha256:7b88976a08b9ac72a6f4ebc89dd0aae9a959f4c869dd033c645552b6736a0919,locally_available,local_only_not_replicated,local_research_workspace,36352,7b88976a08b9ac72a6f4ebc89dd0aae9a959f4c869dd033c645552b6736a0919
B4X2500SRD-20260730-833ff0ae1bb96fbb9129,B4X2500V-20260730-02870,B4X2500LIVE-20260729-008460,B4X2500-20260729-08475,WI,Midwest,Pleasant Valley,Ordinance 26-15-02 — Town Board Manual,https://storage.googleapis.com/juniper-media-library/494/2026/05/Ordinance%20No.%2026-15-02%20Chap%202%20General%20Town%20Gov%20-%20Town%20Board%20Manual.docx,https://storage.googleapis.com/juniper-media-library/494/2026/05/Ordinance%20No.%2026-15-02%20Chap%202%20General%20Town%20Gov%20-%20Town%20Board%20Manual.docx,other_local_government_pay_policy,medium_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_other_document,docx,.docx,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-833ff0ae1bb96fbb9129.docx,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-833ff0ae1bb96fbb9129.docx,sha256:fa54df5e66d612a0412eddae2934de9cf61c1d2394081257b9fbad20b0350a76,locally_available,local_only_not_replicated,local_research_workspace,14123,fa54df5e66d612a0412eddae2934de9cf61c1d2394081257b9fbad20b0350a76
B4X2500SRD-20260730-74f2956a04edece3aff2,B4X2500V-20260730-05767,B4X2500LIVE-20260729-009816,B4X2500-20260729-09835,WV,South,West Milford,March 2025 minutes,https://townofwestmilford.com/documents/702/March_2025_minutes.docx,https://townofwestmilford.com/documents/702/March_2025_minutes.docx,wage_schedule,medium_priority_verification_ready,non_cba_or_other_hint,,retained_other_document,docx,.docx,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-74f2956a04edece3aff2.docx,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-74f2956a04edece3aff2.docx,sha256:80e9280ebb67d59aafa2090c76078957a9af7c6dea66d6986dad070389da0556,locally_available,local_only_not_replicated,local_research_workspace,16643,80e9280ebb67d59aafa2090c76078957a9af7c6dea66d6986dad070389da0556
B4X2500SRD-20260730-cbd8f2e5dd38a8e0a210,B4X2500V-20260730-00173,B4X2500LIVE-20260729-002506,B4X2500-20260729-02518,IA,Midwest,Dayton,City minutes 3-12-25,https://www.daytoniowa.org/_files/ugd/f91ede_68e27e51c29b49d786f620d58b22596f.docx?dn=city+minutes+3-12-25.docx,https://daytoniowa.org/_files/ugd/f91ede_68e27e51c29b49d786f620d58b22596f.docx,agenda_packet_or_minutes,low_priority_verification_ready,non_cba_or_other_hint,,retained_other_document,docx,.docx,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-cbd8f2e5dd38a8e0a210.docx,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-cbd8f2e5dd38a8e0a210.docx,sha256:d5453d7e3fa4f0d43e642390a3d7a74f13b10a1d770fe8832cecf76a0cc72180,locally_available,local_only_not_replicated,local_research_workspace,19163,d5453d7e3fa4f0d43e642390a3d7a74f13b10a1d770fe8832cecf76a0cc72180
B4X2500SRD-20260730-e23747f822df63b841a5,B4X2500V-20260730-01637,B4X2500LIVE-20260729-002505,B4X2500-20260729-02518,IA,Midwest,Dayton,City minutes 2-12-25,https://www.daytoniowa.org/_files/ugd/f91ede_80f4c8caf462414291a8a2d0b66c3dfa.docx?dn=city+minutes+2-12-25.docx,https://daytoniowa.org/_files/ugd/f91ede_80f4c8caf462414291a8a2d0b66c3dfa.docx,salary_ordinance,medium_priority_verification_ready,non_cba_or_other_hint,,retained_other_document,docx,.docx,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-e23747f822df63b841a5.docx,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-e23747f822df63b841a5.docx,sha256:257e3a9ce365968bda5c38fb8e807e601a7acc44cb8be68dbc08065ad45dedd7,locally_available,local_only_not_replicated,local_research_workspace,20519,257e3a9ce365968bda5c38fb8e807e601a7acc44cb8be68dbc08065ad45dedd7
B4X2500SRD-20260730-173663200107a6172d93,B4X2500V-20260730-01695,B4X2500LIVE-20260729-002565,B4X2500-20260729-02579,IA,Midwest,Victor,Feb 18 meeting minutes (attachment/record on City Council page),https://static1.squarespace.com/static/6571c346fff04f23bd7f5f78/t/699e0473dec8b16274347f6a/1771963507976/Feb+18+min.docx,https://static1.squarespace.com/static/6571c346fff04f23bd7f5f78/t/699e0473dec8b16274347f6a/1771963507976/Feb+18+min.docx,agenda_packet_or_minutes,low_priority_verification_ready,non_cba_or_other_hint,,retained_other_document,docx,.docx,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-173663200107a6172d93.docx,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-173663200107a6172d93.docx,sha256:7b70fffb6936711cdd2c81c2de034a9afb59e4f448b00cebdc09001fa3ed693e,locally_available,local_only_not_replicated,local_research_workspace,22258,7b70fffb6936711cdd2c81c2de034a9afb59e4f448b00cebdc09001fa3ed693e
B4X2500SRD-20260730-9a95a73b4112b689bdc1,B4X2500V-20260730-04645,B4X2500LIVE-20260729-005263,B4X2500-20260729-05253,KS,Midwest,Argonia,2-2-2026 Regular Council Minutes (document attachment),https://www.cityofargonia.com/_files/ugd/ce9fc1_4d23b2f0a88c414d90051e2b5e1f863a.docx?dn=2-2-2026+Regular+Council+Minutes.docx,https://cityofargonia.com/_files/ugd/ce9fc1_4d23b2f0a88c414d90051e2b5e1f863a.docx,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_other_document,docx,.docx,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-9a95a73b4112b689bdc1.docx,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-9a95a73b4112b689bdc1.docx,sha256:9c8bab4c3906344b7454093cbc543be133e21bbfa0de8c557f9629c5c4a539dd,locally_available,local_only_not_replicated,local_research_workspace,29904,9c8bab4c3906344b7454093cbc543be133e21bbfa0de8c557f9629c5c4a539dd
B4X2500SRD-20260730-31f1ba832897092c2753,B4X2500V-20260730-00367,B4X2500LIVE-20260729-009393,B4X2500-20260729-09290,KY,South,Goshen,Goshen Compensation Ordinance (file: 2026_copensation_ordinance.doc),https://www.cityofgoshen.com/uploads/1/1/9/6/119686881/2026_copensation_ordinance.doc,https://cityofgoshen.com/uploads/1/1/9/6/119686881/2026_copensation_ordinance.doc,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_other_document,doc,.doc,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-31f1ba832897092c2753.doc,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-31f1ba832897092c2753.doc,sha256:904fbd07a5ec7da5634132c86fe6328b8122f0ad922e696301d1c10b9dd063db,locally_available,local_only_not_replicated,local_research_workspace,48128,904fbd07a5ec7da5634132c86fe6328b8122f0ad922e696301d1c10b9dd063db
B4X2500SRD-20260730-200dab8e36725e1bd6da,B4X2500V-20260730-01842,B4X2500LIVE-20260729-009395,B4X2500-20260729-09293,KY,South,Guthrie,City Council Meeting Minutes (5.12.26) - DOCX (unreadable via tool fetch),https://cityofguthrie.org/wp-content/uploads/2026/06/5.12.26.docx,https://cityofguthrie.org/wp-content/uploads/2026/06/5.12.26.docx,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_other_hint,,retained_other_document,docx,.docx,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-200dab8e36725e1bd6da.docx,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-200dab8e36725e1bd6da.docx,sha256:c92227fa701eda84afa5c7e980e852c10d31a4293d88a390072b72157fb79f20,locally_available,local_only_not_replicated,local_research_workspace,38997,c92227fa701eda84afa5c7e980e852c10d31a4293d88a390072b72157fb79f20
