evidence_id,source_lane,source_file,row_document_id,case_id,source_review_id,text_table_detection_id,retained_content_hash,unit_type,state,source_family,evidence_span_or_summary_pointer,bounded_evidence_pointer,primary_category,secondary_tags,reason_code,confidence_tier,qa_status,provenance_status,source_corpus,source_cite,retrieval_date,retrieval_method,artifact_pointer,allowed_attribute_set,disallowed_attribute_set,allowed_claim_types,exclude_from_causal_claims,category_rule_version,phase_close_notes,prior_phase_close_category,attribute_taxonomy_version,provisional_causal_candidate_only,not_supported_claim_types,claim_oriented_primary_category,claim_ready_aggregate_eligible,quantitative_direct_text_claim_eligible,qualitative_mechanism_claim_eligible,causal_candidate_supporting_eligible,gabriel_claim_rating_eligible,direct_text_support_type,direct_text_value_fields,claim_reason_code,claim_scope,evidence_strength,supported_claim_types,next_data_needed,scout_priority_signal
qualitative:lobs_005bbdbb045bd75b04c02c43,qualitative_navigation,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/ambiguous_unavailable_qualitative_navigation_preserved.csv,lobs_005bbdbb045bd75b04c02c43,cexrem_6ecc6e7f3862e29e38090e10,sr_bdecf3c984d4a512964eddab,ttd_ad68d23c5c63b33ce66a9bd9,fec5dfe7d645a707408bb89a77262507d5729b884331872d02691e7d1a7d04f6,police,CA,cba,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0139_sr_bdecf3c984d4a512964eddab.pdf#page=16,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0139_sr_bdecf3c984d4a512964eddab.pdf#page=16,navigation_only,ambiguous_exact_span_navigation,ambiguous_span,medium,provisional_unverified,complete_structured_provenance,causal,https://sangabrielcity.com/DocumentCenter/View/23936/PMG_2025-2027-MOU_Final_091625_v2,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0139_sr_bdecf3c984d4a512964eddab.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,multiple plausible spans remain; location aid only,navigation_only,v1,true,final_national_claim|final_wage_gap_claim|regression_claim|causal_effect_claim,navigation_only,false,false,false,false,false,none,,ambiguous_span,document-level,medium,evidence_existence_claim,bounded_span_resolution_or_new_source,medium
qualitative:lobs_9a911ba6f32064b9c1ecd2a1,qualitative_navigation,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/ambiguous_unavailable_qualitative_navigation_preserved.csv,lobs_9a911ba6f32064b9c1ecd2a1,cex_5bcf8fc4872759a9bb92a89b,sr_7a1e7e179be6878c489ecadf,ttd_a52802d44a1f5f198a79a799,700fe9c1531d2134dfdee60e563e577b8484d9a6b847337f652cb57b679d74ad,fire,CA,cba,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0247_sr_7a1e7e179be6878c489ecadf.pdf#page=12,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0247_sr_7a1e7e179be6878c489ecadf.pdf#page=12,navigation_only,ambiguous_exact_span_navigation,ambiguous_span,high,provisional_unverified,complete_structured_provenance,causal,https://www.paloalto.gov/files/assets/public/v/1/human-resources/compensation/labor-agreements/iaff_18-21_moa_clean_final.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0247_sr_7a1e7e179be6878c489ecadf.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,multiple plausible spans remain; location aid only,navigation_only,v1,true,final_national_claim|final_wage_gap_claim|regression_claim|causal_effect_claim,navigation_only,false,false,false,false,false,none,,ambiguous_span,document-level,medium,evidence_existence_claim,bounded_span_resolution_or_new_source,medium
qualitative:lobs_9ce919ff45a71df6f1e58719,qualitative_navigation,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/ambiguous_unavailable_qualitative_navigation_preserved.csv,lobs_9ce919ff45a71df6f1e58719,cex_81d23325352187eb25cf01c8,sr_7dbc51c5f8a21beb1f0f6721,ttd_49e5daa617aaf705e84ed58b,abb6e10396e3ed423a4d8ddef4c2d86957d1b51c7a43f51cf4f5643061711fc9,non_safety,MS,wage_schedule_or_compensation_plan,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0474_sr_7dbc51c5f8a21beb1f0f6721.pdf#page=1,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0474_sr_7dbc51c5f8a21beb1f0f6721.pdf#page=1,navigation_only,ambiguous_exact_span_navigation,ambiguous_span,low,needs_review,complete_structured_provenance,causal,https://cityofpascagoula.com/AgendaCenter/ViewFile/Item/10694?fileID=13912,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0474_sr_7dbc51c5f8a21beb1f0f6721.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,multiple plausible spans remain; location aid only,navigation_only,v1,true,final_national_claim|final_wage_gap_claim|regression_claim|causal_effect_claim,navigation_only,false,false,false,false,false,none,,ambiguous_span,document-level,medium,evidence_existence_claim,bounded_span_resolution_or_new_source,medium
qualitative:lobs_9d14672bd7e20e7d9a3838d7,qualitative_navigation,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/ambiguous_unavailable_qualitative_navigation_preserved.csv,lobs_9d14672bd7e20e7d9a3838d7,cex_d007a3ad5fc6446b74229fa0,sr_b9a2055dbdd4fd2994034acd,ttd_eb174a76d03767000b80953b,3fe5d44544604670c1255839f66fc33d79c18ac25cd4e9b2acba9918fc5b72b6,police,MN,cba,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0010_sr_b9a2055dbdd4fd2994034acd.pdf#page=11,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0010_sr_b9a2055dbdd4fd2994034acd.pdf#page=11,navigation_only,ambiguous_exact_span_navigation,ambiguous_span,medium,provisional_unverified,complete_structured_provenance,causal,https://duluthmn.gov/media/bngnalqr/2024-2026-police-lels-538.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0010_sr_b9a2055dbdd4fd2994034acd.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,multiple plausible spans remain; location aid only,navigation_only,v1,true,final_national_claim|final_wage_gap_claim|regression_claim|causal_effect_claim,navigation_only,false,false,false,false,false,none,,ambiguous_span,document-level,medium,evidence_existence_claim,bounded_span_resolution_or_new_source,medium
qualitative:lobs_9e04d3b9f712386fc0ae7992,qualitative_navigation,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/ambiguous_unavailable_qualitative_navigation_preserved.csv,lobs_9e04d3b9f712386fc0ae7992,cex_2a20ee0789c3d02fbb00b0f5,sr_15787f98453242eb29be1935,ttd_d39130f9ae0287e277b16cdd,26df0f85bdfbdf054558bcf11c062b9260135d4fc1365eed812a5a97fbd9f279,non_safety,WA,cba,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0069_sr_15787f98453242eb29be1935.pdf#page=10,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0069_sr_15787f98453242eb29be1935.pdf#page=10,navigation_only,ambiguous_exact_span_navigation,ambiguous_span,medium,provisional_unverified,complete_structured_provenance,causal,https://sumnerwa.gov/wp-content/uploads/2022/11/2022-2024TeamstersAgreement.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0069_sr_15787f98453242eb29be1935.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,multiple plausible spans remain; location aid only,navigation_only,v1,true,final_national_claim|final_wage_gap_claim|regression_claim|causal_effect_claim,navigation_only,false,false,false,false,false,none,,ambiguous_span,document-level,medium,evidence_existence_claim,bounded_span_resolution_or_new_source,medium
qualitative:lobs_9e7fd98b086eb06ffb573446,qualitative_navigation,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/ambiguous_unavailable_qualitative_navigation_preserved.csv,lobs_9e7fd98b086eb06ffb573446,cex_7c74ec0fd84ce36dfdcc5beb,sr_9394110e2c6a238467797d2c,ttd_5bba2242b08015d7e14b7f1b,51b22d3496450ecb532c6771164afe1b199d12bef4223ad145cd36ebe14703b0,non_safety,NY,cba,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0114_sr_9394110e2c6a238467797d2c.pdf#page=22,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0114_sr_9394110e2c6a238467797d2c.pdf#page=22,navigation_only,ambiguous_exact_span_navigation,ambiguous_span,medium,provisional_unverified,complete_structured_provenance,causal,https://www.cityofrochester.gov/sites/default/files/2025-08/AFSME%20Local%201635%20Full-time%20Employees%20-%20July%201%2C%202022%20to%20June%2030%2C%202027.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0114_sr_9394110e2c6a238467797d2c.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,multiple plausible spans remain; location aid only,navigation_only,v1,true,final_national_claim|final_wage_gap_claim|regression_claim|causal_effect_claim,navigation_only,false,false,false,false,false,none,,ambiguous_span,document-level,medium,evidence_existence_claim,bounded_span_resolution_or_new_source,medium
qualitative:lobs_9ea4bfaf093c5cec57f9da72,qualitative_navigation,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/ambiguous_unavailable_qualitative_navigation_preserved.csv,lobs_9ea4bfaf093c5cec57f9da72,cex1000_7f32c0a532fffc5d5214aea6,sr_81d32229d8437e1013f6ef55,ttd_4a24682162c3240052f075ed,b841948a616a8f9cf23ea01cf9783bcf050d23310b71f5861d8a848824978c7b,non_safety,WA,cba,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0430_sr_81d32229d8437e1013f6ef55.pdf#page=17,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0430_sr_81d32229d8437e1013f6ef55.pdf#page=17,navigation_only,ambiguous_exact_span_navigation,ambiguous_span,medium,provisional_unverified,complete_structured_provenance,causal,https://www.redmond.gov/DocumentCenter/View/35523/AFSCME-2025-2027-Final-Contract-Signed?bidId=,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0430_sr_81d32229d8437e1013f6ef55.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,multiple plausible spans remain; location aid only,navigation_only,v1,true,final_national_claim|final_wage_gap_claim|regression_claim|causal_effect_claim,navigation_only,false,false,false,false,false,none,,ambiguous_span,document-level,medium,evidence_existence_claim,bounded_span_resolution_or_new_source,medium
qualitative:lobs_9f0100edd0b7da0ed93f7262,qualitative_navigation,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/ambiguous_unavailable_qualitative_navigation_preserved.csv,lobs_9f0100edd0b7da0ed93f7262,cex_77475cce43106235f3f10cd8,sr_09557ae995b3972e33fa3009,ttd_33592ed93ce0b081963fd2af,14c25fcba272318673c2725004650c1dc3f7b24a5afb2c275f5db5eea3f49ad6,non_safety,IL,cba,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0430_sr_09557ae995b3972e33fa3009.pdf#page=7,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0430_sr_09557ae995b3972e33fa3009.pdf#page=7,navigation_only,ambiguous_exact_span_navigation,ambiguous_span,medium,provisional_unverified,complete_structured_provenance,causal,https://www.gurnee.il.us/docs/default-source/human-resources/union-contracts/local-150-admin-agreement-%28may-1-2025-through-april-30-2029%29.pdf?sfvrsn=346b47b1_1,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0430_sr_09557ae995b3972e33fa3009.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,multiple plausible spans remain; location aid only,navigation_only,v1,true,final_national_claim|final_wage_gap_claim|regression_claim|causal_effect_claim,navigation_only,false,false,false,false,false,none,,ambiguous_span,document-level,medium,evidence_existence_claim,bounded_span_resolution_or_new_source,medium
qualitative:lobs_9fcd909a5183616e52603614,qualitative_navigation,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/ambiguous_unavailable_qualitative_navigation_preserved.csv,lobs_9fcd909a5183616e52603614,cexrem_23eff4de49e6864b07fed804,sr_dcaf8c9e80e8ba6271d71152,ttd_26f246dbd0cb52b8716c29b2,d583bad818d34753e8a4ecd4ca42a28b642dfe0260a654cd72bd48eeed7f83b0,non_safety,CA,cba,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0457_sr_dcaf8c9e80e8ba6271d71152.pdf#page=1,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0457_sr_dcaf8c9e80e8ba6271d71152.pdf#page=1,navigation_only,ambiguous_exact_span_navigation,ambiguous_span,medium,provisional_unverified,complete_structured_provenance,causal,https://www.montereypark.ca.gov/DocumentCenter/View/10381/SEIU-MOU-2025-28-SIGNED?bidId=,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0457_sr_dcaf8c9e80e8ba6271d71152.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,multiple plausible spans remain; location aid only,navigation_only,v1,true,final_national_claim|final_wage_gap_claim|regression_claim|causal_effect_claim,navigation_only,false,false,false,false,false,none,,ambiguous_span,document-level,medium,evidence_existence_claim,bounded_span_resolution_or_new_source,medium
qualitative:lobs_a046d25c848ce606c20d5520,qualitative_navigation,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/ambiguous_unavailable_qualitative_navigation_preserved.csv,lobs_a046d25c848ce606c20d5520,cex_10855ba19f6e947b9db9c091,sr_98454e9a5a4bca35a65a2ea8,ttd_e3310bdfe3a4f06b80b836bc,cda5946d0afcf6293698d76a025410701a92b323f57c782cfc4fa7f0b3903a09,police,NM,cba,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0070_sr_98454e9a5a4bca35a65a2ea8.pdf#page=8,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0070_sr_98454e9a5a4bca35a65a2ea8.pdf#page=8,navigation_only,ambiguous_exact_span_navigation,ambiguous_span,high,provisional_unverified,complete_structured_provenance,causal,https://www.cabq.gov/police/documents/attachment-c-cba.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0070_sr_98454e9a5a4bca35a65a2ea8.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,multiple plausible spans remain; location aid only,navigation_only,v1,true,final_national_claim|final_wage_gap_claim|regression_claim|causal_effect_claim,navigation_only,false,false,false,false,false,none,,ambiguous_span,document-level,medium,evidence_existence_claim,bounded_span_resolution_or_new_source,medium
qualitative:lobs_a108d9375e3cae20f16ab347,qualitative_navigation,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/ambiguous_unavailable_qualitative_navigation_preserved.csv,lobs_a108d9375e3cae20f16ab347,cex_ec063f9215c2715217302aa8,sr_647645fe18db7cafc1bf2e3e,ttd_a5c7cc19474ba6ddfc0275e6,f7d064632302438174fcecb11bc984d217ca05dd1eb810b723d490fe8b2d42a7,non_safety,CA,wage_schedule_or_compensation_plan,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0492_sr_647645fe18db7cafc1bf2e3e.pdf#page=1,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0492_sr_647645fe18db7cafc1bf2e3e.pdf#page=1,navigation_only,ambiguous_exact_span_navigation,ambiguous_span,high,provisional_unverified,complete_structured_provenance,causal,https://www.murrietaca.gov/DocumentCenter/View/15299/MPC-Compensation-PlanResolution-No-25-4890-,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0492_sr_647645fe18db7cafc1bf2e3e.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,multiple plausible spans remain; location aid only,navigation_only,v1,true,final_national_claim|final_wage_gap_claim|regression_claim|causal_effect_claim,navigation_only,false,false,false,false,false,none,,ambiguous_span,document-level,medium,evidence_existence_claim,bounded_span_resolution_or_new_source,medium
qualitative:lobs_a1a46b41b1556d96375afe6a,qualitative_navigation,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/ambiguous_unavailable_qualitative_navigation_preserved.csv,lobs_a1a46b41b1556d96375afe6a,cex_b26471f64f9e384674c41493,sr_66f1bcfc906b687ba2b5f6b1,ttd_8e861bd2c1a8288eb2f035d4,46c1e7b4a56098753b7dc4ef91022ad8e2b1d75c13c57e7f91d4b394431b4862,fire,AK,memorandum_or_settlement,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0473_sr_66f1bcfc906b687ba2b5f6b1.pdf#page=1,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0473_sr_66f1bcfc906b687ba2b5f6b1.pdf#page=1,navigation_only,ambiguous_exact_span_navigation,ambiguous_span,high,provisional_unverified,complete_structured_provenance,causal,https://files.aptuitivcdn.com/K9gxWNkmZ2-1856/docs/ordinances/ord_6211_amending_ffu_cba.pdf.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0473_sr_66f1bcfc906b687ba2b5f6b1.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,multiple plausible spans remain; location aid only,navigation_only,v1,true,final_national_claim|final_wage_gap_claim|regression_claim|causal_effect_claim,navigation_only,false,false,false,false,false,none,,ambiguous_span,document-level,medium,evidence_existence_claim,bounded_span_resolution_or_new_source,medium
qualitative:lobs_a1cc1db22b41aa37753ba97e,qualitative_navigation,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/ambiguous_unavailable_qualitative_navigation_preserved.csv,lobs_a1cc1db22b41aa37753ba97e,cex_fb4d0672aa018c2e355fd7e7,sr_02a8c065d9d0fffef2b617b7,ttd_9dd60244d5890c8aca87132d,43d01a003a4c4b45ef2bc89864fa991de663f17e72cdba1d949d7121cefe61e2,non_safety,RI,cba,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0027_sr_02a8c065d9d0fffef2b617b7.pdf#page=3,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0027_sr_02a8c065d9d0fffef2b617b7.pdf#page=3,navigation_only,ambiguous_exact_span_navigation,ambiguous_span,low,needs_review,complete_structured_provenance,causal,https://municipalfinance.ri.gov/sites/g/files/xkgbur546/files/2025-08/Warwick-General-Employees-Local-1651-Exp-6-30-2027.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0027_sr_02a8c065d9d0fffef2b617b7.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,multiple plausible spans remain; location aid only,navigation_only,v1,true,final_national_claim|final_wage_gap_claim|regression_claim|causal_effect_claim,navigation_only,false,false,false,false,false,none,,ambiguous_span,document-level,medium,evidence_existence_claim,bounded_span_resolution_or_new_source,medium
qualitative:lobs_a304f5c10c219e56a7091e31,qualitative_navigation,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/ambiguous_unavailable_qualitative_navigation_preserved.csv,lobs_a304f5c10c219e56a7091e31,cexrem_06c8cda9c68a90b167e7e0fd,sr_5a68f7ce834db3f837e61216,ttd_f7297f3908fcb15d384f5c44,76b3fc9cbe83267baa375d936400a7fc8ef5c1badb80bf4a47d9b248be5b21b0,fire,MI,cba,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0016_sr_5a68f7ce834db3f837e61216.pdf#page=13,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0016_sr_5a68f7ce834db3f837e61216.pdf#page=13,navigation_only,ambiguous_exact_span_navigation,ambiguous_span,low,needs_review,complete_structured_provenance,causal,https://www.dearbornheightsmi.gov/DocumentCenter/View/5137/2022-07-01-to-2026-06-30----IAFF-Local-1355-CBA-PDF,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0016_sr_5a68f7ce834db3f837e61216.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,multiple plausible spans remain; location aid only,navigation_only,v1,true,final_national_claim|final_wage_gap_claim|regression_claim|causal_effect_claim,navigation_only,false,false,false,false,false,none,,ambiguous_span,document-level,medium,evidence_existence_claim,bounded_span_resolution_or_new_source,medium
