retained_source_id,candidate_id,file_sha256,file_size_bytes,local_retained_path,duplicate_file_group_id
RS429-d78367a01f40c9181065,TS4L-825ff018d473a20a9ff0,4f2d3783f8f8f7a5af30af7e032ff3dac4f8650e1fa519acb0d3ff809cb82ca5,246810,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-d78367a01f40c9181065.pdf,
RS429-47facab99fd82306e038,TS4L-8b41f21259d77beb1c57,aff24219142899a1790919240709852a5cc9b2cda92fad1825b683b7181683ff,4164701,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-47facab99fd82306e038.pdf,
RS429-9b1ea5092a9775f07cb3,TS4L-8c2c014bc005080e9783,9cabcdb82a3015dbc5349429a52f84ccc7feadc41a074e14f0ff9eade7107d99,490630,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-9b1ea5092a9775f07cb3.pdf,
RS429-afd4608518bfe5e8f752,TS4L-9352bcad1f5b79be8c34,fd1c826709e5ec9fdc9ee840c4dc94bbd596d1cb15a8af376741c64eb0f99c30,642952,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-afd4608518bfe5e8f752.pdf,
RS429-728fa34f79dffe429f1c,TS4L-945864d2fb70ff3ab742,0a1216e1b6e4ed8ac1b9cdb92dfcc6aec5da5dca9d690b4866feb299f1ece28f,1224669,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-728fa34f79dffe429f1c.pdf,
RS429-3412bf7cc2c1b398ec1b,TS4L-97cae2bbc60da28063b2,8d166c11b79651b5520c8cc7ba43f5b775b0269be236c79ccc8ac94f004eb07b,86105,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-3412bf7cc2c1b398ec1b.pdf,
RS429-aee08828c5b7ec69124d,TS4L-99d3ab76f2228d202b72,010f1ab5e0dceefd068f31ba9d31df9810dce738347af56f51728ba35097da93,85743,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-aee08828c5b7ec69124d.pdf,
RS429-c18f53c5bd399b382bc0,TS4L-9b217627fe31ef4c1d04,f294cf4b7a2e7979dd4d3add00394cd3e4707ba592d588325198c412d184970c,1004176,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-c18f53c5bd399b382bc0.pdf,
RS429-035152075d9d3928aab9,TS4L-9d76845fdf24db968375,c7409d4695d7b28c4b88fcde06398c27b09ba3c12959f3f7794bc6f7b8c9f1cd,181021,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-035152075d9d3928aab9.pdf,
RS429-40b64a3c7f9fdb4151d8,TS4L-a88a6fd0bfcb97dfec6d,2c4ab1cf48abb214157674403b8fcc2f58f5b1edb50f0e5e5b85dc4608490e85,144629,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-40b64a3c7f9fdb4151d8.pdf,
RS429-50cd29f1eb1c7e2da961,TS4L-b26fb70c654e89b16f24,7b01ad8123961c5e960555643951616810d0c7f081c59162353e0f50da2016b6,586958,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-50cd29f1eb1c7e2da961.pdf,
RS429-254976629ddc0d74ccc7,TS4L-b5eba08724e81c214d1d,418bec2fd8576de6b6c721b8e5924eb5c8057ad773010d5b414eef29483448d7,2237198,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-254976629ddc0d74ccc7.pdf,
RS429-1a3717d800a5535b108f,TS4L-b617721424fd9353ae37,df1d5220362e6090f82a3ff08978c8a7e37932fe5d65d230a9ba791cb7419a1c,11860395,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-1a3717d800a5535b108f.pdf,
RS429-00687c2dc8237bf7b72f,TS4L-b682e7b98c855c406ef9,ed814bc37d692e13e0662de87d38ddbb390d22d1669ba37cad55d16bc27ad650,420526,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-00687c2dc8237bf7b72f.pdf,
RS429-fca5c4c01dfd4d0e72cd,TS4L-c736f83438465d7ee395,200203f8e38bb371c166fcc62e5e4abf575ece875a008f73cce8139e691f5404,187394,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-fca5c4c01dfd4d0e72cd.pdf,
RS429-267674a9d23a3a211a21,TS4L-cc8b2bb57e261f03abe6,9d516996667cfbb809843a5a27d64ae729c4789ae8067ac19938696c15fe62d6,479230,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-267674a9d23a3a211a21.pdf,
RS429-c8349dd6775dedf6d1b8,TS4L-d28df5e917fa4d7bd178,fed16f94e44f29044f89bbe29a469985567d4e9a39566e8bd34835d07a29fd5d,1620801,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-c8349dd6775dedf6d1b8.pdf,
RS429-bd91661f97190f96dbd0,TS4L-d9128eebf89021e76894,7ec96681c768b7d3f890a94dc5fe7ff42886c2ae6e949720126446965c7f5097,55086,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-bd91661f97190f96dbd0.html,
RS429-d6aea680b9eb217a999e,TS4L-ddc756009a04bb40d91c,f1ad3a131d468984585553bd19e84ee50b53c9d8fdede123b0b8f24e056f3af2,1840275,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-d6aea680b9eb217a999e.pdf,
RS429-ab1d8b0e6b614bf93ca5,TS4L-e15f9380dc403bf0e548,825de03c8ab72af9196a3d576e5dc9a67d6e4f0299e030b924dc40ea3ff5b879,646184,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-ab1d8b0e6b614bf93ca5.pdf,
RS429-44d901181b5403eb7732,TS4L-e3a3bb323bbf2f5de1ae,daef7caa2216659f84d7aafe788c4db04abe16203aa4a813f8821323f2a36b3d,972802,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-44d901181b5403eb7732.pdf,
RS429-e2fe291d2b31c3b4a686,TS4L-e3b23d94d788ad5f4347,88197edfcfa45093b3b55b27a1035283df8a245409cdfa06189a560e078e2c8b,9337824,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-e2fe291d2b31c3b4a686.pdf,
RS429-12a888398310e59c3de8,TS4L-e4112ce5dfe0216f7e9a,99d3bddc806fb467b0e8304936b5ae3ba478b52dfc11b3b16790a7f8adad0e42,1491312,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-12a888398310e59c3de8.pdf,
RS429-45ef3ee3fd84983daf7b,TS4L-e9665cf11ecd27438dee,7355946604243c3b43230256a19515287b19ccc09eacf964b0523b81ed95f884,35849,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-45ef3ee3fd84983daf7b.pdf,
RS429-81ee5ba716885aefe1c3,TS4L-fcdbc9316eebaaf88fe2,db93cc013e39c58fffd00b7fd8d166bff5e3ba96bd3194793b1194613595fae0,1512746,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-81ee5ba716885aefe1c3.pdf,
RS429-08d677b98576ecebb03d,TS4L-fd41859209501998826d,cf3d04f878e99e4af0dd49d8677c05f3f8da7e1597543187dab35849bca967da,710261,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-08d677b98576ecebb03d.pdf,
RS429-1453c81e4455342d6131,TS4L-0a135257bde4fd82bb32,a92e383d3284a39c196a646fd5b8085187d4c3c47dc9dc49b5222ca27d560a9b,4694696,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-1453c81e4455342d6131.pdf,
RS429-6ba2a952f5fdfea35bcf,TS4L-0b4106c58196f61fae52,eae1a059658a4c69ef3100d3bfbcac63ef9354c698805c37a5548ebb197a0839,479337,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-6ba2a952f5fdfea35bcf.pdf,
RS429-d4340099f36f4b09cb12,TS4L-0bf0c53b487e939cd752,a8b3af7ab5afc3a0341421dc15ce40246cf60cab8dae3031154a755fc9253696,484366,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-d4340099f36f4b09cb12.pdf,
RS429-4906dd93b9de31a30e9f,TS4L-0c03013d44e4063f6dc0,266488f6a6c49e3295d19db38ea6e008457217a5d7ed8f2b145507761a2e16cc,127636,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-4906dd93b9de31a30e9f.pdf,
RS429-efa287a7061eb5f7b3ce,TS4L-0f78c5bba4a0b2da0dcf,b95346e689b598574a73442009bc42c78bb3ac5e2fa6b928fcd0fe051b4847e9,8532895,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-efa287a7061eb5f7b3ce.pdf,
RS429-c3bb0ede0ee5a169c4e2,TS4L-1060acb949fb3fb2e122,9be26b0623d377c35a9a5a5e65f9fc434c1f0012ae49ae07c20b30da9be563cc,42283,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-c3bb0ede0ee5a169c4e2.pdf,
RS429-a36494c6af205c67d58c,TS4L-1263f090769ff1705a2f,10ca90aa003fa12c530e7373596576bffc13ceccfc9b41a4ab7e61ccc911ede5,94790,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-a36494c6af205c67d58c.html,
RS429-8d8a4b5c9618c8798ef0,TS4L-126405992b11dd87ffc4,64a2abed7db5778446873412db25d7724d9ed28ee8902432c63a489d47394f92,9944398,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-8d8a4b5c9618c8798ef0.pdf,
RS429-5655252c0176ed5d50a1,TS4L-12682f61a5df8c0f4f31,867a1cf906d87a8180b0be1920d7f74162a9d1ee807da5e9942fdf08d3176a1d,91960,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-5655252c0176ed5d50a1.html,
RS429-f50c6616bef078d369cf,TS4L-12c679dc6c564bba3616,2c0214bb418356c813c87b71a057cfb94a68ce3d1cb9d5e568be7e5a20c3d12a,68477,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-f50c6616bef078d369cf.pdf,
RS429-95d3e40bd83110f48c09,TS4L-14b8ef0a6d8d55d517ca,551284c385e33a4cdc2817e08bd386b814ee27ea36d95ebba7260e124a803949,960050,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-95d3e40bd83110f48c09.pdf,
RS429-904d75e5f0c6489a7a4c,TS4L-15ee8aea347cd6f19f73,1d348d9a33d6bf49ca0605979d716af4423fe3809e2df3a9aadd24cd9960a516,1088096,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-904d75e5f0c6489a7a4c.pdf,
RS429-7e37005ce6c93f93eb35,TS4L-15fec28f95b7d7f4168e,cf5795ec0769099ab5d90451ffdea86902561512c51dbf57e8207c18d9b3d275,208501,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-7e37005ce6c93f93eb35.pdf,
RS429-d0bad09b7643f0b49ea1,TS4L-1abec87e5e40f790ad74,e5fa949b78f56d27b6cbf031260c5f4f4df2ff2176fbae99a7ea8a5d1b5a0521,758496,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-d0bad09b7643f0b49ea1.pdf,
RS429-c774da19ec24ed6f14b1,TS4L-1c7cefa9bbbd7df8a29a,7c6c8c9b12f7e1ac59776f36c6aa6803efd7e26ef952aada600deda4acc6c003,70827,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-c774da19ec24ed6f14b1.pdf,
RS429-6d5cfe6d79ae7af4ce1b,TS4L-1cad58835412642d9173,f406bbae1d435cce4267727e69af850d922b03a6cc832bbe6180d4f2610d18e7,2377417,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-6d5cfe6d79ae7af4ce1b.pdf,
RS429-707c34876407db7dbda8,TS4L-1df40ff88b7f3e987c7e,5888904bc73732d3a59d99279a46b52e3d9ac544d182433114abca3787d656a5,1086425,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-707c34876407db7dbda8.pdf,
RS429-344836bfb658dc462b6d,TS4L-24345dbc0ab57dcf3d1e,a42e03292bec92846e8ad97ffe867cf0312773578b4ee646f47e2a45b4490157,2562242,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-344836bfb658dc462b6d.pdf,
RS429-e37221f3c872a3c87a6a,TS4L-2477a214a652ae9d0c36,b796373b9b5d6c5334702b97a58844455f3b2c1d01ffd581b5bb452c768afaec,26169417,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-e37221f3c872a3c87a6a.pdf,
RS429-522519045e4759655715,TS4L-2b475cdfc6b0388a2571,1a0cd0f7bedaa53d8bc6fe7e19aa27b2ef9769254514ac522f545b60449f56a6,113633,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-522519045e4759655715.html,
RS429-994b0a6acfc930cd3c0c,TS4L-2d2d8e5e85597f6acc12,1c822628318b7444c0e6e7f769a4c4bf5a99be0c258a3d6b6810bea967ec8dd6,3592247,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-994b0a6acfc930cd3c0c.pdf,
RS429-5565dd705e6b1e6695c8,TS4L-2e2a0724b88d46e188cc,d9006f3828a3d8e427a6d7e66b8e2bfc1cb7be9119d8c460dfbb90fe0137773e,119363,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-5565dd705e6b1e6695c8.pdf,
RS429-d2ccf80f62137f80afb9,TS4L-2f671424e7d3b62d3753,feb10768a9f3e5404cc5e126236ea0fd93773b474368e7432edbb0cf62e1b884,468620,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-d2ccf80f62137f80afb9.pdf,
RS429-eb5c89c525e7d76a3698,TS4L-33635ba1f9d8c341d947,e0473cef326df7c0e1c8d68a7ef8ba0d8cdb528c2d5da2822aa52717db4db6b2,23714598,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-eb5c89c525e7d76a3698.pdf,
RS429-992ef0e89126e71fd1cb,TS4L-38e99e8f52612d0633ec,3ec806708ede3069b2044f3a8178ec640b87a38d048c5d8f7294a1427f0ff0ff,300550,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-992ef0e89126e71fd1cb.pdf,
RS429-c2da85650090257f4a35,TS4L-3b33b6337549143b691b,a473801c2e86a9074f0c9d504aa9d25636e6139571631faf6d1c31b449fc47ac,1142824,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-c2da85650090257f4a35.pdf,
RS429-98c9c15e73373b56303b,TS4L-3bb92eb78617d70a41ee,9f9fb342c70a516b64dc4f8cf001d7dfd1dc2fbdc7c8337c1e3e06eae1052b93,133435,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-98c9c15e73373b56303b.pdf,
RS429-eaf50db26015eee2b795,TS4L-3d3dcbc2ee0b9abfdce4,1c64df99c043eea100216f6129db5f20304374015b31c122ad986263621d0870,37339,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-eaf50db26015eee2b795.pdf,
RS429-4f87b7d353ecd315e45f,TS4L-3ef2ee30930d402eb4ec,b928c02285022b78545a8a82b5232992d1318bbc0afef522585d1edfee246cf9,538407,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-4f87b7d353ecd315e45f.pdf,
RS429-0de376da29a6a149d065,TS4L-42f6787a71e8b19c8dea,74ae9a7ef61a58f2b8c9e458698d3619c30448232cc9c1084621733a510a7fc2,221831,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-0de376da29a6a149d065.html,
RS429-0c947b1371a9986c5dd7,TS4L-465b49ae86720f3a1eb6,039b1e9768593bf3727f6e6228082a395b5779bfff316b677b3195132f6a6049,76173,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-0c947b1371a9986c5dd7.pdf,
RS429-7428b901edb3ce4ed023,TS4L-46b38ea2c8a767d795e0,d20553463e512e11d8f9bd54ab19d6e1c1f25913e254942fa41ca461ec585d3d,8090459,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-7428b901edb3ce4ed023.pdf,
RS429-8e2915cb9ad9a064768c,TS4L-47bc35df77cb459f9100,36b8931396dd959fb8849f0276955c247608745467fd42a40442a2d76f3c71c9,6002933,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-8e2915cb9ad9a064768c.pdf,
RS429-f83d4e38aec2275ce6c0,TS4L-4d731016bd52a44b00b7,c723e841ea93748ca502dfb794a9625368dac931b3ee247b36346cdc5e996a84,2106520,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-f83d4e38aec2275ce6c0.pdf,
RS429-82372559f2e4c74656ec,TS4L-4db5ed3abe3298faed6d,ce501dfdc7944b0cd5572086170a42d410ca8cec8c88c931e036c45f4921f584,1507988,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-82372559f2e4c74656ec.pdf,
RS429-45ddd3d67388cac673f2,TS4L-4f072b6ea1f4c3e8bb62,c2d35e13ab004551c84087064857e22e9239e945f1ede7d05af5908ec7cb1d32,313996,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-45ddd3d67388cac673f2.pdf,
RS429-98f40994f88588d761a0,TS4L-520a07ebf4561f009575,50396655804ee1349a6e13e87845bc9b2e3dd663ce7f5284d5a27bcabf6b3b80,339495,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-98f40994f88588d761a0.pdf,
RS429-27808db37f1cafc77068,TS4L-526e5006e48f2145205f,5c72026f8a24fba2806411e8a037c6a13c9ec40e7024cb7b0a078964915aeb43,186127,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-27808db37f1cafc77068.pdf,
RS429-efec7d12c0a0919c18f0,TS4L-55915047ab7fba23ab11,32ed63159c77e21ee19ca1b9aa3213ccf0218eb59539560b132a8e68ef0e18ea,3038,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-efec7d12c0a0919c18f0.html,
RS429-dd9f3233a529b9ef080c,TS4L-574756cabf17e85416eb,9e2040c67f1233cd1ad4d642d286a20637dba5514ede71ef6a0da116b21915aa,2060086,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-dd9f3233a529b9ef080c.pdf,
RS429-773cefcbf02cb2939f20,TS4L-5a9c67b82e7e68ae1331,9113fb1b914a5e08e7fef8cceebcf98e961cc08de34b037b37a64ef8542118b2,366521,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-773cefcbf02cb2939f20.html,
RS429-5b146a2d1e934f4bfcf6,TS4L-5b09bca682db3f4c12ad,85970be0a1df848b0d1b8e0abdf763086622a443f10e303d1507e6beb468a7a6,195867,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-5b146a2d1e934f4bfcf6.pdf,
RS429-bbe6795bf9d25b9c2e06,TS4L-5b271ec82e04377e0fb5,3acb0728d1633e15d33f7d9bfe7a99a2aededbd4df0f82b491f762e1ad40ac5c,9050156,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-bbe6795bf9d25b9c2e06.pdf,
RS429-b201e2cb1e4368aa04d9,TS4L-5c74288cf14e904abce0,8492feb9bcfc15ca89078491772d1877995ef5991c7ac1abbf9dd8ea32312860,682630,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-b201e2cb1e4368aa04d9.pdf,
RS429-98c70cf2aeecb8f230c1,TS4L-5e172c0886e7033b3f82,75cdf67bb2c1c15acaf803a2a99b0694119896e8347c6af9fdb607f8b8713061,2731847,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-98c70cf2aeecb8f230c1.pdf,
RS429-0670011fed5eb936bac1,TS4L-603600a95d37e0b0f2d8,fe9afa46f379e05353cf01851f796c234971e7f3967991605dbd38c0c708329d,637398,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-0670011fed5eb936bac1.pdf,
RS429-39096d2d7439c515388a,TS4L-652060bfaf21d47fa725,166284b5d27d4bf678c7a1b0ab237d8c7f6e7ee245227c47a4c6a3e6273e0a2f,413467,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-39096d2d7439c515388a.pdf,
RS429-bb584e3a5c1e28e534cb,TS4L-65919c2632c5c4ecc811,2cf07db212fd03df43cc971d55bf401bdde02f2986eab87e5a862cbdb213b955,1797172,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-bb584e3a5c1e28e534cb.pdf,
RS429-c53ed2e90325e246974d,TS4L-65f4d9945f2fab545eb7,f69b049bf6a63be4a482a53128306c5642e8e111d1f195d8efe51601216b6cb9,39706,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-c53ed2e90325e246974d.pdf,
RS429-096722cfd0bc7523bd67,TS4L-66a77b0b70dabe782646,a2ee8ee79eb0c459e3faa73ffc3f96ffe09af7541f7603cbeed6f0277b62362d,787241,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-096722cfd0bc7523bd67.pdf,
RS429-1af5b9a7b9ecd76d0441,TS4L-6df3c9f0939986b517b5,33c51d9cfe3ca11287a606ea0cafc9872a5663aa9a54c3b2443d9417fd9eb98a,1045590,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-1af5b9a7b9ecd76d0441.pdf,
RS429-84572d32706a5f123b69,TS4L-6f16f57240a347254f76,2e9f33115ec18630f709ee5b16a5e8228624d92464ec6caae71480d08c9fccc1,568288,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-84572d32706a5f123b69.pdf,
RS429-ed9d2eba3f6a30014238,TS4L-726b4981e819c1cb6b08,6a43731fe25657e38abdc1d8e875c5842688f167352efbb3782620c4b4bb8e26,1046614,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-ed9d2eba3f6a30014238.pdf,
