candidate_id,lane_id,priority_tier,verification_status,dry_run_status,live_download_status,pdf_page_access_planned,text_extraction_planned,ocr_planned
TS4L-cb6da7be5f0f4c76d347,lane_2,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-cca3469b73ed007bbb4e,lane_2,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-ccb33b98b346b9682920,lane_2,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-cdca56d430ec90c3b672,lane_2,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-d42c88a8a55d50db9039,lane_2,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-d4a73fd883b96ecde879,lane_2,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-d54bf5ef55c5786ce557,lane_2,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-d64b7a5e3cd3fd608979,lane_2,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-d8fb994ed93e3130a5b3,lane_2,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-d94b3b63eb05781a8f63,lane_2,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-da00298d7335ea245d8a,lane_2,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-da463ba821637f9552e7,lane_2,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-dae0bc160c5e02e53e83,lane_2,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-db95eb3b8ab636148dbd,lane_2,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-dd9f3e0cae2f9809e211,lane_2,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-de07b6df35c5b7517903,lane_2,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-de9f5497bb7da92e0591,lane_2,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-df3fa512e0e25bc6bf1a,lane_2,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-dff4b26f58d93c025db6,lane_2,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-e14130ff35581184a33d,lane_2,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-e16b6fa15d23c831631b,lane_2,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-e47ebd99040a813416e9,lane_2,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-e7c8a018693abb7f88e2,lane_2,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-ebe871bdd8c0b550dff7,lane_2,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-ec0ee49bff59a4402ab2,lane_2,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-ec36c07573a27b9ec2df,lane_2,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-ecacca213b9dc7054153,lane_2,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-ee8390c21fe3041ccf24,lane_2,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-f4e9996571c751b1f4c0,lane_2,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-f650c6fd04d0862a546f,lane_2,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-f686c4b4a7fb4fde3ac8,lane_2,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-f8bfd25f9865018517ba,lane_2,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-0206dacab0872e3b594a,lane_3,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-03535454b8fd51304c11,lane_3,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-080697bedd7170aecb93,lane_3,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-0c3b9a4c35c94ddc46ea,lane_3,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-183a5ce5f9604c622ea8,lane_3,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-18553362102cb656135e,lane_3,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-2715aca0a278e66b3f71,lane_3,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-3270afcc5062555c26c7,lane_3,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-389cc3777c281929cf3c,lane_3,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-45e605d32a0b49918c33,lane_3,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-4e44b97514440076b554,lane_3,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-599474a83d00e7da8727,lane_3,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-64d859ae4b491811e187,lane_3,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-65203e774a76590d9aaf,lane_3,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-674cad3731f920125c14,lane_3,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-701973e36f83f82d0442,lane_3,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-74207c6075e6a896e216,lane_3,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-74a131ec80077425474a,lane_3,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-7b47749d8c17d9fcb5c8,lane_3,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-83205020abee32f0a38d,lane_3,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-8a5d46866fe54cd11417,lane_3,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-8cfe0a2d0b4a193193b1,lane_3,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-907d59ea0e2382a58b2b,lane_3,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-90f12774d63446c1e19e,lane_3,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-a5268e0cd51901304b46,lane_3,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-aa8fb6ead6383dc0cef8,lane_3,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-ace4a6e50b4076e3d7e7,lane_3,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-b36f521fb5314f49a831,lane_3,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-c5c50db41c599e4bdabd,lane_3,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-c7dd0752628791a05e02,lane_3,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-d14c633055da94d6b8eb,lane_3,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-dbc0d88f9ffdbccc34d9,lane_3,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-e2c07b9d1894d390df8e,lane_3,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-f8827b366ba325d23ce8,lane_3,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-faa8207d4a1164eccd00,lane_3,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-fca4da6b48675a101ef6,lane_3,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-01a7712cb526edb5c6eb,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-04023d69ddfc03b59daf,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-05044924e9afe10c3fe5,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-06a23b64434936b1c699,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-09eb87d5b91159998cbf,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-0a57a9faada6ad7aacd6,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-0c65caa80dc764fab8b4,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-10b7d6f61940686c645b,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-1221e1ccebe6a797d249,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-1575145007864331f188,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-15d58a9a32b93ddf5281,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-17019c311859b6f30db4,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-17fe7390cba14a9ab5ff,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-191101dbdbb6c9e3de3b,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-1a044dbabacb0898ba60,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-1b5f6925a03e4501557f,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-1b8f71d1d831167fdde2,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-1dfede0bdbb13fc5788d,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-26680789eee7d320ce8a,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-2a1b5cbe958e528f8640,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-2b78cb0b5f05c8511918,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-2cf66eb8c412eea6d8e7,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-301c22918fbaf0623ec0,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-30df6fbbe25cf11c4d7d,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-343ea0d28547b6f102f0,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-351bbeb73e2de198f704,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-36748f4d989fa2a34cb9,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-38b86af7a4d2ccb17a90,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-3aa949d7a6585e588b04,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-3e44ad51ec46a2f90cf8,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-3f7e2c9e53ec5bfcf801,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-411b5f2fb49c4eecee3c,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-41f85b2da7e722a849e2,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-425e0f812c6f90d84bbb,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-42f8eb1de1a2caa25bb1,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-4581aa2c0e5c93068f0d,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-4802e54c7a5ea047ca32,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-4901febb5e548fb39dab,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-49ab66d3fa558f37d11a,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-4ca9ca3426e7155ef7d9,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-4d5585b3f58119f2b5a3,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-514347071f38b9d9b870,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-534e7cbfe864a4774cd0,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-53cb55b2ec502323e8ee,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-55ccf5cd4822e56b8419,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-59af0f6a115843e9ed96,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-5aef4cc58688807f2304,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-5b3646a5f45b8a36bd85,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-5ea0018e85bc41ad4a9d,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-5f273072bcd4de9d16d3,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-604b81012705eb969b1d,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-608b8751f7db27779a66,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-61965fe90eb701bd26fb,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-669720ef20a6058e3d34,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-66bba3243693c1d3e51d,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-66cafe203eba28e7d937,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-672e38d3f5a82994eda1,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-681c850100a5a0dde9bf,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-6bda9ff12c744bc078aa,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-70c533a0e9abd443f837,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-717b38ac7fac6f7efb3f,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-725db5903336ccb8ce7a,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-72cbac064da24600a8ee,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-73dffafeb24530593a58,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-764cd7e0409953476641,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-76b70aeb1b1f3d968e66,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-7c5deb01b061012d7e9b,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-7d827c13226bac534364,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-7dafb4077c191db93062,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-7eb633323653f32722e4,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-7f01edd583693798db4b,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-7f5f3f9f47060378c295,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-830e8abfd404470862af,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-832d5707eb3340204703,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-84112c8ca04322cbd869,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-8932588240626b451acf,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-894315785f344603405c,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-8aacdf5bf5638cdda3e4,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-8bafee7dbff694ee0d22,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-9044d38e76cc0298a95e,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-90546cb749da56340e73,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-93f03192ffbe9e3571cb,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-999b6ec529f410912b4e,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-9b29d7d1654aba545d88,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-9cc85e0d11c59bb6802d,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-9f7d576db2622c359b5f,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-a216969fee9d50b1517e,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-a240a735b7f309b2fea8,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-a26149a904891173d38b,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-a5941203722ff3deb913,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-a5ce737e9deaa462634d,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-a6a7307908e1e9ae836e,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-a886e0c411c01094fbb0,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-a941e4912e55e0f8a56e,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-ab7d18a7679223c797aa,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-ab9979af8f357920b379,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-ac9b90b8cf0807ce53fc,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-acef7d54e627e0659860,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-ad2632a3fb7f276b91ed,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-b132e5643c7a2a4b12c0,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-b1d93d26ac63136a6fa5,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-b6d1261bdd6af5162541,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-b71fab3406c29d2be18e,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-ba4fa3048c1763c0ab59,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-be57969a09c3d62ab241,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-be9c9bb9c727d29baa52,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-c40539765fe6970d8cb1,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-c59150b60d5069fe3777,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-c5a2eb4c0c098873565c,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-c8fdd97976713e097694,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-c9dce12e06449703afdf,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-cca2206b95e8ee874d78,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-cccb4cb052c8c9b3fc94,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-ccf33d554e2a2ddf7283,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-ce6ab44f74a68097ee10,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-cfb80ee4df1716c9e448,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-d1d265c5e0754156ef11,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-d1e4d84977673744d10d,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-db257cb0b4a609e6da8a,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-e0bcfe4bb4ec29636ee0,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-e1eae5f3d2e7c748fb3e,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-e5628c25937c9a746265,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-e610825389420bc6695b,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-e96e79fddf8a3fae17b9,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-eb992dd473e4a8523d33,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-f0470eb0c1b71091e503,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-f1291c08af829f3b939b,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-f185046fc7d2313163e5,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-f28c69328ee3c6dacba7,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-f2f2dc284bee87428f3d,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-fdb88080fa5c608d7319,lane_4,tier_b,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
