hex_cell_id,geography_panel,projected_hex_center_x,projected_hex_center_y,centroid_latitude,centroid_longitude,mechanism_tag,side,implementation_event_count,root_compensation_event_count,unique_municipality_count,unique_cycle_count,urban_event_count,rural_event_count,unknown_urbanicity_count
CONUS50-+00004-+00027,lower_48,300000.0,2511473.671,45.536073,-92.024753,retroactive,remains_unclear,5,5,4,5,0,5,0
CONUS50-+00004-+00027,lower_48,300000.0,2511473.671,45.825917,-91.886125,retroactive_pay,police,1,1,1,1,0,1,0
CONUS50-+00004-+00027,lower_48,300000.0,2511473.671,45.536073,-92.024753,retroactive_pay,remains_unclear,5,5,4,5,0,5,0
CONUS50-+00004-+00028,lower_48,300000.0,2598076.211,46.189376,-91.806649,across_the_board_raise,fire,1,1,1,1,0,1,0
CONUS50-+00004-+00028,lower_48,300000.0,2598076.211,45.937671,-92.233861,across_the_board_raise,remains_unclear,2,2,1,2,0,2,0
CONUS50-+00004-+00028,lower_48,300000.0,2598076.211,46.11635,-91.927007,budget_pay_plan_process,police,2,2,1,2,0,2,0
CONUS50-+00004-+00028,lower_48,300000.0,2598076.211,46.607955,-91.704602,budget_pay_plan_process,side_independent,1,1,1,1,0,1,0
CONUS50-+00004-+00028,lower_48,300000.0,2598076.211,46.11635,-91.927007,fiscal_constraint,police,2,2,1,2,0,2,0
CONUS50-+00004-+00028,lower_48,300000.0,2598076.211,46.607955,-91.704602,fiscal_constraint,side_independent,1,1,1,1,0,1,0
CONUS50-+00004-+00028,lower_48,300000.0,2598076.211,46.11635,-91.927007,no_direct_compensation_outcome,police,2,2,1,2,0,2,0
CONUS50-+00004-+00028,lower_48,300000.0,2598076.211,46.607955,-91.704602,no_direct_compensation_outcome,side_independent,1,1,1,1,0,1,0
CONUS50-+00004-+00028,lower_48,300000.0,2598076.211,46.189376,-91.806649,non_base_compensation_other,fire,1,1,1,1,0,1,0
CONUS50-+00004-+00028,lower_48,300000.0,2598076.211,46.189376,-91.806649,none_identified,fire,2,2,1,2,0,2,0
CONUS50-+00004-+00028,lower_48,300000.0,2598076.211,46.497748,-91.704353,none_identified,non_safety,1,1,1,1,0,1,0
CONUS50-+00004-+00028,lower_48,300000.0,2598076.211,45.937671,-92.233861,none_identified,remains_unclear,3,3,2,3,0,3,0
CONUS50-+00004-+00028,lower_48,300000.0,2598076.211,46.497748,-91.704353,ordinance_adoption,non_safety,1,1,1,1,0,1,0
CONUS50-+00004-+00028,lower_48,300000.0,2598076.211,46.189376,-91.806649,payroll_effective_date,fire,1,1,1,1,0,1,0
CONUS50-+00004-+00028,lower_48,300000.0,2598076.211,46.497748,-91.704353,payroll_effective_date,non_safety,1,1,1,1,0,1,0
CONUS50-+00004-+00028,lower_48,300000.0,2598076.211,46.11635,-91.927007,payroll_effective_date,police,1,1,1,1,0,1,0
CONUS50-+00004-+00028,lower_48,300000.0,2598076.211,46.11635,-91.927007,payroll_effective_date,remains_unclear,1,1,1,1,0,1,0
CONUS50-+00004-+00028,lower_48,300000.0,2598076.211,46.607955,-91.704602,payroll_effective_date,side_independent,1,1,1,1,0,1,0
CONUS50-+00004-+00028,lower_48,300000.0,2598076.211,46.189376,-91.806649,recurring,fire,1,1,1,1,0,1,0
CONUS50-+00004-+00028,lower_48,300000.0,2598076.211,45.937671,-92.233861,recurring,remains_unclear,2,2,1,2,0,2,0
CONUS50-+00004-+00028,lower_48,300000.0,2598076.211,46.497748,-91.704353,retroactive,non_safety,1,1,1,1,0,1,0
CONUS50-+00004-+00028,lower_48,300000.0,2598076.211,46.11635,-91.927007,retroactive,remains_unclear,1,1,1,1,0,1,0
CONUS50-+00004-+00028,lower_48,300000.0,2598076.211,46.497748,-91.704353,retroactive_pay,non_safety,1,1,1,1,0,1,0
CONUS50-+00004-+00028,lower_48,300000.0,2598076.211,46.11635,-91.927007,retroactive_pay,remains_unclear,1,1,1,1,0,1,0
CONUS50-+00004-+00028,lower_48,300000.0,2598076.211,46.11635,-91.927007,unclear,police,1,1,1,1,0,1,0
CONUS50-+00004-+00029,lower_48,300000.0,2684678.752,46.931829,-92.36386,benefit_cost_change,fire,1,1,1,1,0,1,0
CONUS50-+00004-+00029,lower_48,300000.0,2684678.752,46.979973,-91.881465,non_base_compensation_other,fire,2,2,1,2,0,2,0
CONUS50-+00004-+00029,lower_48,300000.0,2684678.752,46.979973,-91.881465,none_identified,fire,3,3,2,2,0,3,0
CONUS50-+00004-+00029,lower_48,300000.0,2684678.752,46.979973,-91.881465,payroll_effective_date,fire,3,3,2,2,0,3,0
CONUS50-+00004-+00029,lower_48,300000.0,2684678.752,46.931829,-92.36386,retroactive,fire,1,1,1,1,0,1,0
CONUS50-+00004-+00029,lower_48,300000.0,2684678.752,46.931829,-92.36386,retroactive_pay,fire,1,1,1,1,0,1,0
CONUS50-+00004-+00030,lower_48,300000.0,2771281.292,47.540312,-92.342174,budget_pay_plan_process,side_independent,3,3,2,3,0,3,0
CONUS50-+00004-+00030,lower_48,300000.0,2771281.292,47.540312,-92.342174,fiscal_constraint,side_independent,3,3,2,3,0,3,0
CONUS50-+00004-+00030,lower_48,300000.0,2771281.292,47.540312,-92.342174,no_direct_compensation_outcome,side_independent,3,3,2,3,0,3,0
CONUS50-+00004-+00030,lower_48,300000.0,2771281.292,47.540312,-92.342174,payroll_effective_date,side_independent,3,3,2,3,0,3,0
CONUS50-+00005-+00008,lower_48,375000.0,909326.674,30.98112,-91.814293,base_wage_change,police,1,1,1,1,0,1,0
CONUS50-+00005-+00008,lower_48,375000.0,909326.674,30.98112,-91.814293,none_identified,police,1,1,1,1,0,1,0
CONUS50-+00005-+00008,lower_48,375000.0,909326.674,30.98112,-91.814293,ordinance_adoption,police,1,1,1,1,0,1,0
CONUS50-+00005-+00008,lower_48,375000.0,909326.674,30.98112,-91.814293,ordinance_council_adoption,police,1,1,1,1,0,1,0
CONUS50-+00005-+00008,lower_48,375000.0,909326.674,30.98112,-91.814293,recurring,police,1,1,1,1,0,1,0
CONUS50-+00005-+00013,lower_48,375000.0,1342339.376,34.781368,-91.558058,none_identified,police,3,3,1,3,0,3,0
CONUS50-+00005-+00013,lower_48,375000.0,1342339.376,34.781368,-91.558058,one_time,police,2,2,1,2,0,2,0
CONUS50-+00005-+00013,lower_48,375000.0,1342339.376,34.781368,-91.558058,ordinance_adoption,police,1,1,1,1,0,1,0
CONUS50-+00005-+00013,lower_48,375000.0,1342339.376,34.781368,-91.558058,ordinance_council_adoption,police,1,1,1,1,0,1,0
CONUS50-+00005-+00013,lower_48,375000.0,1342339.376,34.781368,-91.558058,payroll_effective_date,police,1,1,1,1,0,1,0
CONUS50-+00005-+00013,lower_48,375000.0,1342339.376,34.781368,-91.558058,retroactive,police,3,3,1,3,0,3,0
CONUS50-+00005-+00013,lower_48,375000.0,1342339.376,34.781368,-91.558058,retroactive_pay,police,3,3,1,3,0,3,0
CONUS50-+00005-+00014,lower_48,375000.0,1428941.916,35.768572,-91.622652,across_the_board_raise,remains_unclear,1,1,1,1,1,0,0
CONUS50-+00005-+00014,lower_48,375000.0,1428941.916,35.768572,-91.622652,none_identified,remains_unclear,1,1,1,1,1,0,0
CONUS50-+00005-+00014,lower_48,375000.0,1428941.916,35.768572,-91.622652,recurring,remains_unclear,1,1,1,1,1,0,0
CONUS50-+00005-+00016,lower_48,375000.0,1602146.997,37.367583,-91.767023,bargaining_leverage,remains_unclear,1,1,1,1,0,1,0
CONUS50-+00005-+00016,lower_48,375000.0,1602146.997,37.367583,-91.767023,collective_bargaining,remains_unclear,1,1,1,1,0,1,0
CONUS50-+00005-+00016,lower_48,375000.0,1602146.997,37.367583,-91.767023,no_direct_compensation_outcome,remains_unclear,1,1,1,1,0,1,0
CONUS50-+00005-+00016,lower_48,375000.0,1602146.997,37.367583,-91.767023,ordinance_adoption,remains_unclear,1,1,1,1,0,1,0
CONUS50-+00005-+00016,lower_48,375000.0,1602146.997,37.367583,-91.767023,ordinance_council_adoption,remains_unclear,1,1,1,1,0,1,0
CONUS50-+00005-+00017,lower_48,375000.0,1688749.537,37.969608,-91.354581,none_identified,remains_unclear,1,1,1,1,0,1,0
CONUS50-+00005-+00017,lower_48,375000.0,1688749.537,37.969608,-91.354581,payroll_effective_date,remains_unclear,1,1,1,1,0,1,0
CONUS50-+00005-+00017,lower_48,375000.0,1688749.537,37.969608,-91.354581,retroactive,remains_unclear,1,1,1,1,0,1,0
CONUS50-+00005-+00017,lower_48,375000.0,1688749.537,37.969608,-91.354581,retroactive_pay,remains_unclear,1,1,1,1,0,1,0
CONUS50-+00005-+00020,lower_48,375000.0,1948557.159,40.638812,-91.738964,across_the_board_raise,remains_unclear,2,2,2,2,1,1,0
CONUS50-+00005-+00020,lower_48,375000.0,1948557.159,40.42362,-91.718706,base_wage_change,remains_unclear,1,1,1,1,0,1,0
CONUS50-+00005-+00020,lower_48,375000.0,1948557.159,40.638812,-91.738964,none_identified,remains_unclear,4,4,3,4,1,3,0
CONUS50-+00005-+00020,lower_48,375000.0,1948557.159,40.638812,-91.738964,payroll_effective_date,remains_unclear,2,2,2,2,0,2,0
CONUS50-+00005-+00020,lower_48,375000.0,1948557.159,40.638812,-91.738964,recurring,remains_unclear,3,3,3,3,1,2,0
CONUS50-+00005-+00020,lower_48,375000.0,1948557.159,40.638812,-91.738964,retroactive,remains_unclear,3,3,3,3,1,2,0
CONUS50-+00005-+00020,lower_48,375000.0,1948557.159,40.638812,-91.738964,retroactive_pay,remains_unclear,3,3,3,3,1,2,0
CONUS50-+00005-+00021,lower_48,375000.0,2035159.699,41.34745,-91.128785,across_the_board_raise,remains_unclear,1,1,1,1,0,0,1
CONUS50-+00005-+00021,lower_48,375000.0,2035159.699,41.34745,-91.128785,fiscal_constraint,remains_unclear,1,1,1,1,0,0,1
CONUS50-+00005-+00021,lower_48,375000.0,2035159.699,41.34745,-91.128785,none_identified,remains_unclear,1,1,1,1,0,0,1
CONUS50-+00005-+00021,lower_48,375000.0,2035159.699,41.34745,-91.128785,payroll_effective_date,remains_unclear,1,1,1,1,0,0,1
CONUS50-+00005-+00021,lower_48,375000.0,2035159.699,41.34745,-91.128785,recurring,remains_unclear,1,1,1,1,0,0,1
CONUS50-+00005-+00021,lower_48,375000.0,2035159.699,41.34745,-91.128785,retroactive,remains_unclear,1,1,1,1,0,0,1
CONUS50-+00005-+00021,lower_48,375000.0,2035159.699,41.34745,-91.128785,retroactive_pay,remains_unclear,1,1,1,1,0,0,1
CONUS50-+00005-+00022,lower_48,375000.0,2121762.239,42.277808,-91.529865,across_the_board_raise,remains_unclear,1,1,1,1,0,1,0
CONUS50-+00005-+00022,lower_48,375000.0,2121762.239,42.064233,-91.799285,benefit_cost_change,remains_unclear,1,1,1,1,0,1,0
CONUS50-+00005-+00022,lower_48,375000.0,2121762.239,41.885751,-91.057925,budget_appropriation,remains_unclear,1,1,1,1,0,1,0
CONUS50-+00005-+00022,lower_48,375000.0,2121762.239,41.885751,-91.057925,budget_pay_plan_process,remains_unclear,1,1,1,1,0,1,0
CONUS50-+00005-+00022,lower_48,375000.0,2121762.239,41.655036,-91.558868,none_identified,police,1,1,1,1,1,0,0
CONUS50-+00005-+00022,lower_48,375000.0,2121762.239,41.885751,-91.057925,none_identified,remains_unclear,3,3,3,3,0,3,0
CONUS50-+00005-+00022,lower_48,375000.0,2121762.239,41.655036,-91.558868,payroll_effective_date,police,1,1,1,1,1,0,0
CONUS50-+00005-+00022,lower_48,375000.0,2121762.239,41.885751,-91.057925,payroll_effective_date,remains_unclear,2,2,2,2,0,2,0
CONUS50-+00005-+00022,lower_48,375000.0,2121762.239,42.277808,-91.529865,recurring,remains_unclear,1,1,1,1,0,1,0
CONUS50-+00005-+00022,lower_48,375000.0,2121762.239,41.655036,-91.558868,retroactive,police,1,1,1,1,1,0,0
CONUS50-+00005-+00022,lower_48,375000.0,2121762.239,41.885751,-91.057925,retroactive,remains_unclear,2,2,2,2,0,2,0
CONUS50-+00005-+00022,lower_48,375000.0,2121762.239,41.655036,-91.558868,retroactive_pay,police,1,1,1,1,1,0,0
CONUS50-+00005-+00022,lower_48,375000.0,2121762.239,41.885751,-91.057925,retroactive_pay,remains_unclear,2,2,2,2,0,2,0
CONUS50-+00005-+00023,lower_48,375000.0,2208364.78,42.866688,-91.23624,across_the_board_raise,remains_unclear,1,1,1,1,0,1,0
CONUS50-+00005-+00023,lower_48,375000.0,2208364.78,43.041618,-91.135408,budget_pay_plan_process,side_independent,1,1,1,1,1,0,0
CONUS50-+00005-+00023,lower_48,375000.0,2208364.78,43.041618,-91.135408,fiscal_constraint,side_independent,1,1,1,1,1,0,0
CONUS50-+00005-+00023,lower_48,375000.0,2208364.78,43.041618,-91.135408,no_direct_compensation_outcome,side_independent,1,1,1,1,1,0,0
CONUS50-+00005-+00023,lower_48,375000.0,2208364.78,42.866688,-91.23624,none_identified,remains_unclear,2,2,2,2,1,1,0
CONUS50-+00005-+00023,lower_48,375000.0,2208364.78,42.866688,-91.23624,ordinance_council_adoption,remains_unclear,1,1,1,1,0,1,0
CONUS50-+00005-+00023,lower_48,375000.0,2208364.78,43.041618,-91.135408,payroll_effective_date,side_independent,1,1,1,1,1,0,0
CONUS50-+00005-+00023,lower_48,375000.0,2208364.78,42.866688,-91.23624,recurring,remains_unclear,1,1,1,1,0,1,0
CONUS50-+00005-+00023,lower_48,375000.0,2208364.78,43.041618,-91.135408,retroactive,remains_unclear,1,1,1,1,1,0,0
CONUS50-+00005-+00023,lower_48,375000.0,2208364.78,43.041618,-91.135408,retroactive_pay,remains_unclear,1,1,1,1,1,0,0
CONUS50-+00005-+00024,lower_48,375000.0,2294967.32,43.570707,-90.829741,across_the_board_raise,remains_unclear,1,1,1,1,0,0,1
CONUS50-+00005-+00024,lower_48,375000.0,2294967.32,43.481155,-90.892126,budget_pay_plan_process,police,1,1,1,1,0,1,0
CONUS50-+00005-+00024,lower_48,375000.0,2294967.32,43.481155,-90.892126,budget_pay_plan_process,side_independent,2,2,1,2,0,2,0
CONUS50-+00005-+00024,lower_48,375000.0,2294967.32,43.481155,-90.892126,contract_ratification,police,1,1,1,1,0,1,0
CONUS50-+00005-+00024,lower_48,375000.0,2294967.32,43.481155,-90.892126,fiscal_constraint,police,1,1,1,1,0,1,0
CONUS50-+00005-+00024,lower_48,375000.0,2294967.32,43.481155,-90.892126,fiscal_constraint,side_independent,2,2,1,2,0,2,0
CONUS50-+00005-+00024,lower_48,375000.0,2294967.32,43.481155,-90.892126,longevity,police,1,1,1,1,0,1,0
CONUS50-+00005-+00024,lower_48,375000.0,2294967.32,43.481155,-90.892126,no_direct_compensation_outcome,police,1,1,1,1,0,1,0
CONUS50-+00005-+00024,lower_48,375000.0,2294967.32,43.481155,-90.892126,no_direct_compensation_outcome,side_independent,2,2,1,2,0,2,0
CONUS50-+00005-+00024,lower_48,375000.0,2294967.32,43.481155,-90.892126,non_base_compensation_other,police,2,2,1,2,0,2,0
CONUS50-+00005-+00024,lower_48,375000.0,2294967.32,43.481155,-90.892126,non_base_compensation_other,remains_unclear,1,1,1,1,0,1,0
CONUS50-+00005-+00024,lower_48,375000.0,2294967.32,43.634127,-91.500399,none_identified,police,5,5,2,4,0,5,0
CONUS50-+00005-+00024,lower_48,375000.0,2294967.32,43.481155,-90.892126,none_identified,remains_unclear,5,5,4,4,0,2,3
CONUS50-+00005-+00024,lower_48,375000.0,2294967.32,43.481155,-90.892126,one_time,police,1,1,1,1,0,1,0
CONUS50-+00005-+00024,lower_48,375000.0,2294967.32,43.662514,-91.212852,one_time,remains_unclear,1,1,1,1,0,1,0
CONUS50-+00005-+00024,lower_48,375000.0,2294967.32,43.634127,-91.500399,payroll_effective_date,police,5,5,2,4,0,5,0
CONUS50-+00005-+00024,lower_48,375000.0,2294967.32,43.481155,-90.892126,payroll_effective_date,remains_unclear,3,3,2,2,0,1,2
CONUS50-+00005-+00024,lower_48,375000.0,2294967.32,43.481155,-90.892126,payroll_effective_date,side_independent,2,2,1,2,0,2,0
CONUS50-+00005-+00024,lower_48,375000.0,2294967.32,43.481155,-90.892126,recurring,police,1,1,1,1,0,1,0
CONUS50-+00005-+00024,lower_48,375000.0,2294967.32,43.570707,-90.829741,recurring,remains_unclear,1,1,1,1,0,0,1
CONUS50-+00005-+00024,lower_48,375000.0,2294967.32,43.634127,-91.500399,retroactive,police,2,2,2,1,0,2,0
CONUS50-+00005-+00024,lower_48,375000.0,2294967.32,43.769041,-91.181628,retroactive,remains_unclear,4,4,3,4,0,1,3
CONUS50-+00005-+00024,lower_48,375000.0,2294967.32,43.634127,-91.500399,retroactive_pay,police,2,2,2,1,0,2,0
CONUS50-+00005-+00024,lower_48,375000.0,2294967.32,43.769041,-91.181628,retroactive_pay,remains_unclear,4,4,3,4,0,1,3
CONUS50-+00005-+00026,lower_48,375000.0,2468172.401,44.804095,-90.872855,across_the_board_raise,police,2,2,2,2,0,2,0
CONUS50-+00005-+00026,lower_48,375000.0,2468172.401,44.804095,-90.872855,base_wage_change,police,1,1,1,1,0,1,0
CONUS50-+00005-+00026,lower_48,375000.0,2468172.401,45.102828,-91.49154,budget_pay_plan_process,side_independent,1,1,1,1,0,1,0
CONUS50-+00005-+00026,lower_48,375000.0,2468172.401,45.102828,-91.49154,fiscal_constraint,side_independent,1,1,1,1,0,1,0
CONUS50-+00005-+00026,lower_48,375000.0,2468172.401,45.102828,-91.49154,no_direct_compensation_outcome,side_independent,1,1,1,1,0,1,0
CONUS50-+00005-+00026,lower_48,375000.0,2468172.401,44.804095,-90.872855,non_base_compensation_other,police,1,1,1,1,0,1,0
CONUS50-+00005-+00026,lower_48,375000.0,2468172.401,44.804095,-90.872855,none_identified,police,4,4,2,4,0,4,0
CONUS50-+00005-+00026,lower_48,375000.0,2468172.401,44.804095,-90.872855,none_identified,remains_unclear,2,2,2,2,0,1,1
CONUS50-+00005-+00026,lower_48,375000.0,2468172.401,44.804095,-90.872855,payroll_effective_date,police,3,3,1,3,0,3,0
CONUS50-+00005-+00026,lower_48,375000.0,2468172.401,44.804095,-90.872855,payroll_effective_date,remains_unclear,2,2,2,2,0,1,1
CONUS50-+00005-+00026,lower_48,375000.0,2468172.401,44.804095,-90.872855,recurring,police,2,2,2,2,0,2,0
CONUS50-+00005-+00026,lower_48,375000.0,2468172.401,44.804095,-90.872855,retroactive,police,3,3,1,3,0,3,0
CONUS50-+00005-+00026,lower_48,375000.0,2468172.401,44.804095,-90.872855,retroactive,remains_unclear,2,2,2,2,0,1,1
CONUS50-+00005-+00026,lower_48,375000.0,2468172.401,44.804095,-90.872855,retroactive_pay,police,3,3,1,3,0,3,0
CONUS50-+00005-+00026,lower_48,375000.0,2468172.401,44.804095,-90.872855,retroactive_pay,remains_unclear,2,2,2,2,0,1,1
CONUS50-+00005-+00026,lower_48,375000.0,2468172.401,44.804095,-90.872855,unclear,police,1,1,1,1,0,1,0
CONUS50-+00005-+00026,lower_48,375000.0,2468172.401,45.102828,-91.49154,unclear,side_independent,1,1,1,1,0,1,0
CONUS50-+00005-+00027,lower_48,375000.0,2554774.941,46.201642,-91.305403,budget_pay_plan_process,side_independent,1,1,1,1,0,1,0
CONUS50-+00005-+00027,lower_48,375000.0,2554774.941,46.201642,-91.305403,fiscal_constraint,side_independent,1,1,1,1,0,1,0
CONUS50-+00005-+00027,lower_48,375000.0,2554774.941,46.201642,-91.305403,no_direct_compensation_outcome,side_independent,1,1,1,1,0,1,0
CONUS50-+00005-+00027,lower_48,375000.0,2554774.941,45.93983,-91.596981,none_identified,fire,1,1,1,1,0,1,0
CONUS50-+00005-+00027,lower_48,375000.0,2554774.941,45.93983,-91.596981,payroll_effective_date,fire,1,1,1,1,0,1,0
CONUS50-+00005-+00027,lower_48,375000.0,2554774.941,46.201642,-91.305403,payroll_effective_date,side_independent,1,1,1,1,0,1,0
CONUS50-+00005-+00027,lower_48,375000.0,2554774.941,45.93983,-91.596981,retroactive,fire,1,1,1,1,0,1,0
CONUS50-+00005-+00027,lower_48,375000.0,2554774.941,45.93983,-91.596981,retroactive_pay,fire,1,1,1,1,0,1,0
CONUS50-+00006-+00007,lower_48,450000.0,866025.404,30.415418,-91.4394,across_the_board_raise,remains_unclear,1,1,1,1,0,1,0
CONUS50-+00006-+00007,lower_48,450000.0,866025.404,30.415418,-91.4394,cola_cpi_adjustment,remains_unclear,1,1,1,1,0,1,0
CONUS50-+00006-+00007,lower_48,450000.0,866025.404,30.415418,-91.4394,fiscal_constraint,remains_unclear,1,1,1,1,0,1,0
CONUS50-+00006-+00007,lower_48,450000.0,866025.404,30.415418,-91.4394,none_identified,remains_unclear,1,1,1,1,0,1,0
CONUS50-+00006-+00007,lower_48,450000.0,866025.404,30.415418,-91.4394,payroll_effective_date,remains_unclear,1,1,1,1,0,1,0
CONUS50-+00006-+00007,lower_48,450000.0,866025.404,30.415418,-91.4394,recurring,remains_unclear,1,1,1,1,0,1,0
CONUS50-+00006-+00018,lower_48,450000.0,1818653.348,39.215173,-90.375081,budget_pay_plan_process,side_independent,2,2,1,2,0,2,0
CONUS50-+00006-+00018,lower_48,450000.0,1818653.348,39.215173,-90.375081,fiscal_constraint,side_independent,2,2,1,2,0,2,0
CONUS50-+00006-+00018,lower_48,450000.0,1818653.348,39.215173,-90.375081,no_direct_compensation_outcome,side_independent,1,1,1,1,0,1,0
CONUS50-+00006-+00018,lower_48,450000.0,1818653.348,39.215173,-90.375081,one_time,side_independent,1,1,1,1,0,1,0
CONUS50-+00006-+00018,lower_48,450000.0,1818653.348,39.215173,-90.375081,payroll_effective_date,side_independent,2,2,1,2,0,2,0
CONUS50-+00006-+00018,lower_48,450000.0,1818653.348,39.215173,-90.375081,retroactive,side_independent,1,1,1,1,0,1,0
CONUS50-+00006-+00018,lower_48,450000.0,1818653.348,39.215173,-90.375081,retroactive_pay,side_independent,1,1,1,1,0,1,0
CONUS50-+00006-+00019,lower_48,450000.0,1905255.888,40.119966,-90.566548,budget_pay_plan_process,side_independent,1,1,1,1,0,1,0
CONUS50-+00006-+00019,lower_48,450000.0,1905255.888,40.119966,-90.566548,fiscal_constraint,side_independent,1,1,1,1,0,1,0
CONUS50-+00006-+00019,lower_48,450000.0,1905255.888,40.119966,-90.566548,no_direct_compensation_outcome,side_independent,1,1,1,1,0,1,0
CONUS50-+00006-+00019,lower_48,450000.0,1905255.888,40.119966,-90.566548,unclear,side_independent,1,1,1,1,0,1,0
CONUS50-+00006-+00020,lower_48,450000.0,1991858.429,40.470149,-90.683114,budget_pay_plan_process,side_independent,1,1,1,1,1,0,0
CONUS50-+00006-+00020,lower_48,450000.0,1991858.429,40.470149,-90.683114,fiscal_constraint,side_independent,1,1,1,1,1,0,0
CONUS50-+00006-+00020,lower_48,450000.0,1991858.429,40.470149,-90.683114,no_direct_compensation_outcome,side_independent,1,1,1,1,1,0,0
CONUS50-+00006-+00020,lower_48,450000.0,1991858.429,40.470149,-90.683114,ordinance_adoption,side_independent,1,1,1,1,1,0,0
CONUS50-+00006-+00020,lower_48,450000.0,1991858.429,40.470149,-90.683114,ordinance_council_adoption,side_independent,1,1,1,1,1,0,0
CONUS50-+00006-+00021,lower_48,450000.0,2078460.969,41.587319,-90.780518,across_the_board_raise,remains_unclear,1,1,1,1,0,1,0
CONUS50-+00006-+00021,lower_48,450000.0,2078460.969,41.452474,-90.369404,base_wage_change,remains_unclear,1,1,1,1,0,0,1
CONUS50-+00006-+00021,lower_48,450000.0,2078460.969,41.826415,-90.759673,budget_pay_plan_process,non_safety,3,3,2,2,0,1,2
CONUS50-+00006-+00021,lower_48,450000.0,2078460.969,41.826415,-90.759673,budget_pay_plan_process,side_independent,1,1,1,1,0,1,0
CONUS50-+00006-+00021,lower_48,450000.0,2078460.969,41.826415,-90.759673,fiscal_constraint,non_safety,3,3,2,2,0,1,2
CONUS50-+00006-+00021,lower_48,450000.0,2078460.969,41.826415,-90.759673,fiscal_constraint,side_independent,1,1,1,1,0,1,0
CONUS50-+00006-+00021,lower_48,450000.0,2078460.969,41.826415,-90.759673,no_direct_compensation_outcome,non_safety,3,3,2,2,0,1,2
CONUS50-+00006-+00021,lower_48,450000.0,2078460.969,41.826415,-90.759673,no_direct_compensation_outcome,side_independent,1,1,1,1,0,1,0
CONUS50-+00006-+00021,lower_48,450000.0,2078460.969,41.865211,-90.158715,none_identified,non_safety,1,1,1,1,1,0,0
CONUS50-+00006-+00021,lower_48,450000.0,2078460.969,41.865211,-90.158715,none_identified,police,3,3,2,3,3,0,0
CONUS50-+00006-+00021,lower_48,450000.0,2078460.969,41.587319,-90.780518,none_identified,remains_unclear,8,8,3,6,0,1,7
CONUS50-+00006-+00021,lower_48,450000.0,2078460.969,41.865211,-90.158715,one_time,police,1,1,1,1,1,0,0
CONUS50-+00006-+00021,lower_48,450000.0,2078460.969,41.455036,-90.14505,one_time,remains_unclear,2,2,1,2,0,0,2
CONUS50-+00006-+00021,lower_48,450000.0,2078460.969,41.587319,-90.780518,ordinance_adoption,remains_unclear,1,1,1,1,0,1,0
CONUS50-+00006-+00021,lower_48,450000.0,2078460.969,41.587319,-90.780518,ordinance_council_adoption,remains_unclear,1,1,1,1,0,1,0
CONUS50-+00006-+00021,lower_48,450000.0,2078460.969,41.826415,-90.759673,payroll_effective_date,non_safety,4,4,3,3,1,1,2
CONUS50-+00006-+00021,lower_48,450000.0,2078460.969,41.865211,-90.158715,payroll_effective_date,police,3,3,2,3,3,0,0
CONUS50-+00006-+00021,lower_48,450000.0,2078460.969,41.587319,-90.780518,payroll_effective_date,remains_unclear,6,6,3,4,0,1,5
CONUS50-+00006-+00021,lower_48,450000.0,2078460.969,41.826415,-90.759673,payroll_effective_date,side_independent,1,1,1,1,0,1,0
CONUS50-+00006-+00021,lower_48,450000.0,2078460.969,41.49766,-90.410139,recurring,police,1,1,1,1,1,0,0
CONUS50-+00006-+00021,lower_48,450000.0,2078460.969,41.587319,-90.780518,recurring,remains_unclear,2,2,2,2,0,1,1
CONUS50-+00006-+00021,lower_48,450000.0,2078460.969,41.865211,-90.158715,retroactive,non_safety,1,1,1,1,1,0,0
CONUS50-+00006-+00021,lower_48,450000.0,2078460.969,41.865211,-90.158715,retroactive,police,3,3,2,3,3,0,0
CONUS50-+00006-+00021,lower_48,450000.0,2078460.969,41.452474,-90.369404,retroactive,remains_unclear,7,7,2,6,0,0,7
CONUS50-+00006-+00021,lower_48,450000.0,2078460.969,41.865211,-90.158715,retroactive_pay,non_safety,1,1,1,1,1,0,0
CONUS50-+00006-+00021,lower_48,450000.0,2078460.969,41.865211,-90.158715,retroactive_pay,police,3,3,2,3,3,0,0
CONUS50-+00006-+00021,lower_48,450000.0,2078460.969,41.452474,-90.369404,retroactive_pay,remains_unclear,7,7,2,6,0,0,7
CONUS50-+00006-+00021,lower_48,450000.0,2078460.969,41.49766,-90.410139,stipend_or_premium,police,1,1,1,1,1,0,0
CONUS50-+00006-+00022,lower_48,450000.0,2165063.509,42.625437,-90.59609,across_the_board_raise,non_safety,1,1,1,1,0,1,0
CONUS50-+00006-+00022,lower_48,450000.0,2165063.509,42.048121,-90.313318,across_the_board_raise,remains_unclear,2,2,2,2,0,2,0
CONUS50-+00006-+00022,lower_48,450000.0,2165063.509,42.153194,-90.592277,budget_appropriation,side_independent,1,1,1,1,0,1,0
CONUS50-+00006-+00022,lower_48,450000.0,2165063.509,42.153194,-90.592277,budget_pay_plan_process,side_independent,2,2,2,2,0,2,0
CONUS50-+00006-+00022,lower_48,450000.0,2165063.509,42.153194,-90.592277,fiscal_constraint,side_independent,2,2,2,2,0,2,0
CONUS50-+00006-+00022,lower_48,450000.0,2165063.509,42.153194,-90.592277,no_direct_compensation_outcome,side_independent,1,1,1,1,0,1,0
