normalized_record_id,codified_record_id,rating_id,span_id,source_id,retained_source_id,candidate_id,municipality,state,region,source_family,cba_non_cba_hint,priority_bucket,evidence_category,primary_mechanism_cluster,original_locator,final_locator,page_number,section_heading,character_start_offset,character_end_offset,paragraph_offset,line_offset,raw_span_text,raw_paraphrase,raw_compensation_text,raw_value_text,raw_unit_text,raw_effective_period_text,raw_unit_or_group_text,raw_rank_step_grade_text,raw_base_nonbase_text,raw_context_notes,parsed_currency_amount,parsed_percentage_value,parsed_hourly_rate,parsed_annual_salary,parsed_monthly_rate,parsed_biweekly_rate,parsed_weekly_rate,parsed_daily_rate,parsed_lump_sum,parsed_stipend_or_allowance,parsed_premium_amount,parsed_premium_percentage,parsed_cola_cpi_value,parsed_step_or_grade_value,parsed_effective_date,parsed_start_date,parsed_end_date,parsed_contract_year,parsed_fiscal_year,parsed_cycle_label,normalized_pay_basis,normalized_hourly_equivalent,normalized_annual_equivalent,annualization_assumption,annualization_hours_used,normalized_percentage_growth,normalized_growth_type,base_or_non_base,non_base_component_type,unit_or_group,safety_category,occupation_or_classification,rank,step,grade,payband,effective_period_start,effective_period_end,municipality_cycle_id_candidate,comparison_cycle_candidate,normalized_value_confidence,normalization_status,normalization_blocker_tags,normalization_notes,source_title,quant_span_types,mechanism_attributes,direction_bucket,report_usability_bucket,span_sha256,scout_target_id,verification_row_id,source_review_download_id,readiness_id,extraction_id,normalized_at
B4X2500NORM-6e1b186f9036241ca3718b8e,B4X2500COD-20260730-b6acaaf71dccaf5375bec206,B4X2500-RATING-20260730-f77493e7562a0e6c1f3846eb,B4X2500SPAN-20260730-02872f19c5730234753f87a7,B4X2500LIVE-20260729-004966,B4X2500SRD-20260730-e6dbbdac8d9967d1a8b0,B4X2500LIVE-20260729-004966,Fairfax,IA,Midwest,personnel_policy,non_cba_or_other_hint,high_priority_verification_ready,mixed_quantitative_qualitative,automatic_wage_growth,https://cityoffairfax.civicweb.net/document/4468/Complete%20Personnel%20Policy%20Revised%2006-09-2015%20Final.pdf?handle=960035D18F3C4D6599BA1084D146A74A,https://cityoffairfax.civicweb.net/document/4468/Complete%20Personnel%20Policy%20Revised%2006-09-2015%20Final.pdf,,,20205,20232,84,466,cost of living adjustment;,The passage combines a raw compensation term with possible wage-setting context for later review.,cost of living adjustment;,,COLA_or_CPI_adjustment,2015,,,,Complete Personnel Policy (Revised 06-09-2015 Final);,,,,,,,,,,,,,,,,2015-01-01,,2015,,2015,unknown,,,not_safe_to_annualize,,,COLA_CPI,unclear,,unresolved_unit,unclear,unknown,,,,,2015-01-01,,B4X2500MC-9c7c3e57daff85d845e0b71a,2015,moderate,normalization_mechanism_only,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""base_nonbase_unresolved"",""pay_basis_unresolved"",""base_nonbase_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",Complete Personnel Policy (Revised 06-09-2015 Final),"[""COLA_or_CPI_adjustment""]","[""automatic_raise_mechanism""]",neutral_or_general,pi_report_context_only,301e756bb22a4704782afe65dfb8e67f3ea5b4548ea14816e4bcb3822519b5a1,B4X2500-20260729-05022,B4X2500V-20260730-00168,B4X2500SRD-20260730-e6dbbdac8d9967d1a8b0,B4X2500RDY-20260730-e4164d5d723867573928,B4X2500TXT-20260730-8f030eac61450d1c58db,2026-07-30T22:04:39Z
B4X2500NORM-6e257f48c6b2891c8c68cfe4,B4X2500COD-20260730-ed3bea87b70c64f64fb7f357,B4X2500-RATING-20260730-c64c66671b68bfceec665bcd,B4X2500SPAN-20260730-1944a8ca69c7b00cc9c1ce1a,B4X2500LIVE-20260729-005076,B4X2500SRD-20260730-af8e1fd468dc6fc29b17,B4X2500LIVE-20260729-005076,Geneseo,IL,Midwest,cba,cba_hint,high_priority_verification_ready,quantitative_compensation,timing_implementation,https://www.cityofgeneseo.com/wp-content/uploads/2019/09/FOP-2018-2022-Geneseo-Final-CBA.pdf,https://cityofgeneseo.com/wp-content/uploads/2019/09/FOP-2018-2022-Geneseo-Final-CBA.pdf,,,103056,103106,191,1516,Effective 6/24/2018 6/23/2019 6/21/2020 6/20/2021,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",Effective 6/24/2018 6/23/2019 6/21/2020 6/20/2021,,effective_date,2018; 2022; 2019; 2020; 2021,police,,,FOP 2018-2022 Geneseo Final CBA;,,,,,,,,,,,,,,,,2018-01-01,2022-12-31,2018,,2018-2022,unknown,,,not_safe_to_annualize,,,unknown,unclear,,police,police,police,,,,,2018-01-01,2022-12-31,B4X2500MC-1489eede4213c5bda2dadf6d,2018-2022,moderate,normalization_mechanism_only,"[""base_nonbase_unresolved"",""pay_basis_unresolved"",""base_nonbase_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",FOP 2018-2022 Geneseo Final CBA,"[""effective_date""]","[""implementation_or_retroactivity_advantage""]",not_applicable,downstream_normalization_needed,bd2d0d3711f376767739a63bda32ae4f5db77bf25c61f1dae02e3b2376bd6c13,B4X2500-20260729-05107,B4X2500V-20260730-03094,B4X2500SRD-20260730-af8e1fd468dc6fc29b17,B4X2500RDY-20260730-9b68d53e166b1f942b2a,B4X2500TXT-20260730-66c80f80b86c3ec2dabd,2026-07-30T22:04:39Z
B4X2500NORM-6e312e8cd8d6cfe4a668cabc,B4X2500COD-20260730-7e5102683a59bdd63ee85f08,B4X2500-RATING-20260730-70ef33fcc803e09d87b5b74a,B4X2500SPAN-20260730-fc3e1046eeab7b11f05d1f60,B4X2500LIVE-20260729-000563,B4X2500SRD-20260730-0c1ca706f1a04940495c,B4X2500LIVE-20260729-000563,Sleepy Eye,MN,Midwest,cba,cba_hint,high_priority_verification_ready,quantitative_compensation,timing_implementation,https://www.lels.org/s/ActiveContract-Sleepy-Eye-PD-12312027.pdf,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/696291862616ba414322609c/1768067462652/ActiveContract+-+Sleepy+Eye+PD+-+12.31.2027.pdf,,,28874,28974,78,474,"14.5 Effective January 1st, 2021 the Employer shall match employee contributions into any Employer-","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","14.5 Effective January 1st, 2021 the Employer shall match employee contributions into any Employer-",,effective_date,2021-01-01,police,,,"Agreement Between the City of Sleepy Eye, Minnesota and Law Enforcement Labor Services, Inc. (Police Officers - Local #300);",,,,,,,,,,,,,,,2021-01-01,2021-01-01,,2021,,2021,unknown,,,not_safe_to_annualize,,,unknown,unclear,,police,police,police,,,,,2021-01-01,,B4X2500MC-d6ced1dde9a0db023bfeb144,2021,moderate,normalization_mechanism_only,"[""base_nonbase_unresolved"",""pay_basis_unresolved"",""base_nonbase_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.","Agreement Between the City of Sleepy Eye, Minnesota and Law Enforcement Labor Services, Inc. (Police Officers - Local #300)","[""effective_date""]","[""implementation_or_retroactivity_advantage""]",neutral_or_general,downstream_normalization_needed,6086f2e8317d0d406acebaac7bdaa34c313e5d1889fa8a688220fb979e6c7bbb,B4X2500-20260729-00485,B4X2500V-20260730-02053,B4X2500SRD-20260730-0c1ca706f1a04940495c,B4X2500RDY-20260730-b5ab771605ae31f4ee1b,B4X2500TXT-20260730-b4c6d5391e12fa4aa9ab,2026-07-30T22:04:39Z
B4X2500NORM-6e392181a68a53a7952b2cff,B4X2500COD-20260730-bb7ef51d44875631640afd8f,B4X2500-RATING-20260730-0ac36b3cf8fa328498596f97,B4X2500SPAN-20260730-ee1ae3bef70b2aab627d9d6d,B4X2500LIVE-20260729-009856,B4X2500SRD-20260730-b6b9455b235a6e7ef14d,B4X2500LIVE-20260729-009856,San Juan Bautista,CA,West,wage_schedule,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,quantitative_base_wage_needs_normalization,https://cms6.revize.com/revize/sanjuanbautistaca/document_center/City%20Council/packet/2019/Packet%20052119.pdf,https://cms6.revize.com/revize/sanjuanbautistaca/document_center/City%20Council/packet/2019/Packet%20052119.pdf,,"Section 5-27-120, Subsection (A), Number (5) So That Smoking is Disallowed in",1629,1703,9,40,With the Fiscal Year 2019-20 Levy of Assessments in Connection With Valle,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",With the Fiscal Year 2019-20 Levy of Assessments in Connection With Valle,,contract_year_or_fiscal_year,2019,,,,"Employee Compensation and Benefits (Adopt “Salary Resolution” / Salary and Benefits Plan; includes classification pay ranges); Section 5-27-120, Subsection (A), Number (5) So That Smoking is Disallowed in",,,,,,,,,,,,,,,,2019-01-01,,2019,2019,2019,unknown,,,not_safe_to_annualize,,,unknown,unclear,,unresolved_unit,unclear,unknown,,,,,2019-01-01,,B4X2500MC-7327452796408403ee43fddc,2019,moderate,normalization_mechanism_only,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""base_nonbase_unresolved"",""pay_basis_unresolved"",""base_nonbase_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",Employee Compensation and Benefits (Adopt “Salary Resolution” / Salary and Benefits Plan; includes classification pay ranges),"[""contract_year_or_fiscal_year""]",[],not_applicable,pi_report_context_only,8c95280f01f9efc17f397c040e9e96492734a3f8f2a1a8b708b0256d3ef28f8e,B4X2500-20260729-09863,B4X2500V-20260730-04388,B4X2500SRD-20260730-b6b9455b235a6e7ef14d,B4X2500RDY-20260730-c6b2fe083bb35251f234,B4X2500TXT-20260730-ee5157654bd323064d70,2026-07-30T22:04:38Z
B4X2500NORM-6e39aa265e3422916a11b38b,B4X2500COD-20260730-e72e8e5cfb9cbe41de828128,B4X2500-RATING-20260730-8e9a41eea07d5b599400a730,B4X2500SPAN-20260730-009b80ab5e5ee11032658752,B4X2500LIVE-20260729-003430,B4X2500SRD-20260730-a8d64bb7024c8731326b,B4X2500LIVE-20260729-003430,Juneau,WI,Midwest,agenda_packet_or_minutes,non_cba_or_other_hint,medium_priority_verification_ready,quantitative_compensation,automatic_wage_growth,https://www.cityofjuneau.net/AgendaCenter/ViewFile/Minutes/_09032025-996,https://cityofjuneau.net/AgendaCenter/ViewFile/Minutes/_09032025-996,,,1359,1443,15,40,The Personnel Committee passed a 3% Wage Increase for City Staff Employees in 2026.,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",The Personnel Committee passed a 3% Wage Increase for City Staff Employees in 2026.,3%,percentage_raise,2026,police,,,JOINT PUBLIC SAFETY / FINANCE COMMITTEE Minutes (includes review of Police Officer wage increase / 2026 tentative agreement);,,3.0,,,,,,,,,,,,,,2026-01-01,,2026,,2026,percentage,,,not_applicable,,3.0,across_the_board_raise,unclear,,police,police,police,,,,,2026-01-01,,B4X2500MC-1c1edc9a80115aa12485e124,2026,moderate,normalization_mechanism_only,"[""base_nonbase_unresolved"",""base_nonbase_unresolved"",""cycle_outside_2014_2024_observation_window""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",JOINT PUBLIC SAFETY / FINANCE COMMITTEE Minutes (includes review of Police Officer wage increase / 2026 tentative agreement),"[""percentage_raise""]","[""automatic_raise_mechanism""]",not_applicable,downstream_normalization_needed,d9e62425bacc4db5012cc258c85b94985991bab4e206c387dfcd2770468a7759,B4X2500-20260729-03451,B4X2500V-20260730-01373,B4X2500SRD-20260730-a8d64bb7024c8731326b,B4X2500RDY-20260730-3eeba769546e219e4b5d,B4X2500TXT-20260730-cbdd66f0e3c7a7ba1ca9,2026-07-30T22:04:38Z
B4X2500NORM-6e3b61171b16b8bc8234010e,B4X2500COD-20260730-75fc235374c30b0fed33df1c,B4X2500-RATING-20260730-3b142d51ddeb98e946178d2e,B4X2500SPAN-20260730-266de9388db6d55a782a3f36,B4X2500LIVE-20260729-003428,B4X2500SRD-20260730-9a91d5405c9db3074b16,B4X2500LIVE-20260729-003428,Iola,WI,Midwest,agenda_packet_or_minutes,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,timing_implementation,https://files.secure.website/wscfus/10566787/33368671/2025-11-11-regular-board-meeting-minutes.pdf,https://origin.secure.website/wscfus/10566787/33368671/2025-11-11-regular-board-meeting-minutes.pdf,,,7478,7580,25,166,"Harper made a motion to raise pay for Chief of Police, to increase wage to $75,000 effective January","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","Harper made a motion to raise pay for Chief of Police, to increase wage to $75,000 effective January","$75,000.00",effective_date,2025,police,chief,,"Village of Iola Regular Board Meeting Minutes (Nov 11, 2025) - pay raises including Chief of Police and Officer;",75000.0,,,,,,,,,,,,,,,2025-01-01,,2025,,2025,unknown,,,not_safe_to_annualize,,,unknown,unclear,,police,police,police,chief,,,,2025-01-01,,B4X2500MC-8989fd279e913c49a0a698ee,2025,moderate,normalization_mechanism_only,"[""base_nonbase_unresolved"",""pay_basis_unresolved"",""base_nonbase_unresolved"",""cycle_outside_2014_2024_observation_window""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.","Village of Iola Regular Board Meeting Minutes (Nov 11, 2025) - pay raises including Chief of Police and Officer","[""effective_date""]","[""implementation_or_retroactivity_advantage""]",neutral_or_general,pi_report_context_only,74bd1fda39c44c5e8bea2fe2267d9dc3a79eeff7f8d31337fb6516410b918d64,B4X2500-20260729-03450,B4X2500V-20260730-04266,B4X2500SRD-20260730-9a91d5405c9db3074b16,B4X2500RDY-20260730-5772ec6af95813d29acf,B4X2500TXT-20260730-c66c664d626e4470ac6d,2026-07-30T22:04:39Z
B4X2500NORM-6e4ea9e5c0bdbbb94d085fcb,B4X2500COD-20260730-96eba61dea49bf3c8aecd6e5,B4X2500-RATING-20260730-ff1c9212c3ece075b6be8f7c,B4X2500SPAN-20260730-a32c555598de0e66db09cb91,B4X2500LIVE-20260729-004526,B4X2500SRD-20260730-398308bdb7158365a795,B4X2500LIVE-20260729-004526,Valdese,NC,South,budget_or_pay_plan,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,automatic_wage_growth,https://static.townofvaldese.com/public/media/uploads/valdese_personnel_policy_7-1-2023.pdf,https://static.townofvaldese.com/public/media/uploads/valdese_personnel_policy_7-1-2023.pdf,,Section 8. Salary Effect of Salary Range Revisions,49488,49589,161,706,"range, employees in that class shall receive a pay increase of 5%, or to the minimum rate of the new","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","range, employees in that class shall receive a pay increase of 5%, or to the minimum rate of the new",5%,percentage_raise,2023,,,,Town of Valdese Personnel Policy (Personnel Policies / Personnel Policy) (7-1-2023); Section 8. Salary Effect of Salary Range Revisions,,5.0,,,,,,,,,,,,,,2023-01-01,,2023,,2023,percentage,,,not_applicable,,5.0,across_the_board_raise,unclear,,unresolved_unit,unclear,unknown,,,,,2023-01-01,,B4X2500MC-8dc162ab83f925727f0349c3,2023,moderate,normalization_mechanism_only,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""base_nonbase_unresolved"",""base_nonbase_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",Town of Valdese Personnel Policy (Personnel Policies / Personnel Policy) (7-1-2023),"[""percentage_raise""]","[""automatic_raise_mechanism""]",neutral_or_general,downstream_normalization_needed,aad755efa135953e9d500f7a92dbd15fea703642b003e239db23f6092190476c,B4X2500-20260729-04505,B4X2500V-20260730-05035,B4X2500SRD-20260730-398308bdb7158365a795,B4X2500RDY-20260730-4985c62c56f9b77d40d2,B4X2500TXT-20260730-074be556361adc94abd8,2026-07-30T22:04:39Z
B4X2500NORM-6e655337310368f763cd5523,B4X2500COD-20260730-7b91f0d7a6009d2379d96e6d,B4X2500-RATING-20260730-d1f0caf6cb025a76c9d53a54,B4X2500SPAN-20260730-e8f2cc0b534683cda070be3e,B4X2500LIVE-20260729-000383,B4X2500SRD-20260730-a0c224c94afcc63a66b9,B4X2500LIVE-20260729-000383,Augusta charter,MI,Midwest,cba,cba_hint,high_priority_verification_ready,quantitative_compensation,automatic_wage_growth,https://maff.org/archives/43-2021/478-augusta-township-paid-on-call-fire-fighters,https://maff.org/archives/43-2021/478-augusta-township-paid-on-call-fire-fighters,,,1662,1699,7,16,"3% increase effective April 1, 2023.","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","3% increase effective April 1, 2023.",3%,percentage_raise,2023-04-01,,,,Augusta Township Paid-on-Call Fire Fighters — Contract (Contract Duration 4-1-21 to 3-31-24; wage increases and key terms);,,3.0,,,,,,,,,,,,,2023-04-01,2023-04-01,,2023,,2023,percentage,,,not_applicable,,3.0,across_the_board_raise,unclear,,unresolved_unit,unclear,unknown,,,,,2023-04-01,,B4X2500MC-c15312cd5bf229f91322a55a,2023,moderate,normalization_mechanism_only,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""base_nonbase_unresolved"",""base_nonbase_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",Augusta Township Paid-on-Call Fire Fighters — Contract (Contract Duration 4-1-21 to 3-31-24; wage increases and key terms),"[""percentage_raise""]","[""automatic_raise_mechanism""]",neutral_or_general,downstream_normalization_needed,1a4fcea8a3e39f9ab15fb6996d18782cb3116bb570e177295d46cdbd8a2f9d98,B4X2500-20260729-00336,B4X2500V-20260730-01998,B4X2500SRD-20260730-a0c224c94afcc63a66b9,B4X2500RDY-20260730-45300417acac2045338d,B4X2500TXT-20260730-d26a14643cf1fc130164,2026-07-30T22:04:38Z
B4X2500NORM-6e66596970b991ca51cd1d91,B4X2500COD-20260730-7c978edd990558e8ae88309c,B4X2500-RATING-20260730-321811d5b59906213f866cae,B4X2500SPAN-20260730-7ae7a66e739dde13f89346d3,B4X2500LIVE-20260729-003048,B4X2500SRD-20260730-c703be51c264f33cdb6c,B4X2500LIVE-20260729-003048,Maple Plain,MN,Midwest,wage_schedule,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,timing_implementation,https://mccmeetingspublic.blob.core.usgovcloudapi.net/mplplainmn-meet-04b62b81adae4f72a9c7499112643f96/ITEM-Attachment-001-8f8b4e0b98214c1781b5737243324bf4.pdf,https://mccmeetingspublic.blob.core.usgovcloudapi.net/mplplainmn-meet-04b62b81adae4f72a9c7499112643f96/ITEM-Attachment-001-8f8b4e0b98214c1781b5737243324bf4.pdf,,,44708,44794,220,894,"Effective January 1, 2026, eligible employees may apply for paid leave benefits under","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","Effective January 1, 2026, eligible employees may apply for paid leave benefits under",,effective_date,2026-01-01,fire,,,Maple Plain Employee Handbook (Appendix B: Maple Plain Fire Department Compensation Schedule);,,,,,,,,,,,,,,,2026-01-01,2026-01-01,,2026,,2026,unknown,,,not_safe_to_annualize,,,unknown,unclear,,fire,fire,fire,,,,,2026-01-01,,B4X2500MC-0ba3d3565374ff325fa822bb,2026,moderate,normalization_mechanism_only,"[""base_nonbase_unresolved"",""pay_basis_unresolved"",""base_nonbase_unresolved"",""cycle_outside_2014_2024_observation_window""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",Maple Plain Employee Handbook (Appendix B: Maple Plain Fire Department Compensation Schedule),"[""effective_date""]","[""implementation_or_retroactivity_advantage""]",neutral_or_general,downstream_normalization_needed,1c7bcccebf42dbd825c3da1c447a16a461ac6092ee234bb47afa207888f984f2,B4X2500-20260729-02964,B4X2500V-20260730-02087,B4X2500SRD-20260730-c703be51c264f33cdb6c,B4X2500RDY-20260730-f15e3fae40f0312b360b,B4X2500TXT-20260730-3bef85331dfc55cf3901,2026-07-30T22:04:39Z
B4X2500NORM-6e784e3327f5982a21a79b2c,B4X2500COD-20260730-8212839591f92d4bdf0bbf57,B4X2500-RATING-20260730-98e23c3267be0bb89331911c,B4X2500SPAN-20260730-7dc20b9e68c41401be6139b2,B4X2500LIVE-20260729-003342,B4X2500SRD-20260730-11b8862cfea6e608437c,B4X2500LIVE-20260729-003342,Springfield,OH,Midwest,mou_or_memorandum,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,timing_implementation,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-10-1388.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-10-1388.pdf,,Section 2. This Agreement represents the complete Agreement on all matters currently subject,72833,72923,296,1340,"Except as otherwise noted herein, the Agreement shall become effective May 1, 2022 by the","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","Except as otherwise noted herein, the Agreement shall become effective May 1, 2022 by the",,effective_date,2022-05-01,,,,Collective Bargaining Agreement / Memorandum of Understanding (Township) — Teamsters Local Union 377; Section 2. This Agreement represents the complete Agreement on all matters currently subject,,,,,,,,,,,,,,,2022-05-01,2022-05-01,,2022,,2022,unknown,,,not_safe_to_annualize,,,unknown,unclear,,unresolved_unit,unclear,unknown,,,,,2022-05-01,,B4X2500MC-e82db1d8c267a1b71afa02b9,2022,moderate,normalization_mechanism_only,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""base_nonbase_unresolved"",""pay_basis_unresolved"",""base_nonbase_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",Collective Bargaining Agreement / Memorandum of Understanding (Township) — Teamsters Local Union 377,"[""effective_date""]","[""implementation_or_retroactivity_advantage""]",not_applicable,downstream_normalization_needed,e41d4c3be5e6e0e6cda4ccabfa137c3400f2cdb66730c300886fc8e2669d8721,B4X2500-20260729-03322,B4X2500V-20260730-01115,B4X2500SRD-20260730-11b8862cfea6e608437c,B4X2500RDY-20260730-386626eb1eb64bf21872,B4X2500TXT-20260730-12a219916f0ff0355f07,2026-07-30T22:04:39Z
B4X2500NORM-6e81f87ae3b16a4deb7da903,B4X2500COD-20260730-d8c118bb7b6e17f0e71b600c,B4X2500-RATING-20260730-517941e81c8c4081cf93691a,B4X2500SPAN-20260730-bfcca4ae005d89aeda9c42b3,B4X2500LIVE-20260729-003914,B4X2500SRD-20260730-7ea92e1a3b587b0e4958,B4X2500LIVE-20260729-003914,Cheektowaga,NY,Northeast,arbitration_award,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,automatic_wage_growth,https://perb.ny.gov/system/files/documents/2024/03/ia-008-award-3-2-78.pdf,https://perb.ny.gov/system/files/documents/2024/03/ia-008-award-3-2-78.pdf,,,6047,6077,11,135,1977 and 7% increase in 1978.,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",1977 and 7% increase in 1978.,7%,percentage_raise,,,,,Determination and Award (In the Matter of the Arbitration Between Town of Cheektowaga and Cheektowaga Captains and Lieutenants Association) - Case Nos. IA-8; M77-360;,,7.0,,,,,,,,,,,,,,,,,,,percentage,,,not_applicable,,7.0,across_the_board_raise,unclear,,unresolved_unit,unclear,unknown,,,,,,,B4X2500MC-fa7b0862531bca483d3378e0,undated-source-B4X2500LIVE-20260729-003914,moderate,normalization_mechanism_only,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""base_nonbase_unresolved"",""effective_period_or_cycle_unresolved"",""base_nonbase_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",Determination and Award (In the Matter of the Arbitration Between Town of Cheektowaga and Cheektowaga Captains and Lieutenants Association) - Case Nos. IA-8; M77-360,"[""percentage_raise""]","[""automatic_raise_mechanism""]",neutral_or_general,downstream_normalization_needed,342e35fe8e868d9763270929615268eab6b73b90bf0b844287b103685ce6a018,B4X2500-20260729-03774,B4X2500V-20260730-00966,B4X2500SRD-20260730-7ea92e1a3b587b0e4958,B4X2500RDY-20260730-95b25442fa8ae57ce9e9,B4X2500TXT-20260730-e46f05732661d78bab9a,2026-07-30T22:04:39Z
B4X2500NORM-6e90660f4e9ece1b423e3d99,B4X2500COD-20260730-d8190dccfb865b7e362a808f,B4X2500-RATING-20260730-84da0653d681f5540038b124,B4X2500SPAN-20260730-babf0322adad0348705b7c80,B4X2500LIVE-20260729-003979,B4X2500SRD-20260730-c88d8a50515eda9a8843,B4X2500LIVE-20260729-003979,New Hartford,NY,Northeast,wage_schedule,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,timing_implementation,https://perb.ny.gov/town-new-hartford-and-new-hartford-police-benevolent-association,https://perb.ny.gov/system/files/documents/2024/03/ia95-033-award-12-20-96.pdf,,,15273,15338,256,542,"Effective January 1, 1997, an Oneida police officer at top grade","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","Effective January 1, 1997, an Oneida police officer at top grade",,effective_date,1997-01-01,police,police officer,,"Interest Arbitration Panel Award (Town of New Hartford and New Hartford Police Benevolent Association), PERB Case No. IA95-033;",,,,,,,,,,,,,,,1997-01-01,1997-01-01,,1997,,1997,unknown,,,not_safe_to_annualize,,,unknown,unclear,,police,police,police,police officer,,,,1997-01-01,,B4X2500MC-acce1c14404bc99c125110c0,1997,moderate,normalization_mechanism_only,"[""base_nonbase_unresolved"",""pay_basis_unresolved"",""base_nonbase_unresolved"",""cycle_outside_2014_2024_observation_window""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.","Interest Arbitration Panel Award (Town of New Hartford and New Hartford Police Benevolent Association), PERB Case No. IA95-033","[""effective_date""]","[""implementation_or_retroactivity_advantage""]",not_applicable,pi_report_context_only,41ce2a08ff85c563dac2572c1022f1d92cc664bea307622dcd1a4209f8e9a47d,B4X2500-20260729-03809,B4X2500V-20260730-01054,B4X2500SRD-20260730-c88d8a50515eda9a8843,B4X2500RDY-20260730-1c88fe4110a16c502b6b,B4X2500TXT-20260730-28ceb09610a5073a5cf5,2026-07-30T22:04:39Z
