readiness_id,lane_id,lane_sequence,source_type,detected_file_type,source_review_download_id,verification_row_id,candidate_id,scout_target_id,state,region,municipality,source_title,source_locator_or_url,final_download_locator,source_family_hint,priority_bucket,cba_non_cba_hint,possible_mechanism_hints,source_review_status,retained_file_type,file_extension,retained_local_artifact_path,artifact_storage_scheme,artifact_storage_pointer,artifact_object_key_or_content_address,artifact_availability_status,artifact_replication_or_backup_status,artifact_access_scope,retained_file_size_bytes,retained_file_sha256,observed_file_size_bytes,observed_sha256,file_integrity_status,content_type,page_count,encrypted_or_locked_flag,corrupt_or_broken_flag,has_text_layer_flag,bounded_text_probe_page_count,bounded_text_probe_character_count,estimated_text_density_chars_per_probed_page,table_layout_indicator,likely_scanned_or_image_only_flag,oversized_flag,local_html_payload_exists_flag,html_visible_character_count,html_link_count,html_script_count,html_mostly_scripts_or_boilerplate_flag,other_document_non_ocr_extraction_feasible_flag,primary_readiness_status,reason_code,classified_at,full_text_persisted_flag,ocr_run_flag,extraction_id,extraction_lane_id,extraction_lane_sequence,locked_source_path,queue_locked_at,extraction_status,extraction_method,extraction_timestamp,extracted_text_artifact_path,extracted_text_sha256,extracted_text_byte_size,character_count,approximate_word_count,line_count,page_count_input,pages_successfully_parsed,empty_page_count,characters_per_page,quality_flags,boilerplate_or_noise_flag,error_class,error_message_redacted,span_extraction_run_flag,rating_run_flag,ingestion_run_flag,codification_run_flag
B4X2500RDY-20260730-b65659153170092a328d,readiness_lane_003,295,pdf,pdf,B4X2500SRD-20260730-0a884446a17c46ec6425,B4X2500V-20260730-05458,B4X2500LIVE-20260729-003296,B4X2500-20260729-03286,OH,Midwest,Liberty,Agreement between Liberty Township Board of Trustees and International Association of Fire Fighters Local #2075 (SERB Case No. 2022-MED-09-1024),https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-09-1024.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-09-1024.pdf,wage_schedule,high_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-0a884446a17c46ec6425.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-0a884446a17c46ec6425.pdf,sha256:ba01fdddc91498e94b4d814485a49d94512e41c8962a0c83c1c45cc113817e1f,locally_available,local_only_not_replicated,local_research_workspace,2788181,ba01fdddc91498e94b4d814485a49d94512e41c8962a0c83c1c45cc113817e1f,2788181,ba01fdddc91498e94b4d814485a49d94512e41c8962a0c83c1c45cc113817e1f,integrity_pass,application/pdf,60,false,false,true,3,1648,549.333,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:44:12Z,false,false,B4X2500TXT-20260730-7286f75dca08bba7c41f,text_extraction_lane_004,175,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-0a884446a17c46ec6425.pdf,2026-07-30T16:27:48Z,extracted_suspected_bad_text,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:59:45Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-7286f75dca08bba7c41f.txt,a798cfcce9ce2be8088e536241318edda8c99813d5b41514080cbe08c8639853,154088,153868,24750,2626,60,60,,2564.47,control_character_noise,false,,,false,false,false,false
B4X2500RDY-20260730-57c206f23abd3fb5ee4c,readiness_lane_002,438,pdf,pdf,B4X2500SRD-20260730-9e1e0f7ee77be9812626,B4X2500V-20260730-04409,B4X2500LIVE-20260729-009273,B4X2500-20260729-09157,FL,South,Jupiter Inlet Colony,Town Commission meeting agenda packet discussion: police officers initiated collective bargaining (as published in agenda PDF),https://www.jupiterinletcolony.gov/AgendaCenter/ViewFile/Agenda/_06162026-50,https://jupiterinletcolony.gov/AgendaCenter/ViewFile/Agenda/_06162026-50,agenda_packet_or_minutes,low_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-9e1e0f7ee77be9812626.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-9e1e0f7ee77be9812626.pdf,sha256:6038391e93c7c8d5eca66a724ecae623dbdbbe234901da45d2177271ed24a4a2,locally_available,local_only_not_replicated,local_research_workspace,14600705,6038391e93c7c8d5eca66a724ecae623dbdbbe234901da45d2177271ed24a4a2,14600705,6038391e93c7c8d5eca66a724ecae623dbdbbe234901da45d2177271ed24a4a2,integrity_pass,application/pdf,108,false,false,true,3,5717,1905.667,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:36:15Z,false,false,B4X2500TXT-20260730-db53c502fca7a2b160f3,text_extraction_lane_004,287,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-9e1e0f7ee77be9812626.pdf,2026-07-30T16:27:47Z,extracted_suspected_bad_text,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:59:52Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-db53c502fca7a2b160f3.txt,299c8a0f397c25bf05a521e48ded15f6823860658f153129edbb296623218b78,116955,116384,17961,2388,108,108,,1077.63,control_character_noise,false,,,false,false,false,false
B4X2500RDY-20260730-4628cada45a424e53541,readiness_lane_001,588,pdf,pdf,B4X2500SRD-20260730-767c3f8ff5ec408a3933,B4X2500V-20260730-01897,B4X2500LIVE-20260729-009445,B4X2500-20260729-09369,LA,South,Morganza,"6-30-25 Audit Report (FY ended June 30, 2025) - includes a limited compensation-to-agency-head schedule",https://img1.wsimg.com/blobby/go/eafdf180-cb81-4bcd-934e-132b4b3f6662/downloads/ba07fb7a-a324-47f6-aea2-88c755bb3a75/6-30-25%20Audit%20Report.pdf?ver=1784211427408,https://img1.wsimg.com/blobby/go/eafdf180-cb81-4bcd-934e-132b4b3f6662/downloads/ba07fb7a-a324-47f6-aea2-88c755bb3a75/6-30-25%20Audit%20Report.pdf,budget_or_pay_plan,medium_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-767c3f8ff5ec408a3933.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-767c3f8ff5ec408a3933.pdf,sha256:fa5a2ad1ba859fd09cd087f25c9653073d61cbc7d90efc371f885baf8599abec,locally_available,local_only_not_replicated,local_research_workspace,694552,fa5a2ad1ba859fd09cd087f25c9653073d61cbc7d90efc371f885baf8599abec,694552,fa5a2ad1ba859fd09cd087f25c9653073d61cbc7d90efc371f885baf8599abec,integrity_pass,application/pdf,66,false,false,true,3,4254,1418.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:28:17Z,false,false,B4X2500TXT-20260730-6ee36a24d055f07067dc,text_extraction_lane_004,342,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-767c3f8ff5ec408a3933.pdf,2026-07-30T16:27:47Z,extracted_suspected_bad_text,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:59:55Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-6ee36a24d055f07067dc.txt,f3a105851193426de02ef50f9fa93a67af9c08bf6afa696500e8d90c3735551d,137497,136905,21413,2911,66,66,,2074.32,control_character_noise,false,,,false,false,false,false
B4X2500RDY-20260730-7932a60e0d44f163724a,readiness_lane_004,232,pdf,pdf,B4X2500SRD-20260730-efb43a36654f88420165,B4X2500V-20260730-00570,B4X2500LIVE-20260729-002937,B4X2500-20260729-02868,MI,Midwest,Hamburg,Memorandum of Understanding (MOU) between Hamburg Township and Police Officers Labor Council/Hamburg Township Police Officers Association (amending Article 16: Wages),https://mccmeetings.blob.core.usgovcloudapi.net/hamburgtmi-pubu/MEET-Packet-450735b0cfa043628ee2a96c01adc787.pdf,https://mccmeetings.blob.core.usgovcloudapi.net/hamburgtmi-pubu/MEET-Packet-450735b0cfa043628ee2a96c01adc787.pdf,mou_or_memorandum,high_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-efb43a36654f88420165.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-efb43a36654f88420165.pdf,sha256:0f2db3aadaca0e58383b057582cdfbe58ad557d881f4e81e0e6552a879da4809,locally_available,local_only_not_replicated,local_research_workspace,6355965,0f2db3aadaca0e58383b057582cdfbe58ad557d881f4e81e0e6552a879da4809,6355965,0f2db3aadaca0e58383b057582cdfbe58ad557d881f4e81e0e6552a879da4809,integrity_pass,application/pdf,182,false,false,true,3,2753,917.667,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:52:10Z,false,false,B4X2500TXT-20260730-fc2ab4df1ebe1ba0ee55,text_extraction_lane_004,386,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-efb43a36654f88420165.pdf,2026-07-30T16:27:49Z,extracted_suspected_bad_text,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:59:57Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-fc2ab4df1ebe1ba0ee55.txt,c70e784a946467bc689c49f4531c5edcf9bc1b1b6c5a9367b8bd931a6ccc53ab,354397,353655,63622,8462,182,182,,1943.16,control_character_noise,false,,,false,false,false,false
B4X2500RDY-20260730-9a7937e58d7a68a77f7c,readiness_lane_002,11,pdf,pdf,B4X2500SRD-20260730-bf728a2e2189a169d957,B4X2500V-20260730-02213,B4X2500LIVE-20260729-003195,B4X2500-20260729-03151,ND,Midwest,Selfridge,City of Selfridge / Selfridge City Council Proceedings (includes wage-rate context in council bills),https://delta.creativecirclecdn.com/gspublishing/files/20251118-191802-7f3-thcap_137275_20200212.pdf,https://delta.creativecirclecdn.com/gspublishing/files/20251118-191802-7f3-thcap_137275_20200212.pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-bf728a2e2189a169d957.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-bf728a2e2189a169d957.pdf,sha256:8f20631d8881858dc1f93e5485752daf98e7fc53207195a492597203dd81824e,locally_available,local_only_not_replicated,local_research_workspace,5866072,8f20631d8881858dc1f93e5485752daf98e7fc53207195a492597203dd81824e,5866072,8f20631d8881858dc1f93e5485752daf98e7fc53207195a492597203dd81824e,integrity_pass,application/pdf,10,false,false,true,3,25280,8426.667,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:36:05Z,false,false,B4X2500TXT-20260730-589391c8c6321a264295,text_extraction_lane_004,397,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-bf728a2e2189a169d957.pdf,2026-07-30T16:27:47Z,extracted_suspected_bad_text,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:59:58Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-589391c8c6321a264295.txt,04f78a108706b39c1d8ea6fee0e04fa09d7ffb1dfb442762cbff7f953cf4cf39,97754,97066,16412,1879,10,10,,9706.6,control_character_noise,false,,,false,false,false,false
B4X2500RDY-20260730-68dadf1991b975365784,readiness_lane_004,756,pdf,pdf,B4X2500SRD-20260730-3e92d07f06ef237451cb,B4X2500V-20260730-01881,B4X2500LIVE-20260729-004415,B4X2500-20260729-04351,LA,South,Creola,"The Official Journal of Grant Parish — Village of Creola Municipal Minutes (Public Meeting) September 15, 2022",https://etypeproductionstorage1.blob.core.windows.net/%24web/Production_Prod/Jobs/333/2022-09-28/305218/PreProcessedPDF/tc_301584_prep_20220928110841565.pdf,https://etypeproductionstorage1.blob.core.windows.net/%24web/Production_Prod/Jobs/333/2022-09-28/305218/PreProcessedPDF/tc_301584_prep_20220928110841565.pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-3e92d07f06ef237451cb.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-3e92d07f06ef237451cb.pdf,sha256:d4e63b1fefd9787e5120c73ab70e1127a3184ff6d694d456476438f17272e1c3,locally_available,local_only_not_replicated,local_research_workspace,7701194,d4e63b1fefd9787e5120c73ab70e1127a3184ff6d694d456476438f17272e1c3,7701194,d4e63b1fefd9787e5120c73ab70e1127a3184ff6d694d456476438f17272e1c3,integrity_pass,application/pdf,8,false,false,true,3,25956,8652.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:52:21Z,false,false,B4X2500TXT-20260730-fe24270bc3a46f3cb6e6,text_extraction_lane_004,407,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-3e92d07f06ef237451cb.pdf,2026-07-30T16:27:49Z,extracted_suspected_bad_text,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T17:00:00Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-fe24270bc3a46f3cb6e6.txt,3d45ab2c4e1f552f49a0138916e48bf94c7b764573ab4f319e51778ae3a587a3,120639,119968,21001,1743,8,8,,14996.0,control_character_noise,false,,,false,false,false,false
B4X2500RDY-20260730-40766f843696fc8805d5,readiness_lane_004,645,html,html,B4X2500SRD-20260730-531909f7cc2d3cf6b3db,B4X2500V-20260730-01467,B4X2500LIVE-20260729-006735,B4X2500-20260729-06613,AR,South,Norfork,"Norfork Municipal Code — Personnel Policies (including vacation accrual, holiday pay, sick leave, and overtime pay rules) (Chapter 2.48; plus related personnel/compensation provisions elsewhere in the code)",https://www.cityofnorfork.org/Municipal%20Code/fwnorforkcodificationnorforkmunicipalcode/Municipal%20Code.htm,https://cityofnorfork.org/Municipal%20Code/fwnorforkcodificationnorforkmunicipalcode/Municipal%20Code.htm,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-531909f7cc2d3cf6b3db.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-531909f7cc2d3cf6b3db.html,sha256:c18b1898ffed34fbe93777a1ed709de9dae8157aa9dfab9d49333a492e54ab35,locally_available,local_only_not_replicated,local_research_workspace,1261001,c18b1898ffed34fbe93777a1ed709de9dae8157aa9dfab9d49333a492e54ab35,1261001,c18b1898ffed34fbe93777a1ed709de9dae8157aa9dfab9d49333a492e54ab35,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,22051,0,0,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-07-30T14:52:18Z,false,false,B4X2500TXT-20260730-cb66f0166482325d3a1c,text_extraction_lane_004,410,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-531909f7cc2d3cf6b3db.html,2026-07-30T16:27:49Z,extracted_suspected_bad_text,stdlib_htmlparser_visible_text_cleanup,2026-07-30T17:00:00Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-cb66f0166482325d3a1c.txt,78601a27411b758b066038f8dc384c1cedb8dc0dc054f7d9e7618fdaba6f7cab,429936,321302,45569,8474,,,,,high_replacement_character_ratio,false,,,false,false,false,false
B4X2500RDY-20260730-6cdaf6890fbfb70cb3ca,readiness_lane_004,676,pdf,pdf,B4X2500SRD-20260730-6cd984b0e5ea58879087,B4X2500V-20260730-02850,B4X2500LIVE-20260729-005959,B4X2500-20260729-05981,WI,Midwest,Peshtigo,Town of Peshtigo Special Board Meeting/Budget Workshop Packet (includes 2026 Employee Compensation changes effective 01/01/2026),https://townofpeshtigo.wi.gov/assets/files/2025/11/10-21-2025-packet.pdf,https://townofpeshtigo.wi.gov/assets/files/2025/11/10-21-2025-packet.pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-6cd984b0e5ea58879087.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-6cd984b0e5ea58879087.pdf,sha256:7d252c23d4ef157a7ebf642c5c30a376f4852666f25483afa70605c9744fc782,locally_available,local_only_not_replicated,local_research_workspace,2697694,7d252c23d4ef157a7ebf642c5c30a376f4852666f25483afa70605c9744fc782,2697694,7d252c23d4ef157a7ebf642c5c30a376f4852666f25483afa70605c9744fc782,integrity_pass,application/pdf,12,false,false,true,3,3733,1244.333,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:52:19Z,false,false,B4X2500TXT-20260730-8cbc0d5672670bb6322b,text_extraction_lane_004,439,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-6cd984b0e5ea58879087.pdf,2026-07-30T16:27:49Z,extracted_suspected_bad_text,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T17:00:02Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-8cbc0d5672670bb6322b.txt,8d7f744cd7cd5bfa74f8504d3d8a92f4bd9ea4a41da5e0cd04f0b2996b8ac961,13202,12625,2180,301,12,12,,1052.08,control_character_noise,false,,,false,false,false,false
B4X2500RDY-20260730-8926122c438333b66a50,readiness_lane_004,336,pdf,pdf,B4X2500SRD-20260730-ccb037c90129d61e6ad1,B4X2500V-20260730-00850,B4X2500LIVE-20260729-003846,B4X2500-20260729-03742,NJ,Northeast,Riverdale,Memorandum of Agreement (Resolution No. 101-2023) between the Borough of Riverdale and Riverdale PBA Local 335,https://www.riverdalenj.gov/_Content/pdf/2023-06-14-Council-Workshop-Booklet-Agenda.pdf,https://riverdalenj.gov/_Content/pdf/2023-06-14-Council-Workshop-Booklet-Agenda.pdf,mou_or_memorandum,high_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-ccb037c90129d61e6ad1.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-ccb037c90129d61e6ad1.pdf,sha256:584044f65e279acc0303b989fdf772512a188e8ea9ba8a579d7a3ae9dcc4a9c8,locally_available,local_only_not_replicated,local_research_workspace,4438967,584044f65e279acc0303b989fdf772512a188e8ea9ba8a579d7a3ae9dcc4a9c8,4438967,584044f65e279acc0303b989fdf772512a188e8ea9ba8a579d7a3ae9dcc4a9c8,integrity_pass,application/pdf,73,false,false,true,3,3100,1033.333,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:52:12Z,false,false,B4X2500TXT-20260730-75d4e2b410ca74326241,text_extraction_lane_004,584,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-ccb037c90129d61e6ad1.pdf,2026-07-30T16:27:49Z,extracted_suspected_bad_text,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T17:00:07Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-75d4e2b410ca74326241.txt,095695d0120a96d85888bfaabb351294788afb6b01a9912c1dfe5be081f3f851,67847,67317,11335,1623,73,73,,922.15,control_character_noise,false,,,false,false,false,false
B4X2500RDY-20260730-7d0a4a9c8fef154dfd02,readiness_lane_004,345,pdf,pdf,B4X2500SRD-20260730-2967f1ee5afb0d6bef9b,B4X2500V-20260730-02687,B4X2500LIVE-20260729-009673,B4X2500-20260729-09689,TN,South,Somerville,RESOLUTION 10-2025 — A Resolution Establishing Base Pay and Salary Caps for All Employees of the Town of Somerville,https://www.somervilletn.org/docview.aspx?docid=11810&doctype=packetDoc,https://somervilletn.gov/files/documents/BoardofMayorandAldermenPacket09-08-25033130090525PM1313.pdf,other_local_government_pay_policy,medium_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-2967f1ee5afb0d6bef9b.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-2967f1ee5afb0d6bef9b.pdf,sha256:01640e4f62d6a184a657bee7804881f5fefe8119d715f52bc8b45b0969dd51e5,locally_available,local_only_not_replicated,local_research_workspace,1252456,01640e4f62d6a184a657bee7804881f5fefe8119d715f52bc8b45b0969dd51e5,1252456,01640e4f62d6a184a657bee7804881f5fefe8119d715f52bc8b45b0969dd51e5,integrity_pass,application/pdf,31,false,false,true,3,3543,1181.0,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:52:12Z,false,false,B4X2500TXT-20260730-3fcdff563ad5bd575c5e,text_extraction_lane_004,609,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-2967f1ee5afb0d6bef9b.pdf,2026-07-30T16:27:49Z,extracted_suspected_bad_text,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T17:00:09Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-3fcdff563ad5bd575c5e.txt,1c4e95075cf33132b0aeac73cf42e6785307228e40a0af502cfc9dd648fd4cee,43181,43087,7133,1016,31,31,,1389.9,control_character_noise,false,,,false,false,false,false
B4X2500RDY-20260730-1dd7e6fc16efdeff4ff4,readiness_lane_003,900,pdf,pdf,B4X2500SRD-20260730-e927ac33d1087728b3c3,B4X2500V-20260730-00639,B4X2500LIVE-20260729-005570,B4X2500-20260729-05499,MN,Midwest,White Bear,White Bear Township Employee Handbook (Effective Date December 2023) — Pay/compensation-related policy excerpts,https://whitebeartownship.org/Archive/ViewFile/Item/534,https://whitebeartownship.org/Archive/ViewFile/Item/534,other_local_government_pay_policy,medium_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-e927ac33d1087728b3c3.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-e927ac33d1087728b3c3.pdf,sha256:4b668472a81d6af25c142e2e01b921d684c874b7d8ebed635c4ba0ba4209e3b7,locally_available,local_only_not_replicated,local_research_workspace,5382756,4b668472a81d6af25c142e2e01b921d684c874b7d8ebed635c4ba0ba4209e3b7,5382756,4b668472a81d6af25c142e2e01b921d684c874b7d8ebed635c4ba0ba4209e3b7,integrity_pass,application/pdf,131,false,false,true,3,3454,1151.333,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:44:24Z,false,false,B4X2500TXT-20260730-5c9b3fcf6650265ad686,text_extraction_lane_004,730,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-e927ac33d1087728b3c3.pdf,2026-07-30T16:27:49Z,extracted_suspected_bad_text,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T17:00:15Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-5c9b3fcf6650265ad686.txt,64fba6afaddf3fb7cc94a9f792cab8ad2710b97826aea19bce723ad4fa049b52,224419,223045,35420,5741,131,131,,1702.63,control_character_noise,false,,,false,false,false,false
