triage_id,candidate_queue_row_id,verification_id,verification_round_id,municipality_id,census_gov_id,state,municipality,government_name,candidate_url,final_url,candidate_title,candidate_source_type,candidate_status_before_verification,verification_status,content_type,source_locator,triage_bucket,candidate_priority,verification_lane_id,duplicate_source_group_id,duplicate_group_size,duplicate_group_role_for_triage,source_owner_type,unit_type_scouted,population,state_candidate_rows_per_covered,matched_set_potential,official_domain_signal,triage_selection_rank,triage_stage,triage_status,triage_status_detail,source_relevance_prelim,source_officialness_prelim,employer_match_prelim,municipality_match_prelim,bargaining_unit_match_prelim,safety_unit_signal_prelim,non_safety_unit_signal_prelim,source_document_type_prelim,source_year_or_period_prelim,wage_table_signal_prelim,wage_growth_signal_prelim,mechanism_language_signal_prelim,extraction_readiness_prelim,priority_for_content_review,recommended_next_action,duplicate_handling_status,oversized_handling_status,manual_review_reason,triage_notes,reviewer,triaged_at
TRI-d0a0d87111e643fa9b0a,NSCQ-WI-20260720-0048,VER-7946fd77140f10a41e5a,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_115121,115121,WI,Brookfield,CITY OF BROOKFIELD,https://www.ci.brookfield.wi.us/DocumentCenter/View/21338,https://www.ci.brookfield.wi.us/DocumentCenter/View/21338/SIGNED-BPPA-JAN-2023---DEC-2026?bidId=,Collective Bargaining Agreement Between City of Brookfield and the Brookfield Professional Police Association,cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.ci.brookfield.wi.us/DocumentCenter/View/21338/SIGNED-BPPA-JAN-2023---DEC-2026?bidId=,high_priority_later_verify,high,lane_3,URL-8d7d7cfd6502c1918ed6,1,canonical_representative,city,police,,1.754098,yes,likely_official,293,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-28ae0157d5066ee56a7c,NSCQ-WI-20260720-0083,VER-80872ec0836897b49c35,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_209785,209785,WI,Superior,CITY OF SUPERIOR,https://www.superiorwi.gov/DocumentCenter/View/16361/Contract272026-2027FINAL-with-signatures?bidId=,https://www.superiorwi.gov/DocumentCenter/View/16361/Contract272026-2027FINAL-with-signatures?bidId=,"City of Superior Police, Local No. 27 Union Contract (with signatures)",cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.superiorwi.gov/DocumentCenter/View/16361/Contract272026-2027FINAL-with-signatures?bidId=,high_priority_later_verify,high,lane_1,URL-0db96d5ce8b2530d6acc,1,canonical_representative,city,police,,1.754098,yes,likely_official,297,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-3bdf5f18e05319366d78,NSCQ-WI-20260720-0137,VER-b805646515cab9b29fca,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_205671,205671,WI,Baraboo,CITY OF BARABOO,https://baraboowi.gov/vertical/sites/%257BD06131C5-F452-44C7-954E-97BD998BCA20%257D/uploads/8-13-19_Council_Packet.pdf,https://baraboowi.gov/vertical/sites/%257BD06131C5-F452-44C7-954E-97BD998BCA20%257D/uploads/8-13-19_Council_Packet.pdf,Agreement Between the City of Baraboo and the Wisconsin Professional Police Association (WPPA) (Police Department) — City of Baraboo and WPPA - 2019 Agreement,cba,scheduled,reachable_pdf_or_document,application/pdf,https://baraboowi.gov/vertical/sites/%257BD06131C5-F452-44C7-954E-97BD998BCA20%257D/uploads/8-13-19_Council_Packet.pdf,high_priority_later_verify,high,lane_3,URL-46fd64f3c96f049d2790,1,canonical_representative,city,police,,1.754098,yes,likely_official,301,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-738e576c3d522bfe4232,NSCQ-WI-20260720-0198,VER-792e8f67a070273ef9b4,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_177268,177268,WI,Hartland,VILLAGE OF HARTLAND,https://www.villageofhartland.wi.gov/DocumentCenter/View/6978/10-25-2021-VB-Packet,https://www.villageofhartland.wi.gov/DocumentCenter/View/6978/10-25-2021-VB-Packet,VILLAGE OF HARTLAND and HARTLAND PROFESSIONAL POLICE ASSOCIATION (Local 301) — Agreement (with wage adjustments/reopener provisions),cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.villageofhartland.wi.gov/DocumentCenter/View/6978/10-25-2021-VB-Packet,high_priority_later_verify,high,lane_2,URL-14147d8f0b905e135b5f,1,canonical_representative,city,police,,1.754098,yes,likely_official,305,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-441b2ae828b0fef5bfe5,NSCQ-KS-20260720-0010,VER-f6b736a9ecaace664865,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_184274,184274,KS,Lawrence,CITY OF LAWRENCE,https://assets.lawrenceks.gov/agendas/cc/2015/07-14-15/mou_lpoa_agreement.pdf,https://assets.lawrenceks.gov/agendas/cc/2015/07-14-15/mou_lpoa_agreement.pdf,"Memorandum of Understanding Between the City of Lawrence, Kansas and the Lawrence Police Officers’ Association (LPOA) — January 1, 2016 through December 31, 2018",cba,scheduled,reachable_pdf_or_document,application/pdf,https://assets.lawrenceks.gov/agendas/cc/2015/07-14-15/mou_lpoa_agreement.pdf,high_priority_later_verify,high,lane_2,URL-6c12e1180862c34f3112,1,canonical_representative,city,police,,1.708333,yes,likely_official,309,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-65330a4417ae374d4ab5,NSCQ-KS-20260720-0020,VER-7480b9ae9961bcf4ee02,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_164850,164850,KS,Hutchinson,CITY OF HUTCHINSON,https://content.civicplus.com/api/assets/11cf6237-938f-425a-8562-0d5c6128fd0b?cache=1800,https://content.civicplus.com/api/assets/11cf6237-938f-425a-8562-0d5c6128fd0b?cache=1800,"Memorandum of Understanding Between the City of Hutchinson, Kansas and Service Employees International Union, SEIU Local 513 / Hutchinson / Reno County Emergency Communication Employees (Dispatchers) (2023)",cba,scheduled,reachable_pdf_or_document,application/pdf,https://content.civicplus.com/api/assets/11cf6237-938f-425a-8562-0d5c6128fd0b?cache=1800,high_priority_later_verify,high,lane_2,URL-0611d34160a7f709844a,1,canonical_representative,city,non_safety,,1.708333,yes,likely_official,313,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-c9380109838a4cb2c299,NSCQ-IN-20260720-0037,VER-27e9c6619accfde02c8f,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_163644,163644,IN,Portage,CITY OF PORTAGE,https://www.portagein.gov/DocumentCenter/View/4748/Fire-3151-CBA_2020-2022,https://www.portagein.gov/DocumentCenter/View/4748/Fire-3151-CBA_2020-2022,Fire 3151 CBA 2020-2022,cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.portagein.gov/DocumentCenter/View/4748/Fire-3151-CBA_2020-2022,high_priority_later_verify,high,lane_1,URL-349da6ac4bea992fb96c,1,canonical_representative,city,fire,,1.705882,yes,likely_official,317,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-e92f965934f82b28cfa4,NSCQ-FL-20260720-0007,VER-742176db797f57e2636f,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_194757,194757,FL,Miami,CITY OF MIAMI,https://archive.miamigov.com/employeerel/pages/labor/union_contracts/IAFF_CBA10-1-2016_9-30-2019.pdf,https://archive.miamigov.com/employeerel/pages/labor/union_contracts/IAFF_CBA10-1-2016_9-30-2019.pdf,IAFF Collective Bargaining Agreement (CBA) - City of Miami (Sworn Fire Personnel),cba,scheduled,reachable_pdf_or_document,application/pdf,https://archive.miamigov.com/employeerel/pages/labor/union_contracts/IAFF_CBA10-1-2016_9-30-2019.pdf,high_priority_later_verify,high,lane_2,URL-666dd337222efce51a85,1,canonical_representative,city,fire,,1.662069,yes,likely_official,321,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-da7b0fa3d9ec44a9fbfb,NSCQ-FL-20260720-0011,VER-c1166afccaeae38549b8,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_161665,161665,FL,Orlando,CITY OF ORLANDO,https://www.seiufpsu.org/wp-content/uploads/2023/04/SEIU-Orlando-CBA-22-25.pdf,https://www.seiufpsu.org/wp-content/uploads/2023/04/SEIU-Orlando-CBA-22-25.pdf,"AGREEMENT — City of Orlando & SEIU Florida Public Services Union (Professional Unit, Supervisory & White-Collar Units) (October 1, 2022 through September 30, 2025)",cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.seiufpsu.org/wp-content/uploads/2023/04/SEIU-Orlando-CBA-22-25.pdf,high_priority_later_verify,high,lane_3,URL-af400d6291b9d2c32016,1,canonical_representative,union,non_safety,,1.662069,yes,likely_official,325,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-09d399e4357c0b3d4897,NSCQ-FL-20260720-0015,VER-2c93c1653197aefb660b,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_161710,161710,FL,Port St. Lucie,CITY OF PORT ST LUCIE,https://www.cityofpsl.com/files/assets/public/v/3/departments/human-resources/documents/collective-bargaining-agreement-police-officers.pdf,https://www.cityofpsl.com/files/assets/public/v/3/departments/human-resources/documents/collective-bargaining-agreement-police-officers.pdf,"COLLECTIVE BARGAINING AGREEMENT - Police Officers (IUPA Local 6015) (Effective October 1, 2024 through September 30, 2027)",cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.cityofpsl.com/files/assets/public/v/3/departments/human-resources/documents/collective-bargaining-agreement-police-officers.pdf,high_priority_later_verify,high,lane_1,URL-6e1c8a6543f126d43ed7,1,canonical_representative,city,police,,1.662069,yes,likely_official,329,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-2f0c3eb6a464a0b0066d,NSCQ-FL-20260720-0024,VER-490130f636671379d22a,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_161585,161585,FL,Fort Lauderdale,CITY OF FORT LAUDERDALE,https://www.fortlauderdale.gov/files/assets/public/v/1/human-resources/documents/employee-relations/iaff-local-765-contract-rank-and-file-1012023-to-9302026-unsigne.pdf,https://www.fortlauderdale.gov/files/assets/public/v/1/human-resources/documents/employee-relations/iaff-local-765-contract-rank-and-file-1012023-to-9302026-unsigne.pdf,"Agreement Between City of Fort Lauderdale and Local 765—Fort Lauderdale Professional Firefighters, Inc. (Rank & File)",cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.fortlauderdale.gov/files/assets/public/v/1/human-resources/documents/employee-relations/iaff-local-765-contract-rank-and-file-1012023-to-9302026-unsigne.pdf,high_priority_later_verify,high,lane_2,URL-6fe271d44c3f72c602c2,1,canonical_representative,city,fire,,1.662069,yes,likely_official,333,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-3955c8fdd67597b71b35,NSCQ-FL-20260720-0032,VER-e6da0c1804441640235b,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_161572,161572,FL,Gainesville,CITY OF GAINESVILLE,https://www.gainesvillefl.gov/files/assets/public/v/1/human-resources/documents/fraternal-order-of-police-2022-2024.pdf,https://www.gainesvillefl.gov/files/assets/public/v/1/human-resources/documents/fraternal-order-of-police-2022-2024.pdf,"Fraternal Order of Police (FOP) Agreement (Gator Lodge 67, Inc.)",cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.gainesvillefl.gov/files/assets/public/v/1/human-resources/documents/fraternal-order-of-police-2022-2024.pdf,high_priority_later_verify,high,lane_1,URL-4ed70c89c6d695120ccb,1,canonical_representative,city,police,,1.662069,yes,likely_official,337,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-d79868e30082263883ec,NSCQ-FL-20260720-0036,VER-dfebcd4e7675ae2b3251,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_101927,101927,FL,Miramar,CITY OF MIRAMAR,https://www.miramarfl.gov/files/assets/public/v/1/human-resources/documents/game-contract-2021-2024.pdf,https://www.miramarfl.gov/files/assets/public/v/1/human-resources/documents/game-contract-2021-2024.pdf,Collective Bargaining Agreement Between The City of Miramar and The General Association of Miramar Employees,cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.miramarfl.gov/files/assets/public/v/1/human-resources/documents/game-contract-2021-2024.pdf,high_priority_later_verify,high,lane_2,URL-e3911124cb6fe18feaef,1,canonical_representative,city,non_safety,,1.662069,yes,likely_official,341,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-9f033396ad730e6cad44,NSCQ-FL-20260720-0046,VER-330bedc4eef95fe5de5c,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_184767,184767,FL,Lakeland,CITY OF LAKELAND,https://www.lakelandgov.net/portals/CityClerk/City%20Commission/Agendas/2022/12-19-22/FOP%20Sergeants%20Contract%20Expires%209.30.25%20-%20FINAL.pdf,https://www.lakelandgov.net/portals/CityClerk/City%20Commission/Agendas/2022/12-19-22/FOP%20Sergeants%20Contract%20Expires%209.30.25%20-%20FINAL.pdf,"City of Lakeland Police Department and Florida State Fraternal Order of Police, Lakeland Lodge 185 — Collective Bargaining Agreement for Police Sergeants",cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.lakelandgov.net/portals/CityClerk/City%20Commission/Agendas/2022/12-19-22/FOP%20Sergeants%20Contract%20Expires%209.30.25%20-%20FINAL.pdf,high_priority_later_verify,high,lane_1,URL-86a478a60db62edde0c8,1,canonical_representative,city,police,,1.662069,yes,likely_official,345,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-fcf2b4d984cad92a0fe7,NSCQ-FL-20260720-0053,VER-1aa7497f41ed45b50774,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_161588,161588,FL,Pompano Beach,CITY OF POMPANO BEACH,https://pompano.legistar.com/View.ashx?GUID=B94F43E2-B00C-4258-8278-82D16B5C75CB&ID=11037806&M=F,https://pompano.legistar.com/View.ashx?GUID=B94F43E2-B00C-4258-8278-82D16B5C75CB&ID=11037806&M=F,"2022-2025 Final Fire Union Agreement (Pompano Beach Professional Fire Fighters, Local 1549, I.A.F.F. & City of Pompano Beach)",cba,scheduled,reachable_pdf_or_document,application/pdf,https://pompano.legistar.com/View.ashx?GUID=B94F43E2-B00C-4258-8278-82D16B5C75CB&ID=11037806&M=F,high_priority_later_verify,high,lane_2,URL-7de0d712bf97affd1071,1,canonical_representative,city,fire,,1.662069,yes,likely_official,349,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-671abff85ef057fd88b5,NSCQ-FL-20260720-0079,VER-02aabece74944db61b47,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_161669,161669,FL,Boynton Beach,CITY OF BOYNTON BEACH,https://www.boynton-beach.org/DocumentCenter/View/121,https://www.boynton-beach.org/DocumentCenter/View/121/Police-Officers-and-Detectives-PDF?bidId=,"PBA Officers and Detectives: 10/01/2025 – 09/30/2028 (Agreement Between City of Boynton Beach, Florida and Palm Beach County Police Benevolent Association, Police Officers and Detectives)",cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.boynton-beach.org/DocumentCenter/View/121/Police-Officers-and-Detectives-PDF?bidId=,high_priority_later_verify,high,lane_2,URL-2f04ddc7d70bf9349af3,1,canonical_representative,city,police,,1.662069,yes,likely_official,353,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-28443a8bd72b65a2c675,NSCQ-FL-20260720-0083,VER-d17df96cda515e47eae7,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_124291,124291,FL,Daytona Beach,CITY OF DAYTONA BEACH,https://www.daytonabeach.gov/DocumentCenter/View/19863/FOP-2021-2023-Contract-PDF,https://www.daytonabeach.gov/DocumentCenter/View/19863/FOP-Collective-Bargaining-Agreement-PDF?bidId=,"FOP Contract 2021-2023 (Agreement by and between the City of Daytona Beach and Florida State Lodge Fraternal Order of Police, Inc.)",cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.daytonabeach.gov/DocumentCenter/View/19863/FOP-Collective-Bargaining-Agreement-PDF?bidId=,high_priority_later_verify,high,lane_1,URL-f64d8396a1fbdd93deee,1,canonical_representative,city,police,,1.662069,yes,likely_official,357,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-34a563a284c595864726,NSCQ-FL-20260720-0095,VER-c4c97ebadad68f732d8b,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_214784,214784,FL,Doral,CITY OF DORAL,https://www.cityofdoral.com/files/assets/city/v/1/city-hall/city-clerk/resolutions-archived/2022/res.-no.-22-151-approving-collective-bargaining-agreement-police-officers-and-sergeants.pdf,https://www.cityofdoral.com/files/assets/city/v/1/city-hall/city-clerk/resolutions-archived/2022/res.-no.-22-151-approving-collective-bargaining-agreement-police-officers-and-sergeants.pdf,Collective Bargaining Agreement Police Officers and Police Sergeants (Res. No. 22-151; Exhibit A + attached MOU),cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.cityofdoral.com/files/assets/city/v/1/city-hall/city-clerk/resolutions-archived/2022/res.-no.-22-151-approving-collective-bargaining-agreement-police-officers-and-sergeants.pdf,high_priority_later_verify,high,lane_2,URL-f2da6d318016d259d298,1,canonical_representative,city,police,,1.662069,yes,likely_official,361,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-b450a05b49505954fc90,NSCQ-FL-20260720-0112,VER-6e9063ad95d6c4d1f5c2,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_161619,161619,FL,Pensacola,CITY OF PENSACOLA,https://www.cityofpensacola.com/DocumentCenter/View/26407/International-Association-of-Firefighters-2023-2026-PDF,https://www.cityofpensacola.com/DocumentCenter/View/26407/International-Association-of-Firefighters-2023-2026-PDF,"International Association of Firefighters — Collective Bargaining Agreement (2023-2026) (City of Pensacola) [Local 707] (DRAFT text includes FY 2024-2026 wage adjustments and September 30, 2023 reference in wages section)",cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.cityofpensacola.com/DocumentCenter/View/26407/International-Association-of-Firefighters-2023-2026-PDF,high_priority_later_verify,high,lane_1,URL-c07a1b384618bb0f49ab,1,canonical_representative,city,fire,,1.662069,yes,likely_official,365,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-f57826f56281953fecfc,NSCQ-FL-20260720-0121,VER-bb2111303d6b92bd53e4,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_161713,161713,FL,Oviedo,CITY OF OVIEDO,https://www.cityofoviedo.net/DocumentCenter/View/9689/IAFF-Contract-2024-2027-REMEDIATED,https://www.cityofoviedo.net/DocumentCenter/View/9689/IAFF-Contract-2024-2027-REMEDIATED,"IAFF Contract 2024-2027 (Oviedo Professional Firefighters, Local 3476)",cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.cityofoviedo.net/DocumentCenter/View/9689/IAFF-Contract-2024-2027-REMEDIATED,high_priority_later_verify,high,lane_2,URL-36a34698604ef8aba07e,1,canonical_representative,city,fire,,1.662069,yes,likely_official,369,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-0f5eb7e69b62d2e2b471,NSCQ-FL-20260720-0138,VER-6f22e688726ede35a743,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_161607,161607,FL,North Miami Beach,CITY OF NORTH MIAMI BEACH,https://nmb.novusagenda.com/agendapublic/AttachmentViewer.ashx?AttachmentID=11076&ItemID=7662,https://nmb.novusagenda.com/agendapublic/AttachmentViewer.ashx?AttachmentID=11076&ItemID=7662,"Agreement Between The City of North Miami Beach and International Union of Police Associations, AFL-CIO (Local 6005) — Contract Period October 1, 2021 to September 30, 2024",cba,scheduled,reachable_pdf_or_document,application/pdf,https://nmb.novusagenda.com/agendapublic/AttachmentViewer.ashx?AttachmentID=11076&ItemID=7662,high_priority_later_verify,high,lane_1,URL-df49bc4ce8fb347da418,1,canonical_representative,city,police,,1.662069,yes,likely_official,373,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-288218c9b0b0f663b552,NSCQ-FL-20260720-0146,VER-130085a82aa891ae5b6d,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_219548,219548,FL,Riviera Beach,CITY OF RIVIERA BEACH,https://www.rivierabch.com/filestorage/57801/58165/58167/58202/58204/79151/PBA_Police_Officers_and_Sergeants_Bargaining_Agreement%2C_2022-2025.pdf,https://www.rivierabch.com/filestorage/57801/58165/58167/58202/58204/79151/PBA_Police_Officers_and_Sergeants_Bargaining_Agreement%2C_2022-2025.pdf,"Agreement Between The City of Riviera Beach, Florida and Palm Beach County Police Benevolent Association (Police Officers & Sergeants)",cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.rivierabch.com/filestorage/57801/58165/58167/58202/58204/79151/PBA_Police_Officers_and_Sergeants_Bargaining_Agreement%2C_2022-2025.pdf,high_priority_later_verify,high,lane_1,URL-d96c3cdae55e5ddc3f7c,1,canonical_representative,city,police,,1.662069,yes,likely_official,377,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-441835d88c8c414809e9,NSCQ-FL-20260720-0161,VER-61516f2cfec4306d111b,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_194772,194772,FL,Fort Pierce,CITY OF FORT PIERCE,https://www.cityoffortpierce.com/DocumentCenter/View/56317/Police-Officer-CBA-Effective-October-1-2024-to-September-30-2027,https://www.cityoffortpierce.com/DocumentCenter/View/56317/Police-Officer-CBA-Effective-October-1-2024-to-September-30-2027,"Police Officer CBA Effective October 1, 2024 to September 30, 2027",cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.cityoffortpierce.com/DocumentCenter/View/56317/Police-Officer-CBA-Effective-October-1-2024-to-September-30-2027,high_priority_later_verify,high,lane_3,URL-81236e1ffb7ac61e3291,1,canonical_representative,city,police,,1.662069,yes,likely_official,381,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-a4ab5c40f5802994ec8c,NSCQ-FL-20260720-0186,VER-129037f39d0050a8d257,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_207690,207690,FL,Edgewater,CITY OF EDGEWATER,https://cityofedgewater.legistar.com/View.ashx?GUID=208FBF36-4B67-4256-80A6-C172A20408E3&ID=13232209&M=F,https://cityofedgewater.legistar.com/View.ashx?GUID=208FBF36-4B67-4256-80A6-C172A20408E3&ID=13232209&M=F,IAFF FF/DE/LT Agreement 10/1/22 – 9/30/25 ADOPTED 09/25/2023 (City of Edgewater) - Strikethrough Version for AR-2024-974,cba,scheduled,reachable_pdf_or_document,application/pdf,https://cityofedgewater.legistar.com/View.ashx?GUID=208FBF36-4B67-4256-80A6-C172A20408E3&ID=13232209&M=F,high_priority_later_verify,high,lane_2,URL-f5a70a63c59f7e0ec6a7,1,canonical_representative,city,fire,,1.662069,yes,likely_official,385,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
