scout_target_id,shard_id,shard_sequence,state,region,municipality,municipality_id,source_family_query_family,target_quality_tier,dry_run_status,live_status
B4X1000-20260727-3172,broad_shard_004,172,ND,Midwest,Waterford,cog_2025_172189,budget_pay_plans,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3173,broad_shard_004,173,ND,Midwest,Wilton,cog_2025_131900,civil_service_hr_personnel,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3174,broad_shard_004,174,NE,Midwest,Alma,cog_2025_169622,compensation_classification_studies,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3175,broad_shard_004,175,NE,Midwest,Arlington,cog_2025_108474,agenda_minutes_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3176,broad_shard_004,176,NE,Midwest,Bridgeport,cog_2025_208717,broad_multi_source_crosscheck,acceptable_broad_target,prepared_no_call,not_run
B4X1000-20260727-3177,broad_shard_004,177,NE,Midwest,Central City,cog_2025_186415,agreements_mous_settlements,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3178,broad_shard_004,178,NE,Midwest,Ceresco,cog_2025_108465,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3179,broad_shard_004,179,NE,Midwest,Fairbury,cog_2025_208710,salary_wage_schedules,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3180,broad_shard_004,180,NE,Midwest,Fort Calhoun,cog_2025_169725,budget_pay_plans,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3181,broad_shard_004,181,NE,Midwest,Geneva,cog_2025_190796,civil_service_hr_personnel,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3182,broad_shard_004,182,NE,Midwest,Grant,cog_2025_169669,compensation_classification_studies,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3183,broad_shard_004,183,NE,Midwest,Imperial,cog_2025_208691,agenda_minutes_pay_policy,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3184,broad_shard_004,184,NE,Midwest,Loup City,cog_2025_204903,broad_multi_source_crosscheck,acceptable_broad_target,prepared_no_call,not_run
B4X1000-20260727-3185,broad_shard_004,185,NE,Midwest,Mitchell,cog_2025_130285,agreements_mous_settlements,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3186,broad_shard_004,186,NE,Midwest,Ogallala,cog_2025_190800,arbitration_factfinding,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3187,broad_shard_004,187,NE,Midwest,Pierce,cog_2025_169673,salary_wage_schedules,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3188,broad_shard_004,188,NE,Midwest,Ralston,cog_2025_169594,budget_pay_plans,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3189,broad_shard_004,189,NE,Midwest,Schuyler,cog_2025_130212,civil_service_hr_personnel,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3190,broad_shard_004,190,NE,Midwest,Stanton,cog_2025_184193,compensation_classification_studies,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3191,broad_shard_004,191,NE,Midwest,Tekamah,cog_2025_211784,agenda_minutes_pay_policy,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3192,broad_shard_004,192,NE,Midwest,Tilden,cog_2025_169657,broad_multi_source_crosscheck,acceptable_broad_target,prepared_no_call,not_run
B4X1000-20260727-3193,broad_shard_004,193,NE,Midwest,Valentine,cog_2025_169564,agreements_mous_settlements,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3194,broad_shard_004,194,NE,Midwest,West Point,cog_2025_194920,arbitration_factfinding,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3195,broad_shard_004,195,NE,Midwest,Wisner,cog_2025_130213,salary_wage_schedules,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3196,broad_shard_004,196,OH,Midwest,Athens,cog_2025_172726,budget_pay_plans,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3197,broad_shard_004,197,OH,Midwest,Chagrin Falls,cog_2025_172357,civil_service_hr_personnel,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3198,broad_shard_004,198,OH,Midwest,Concord,cog_2025_209133,compensation_classification_studies,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3199,broad_shard_004,199,OH,Midwest,Covington,cog_2025_186943,agenda_minutes_pay_policy,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3200,broad_shard_004,200,OH,Midwest,Genoa,cog_2025_132606,broad_multi_source_crosscheck,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3201,broad_shard_004,201,OH,Midwest,Hamilton,cog_2025_173275,agreements_mous_settlements,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3202,broad_shard_004,202,OH,Midwest,Lisbon,cog_2025_110716,arbitration_factfinding,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3203,broad_shard_004,203,OH,Midwest,Lynchburg,cog_2025_209063,salary_wage_schedules,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3204,broad_shard_004,204,OH,Midwest,Middlefield,cog_2025_110742,budget_pay_plans,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3205,broad_shard_004,205,OH,Midwest,Mifflin,cog_2025_132619,civil_service_hr_personnel,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3206,broad_shard_004,206,OH,Midwest,New London,cog_2025_110757,compensation_classification_studies,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3207,broad_shard_004,207,OH,Midwest,Orange,cog_2025_193902,agenda_minutes_pay_policy,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3208,broad_shard_004,208,OH,Midwest,Orange,cog_2025_211814,broad_multi_source_crosscheck,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3209,broad_shard_004,209,OH,Midwest,Perry,cog_2025_111007,agreements_mous_settlements,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3210,broad_shard_004,210,OH,Midwest,Piketon,cog_2025_132509,arbitration_factfinding,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3211,broad_shard_004,211,OH,Midwest,Roseville,cog_2025_172557,salary_wage_schedules,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3212,broad_shard_004,212,OH,Midwest,Sabina,cog_2025_132409,budget_pay_plans,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3213,broad_shard_004,213,OH,Midwest,Scioto,cog_2025_173191,civil_service_hr_personnel,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3214,broad_shard_004,214,OH,Midwest,Shelby,cog_2025_209091,compensation_classification_studies,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3215,broad_shard_004,215,OH,Midwest,St. Henry,cog_2025_209080,agenda_minutes_pay_policy,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3216,broad_shard_004,216,OH,Midwest,Washington,cog_2025_172861,broad_multi_source_crosscheck,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3217,broad_shard_004,217,OH,Midwest,West Lafayette,cog_2025_205121,agreements_mous_settlements,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3218,broad_shard_004,218,SD,Midwest,Alcester,cog_2025_113012,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3219,broad_shard_004,219,SD,Midwest,Arlington,cog_2025_191506,salary_wage_schedules,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3220,broad_shard_004,220,SD,Midwest,Armour,cog_2025_134569,budget_pay_plans,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3221,broad_shard_004,221,SD,Midwest,Burke,cog_2025_209477,civil_service_hr_personnel,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3222,broad_shard_004,222,SD,Midwest,Canistota,cog_2025_202571,compensation_classification_studies,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3223,broad_shard_004,223,SD,Midwest,Colman,cog_2025_134592,agenda_minutes_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3224,broad_shard_004,224,SD,Midwest,Custer,cog_2025_134563,broad_multi_source_crosscheck,acceptable_broad_target,prepared_no_call,not_run
B4X1000-20260727-3225,broad_shard_004,225,SD,Midwest,Fort Pierre,cog_2025_175115,agreements_mous_settlements,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3226,broad_shard_004,226,SD,Midwest,Freeman,cog_2025_175063,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3227,broad_shard_004,227,SD,Midwest,Gettysburg,cog_2025_175103,salary_wage_schedules,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3228,broad_shard_004,228,SD,Midwest,Irene,cog_2025_113011,budget_pay_plans,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3229,broad_shard_004,229,SD,Midwest,Martin,cog_2025_205380,civil_service_hr_personnel,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3230,broad_shard_004,230,SD,Midwest,Mission,cog_2025_187491,compensation_classification_studies,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3231,broad_shard_004,231,SD,Midwest,Platte,cog_2025_134558,agenda_minutes_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3232,broad_shard_004,232,SD,Midwest,Selby,cog_2025_175124,broad_multi_source_crosscheck,acceptable_broad_target,prepared_no_call,not_run
B4X1000-20260727-3233,broad_shard_004,233,SD,Midwest,Sisseton,cog_2025_134598,agreements_mous_settlements,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3234,broad_shard_004,234,SD,Midwest,Valley Springs,cog_2025_194057,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3235,broad_shard_004,235,SD,Midwest,Wagner,cog_2025_194053,salary_wage_schedules,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3236,broad_shard_004,236,SD,Midwest,Wessington Springs,cog_2025_175069,budget_pay_plans,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3237,broad_shard_004,237,SD,Midwest,White,cog_2025_175017,civil_service_hr_personnel,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3238,broad_shard_004,238,SD,Midwest,Whitewood,cog_2025_175080,compensation_classification_studies,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3239,broad_shard_004,239,WI,Midwest,Barron,cog_2025_136516,agenda_minutes_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3240,broad_shard_004,240,WI,Midwest,Bayside,cog_2025_209808,broad_multi_source_crosscheck,acceptable_broad_target,prepared_no_call,not_run
B4X1000-20260727-3241,broad_shard_004,241,WI,Midwest,Bloomfield,cog_2025_235804,agreements_mous_settlements,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3242,broad_shard_004,242,WI,Midwest,Boscobel,cog_2025_136539,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3243,broad_shard_004,243,WI,Midwest,Bristol,cog_2025_225519,salary_wage_schedules,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3244,broad_shard_004,244,WI,Midwest,Chilton,cog_2025_177095,budget_pay_plans,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3245,broad_shard_004,245,WI,Midwest,Horicon,cog_2025_194216,civil_service_hr_personnel,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3246,broad_shard_004,246,WI,Midwest,Johnson Creek,cog_2025_136552,compensation_classification_studies,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3247,broad_shard_004,247,WI,Midwest,Kimberly,cog_2025_177202,agenda_minutes_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3248,broad_shard_004,248,WI,Midwest,Marshall,cog_2025_177121,broad_multi_source_crosscheck,acceptable_broad_target,prepared_no_call,not_run
B4X1000-20260727-3249,broad_shard_004,249,WI,Midwest,Mayville,cog_2025_115059,agreements_mous_settlements,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3250,broad_shard_004,250,WI,Midwest,Milton,cog_2025_136582,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3251,broad_shard_004,251,WI,Midwest,Mosinee,cog_2025_209805,salary_wage_schedules,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3252,broad_shard_004,252,WI,Midwest,Mount Horeb,cog_2025_177122,budget_pay_plans,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3253,broad_shard_004,253,WI,Midwest,Osceola,cog_2025_115095,civil_service_hr_personnel,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3254,broad_shard_004,254,WI,Midwest,Peshtigo,cog_2025_225104,compensation_classification_studies,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3255,broad_shard_004,255,WI,Midwest,Pulaski,cog_2025_191831,agenda_minutes_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3256,broad_shard_004,256,WI,Midwest,Ripon,cog_2025_115064,broad_multi_source_crosscheck,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3257,broad_shard_004,257,WI,Midwest,Seymour,cog_2025_115092,agreements_mous_settlements,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3258,broad_shard_004,258,WI,Midwest,Stanley,cog_2025_187999,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3259,broad_shard_004,259,WI,Midwest,Twin Lakes,cog_2025_194222,salary_wage_schedules,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3260,broad_shard_004,260,WI,Midwest,Waterford,cog_2025_205668,budget_pay_plans,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3261,broad_shard_004,261,CT,Northeast,Berlin,cog_2025_193134,civil_service_hr_personnel,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3262,broad_shard_004,262,CT,Northeast,Bloomfield,cog_2025_124048,compensation_classification_studies,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3263,broad_shard_004,263,CT,Northeast,Canton,cog_2025_161464,agenda_minutes_pay_policy,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3264,broad_shard_004,264,CT,Northeast,Coventry,cog_2025_161509,broad_multi_source_crosscheck,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3265,broad_shard_004,265,CT,Northeast,Durham,cog_2025_101725,agreements_mous_settlements,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3266,broad_shard_004,266,CT,Northeast,East Hampton,cog_2025_161489,arbitration_factfinding,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3267,broad_shard_004,267,CT,Northeast,East Lyme,cog_2025_161500,salary_wage_schedules,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3268,broad_shard_004,268,CT,Northeast,Ellington,cog_2025_193139,budget_pay_plans,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3269,broad_shard_004,269,CT,Northeast,Glastonbury,cog_2025_161468,civil_service_hr_personnel,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3270,broad_shard_004,270,CT,Northeast,Griswold,cog_2025_184676,compensation_classification_studies,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3271,broad_shard_004,271,CT,Northeast,Hebron,cog_2025_161510,agenda_minutes_pay_policy,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3272,broad_shard_004,272,CT,Northeast,Mansfield,cog_2025_161511,broad_multi_source_crosscheck,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3273,broad_shard_004,273,CT,Northeast,North Haven,cog_2025_161497,agreements_mous_settlements,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3274,broad_shard_004,274,CT,Northeast,Oxford,cog_2025_101730,arbitration_factfinding,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3275,broad_shard_004,275,CT,Northeast,Plainville,cog_2025_161471,salary_wage_schedules,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3276,broad_shard_004,276,CT,Northeast,Plymouth,cog_2025_183948,budget_pay_plans,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3277,broad_shard_004,277,CT,Northeast,Prospect,cog_2025_124058,civil_service_hr_personnel,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3278,broad_shard_004,278,CT,Northeast,Southbury,cog_2025_161498,compensation_classification_studies,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3279,broad_shard_004,279,CT,Northeast,Suffield,cog_2025_101718,agenda_minutes_pay_policy,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3280,broad_shard_004,280,CT,Northeast,Wethersfield,cog_2025_183954,broad_multi_source_crosscheck,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3281,broad_shard_004,281,CT,Northeast,Winchester,cog_2025_161485,agreements_mous_settlements,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3282,broad_shard_004,282,CT,Northeast,Windham,cog_2025_161519,arbitration_factfinding,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3283,broad_shard_004,283,MA,Northeast,Athol,cog_2025_193478,salary_wage_schedules,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3284,broad_shard_004,284,MA,Northeast,Belmont,cog_2025_166520,budget_pay_plans,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3285,broad_shard_004,285,MA,Northeast,Carver,cog_2025_128150,civil_service_hr_personnel,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3286,broad_shard_004,286,MA,Northeast,Charlton,cog_2025_185844,compensation_classification_studies,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3287,broad_shard_004,287,MA,Northeast,Concord,cog_2025_183907,agenda_minutes_pay_policy,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3288,broad_shard_004,288,MA,Northeast,Danvers,cog_2025_106102,broad_multi_source_crosscheck,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3289,broad_shard_004,289,MA,Northeast,Dennis,cog_2025_128110,agreements_mous_settlements,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3290,broad_shard_004,290,MA,Northeast,Easton,cog_2025_128117,arbitration_factfinding,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3291,broad_shard_004,291,MA,Northeast,Foxborough,cog_2025_193476,salary_wage_schedules,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3292,broad_shard_004,292,MA,Northeast,Hingham,cog_2025_190447,budget_pay_plans,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3293,broad_shard_004,293,MA,Northeast,Hudson,cog_2025_106135,civil_service_hr_personnel,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3294,broad_shard_004,294,MA,Northeast,Ludlow,cog_2025_166505,compensation_classification_studies,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3295,broad_shard_004,295,MA,Northeast,Millbury,cog_2025_106168,agenda_minutes_pay_policy,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3296,broad_shard_004,296,MA,Northeast,Needham,cog_2025_204629,broad_multi_source_crosscheck,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3297,broad_shard_004,297,MA,Northeast,North Andover,cog_2025_193471,agreements_mous_settlements,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3298,broad_shard_004,298,MA,Northeast,Northbridge,cog_2025_166566,arbitration_factfinding,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3299,broad_shard_004,299,MA,Northeast,Norwell,cog_2025_166551,salary_wage_schedules,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3300,broad_shard_004,300,MA,Northeast,Reading,cog_2025_128145,budget_pay_plans,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3301,broad_shard_004,301,MA,Northeast,Swansea,cog_2025_128119,civil_service_hr_personnel,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3302,broad_shard_004,302,MA,Northeast,Walpole,cog_2025_128149,compensation_classification_studies,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3303,broad_shard_004,303,MA,Northeast,Webster,cog_2025_166577,agenda_minutes_pay_policy,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3304,broad_shard_004,304,MA,Northeast,Yarmouth,cog_2025_166464,broad_multi_source_crosscheck,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3305,broad_shard_004,305,ME,Northeast,Arundel,cog_2025_105929,agreements_mous_settlements,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3306,broad_shard_004,306,ME,Northeast,Bar Harbor,cog_2025_127912,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3307,broad_shard_004,307,ME,Northeast,Cape Elizabeth,cog_2025_208210,salary_wage_schedules,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3308,broad_shard_004,308,ME,Northeast,Clinton,cog_2025_208218,budget_pay_plans,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3309,broad_shard_004,309,ME,Northeast,Dover-Foxcroft,cog_2025_166293,civil_service_hr_personnel,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3310,broad_shard_004,310,ME,Northeast,Eastport,cog_2025_204591,compensation_classification_studies,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3311,broad_shard_004,311,ME,Northeast,Freeport,cog_2025_166201,agenda_minutes_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3312,broad_shard_004,312,ME,Northeast,Gray,cog_2025_208211,broad_multi_source_crosscheck,acceptable_broad_target,prepared_no_call,not_run
B4X1000-20260727-3313,broad_shard_004,313,ME,Northeast,Holden,cog_2025_208229,agreements_mous_settlements,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3314,broad_shard_004,314,ME,Northeast,Limington,cog_2025_105928,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3315,broad_shard_004,315,ME,Northeast,Norridgewock,cog_2025_204607,salary_wage_schedules,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3316,broad_shard_004,316,ME,Northeast,Rockport,cog_2025_183931,budget_pay_plans,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3317,broad_shard_004,317,ME,Northeast,Rumford,cog_2025_166267,civil_service_hr_personnel,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3318,broad_shard_004,318,ME,Northeast,Sabattus,cog_2025_204592,compensation_classification_studies,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3319,broad_shard_004,319,ME,Northeast,South Berwick,cog_2025_166358,agenda_minutes_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3320,broad_shard_004,320,ME,Northeast,Turner,cog_2025_212023,broad_multi_source_crosscheck,acceptable_broad_target,prepared_no_call,not_run
B4X1000-20260727-3321,broad_shard_004,321,ME,Northeast,Vassalboro,cog_2025_166238,agreements_mous_settlements,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3322,broad_shard_004,322,ME,Northeast,Warren,cog_2025_201872,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3323,broad_shard_004,323,ME,Northeast,Wilton,cog_2025_127911,salary_wage_schedules,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3324,broad_shard_004,324,ME,Northeast,Winterport,cog_2025_105911,budget_pay_plans,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3325,broad_shard_004,325,ME,Northeast,Winthrop,cog_2025_208221,civil_service_hr_personnel,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3326,broad_shard_004,326,NH,Northeast,Amherst,cog_2025_108959,compensation_classification_studies,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3327,broad_shard_004,327,NH,Northeast,Barnstead,cog_2025_208736,agenda_minutes_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3328,broad_shard_004,328,NH,Northeast,Bristol,cog_2025_130739,broad_multi_source_crosscheck,acceptable_broad_target,prepared_no_call,not_run
B4X1000-20260727-3329,broad_shard_004,329,NH,Northeast,Campton,cog_2025_170036,agreements_mous_settlements,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3330,broad_shard_004,330,NH,Northeast,Danville,cog_2025_108966,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3331,broad_shard_004,331,NH,Northeast,Hinsdale,cog_2025_170017,salary_wage_schedules,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3332,broad_shard_004,332,NH,Northeast,Hollis,cog_2025_108960,budget_pay_plans,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3333,broad_shard_004,333,NH,Northeast,Hopkinton,cog_2025_130752,civil_service_hr_personnel,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3334,broad_shard_004,334,NH,Northeast,Jaffrey,cog_2025_130736,compensation_classification_studies,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3335,broad_shard_004,335,NH,Northeast,Kingston,cog_2025_130758,agenda_minutes_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3336,broad_shard_004,336,NH,Northeast,Milton,cog_2025_170088,broad_multi_source_crosscheck,acceptable_broad_target,prepared_no_call,not_run
B4X1000-20260727-3337,broad_shard_004,337,NH,Northeast,New Ipswich,cog_2025_193715,agreements_mous_settlements,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3338,broad_shard_004,338,NH,Northeast,New London,cog_2025_208749,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3339,broad_shard_004,339,NH,Northeast,Newmarket,cog_2025_170078,salary_wage_schedules,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-3340,broad_shard_004,340,NH,Northeast,Newport,cog_2025_212757,budget_pay_plans,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3341,broad_shard_004,341,NH,Northeast,Northfield,cog_2025_130753,civil_service_hr_personnel,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3342,broad_shard_004,342,NH,Northeast,Rye,cog_2025_170081,compensation_classification_studies,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-3343,broad_shard_004,343,NH,Northeast,Stratham,cog_2025_186522,agenda_minutes_pay_policy,strong_broad_geographic_target,prepared_no_call,not_run
